"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"LP646961","RESIDENTIAL","Single Family Residence","5578 Windy Knoll Place","Fayetteville","28304",,,"3","2","0",,"1992","12/3/2020","1/14/2021","6","$120,000","$112,000"
"LP646185","RESIDENTIAL","Single Family Residence","807 Buie Avenue","Hope Mills","28348",,"Breezewood Acres","3","2","0",".26-.5 Acres","1964","11/13/2020","2/25/2021","60","$115,900","$112,000"
"LP645063","RESIDENTIAL","Condo","6 Foxtail Lane","Jackson Springs","27281",,,"2","2","0",,"1980","10/19/2020","2/26/2021","120","$120,900","$112,000"
"LP648537","RESIDENTIAL","Single Family Residence","1518 Doncaster Drive","Fayetteville","28304",,"Arran Hills","3","2","0",,"1980","1/12/2021","2/26/2021","3","$110,000","$112,000"
"114118","RESIDENTIAL","Single Family Residence","811 Harris Street","Burlington","27217",,,"3","1","0","0-.25 Acres","1916","1/5/2021","2/19/2021","7","$110,000","$112,300"
"LP641830","RESIDENTIAL","Single Family Residence","901 Dandridge Drive","Fayetteville","28303",,"Summerhill","3","2","0",,"1979","9/4/2020","1/4/2021","71","$112,500","$112,500"
"2364540","RESIDENTIAL","Single Family Residence","3021 NC 561 Highway","Louisburg","27549",,"Not in a Subdivision","2","1","1,149","1-2.9 Acres","1959","2/1/2021","3/22/2021","0","$128,000","$113,000"
"2362522","RESIDENTIAL","Single Family Residence","400 US 70A Highway","Hillsborough","27278",,"Julian Heights","2","1","930",".26-.5 Acres","1942","1/20/2021","2/10/2021","2","$112,000","$113,000"
"2356030","RESIDENTIAL","Condo","1281 Schaub Drive","Raleigh","27606",,"Driftwood","2","1","925","0-.25 Acres","1972","12/3/2020","2/4/2021","35","$115,900","$113,250"
"113542","RESIDENTIAL","Single Family Residence","636 Queen Ann Street","Burlington","27217",,,"2","1","0","0-.25 Acres","1999","11/4/2020","1/29/2021","28","$115,000","$114,000"
"2368387","RESIDENTIAL","Single Family Residence","110 E Langdon Avenue","Smithfield","27577",,"Raeford Langford","3","2","1,948",".76-.99 Acres","1964","2/23/2021","3/18/2021","0","$114,000","$114,000"
"2358192","RESIDENTIAL","Single Family Residence","6328 Brussels Court","Fayetteville","28304",,"Arran Hills","4","2","1,430",".26-.5 Acres","1976","12/16/2020","3/26/2021","31","$114,900","$114,900"
"LP647592","RESIDENTIAL","Single Family Residence","6328 Brussels Court","Fayetteville","28304",,"Arran Hills","4","2","0",".26-.5 Acres","1976","12/16/2020","3/26/2021","64","$114,900","$114,900"
"LP644680","RESIDENTIAL","Single Family Residence","303 E 18th Street","Lumberton","28358",,,"3","2","0",,"1940","10/12/2020","1/26/2021","42","$114,900","$114,900"
"113844","RESIDENTIAL","Single Family Residence","1233 Watermark Court","High Point","27265",,,"2","3","0","0-.25 Acres","1985","12/4/2020","1/25/2021","35","$135,000","$115,000"
"2355152","RESIDENTIAL","Single Family Residence","121 Harrison Avenue","Henderson","27536",,"Not in a Subdivision","3","1","1,540",".26-.5 Acres","1947","11/24/2020","2/22/2021","24","$110,000","$115,000"
"2362880","RESIDENTIAL","Single Family Residence","308 N Gill Street","Zebulon","27597",,"Not in a Subdivision","3","1","950",".26-.5 Acres","1962","1/21/2021","2/26/2021","5","$110,000","$115,000"
"2352461","RESIDENTIAL","Single Family Residence","202 Fifth Street","Clarksville","23927",,"Not in a Subdivision","4","2","2,376","1-2.9 Acres","1950","11/6/2020","3/24/2021","119","$139,900","$115,000"
"2357315","RESIDENTIAL","Single Family Residence","284 Sandclay Road","Spring Lake","28390",,"Harnett Lakes","3","1","1,274",".26-.5 Acres","1962","12/10/2020","1/21/2021","2","$115,000","$115,000"
"2352930","RESIDENTIAL","Single Family Residence","1103 S 8th Street","Wilmington","28401",,"Not in a Subdivision","3","1","1,200","0-.25 Acres","1948","11/9/2020","1/8/2021","4","$125,000","$115,000"
"2355412","RESIDENTIAL","Single Family Residence","1864 Woodall Dairy Road","Benson","27504",,"Not in a Subdivision","2","2","1,333","1-2.9 Acres","1940","11/27/2020","2/4/2021","1","$125,000","$115,000"
"LP648267","RESIDENTIAL","Single Family Residence","602 Lewis Street","Raeford","28376",,,"4","3","0",,"1968","1/6/2021","1/27/2021","2","$125,000","$115,000"
"2358840","RESIDENTIAL","Single Family Residence","107 Joy Street","Dunn","28334",,"Woodlawn","2","1","768","0-.25 Acres","1954","12/21/2020","3/18/2021","36","$114,500","$115,000"
"2353348","RESIDENTIAL","Single Family Residence","404 Firetower Road","La Grange","28551",,"Not in a Subdivision","3","1","1,524",".26-.5 Acres","1974","11/9/2020","3/1/2021","64","$128,900","$115,000"
"2360323","RESIDENTIAL","Single Family Residence","1204 Bermuda Road","Rocky Mount","27801",,"Flagmarsh Hills","3","2","1,500","0-.25 Acres","2004","1/6/2021","2/19/2021","0","$115,000","$115,000"
"2339478","RESIDENTIAL","Manufactured","7247 Cedar Grove School Loop Road","Nashville","27856",,"Not in a Subdivision","3","2","1,352","1-2.9 Acres","1998","8/26/2020","3/1/2021","159","$119,000","$115,000"
"2369221","RESIDENTIAL","Single Family Residence","2340 Mt Harmony Church Road","Rougemont","27572",,"Not in a Subdivision","3","2","1,116",".26-.5 Acres","1972","2/27/2021","3/11/2021","1","$110,000","$115,000"
"LP645441","RESIDENTIAL","Single Family Residence","510 Glenville Avenue","Fayetteville","28303",,,"2","1","0","0-.25 Acres","1941","10/28/2020","1/19/2021","56","$125,000","$115,000"
"LP630510","RESIDENTIAL","Manufactured","5477 Butler Nursery Road","Fayetteville","28306",,,"3","2","0",".76-.99 Acres","1997","4/17/2020","1/27/2021","33","$134,900","$115,000"
"2355830","RESIDENTIAL","Single Family Residence","406 Kimrey Road","Ramseur","27316",,"Not in a Subdivision","2","1","1,182",".51-.75 Acres","1949","11/30/2020","2/17/2021","18","$115,000","$115,000"
"2358583","RESIDENTIAL","Condo","3487 Forestdale Drive","Burlington","27215",,"Oak Grove Crossing","2","2","1,126","0-.25 Acres","2004","12/19/2020","2/11/2021","7","$117,000","$115,000"
"113951","RESIDENTIAL","Other","3487 Forestdale Drive","Burlington","27215",,,"2","2","0","0-.25 Acres","2004","12/17/2020","2/11/2021","23","$117,000","$115,000"
"113600","RESIDENTIAL","Single Family Residence","3473 1-D Forestdale Drive","Burlington","27215",,,"2","2","0","1-2.9 Acres","2005","11/10/2020","1/21/2021","17","$115,000","$115,000"
"113931","RESIDENTIAL","Single Family Residence","403 Ashburn Drive","Graham","27253",,,"3","2","0","0-.25 Acres","1959","12/11/2020","1/5/2021","5","$125,000","$115,000"
"2372748","RESIDENTIAL","Single Family Residence","403 Commonwealth Street","Durham","27703",,"Not in a Subdivision","2","2","832","0-.25 Acres","1962","3/18/2021","3/18/2021","0","$115,000","$115,000"
"2362002","RESIDENTIAL","Single Family Residence","208 Pace Street","Smithfield","27577",,"Heavner Holding","3","1","960",".26-.5 Acres","1964","1/16/2021","3/11/2021","10","$127,500","$115,000"
"LP644736","RESIDENTIAL","Single Family Residence","3835 Constance Road","Hope Mills","28348",,"Legion Hills","3","2","0","0-.25 Acres","2001","10/7/2020","2/9/2021","59","$115,000","$115,000"
"2345512","RESIDENTIAL","Single Family Residence","2801 Piedmont Drive","Sanford","27330",,"Forest Hills","3","3","2,192","1-2.9 Acres","1970","9/29/2020","3/5/2021","15","$139,900","$115,500"
"LP642988","RESIDENTIAL","Single Family Residence","2801 Piedmont Drive","Sanford","27330",,,"3","3","0","1-2.9 Acres","1970","9/29/2020","3/5/2021","122","$139,900","$115,500"
"LP648161","RESIDENTIAL","Single Family Residence","3212 Player Avenue","Fayetteville","28304",,,"3","2","0",".26-.5 Acres","1954","1/6/2021","2/5/2021","1","$115,900","$115,900"
"LP649658","RESIDENTIAL","Single Family Residence","5207 Tara Way Drive","Fayetteville","28304",,,"4","3","0",,"1970","2/4/2021","3/30/2021","2","$123,000","$116,000"
"2367551","RESIDENTIAL","Single Family Residence","1932 Spruce Street","Fayetteville","28303",,"Greenwood","2","2","983",".26-.5 Acres","1950","2/18/2021","3/17/2021","2","$99,500","$116,000"
"2365378","RESIDENTIAL","Townhouse","2718 Big Oak Street","Raleigh","27610",,"Fox Hollow","2","2","1,056","0-.25 Acres","1984","2/5/2021","3/1/2021","2","$116,000","$116,000"
"LP648394","RESIDENTIAL","Condo","3316 Harbour Pointe Place","Fayetteville","28314",,"Harbour Pointe","3","2","0",,"2003","1/8/2021","2/24/2021","3","$119,000","$116,000"
"LP649959","RESIDENTIAL","Single Family Residence","1932 Spruce Street","Fayetteville","28303",,"Greenwood","2","2","0",,"1950","2/18/2021","3/17/2021","2","$99,500","$116,000"
"2360901","RESIDENTIAL","Single Family Residence","1410 Meadow Lane","Chapel Hill","27516",,"Rollingwood","3","1","975","1-2.9 Acres","1968","1/8/2021","2/22/2021","11","$124,900","$116,126"
"LP647703","RESIDENTIAL","Single Family Residence","839 Fresno Drive","Fayetteville","28303",,"Ponderosa","3","2","0",,"1972","12/18/2020","2/1/2021","12","$119,900","$117,000"
"114179","RESIDENTIAL","Single Family Residence","815 Park Drive","Gibsonville","27249",,,"3","2","0",".26-.5 Acres","1955","1/13/2021","3/10/2021","41","$117,500","$117,000"
"2361405","RESIDENTIAL","Single Family Residence","815 Park Drive","Gibsonville","27249",,"Not in a Subdivision","3","2","1,270",".26-.5 Acres","1955","1/13/2021","3/10/2021","24","$117,500","$117,000"
"2366646","RESIDENTIAL","Manufactured","622 Lakerun Drive","Bunnlevel","28323",,"Poplar Mills","3","2","1,248",".26-.5 Acres","1996","2/12/2021","3/3/2021","2","$115,000","$117,000"
"2365149","RESIDENTIAL","Condo","900 Hanahan Court","Greensboro","27409",,"Charlestowne","3","2","1,248","0-.25 Acres","2003","2/4/2021","2/24/2021","4","$107,000","$117,100"
"114056","RESIDENTIAL","Single Family Residence","4116 S NC Hwy 62","Burlington","27201",,,"3","2","0","0-.25 Acres","1950","12/30/2020","2/19/2021","23","$135,000","$117,500"
"2364548","RESIDENTIAL","Condo","2202 Huntington Road","Burlington","27215",,"Crowfield","2","2","1,224","0-.25 Acres","1979","2/2/2021","3/12/2021","3","$105,000","$118,000"
"114136","RESIDENTIAL","Single Family Residence","1417 Elm Street","Burlington","27217",,,"3","1","0","0-.25 Acres","1959","1/8/2021","1/26/2021","3","$119,000","$118,000"
"2360641","RESIDENTIAL","Single Family Residence","1417 Elm Street","Burlington","27217",,"Not in a Subdivision","3","1","1,011","0-.25 Acres","1959","1/8/2021","1/26/2021","3","$119,000","$118,000"
"114159","RESIDENTIAL","Single Family Residence","2202 Huntington Road","Burlington","27215",,,"2","2","0","0-.25 Acres","1979","2/2/2021","3/12/2021","3","$105,000","$118,000"
"2352903","RESIDENTIAL","Townhouse","61 N Sussex Drive","Smithfield","27577",,"Fairfield Townes","2","2","1,050","0-.25 Acres","2006","11/9/2020","1/20/2021","36","$122,500","$118,000"
"LP649530","RESIDENTIAL","Condo","645 Brandermill Road","Fayetteville","28314",,,"2","2","0",,"2004","2/4/2021","3/26/2021","2","$116,000","$118,000"
"2360010","RESIDENTIAL","Townhouse","2707 Big Oak Street","Raleigh","27610-5841",,"Fox Hollow","2","2","983","0-.25 Acres","1991","1/4/2021","1/27/2021","4","$119,000","$119,000"
"2340767","RESIDENTIAL","Single Family Residence","1504 Diamond Road","Fayetteville","28311",,"Tiffany Pines","3","2","1,269",".26-.5 Acres","1985","9/1/2020","1/21/2021","60","$129,000","$119,000"
"LP646934","RESIDENTIAL","Single Family Residence","6620 Pacific Avenue","Fayetteville","28314",,,"3","2","0",,"1992","12/2/2020","3/1/2021","46","$117,900","$119,360"
"2360460","RESIDENTIAL","Single Family Residence","5365 Lindsey Street","Elm City","27822",,"Not in a Subdivision","3","1","899",".26-.5 Acres","1972","1/7/2021","3/2/2021","8","$119,500","$119,500"
"2366179","RESIDENTIAL","Condo","3706 Chimney Ridge Place","Durham","27713","Chimney Ridge","Woodcroft","1","1","670","0-.25 Acres","1986","2/11/2021","3/19/2021","3","$111,000","$119,500"
"2357961","RESIDENTIAL","Single Family Residence","202 Gill Street","Oxford","27565",,"Not in a Subdivision","3","1","960","0-.25 Acres","1972","12/15/2020","3/18/2021","12","$120,000","$119,750"
"112190","RESIDENTIAL","Single Family Residence","1033 Rainey Street","Burlington","27217",,,"2","2","0",".26-.5 Acres","1957","10/2/2020","1/28/2021","82","$119,900","$119,900"
"2366690","RESIDENTIAL","Manufactured","2816 Josephine Drive","Oxford","27565",,"Not in a Subdivision","4","2","1,944","1-2.9 Acres","1999","2/12/2021","3/25/2021","5","$110,000","$120,000"
"113906","RESIDENTIAL","Other","3009 Winston Drive","Burlington","27215",,,"3","2","0","0-.25 Acres","2003","12/11/2020","2/1/2021","3","$119,900","$120,000"
"2335140","RESIDENTIAL","Single Family Residence","218 Cooke Street","Franklinton","27525",,"Not in a Subdivision","3","1","1,324",".26-.5 Acres","1967","8/4/2020","3/1/2021","110","$127,900","$120,000"
"2365992","RESIDENTIAL","Single Family Residence","409 S 13th Street","Lillington","27546",,"Not in a Subdivision","3","1","1,093",".26-.5 Acres","1981","2/10/2021","3/4/2021","5","$129,000","$120,000"
"2353488","RESIDENTIAL","Single Family Residence","206 Whitley Drive","Smithfield","27577",,"J B Britt","3","2","1,305",".26-.5 Acres","1966","11/12/2020","1/19/2021","13","$135,000","$120,000"
"2355468","RESIDENTIAL","Condo","600 Audubon Lake Drive","Durham","27713",,"Brandon Ridge Spring Hill","1","1","692","0-.25 Acres","1986","11/27/2020","1/11/2021","4","$115,000","$120,000"
"2365528","RESIDENTIAL","Single Family Residence","310 15th Street","Butner","27509",,"Not in a Subdivision","2","2","1,230",".26-.5 Acres","1985","2/5/2021","3/19/2021","4","$110,000","$120,000"
"2359549","RESIDENTIAL","Manufactured","1567 Thoroughbred Lane","Franklinton","27525",,"Wayside Farms","3","2","1,442",".76-.99 Acres","1996","12/31/2020","2/4/2021","2","$98,800","$120,000"
"2351787","RESIDENTIAL","Single Family Residence","507 W Waddell Street","Selma","27576-2566",,"Not in a Subdivision","2","2","1,100","0-.25 Acres","1945","11/3/2020","2/22/2021","9","$120,000","$120,000"
"LP644636","RESIDENTIAL","Single Family Residence","6652 Suga Circle","Fayetteville","28314",,,"3","2","0",".26-.5 Acres","1986","10/12/2020","1/22/2021","56","$120,000","$120,000"
"113950","RESIDENTIAL","Single Family Residence","1404 Jackson Street","Burlington","27217",,,"3","2","0","0-.25 Acres","1995","12/16/2020","1/27/2021","2","$110,000","$120,000"
"LP649257","RESIDENTIAL","Single Family Residence","308 Harris Avenue","Raeford","28376",,,"3","1","0",,"1950","1/29/2021","3/5/2021","11","$125,000","$120,000"
"LP646905","RESIDENTIAL","Single Family Residence","6381 Rhemish Drive","Fayetteville","28304",,"Ridge Wood","3","2","0","0-.25 Acres","1997","12/12/2020","1/25/2021","3","$117,900","$120,000"
"2369222","RESIDENTIAL","Single Family Residence","907 Price Avenue","Durham","27701",,"Not in a Subdivision","3","1","1,320","0-.25 Acres","1940","2/27/2021","3/19/2021","2","$110,000","$120,000"
"113484","RESIDENTIAL","Single Family Residence","1202 E Main Street","Graham","27253",,,"3","1","0","0-.25 Acres","1910","10/28/2020","1/29/2021","66","$125,000","$120,000"
"2363020","RESIDENTIAL","Single Family Residence","230 Patterson Drive","Roxboro","27573",,"Not in a Subdivision","2","1","796",".26-.5 Acres","1953","1/21/2021","3/12/2021","3","$115,000","$120,000"
"2342455","RESIDENTIAL","Manufactured","3205 Bella Bridge Road","Broadway","27505-8549",,"Not in a Subdivision","3","2","1,988","6-10.9 Acres","2000","9/11/2020","2/1/2021","55","$185,000","$120,000"
"LP647787","RESIDENTIAL","Single Family Residence","1918 Wayne Lane","Fayetteville","28304",,"Bordeaux","3","2","0",,"1963","12/22/2020","3/9/2021","41","$125,000","$120,000"
"2359671","RESIDENTIAL","Single Family Residence","513 Bacon Street","Durham","27703",,"Not in a Subdivision","2","1","770","0-.25 Acres","1987","1/1/2021","2/16/2021","5","$125,000","$120,000"
"2340180","RESIDENTIAL","Manufactured","1124 Mangum Street","Zebulon","27597",,"Not in a Subdivision","3","2","1,166",".76-.99 Acres","1993","8/31/2020","3/2/2021","33","$120,000","$120,000"
"2357481","RESIDENTIAL","Townhouse","2325 Whistling Straits Way","Raleigh","27604",,"Hedingham","1","1","671","0-.25 Acres","2004","12/11/2020","1/25/2021","4","$117,000","$120,000"
"2352563","RESIDENTIAL","Condo","140 W Barbee Chapel Road","Chapel Hill","27517",,"Meadowmont","2","2","929","0-.25 Acres","2003","11/6/2020","1/20/2021","17","$120,000","$120,000"
"2360361","RESIDENTIAL","Single Family Residence","910 Frank Street","Roxboro","27573",,"Fran Villa","3","1","1,344",".26-.5 Acres","1957","1/6/2021","1/21/2021","2","$112,500","$120,000"
"LP646063","RESIDENTIAL","Single Family Residence","1648 Derrydowne Court","Fayetteville","28304",,,"3","2","0",".26-.5 Acres","1994","11/8/2020","1/19/2021","33","$117,500","$120,500"
"2302440","RESIDENTIAL","Single Family Residence","103 Cushman Street","Durham","27703",,"Birchwood","4","3","1,382",".26-.5 Acres","1971","2/14/2020","1/21/2021","6","$83,900","$120,742"
"LP648877","RESIDENTIAL","Single Family Residence","5974 Chambrian Drive","Fayetteville","28314",,"Wellington","3","2","0",,"1990","1/25/2021","2/24/2021","2","$121,500","$121,000"
"LP648610","RESIDENTIAL","Single Family Residence","119 Cavalier Drive","Raeford","28376",,"Stone Ridge","3","2","0",,"1998","1/14/2021","2/15/2021","0","$121,000","$121,000"
"LP646855","RESIDENTIAL","Single Family Residence","2036 Wheeling Street","Fayetteville","28303",,,"3","2","0",,"1998","11/30/2020","1/14/2021","1","$107,000","$121,000"
"114017","RESIDENTIAL","Single Family Residence","409 Queen Ann Street","Burlington","27217",,,"2","1","0",".26-.5 Acres","1940","12/29/2020","2/17/2021","4","$117,500","$121,000"
"2360606","RESIDENTIAL","Manufactured","123 Cove Lane","Four Oaks","27524",,"Home Place","3","2","1,456",".76-.99 Acres","1997","1/7/2021","1/15/2021","0","$133,500","$121,500"
"2356834","RESIDENTIAL","Single Family Residence","600 Anson Street","Wilson","27893",,"Monclair","3","2","1,293",".26-.5 Acres","1961","12/7/2020","2/24/2021","28","$119,900","$122,000"
"119312","RESIDENTIAL","Single Family Residence","7125 Burlington Road","Hurdle Mills","27541",,,"2","1","0",".26-.5 Acres","1962","2/25/2021","2/25/2021","1103","$122,000","$122,000"
"2360500","RESIDENTIAL","Condo","5141 Revere Road","Durham","27713-2492",,"Parkwood","2","2","1,056","0-.25 Acres","1964","1/7/2021","3/26/2021","5","$125,000","$122,000"
"2367986","RESIDENTIAL","Single Family Residence","517 E Main Street","Yanceyville","27379-9645",,"Not in a Subdivision","3","2","1,015",".51-.75 Acres","1965","2/20/2021","3/31/2021","5","$115,000","$122,000"
"116511","RESIDENTIAL","Single Family Residence","517 Main Street","Yanceyville","27379",,,"3","2","0",".51-.75 Acres","1965","2/20/2021","3/31/2021","5","$115,000","$122,000"
"2342870","RESIDENTIAL","Single Family Residence","7125 Burlington Road","Hurdle Mills","27541",,"Not in a Subdivision","2","1","1,511",".26-.5 Acres","1962","9/14/2020","2/25/2021","133","$125,900","$122,000"
"LP647826","RESIDENTIAL","Single Family Residence","256 Buckhead Road","Fayetteville","28303",,"Deerwood","3","2","0",,"1969","12/20/2020","2/2/2021","12","$120,000","$122,000"
"113605","RESIDENTIAL","Single Family Residence","3015 Winston Drive","Burlington","27215",,,"3","2","0","0-.25 Acres","2006","11/25/2020","1/29/2021","15","$129,900","$122,250"
"LP628718","RESIDENTIAL","Condo","516 Lionshead Road","Fayetteville","28311",,,"2","2","0",,"2003","4/1/2020","1/27/2021","273","$127,000","$122,500"
"LP649882","RESIDENTIAL","Single Family Residence","1804 N Pine Street","Lumberton","28358",,,"3","1","0",,"1923","2/10/2021","3/2/2021","5","$130,000","$122,500"
"2355399","RESIDENTIAL","Condo","3015 Winston Drive","Burlington","27215",,"Windermere","3","2","1,288","0-.25 Acres","2006","11/27/2020","1/29/2021","8","$129,900","$122,500"
"LP648436","RESIDENTIAL","Single Family Residence","4612 Pine Log Road","Lumberton","28360",,,"3","2","0",,"1986","1/12/2021","3/17/2021","7","$120,000","$122,500"
"2359132","RESIDENTIAL","Single Family Residence","1817 Willow Lane","Henderson","27536",,"Not in a Subdivision","3","1","1,080",".26-.5 Acres","1974","12/26/2020","1/29/2021","3","$125,000","$123,000"
"113987","RESIDENTIAL","Single Family Residence","308 Atwater Street","Burlington","27215",,,"2","3","0","0-.25 Acres","1950","1/10/2021","2/8/2021","0","$125,000","$123,000"
"LP644281","RESIDENTIAL","Single Family Residence","1967 Christopher Way","Fayetteville","28303",,,"4","2","0","0-.25 Acres","1992","10/3/2020","1/7/2021","59","$130,000","$123,000"
"2359986","RESIDENTIAL","Manufactured","9316 NC 57","Rougemont","27572",,"Little River","3","2","1,528","3-5.9 Acres","1985","1/4/2021","1/27/2021","4","$120,000","$123,000"
"LP647076","RESIDENTIAL","Single Family Residence","3314 Hedgemoor Circle","Spring Lake","28390",,"Deerfield","4","2","0",,"1979","12/4/2020","1/13/2021","2","$119,900","$123,000"
"LP646578","RESIDENTIAL","Single Family Residence","5697 Mcdonald Road","Parkton","28371",,,"3","2","0",,"1979","11/20/2020","2/3/2021","4","$119,500","$123,000"
"113793","RESIDENTIAL","Single Family Residence","708 Kenmore Avenue","Louisburg","27549",,,"3","3","0",".26-.5 Acres","1910","11/30/2020","3/8/2021","39","$125,000","$123,500"
"2355676","RESIDENTIAL","Single Family Residence","708 Kenmore Avenue","Louisburg","27549",,"Not in a Subdivision","3","3","2,350",".26-.5 Acres","1910","11/30/2020","3/8/2021","39","$125,000","$123,500"
"2339382","RESIDENTIAL","Condo","7026 Longstreet Drive","Raleigh","27615",,"Stoney Hollow","2","2","1,080","0-.25 Acres","1975","8/26/2020","1/8/2021","32","$126,900","$123,500"
"LP642398","RESIDENTIAL","Single Family Residence","5617 Nix Road","Fayetteville","28314",,,"3","2","0",,"1982","9/16/2020","2/22/2021","85","$145,000","$123,500"
"LP650391","RESIDENTIAL","Single Family Residence","5555 Quietwood Place","Fayetteville","28304",,,"3","2","0",,"1992","2/17/2021","3/31/2021","5","$123,900","$123,900"
"114166","RESIDENTIAL","Single Family Residence","1005 W Front Street","Burlington","27215",,,"4","2","0",".26-.5 Acres","1962","1/12/2021","3/5/2021","0","$124,000","$124,000"
"2334201","RESIDENTIAL","Manufactured","6229 Reagan Lane","Wake Forest","27587",,"Not in a Subdivision","3","2","1,305","1-2.9 Acres","1980","7/30/2020","2/24/2021","159","$139,000","$124,000"
"114000","RESIDENTIAL","Other","3009 Winston Drive","Burlington","27215",,,"3","2","0","3-5.9 Acres","2003","12/21/2020","2/4/2021","8","$125,000","$124,000"
"2364018","RESIDENTIAL","Townhouse","3102 Cashwell Drive","Goldsboro","27534",,"To Be Added","2","2","1,252","0-.25 Acres","1991","1/29/2021","3/16/2021","6","$124,900","$124,000"
"2353829","RESIDENTIAL","Manufactured","18 Grove Park Lane","Henderson","27536",,"Madison Grove","4","2","2,304",".76-.99 Acres","2003","11/9/2020","1/11/2021","5","$145,000","$124,000"
"LP645539","RESIDENTIAL","Single Family Residence","204 Summerhill Court","Fayetteville","28303",,"Summerhill","3","2","0",,"1968","10/30/2020","1/28/2021","2","$119,500","$124,000"
"114164","RESIDENTIAL","Other","3489 Forestdale Drive","Burlington","27215",,,"2","2","0","1-2.9 Acres","2007","1/10/2021","2/19/2021","3","$125,000","$124,500"
"2358185","RESIDENTIAL","Manufactured","335 Hightowers Road","Mebane","27302",,"Not in a Subdivision","3","2","1,040","3-5.9 Acres","2001","12/16/2020","2/9/2021","8","$124,500","$124,500"
"114188","RESIDENTIAL","Single Family Residence","4828 Old Nc 10 Highway","Durham","27705",,,"2","3","0","1-2.9 Acres","1973","1/15/2021","2/22/2021","17","$155,000","$125,000"
"2358397","RESIDENTIAL","Single Family Residence","1805 Greenbriar Road","Henderson","27536",,"Oakcrest","3","2","1,513",".26-.5 Acres","1960","12/18/2020","2/1/2021","12","$139,900","$125,000"
"LP647542","RESIDENTIAL","Single Family Residence","1924 Dancy Street","Fayetteville","28301",,,"3","2","0",,"1961","12/15/2020","1/28/2021","4","$140,000","$125,000"
"2367184","RESIDENTIAL","Single Family Residence","2306 Woodland Avenue","Sanford","27330",,"Not in a Subdivision","4","2","1,898",".26-.5 Acres","1950","2/16/2021","3/26/2021","6","$125,000","$125,000"
"114156","RESIDENTIAL","Single Family Residence","516 S Flanner Street","Burlington","27215",,,"3","2","0","0-.25 Acres","1947","1/9/2021","3/10/2021","21","$125,000","$125,000"
"2356669","RESIDENTIAL","Condo","2435 Moran Street","Burlington","27215",,"Villa Mora","2","3","1,104","0-.25 Acres","1988","12/6/2020","2/2/2021","8","$115,000","$125,000"
"2349160","RESIDENTIAL","Single Family Residence","201 Americus Road","West End","27376",,"Habitat for Humanity","3","2","1,056",".26-.5 Acres","1996","10/18/2020","2/1/2021","20","$130,000","$125,000"
"2352080","RESIDENTIAL","Single Family Residence","623 5th Street","Siler City","27344",,"Not in a Subdivision","3","1","1,092",".26-.5 Acres","1970","11/3/2020","3/4/2021","50","$139,900","$125,000"
"2356675","RESIDENTIAL","Manufactured","1581 Thoroughbred Lane","Franklinton","27525",,"Wayside Farms","3","2","1,430",".76-.99 Acres","1996","12/7/2020","3/22/2021","5","$124,900","$125,000"
"2350853","RESIDENTIAL","Manufactured","634 Huff Road","Roxboro","27574-9024",,"Oak Ridge Acres","4","2","1,859","1-2.9 Acres","1998","10/28/2020","1/8/2021","32","$125,000","$125,000"
"2362163","RESIDENTIAL","Manufactured","4495 Seven Paths Road","Spring Hope","27882-7823",,"Not in a Subdivision","3","2","1,080","1-2.9 Acres","2006","1/18/2021","3/4/2021","6","$125,000","$125,000"
"114265","RESIDENTIAL","Single Family Residence","3015 Winston Drive","Burlington","27215",,,"3","2","0",".76-.99 Acres","2006","1/22/2021","3/30/2021","2","$125,000","$125,000"
"2336732","RESIDENTIAL","Single Family Residence","197 Faulkner Town Road","Henderson","27537",,"Not in a Subdivision","3","1","988",".26-.5 Acres","1984","8/13/2020","2/5/2021","51","$125,000","$125,000"
"2356218","RESIDENTIAL","Single Family Residence","500 N Sellers Street","Selma","27576",,"Not in a Subdivision","2","2","1,275","0-.25 Acres","1979","12/3/2020","1/26/2021","3","$119,900","$125,000"
"2369796","RESIDENTIAL","Condo","600 Audubon Lake Drive","Durham","27713",,"Brandon Ridge Spring Hill","1","1","683","0-.25 Acres","1986","3/2/2021","3/25/2021","2","$115,000","$125,000"
"LP646027","RESIDENTIAL","Other","256 Pinto Drive","Lumberton","28360",,,"3","2","0",,"2004","11/10/2020","3/1/2021","94","$129,000","$125,000"
"2361739","RESIDENTIAL","Single Family Residence","3019 Sprucewood Drive","Durham","27707",,"Forest View Heights","3","2","1,352","0-.25 Acres","1994","1/15/2021","3/19/2021","1","$99,000","$125,000"
"2360928","RESIDENTIAL","Single Family Residence","2122 N Berkeley Boulevard","Goldsboro","27534",,"Not in a Subdivision","3","2","100","1-2.9 Acres","1954","1/10/2021","3/12/2021","2","$135,000","$125,000"
"2358931","RESIDENTIAL","Single Family Residence","1928 Beverly Road","Rocky Mount","27801",,"Meadow Brook","3","2","1,373",".26-.5 Acres","1957","12/22/2020","3/12/2021","32","$124,500","$125,000"
"113695","RESIDENTIAL","Single Family Residence","2435 B Moran Street","Burlington","27215",,,"2","3","0","0-.25 Acres","1988","12/6/2020","2/2/2021","16","$115,000","$125,000"
