"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2385650","RESIDENTIAL","Single Family Residence","1509 Harriet Drive","Burlington","27215",,"Not in a Subdivision","3","2","1,867",".26-.5 Acres","1965","5/23/2021","7/15/2021","11","$270,000","$260,000"
"2397483","RESIDENTIAL","Single Family Residence","11 Wetherburn Place","Durham","27703",,"Greysons Green","3","3","1,300","0-.25 Acres","1988","7/23/2021","9/1/2021","13","$230,000","$260,000"
"2380985","RESIDENTIAL","Duplex","4645 Vendue Range Drive","Raleigh","27604",,"Charleston Park","3","3","1,739","0-.25 Acres","1993","4/30/2021","7/7/2021","7","$260,000","$260,000"
"2392930","RESIDENTIAL","Single Family Residence","1123 Sally Drive","Graham","27253",,"Not in a Subdivision","3","3","1,494",".26-.5 Acres","1996","6/30/2021","8/5/2021","3","$235,000","$260,000"
"LP665025","RESIDENTIAL","Single Family Residence","156 Old Colony Place","Raeford","28376",,,"4","3","0",,"2005","8/11/2021","9/22/2021","6","$250,000","$260,000"
"2395677","RESIDENTIAL","Single Family Residence","2401 Efland Cedar Grove Road","Efland","27243",,"Not in a Subdivision","3","1","1,230","3-5.9 Acres","1922","7/14/2021","8/31/2021","22","$275,000","$260,000"
"119514","RESIDENTIAL","Single Family Residence","6402 US 70 Highway","Mebane","27302",,,"3","2","0",".76-.99 Acres","1961","8/18/2021","9/28/2021","2","$250,000","$260,000"
"2389095","RESIDENTIAL","Single Family Residence","4701 Tommans Trail","Raleigh","27616",,"Valley Stream","3","3","1,261","0-.25 Acres","2001","6/10/2021","7/9/2021","3","$250,000","$260,000"
"2401817","RESIDENTIAL","Single Family Residence","3105 Lassiter Street","Durham","27707-3888",,"Not in a Subdivision","3","2","1,270","0-.25 Acres","1997","8/14/2021","9/23/2021","5","$225,000","$260,000"
"2386382","RESIDENTIAL","Single Family Residence","107 Cornwallis Drive","Mebane","27302",,"Forest Ridge","3","2","1,335",".26-.5 Acres","2021","5/27/2021","7/2/2021","0","$229,900","$260,000"
"2391789","RESIDENTIAL","Single Family Residence","4006 Guess Road","Durham","27705",,"Tanglewood","3","2","1,261",".26-.5 Acres","1968","6/24/2021","7/30/2021","6","$247,500","$260,000"
"2394722","RESIDENTIAL","Townhouse","4214 Brenmar Lane","Durham","27713","Thaxton Place","Hope Valley Farms","3","3","1,444","0-.25 Acres","2003","7/9/2021","7/30/2021","3","$265,000","$260,000"
"2386750","RESIDENTIAL","Single Family Residence","2104 Lord Ashley Drive","Sanford","27330",,"West Lake Valley","4","3","2,379",".76-.99 Acres","1970","5/28/2021","9/28/2021","71","$245,000","$260,000"
"2386754","RESIDENTIAL","Single Family Residence","5813 Bahama Road","Rougemont","27572",,"Not in a Subdivision","3","2","1,859","1-2.9 Acres","1955","5/29/2021","7/27/2021","5","$245,000","$260,000"
"2385571","RESIDENTIAL","Townhouse","350 Red Elm Drive","Durham","27713",,"Hope Valley Farms","2","3","1,110","0-.25 Acres","2006","5/24/2021","7/8/2021","5","$237,500","$260,000"
"118878","RESIDENTIAL","Single Family Residence","109 Claystone Drive","Alamance","27249",,,"3","2","0","0-.25 Acres","2016","6/28/2021","9/20/2021","1","$245,000","$260,000"
"2402533","RESIDENTIAL","Single Family Residence","6402 US 70","Mebane","27302",,"Not in a Subdivision","3","2","1,880",".76-.99 Acres","1961","8/18/2021","9/28/2021","2","$250,000","$260,000"
"2397329","RESIDENTIAL","Single Family Residence","106 Quarterhorse Drive","Louisburg","27549",,"Lake Royale","3","2","1,402",".26-.5 Acres","2005","7/22/2021","9/3/2021","4","$247,900","$260,000"
"2392523","RESIDENTIAL","Single Family Residence","7722 ACC Boulevard","Raleigh","27617",,"Alexander Place","3","3","1,584","0-.25 Acres","2007","6/28/2021","8/19/2021","0","$260,000","$260,000"
"2393137","RESIDENTIAL","Single Family Residence","623 N Mineral Springs Road","Durham","27703",,"Ivanhoe","3","2","1,311",".26-.5 Acres","1984","7/1/2021","8/11/2021","2","$249,000","$260,000"
"2387887","RESIDENTIAL","Townhouse","171 Polaris Avenue","Garner","27529-7063",,"Cleveland Springs","3","3","1,649","0-.25 Acres","2018","6/4/2021","7/9/2021","0","$240,000","$260,000"
"2393981","RESIDENTIAL","Single Family Residence","104 Oak Park Drive","Benson","27504",,"Oak Park","3","2","1,594",".26-.5 Acres","1995","7/6/2021","8/25/2021","2","$250,000","$260,000"
"2384616","RESIDENTIAL","Single Family Residence","6005 Sedalia Court","Raleigh","27610",,"Chastain","3","3","1,562","0-.25 Acres","2005","5/18/2021","7/9/2021","0","$260,000","$260,000"
"2395150","RESIDENTIAL","Townhouse","825 Saratoga Drive","Durham","27705",,"Independence Park","3","3","1,700","0-.25 Acres","2003","7/9/2021","8/13/2021","2","$254,900","$260,000"
"2392733","RESIDENTIAL","Single Family Residence","109 Claystone Drive","Gibsonville","27249",,"Stone Ridge","3","2","1,503","0-.25 Acres","2016","6/28/2021","9/20/2021","1","$245,000","$260,000"
"2403181","RESIDENTIAL","Townhouse","91 E Porthaven Way","Clayton","27527-3389","Ross Landing","Flowers Plantation","3","3","1,627","0-.25 Acres","2020","8/21/2021","9/24/2021","1","$250,000","$260,000"
"2388892","RESIDENTIAL","Single Family Residence","109 Vista Ridge Lane","Garner","27529",,"Weston Ridge","3","2","1,365","0-.25 Acres","2002","6/10/2021","7/13/2021","0","$229,900","$260,000"
"2397154","RESIDENTIAL","Townhouse","1626 Roanoke Street","Raleigh","27606",,"Westridge Townhomes","2","2","1,158","0-.25 Acres","1985","7/22/2021","8/30/2021","2","$225,000","$260,000"
"2395755","RESIDENTIAL","Single Family Residence","91 Thorntons Creek Drive","Erwin","28339",,"Thorntons Creek","3","2","1,817",".51-.75 Acres","2021","7/14/2021","9/17/2021","0","$260,000","$260,000"
"2373419","RESIDENTIAL","Single Family Residence","58 Northview Drive","Middlesex","27557",,"North Creek Meadows","3","2","1,453",".26-.5 Acres","2021","3/22/2021","8/13/2021","0","$260,000","$260,000"
"2387437","RESIDENTIAL","Single Family Residence","2228 Lockwood Folly Lane","Raleigh","27610",,"Eagle Chase","3","2","1,320","0-.25 Acres","1997","6/3/2021","7/1/2021","3","$225,000","$260,000"
"2391249","RESIDENTIAL","Single Family Residence","482 Tirzah Drive","Lillington","27546",,"Tirzah Village","3","2","1,772",".76-.99 Acres","1997","6/21/2021","8/5/2021","3","$250,000","$260,000"
"2387884","RESIDENTIAL","Single Family Residence","207 Forest Road","Oxford","27565",,"Green Acres","3","2","2,253","0-.25 Acres","1964","6/3/2021","9/15/2021","9","$249,900","$260,000"
"2391512","RESIDENTIAL","Single Family Residence","509 Eugene Street","Durham","27701",,"Not in a Subdivision","3","1","1,010","0-.25 Acres","1956","6/22/2021","7/26/2021","4","$234,900","$260,000"
"2392522","RESIDENTIAL","Single Family Residence","1117 Ralph Drive","Cary","27511",,"Greenwood Forest","3","2","1,584",".51-.75 Acres","1981","6/27/2021","8/24/2021","1","$235,000","$260,000"
"2395647","RESIDENTIAL","Single Family Residence","130 Kipling Drive","Oxford","27565",,"Oxford Park","3","2","1,806","0-.25 Acres","2007","7/14/2021","9/8/2021","6","$248,900","$260,000"
"2400288","RESIDENTIAL","Townhouse","4707 Princess Lita Way","Raleigh","27610",,"Camelot Village","3","3","1,648","0-.25 Acres","2020","8/6/2021","9/2/2021","2","$255,000","$260,000"
"2387118","RESIDENTIAL","Single Family Residence","4109 Trevor Circle","Durham","27705-1529",,"Tanglewood","3","2","1,420",".51-.75 Acres","1976","6/1/2021","8/6/2021","35","$270,000","$260,000"
"LP659343","RESIDENTIAL","Single Family Residence","3455 Regiment Drive","Fayetteville","28303",,,"4","4","0",".26-.5 Acres","1978","6/11/2021","7/23/2021","9","$260,000","$260,000"
"2366928","RESIDENTIAL","Single Family Residence","2100 Stadium Drive","Durham","27705-2198",,"Treeline","3","2","1,460",".26-.5 Acres","1988","2/15/2021","7/14/2021","65","$263,000","$260,000"
"2404137","RESIDENTIAL","Townhouse","3122 Binghampton Lane","Raleigh","27604",,"Pine Knoll Townes","3","3","1,558","0-.25 Acres","2007","8/26/2021","9/9/2021","3","$240,000","$260,000"
"118648","RESIDENTIAL","Single Family Residence","812 N Main Street","Graham","27253",,,"3","2","0",".51-.75 Acres","1925","6/8/2021","7/14/2021","7","$250,000","$260,000"
"2396588","RESIDENTIAL","Single Family Residence","645 Crystal Spring Drive","Sanford","28332",,"Crestview Estates","3","3","2,036",".26-.5 Acres","2005","7/19/2021","8/20/2021","3","$245,000","$260,000"
"2357231","RESIDENTIAL","Single Family Residence","3705 Putnam Road","Raleigh","27610",,"Johns Pointe","3","2","1,512","0-.25 Acres","2021","11/12/2020","7/16/2021","0","$257,180","$260,040"
"2366984","RESIDENTIAL","Townhouse","759 Putney Hill Road","Zebulon","27597",,"Barrington","3","3","1,713","0-.25 Acres","2021","2/15/2021","8/2/2021","0","$260,081","$260,081"
"2370707","RESIDENTIAL","Townhouse","1264 Adrian Court","Mebane","27302",,"Cambridge Park","3","3","1,429","0-.25 Acres","2021","3/7/2021","7/27/2021","0","$257,990","$260,090"
"116395","RESIDENTIAL","Single Family Residence","1264 Adrian Court","Mebane","27302",,,"3","3","0","0-.25 Acres","2021","2/8/2021","7/27/2021","71","$257,990","$260,090"
"2405061","RESIDENTIAL","Single Family Residence","6028 Antigua Run","Knightdale","27545",,"Amber Acres","3","2","1,030",".26-.5 Acres","1994","8/31/2021","9/28/2021","3","$248,900","$260,100"
"2366820","RESIDENTIAL","Single Family Residence","20 Misty Grove Trail","Franklinton","27525",,"Whispering Pines","3","3","2,329","0-.25 Acres","2021","1/22/2021","7/9/2021","0","$260,880","$260,880"
"2360635","RESIDENTIAL","Single Family Residence","701 Frosty Way","Zebulon","27597",,"Autumn Lakes","3","2","1,506","0-.25 Acres","2021","1/8/2021","8/31/2021","0","$245,900","$260,900"
"LP650024","RESIDENTIAL","Single Family Residence","1709 Stackhouse (LT280) Drive","Fayetteville","28314",,"Highcroft","4","3","0","0-.25 Acres","2021","2/12/2021","7/15/2021","0","$260,900","$260,900"
"LP649894","RESIDENTIAL","Single Family Residence","1704 Stackhouse (LT276) Drive","Fayetteville","28314",,"Highcroft","4","3","0","0-.25 Acres","2021","2/9/2021","8/27/2021","0","$254,845","$260,978"
"116474","RESIDENTIAL","Single Family Residence","1253 Adrian Court","Mebane","27302",,,"3","3","0","0-.25 Acres","2021","2/15/2021","8/2/2021","80","$261,990","$260,990"
"2378944","RESIDENTIAL","Townhouse","1253 Adrian Court","Mebane","27302",,"Cambridge Park","3","3","1,429","0-.25 Acres","2021","4/20/2021","8/2/2021","0","$261,990","$260,990"
"2393113","RESIDENTIAL","Single Family Residence","5403 Southwind Road","Greensboro","27455",,"Not in a Subdivision","3","2","1,554",".26-.5 Acres","1993","7/1/2021","8/4/2021","1","$235,000","$261,000"
"2396204","RESIDENTIAL","Single Family Residence","5936 Presentation Street","Knightdale","27545",,"Amber Ridge","3","2","1,132","0-.25 Acres","2000","7/16/2021","8/18/2021","3","$241,500","$261,000"
"118900","RESIDENTIAL","Single Family Residence","5403 Southwind Road","Greensboro","27455",,,"3","2","0",".26-.5 Acres","1993","7/1/2021","8/4/2021","1","$235,000","$261,000"
"2387276","RESIDENTIAL","Single Family Residence","18 Beaver Tavern Drive","Benson","27504",,"Beaver Falls","3","2","1,484",".76-.99 Acres","2021","6/2/2021","7/15/2021","0","$259,900","$261,000"
"2396721","RESIDENTIAL","Single Family Residence","3923 Carolina Cherry Drive","Raleigh","27610",,"Augusta Landings","4","3","1,462","0-.25 Acres","2017","7/19/2021","8/16/2021","0","$235,000","$261,000"
"2400752","RESIDENTIAL","Townhouse","4613 Townesbury Lane","Raleigh","27612",,"Richland Townes","2","3","1,301","0-.25 Acres","1985","8/10/2021","9/13/2021","4","$249,000","$261,000"
"LP663567","RESIDENTIAL","Single Family Residence","5306 Pineview Road","Lumberton","28360",,"Lakewood Estates","3","3","0",,"1978","8/3/2021","9/8/2021","0","$255,000","$261,000"
"2402096","RESIDENTIAL","Single Family Residence","717 Belmont Drive","Raleigh","27610",,"Stratford Park","4","3","2,079","0-.25 Acres","1960","8/16/2021","9/8/2021","4","$250,000","$261,000"
"2397155","RESIDENTIAL","Single Family Residence","112 Crawford Parkway","Clayton","27520",,"Parkview","3","2","1,254","0-.25 Acres","2019","7/22/2021","8/30/2021","3","$229,900","$261,000"
"LP658730","RESIDENTIAL","Single Family Residence","2807 Eaglecrest Lane","Fayetteville","28306",,"Preston","4","3","0",,"2005","6/1/2021","7/22/2021","4","$249,923","$261,000"
"LP657234","RESIDENTIAL","Single Family Residence","2316 Gunston Court","Fayetteville","28303",,"Lockwood","3","2","0",".26-.5 Acres","1962","5/28/2021","8/3/2021","18","$245,000","$261,000"
"2356968","RESIDENTIAL","Single Family Residence","861 Bellewood Gardens Drive","Angier","27501",,"Bellewood","4","3","1,955","0-.25 Acres","2020","12/8/2020","7/20/2021","0","$261,065","$261,065"
"LP649756","RESIDENTIAL","Single Family Residence","107 Georgia LT 3 Drive","Raeford","28376",,"James Farm","4","3","0",".26-.5 Acres","2021","2/8/2021","9/30/2021","0","$259,900","$261,116"
"2401949","RESIDENTIAL","Townhouse","7402 Byrnwick Place","Raleigh","27615",,"Newton Parish","2","3","1,375","0-.25 Acres","1985","8/16/2021","9/30/2021","3","$225,000","$261,250"
"LP651931","RESIDENTIAL","Single Family Residence","1747 Stackhouse (Lot 288) Drive","Fayetteville","28314",,"Highcroft","4","3","0","0-.25 Acres","2021","3/2/2021","9/15/2021","0","$261,400","$261,400"
"2399046","RESIDENTIAL","Single Family Residence","907 Phillip Street","Garner","27529-4254",,"Meadowbrook","4","2","1,620",".26-.5 Acres","1955","7/29/2021","8/30/2021","4","$264,462","$261,500"
"2397293","RESIDENTIAL","Townhouse","225 Crosby Lane","Garner","27529",,"Cleveland Springs","2","3","1,711","0-.25 Acres","2011","7/22/2021","9/9/2021","2","$235,000","$261,500"
"2399536","RESIDENTIAL","Single Family Residence","5108 Baywood Forest Drive","Knightdale","27545",,"Baywood Forest","3","2","1,340","0-.25 Acres","1996","8/3/2021","9/7/2021","3","$235,000","$261,500"
"2354195","RESIDENTIAL","Townhouse","460 Cotton Brook Drive","Fuquay Varina","27526",,"The Landing at Arnold Park","3","3","1,691","0-.25 Acres","2021","11/18/2020","7/14/2021","0","$259,990","$261,620"
"2391046","RESIDENTIAL","Townhouse","100 Stratford Lakes Drive","Durham","27713",,"Stratford Lakes","2","3","1,406","0-.25 Acres","2007","6/20/2021","7/23/2021","3","$225,000","$261,800"
"2400280","RESIDENTIAL","Condo","3805 Browning Place","Raleigh","27609",,"Georgetown North","1","2","849","0-.25 Acres","1966","8/5/2021","9/10/2021","4","$250,000","$261,800"
"2365204","RESIDENTIAL","Single Family Residence","620 Howling Wind Drive","Zebulon","27597",,"Autumn Lakes","3","3","1,915","0-.25 Acres","2021","2/5/2021","9/17/2021","0","$261,900","$261,900"
"2363622","RESIDENTIAL","Single Family Residence","217 Brisk Drive","Zebulon","27597",,"Autumn Lakes","3","3","1,915","0-.25 Acres","2021","1/23/2021","8/12/2021","0","$251,900","$261,900"
"2394398","RESIDENTIAL","Single Family Residence","2314 N Alyson Drive","Wilson","27896",,"Springlake","3","2","2,230",".26-.5 Acres","1979","7/6/2021","8/23/2021","3","$246,900","$261,900"
"LP662741","RESIDENTIAL","Single Family Residence","268 Saint George Drive","Raeford","28376",,"The Hollies at Westgate","4","3","0",,"2006","7/19/2021","9/3/2021","4","$245,000","$262,000"
"119613","RESIDENTIAL","Single Family Residence","179 Michrob Lane","Reidsville","27320",,,"4","2","0","1-2.9 Acres","2017","8/23/2021","9/30/2021","3","$254,900","$262,000"
"2389642","RESIDENTIAL","Townhouse","4 Creekview Lane","Durham","27705",,"Beech Hill","3","3","1,695","0-.25 Acres","1984","6/14/2021","7/9/2021","2","$250,000","$262,000"
"2380023","RESIDENTIAL","Single Family Residence","92 Hunter Fox Trail","Angier","27501",,"Morning Glory Acres","3","3","1,584",".51-.75 Acres","2021","4/26/2021","8/6/2021","0","$249,900","$262,000"
"2391359","RESIDENTIAL","Townhouse","10907 Pendragon Place","Raleigh","27614",,"Falls Commons Townhomes","3","3","1,489","0-.25 Acres","2003","6/22/2021","7/28/2021","6","$249,900","$262,000"
"2405198","RESIDENTIAL","Single Family Residence","101 Allison Court","Stem","27581",,"Belle Acres","3","2","1,314",".76-.99 Acres","2005","9/1/2021","9/30/2021","6","$250,000","$262,000"
"2401482","RESIDENTIAL","Townhouse","4311 Beechnut Lane","Durham","27707",,"Five Oaks","2","2","1,131","0-.25 Acres","1985","8/13/2021","9/1/2021","4","$232,000","$262,000"
"118708","RESIDENTIAL","Single Family Residence","725 Black Angus Drive","Haw River","27258",,,"3","3","0","0-.25 Acres","2007","6/14/2021","8/11/2021","8","$255,000","$262,000"
"LP664863","RESIDENTIAL","Single Family Residence","156 Colonist Place","Cameron","28326",,,"3","3","0","0-.25 Acres","2011","8/7/2021","9/28/2021","9","$262,000","$262,000"
"LP658584","RESIDENTIAL","Single Family Residence","245 Landmark Drive","Angier","27501",,"Benton Pointe","3","3","0",,"1999","5/28/2021","7/28/2021","10","$259,900","$262,000"
"2390322","RESIDENTIAL","Single Family Residence","725 Black Angus Drive","Haw River","27258",,"Henrys Farm","3","3","1,770","0-.25 Acres","2007","6/16/2021","8/11/2021","5","$255,000","$262,000"
"2395697","RESIDENTIAL","Single Family Residence","6201 Silver Spring Court","Willow Springs","27592",,"Willow Bluffs","3","2","1,267",".76-.99 Acres","2006","7/14/2021","8/19/2021","5","$255,000","$262,000"
"2392533","RESIDENTIAL","Single Family Residence","1721 Longshadow Drive","Burlington","27217",,"Northside","4","3","1,857",".26-.5 Acres","2014","6/28/2021","7/30/2021","5","$222,800","$262,000"
"2387616","RESIDENTIAL","Condo","4100 Five Oaks Drive","Durham","27707",,"Five Oaks","2","3","1,481","0-.25 Acres","1974","6/3/2021","7/8/2021","0","$230,000","$262,000"
"2391760","RESIDENTIAL","Townhouse","1715 Sorrell Brook Way","Raleigh","27609",,"Brook Forest","2","3","1,183","0-.25 Acres","2004","6/23/2021","7/30/2021","2","$250,000","$262,000"
"2367382","RESIDENTIAL","Townhouse","761 Putney Hill Road","Zebulon","27597",,"Barrington","3","3","1,738","0-.25 Acres","2021","2/17/2021","8/2/2021","0","$262,083","$262,083"
"2399319","RESIDENTIAL","Townhouse","1121 Amber Shadow Drive","Durham","27703",,"Shepards Square","3","3","1,570","0-.25 Acres","2021","8/2/2021","8/2/2021","0","$262,442","$262,442"
"2398753","RESIDENTIAL","Single Family Residence","2874 Filbert Street","Raleigh","27610",,"Farmington Woods","4","3","1,496","0-.25 Acres","2006","7/29/2021","9/3/2021","4","$247,500","$262,500"
"2388158","RESIDENTIAL","Single Family Residence","4520 Fox Road","Raleigh","27616",,"North Farms","3","2","1,478","0-.25 Acres","1987","6/6/2021","7/20/2021","4","$254,900","$262,500"
"2387532","RESIDENTIAL","Townhouse","5666 Hamstead Crossing","Raleigh","27612",,"Hamstead Crossing","2","3","1,387",".26-.5 Acres","1985","6/3/2021","7/8/2021","0","$240,000","$262,500"
"2392202","RESIDENTIAL","Single Family Residence","6118 Dawn Drive","Hurdle Mills","27541",,"Wilson Place","3","2","1,400",".76-.99 Acres","1997","6/25/2021","8/5/2021","8","$250,000","$262,500"
"2394127","RESIDENTIAL","Single Family Residence","526 Cecil Street","Durham","27707",,"Not in a Subdivision","3","2","2,444",".26-.5 Acres","1965","7/7/2021","8/27/2021","5","$250,000","$262,500"
"2386283","RESIDENTIAL","Single Family Residence","3416 Skycrest Drive","Raleigh","27604",,"Skycrest","3","2","1,236","0-.25 Acres","1939","5/27/2021","7/16/2021","5","$260,000","$262,500"
"2385086","RESIDENTIAL","Single Family Residence","2626 NC 231 Highway","Wendell","27591",,"Not in a Subdivision","3","2","1,475","1-2.9 Acres","1967","5/20/2021","7/6/2021","4","$230,000","$262,500"
"2394173","RESIDENTIAL","Single Family Residence","610 Webster Street","Cary","27511-3550",,"Iron Gate","4","2","1,789",".26-.5 Acres","1974","7/7/2021","8/6/2021","0","$259,900","$262,500"
"2404381","RESIDENTIAL","Single Family Residence","41 Pitch Pine Court","Sanford","27332",,"Cameron Woods","3","3","1,977","0-.25 Acres","2014","8/26/2021","9/29/2021","2","$262,500","$262,500"
"2361058","RESIDENTIAL","Single Family Residence","504 Rose Creek Court","Zebulon","27597",,"Weavers Pond","4","3","2,018","0-.25 Acres","2021","1/11/2021","8/17/2021","0","$262,515","$262,515"
"2388619","RESIDENTIAL","Townhouse","5933 Carmel Lane","Raleigh","27609-3953",,"North Bend Townhomes","3","2","1,393","0-.25 Acres","1983","6/9/2021","9/2/2021","5","$250,000","$262,525"
"2392121","RESIDENTIAL","Single Family Residence","4851 Mallard Drive","Wilson","27893",,"Hunters Landing","3","2","1,506",".26-.5 Acres","2021","6/25/2021","9/7/2021","0","$262,900","$262,900"
"2402793","RESIDENTIAL","Single Family Residence","708 Hawthorn Ridge Drive","Whitsett","27377",,"Walnut Crossing","3","2","2,200","0-.25 Acres","2006","8/19/2021","9/27/2021","6","$239,000","$262,900"
"2378949","RESIDENTIAL","Townhouse","1255 Adrian Court","Mebane","27302",,"Cambridge Park","3","3","1,416","0-.25 Acres","2021","4/20/2021","7/30/2021","0","$262,990","$262,990"
"116473","RESIDENTIAL","Single Family Residence","1255 Adrian Court","Mebane","27302",,,"3","3","0","0-.25 Acres","2021","2/15/2021","7/30/2021","83","$262,990","$262,990"
"2401289","RESIDENTIAL","Condo","530 Springfork Drive","Cary","27513-4959",,"Cedar Pointe Condos","2","2","1,276","0-.25 Acres","1987","8/12/2021","9/30/2021","2","$225,000","$263,000"
"2385453","RESIDENTIAL","Single Family Residence","19 Hidden Meadow COURT","Durham","27704",,"Cardinal Lake","3","3","1,431",".26-.5 Acres","2005","5/22/2021","7/2/2021","4","$254,100","$263,000"
"2388313","RESIDENTIAL","Single Family Residence","6405 Egrets Nest Lane","Raleigh","27603",,"Glen Meadow","3","2","1,386",".26-.5 Acres","1999","6/7/2021","7/20/2021","4","$255,000","$263,000"
"2394547","RESIDENTIAL","Single Family Residence","228 Breezewood Lane","Clayton","27520",,"Walnut Creek","3","2","1,352",".26-.5 Acres","2002","7/8/2021","8/25/2021","2","$250,000","$263,000"
"2385435","RESIDENTIAL","Single Family Residence","933 Roxy Street","Raleigh","27610",,"Cymen Commons","3","3","1,456","0-.25 Acres","2005","5/22/2021","7/6/2021","4","$250,000","$263,000"
"2393480","RESIDENTIAL","Single Family Residence","2925 Hayling Drive","Raleigh","27610",,"Riverbrooke","4","3","1,769","0-.25 Acres","2001","7/1/2021","8/4/2021","0","$259,900","$263,000"
"2381714","RESIDENTIAL","Single Family Residence","2011 W B Clark Road","Creedmoor","27522",,"Not in a Subdivision","3","2","1,315",".76-.99 Acres","1986","5/4/2021","7/12/2021","4","$225,000","$263,107"
"2357349","RESIDENTIAL","Townhouse","5918 Kayton Street","Raleigh","27616",,"5401 North","3","4","1,682","0-.25 Acres","2021","12/10/2020","8/20/2021","0","$263,110","$263,110"
"2342774","RESIDENTIAL","Single Family Residence","112 Buhrstone Mill Street","Zebulon","27597",,"Creech Mills","3","3","1,912",".76-.99 Acres","2020","9/13/2020","7/29/2021","0","$263,460","$263,460"
"2383607","RESIDENTIAL","Single Family Residence","42 Panmure","Rocky Mount","27804",,"Belmont Lake Preserve","4","2","1,764",".26-.5 Acres","2021","5/13/2021","9/23/2021","0","$263,490","$263,490"
"2393952","RESIDENTIAL","Townhouse","5227 Moonview Court","Raleigh","27606",,"Crescent Ridge","2","3","1,294","0-.25 Acres","2004","7/6/2021","8/12/2021","2","$248,000","$263,700"
"116397","RESIDENTIAL","Single Family Residence","1268 Adrian Court","Mebane","27302",,,"3","3","0","0-.25 Acres","2021","2/8/2021","8/6/2021","52","$263,990","$263,740"
"2370712","RESIDENTIAL","Townhouse","1268 Adrian Court","Mebane","27302",,"Cambridge Park","3","3","1,429","0-.25 Acres","2021","3/7/2021","8/6/2021","0","$263,990","$263,740"
"2393996","RESIDENTIAL","Condo","200 Plaza Drive","Chapel Hill","27517",,"Cole Place","2","2","1,137","0-.25 Acres","1985","7/6/2021","7/22/2021","3","$215,000","$263,800"
"2353442","RESIDENTIAL","Townhouse","472 Cotton Brook Drive","Fuquay Varina","27526",,"The Landing at Arnold Park","3","3","1,692","0-.25 Acres","2021","11/12/2020","7/22/2021","0","$263,860","$263,860"
"2383619","RESIDENTIAL","Single Family Residence","290 Windbreak Lane","Youngsville","27596",,"Hadleigh at Cedar Creek","3","3","1,679","0-.25 Acres","2021","5/13/2021","9/30/2021","0","$263,900","$263,900"
"2364832","RESIDENTIAL","Single Family Residence","236 Brisk Drive","Zebulon","27597",,"Autumn Lakes","3","3","1,800","0-.25 Acres","2021","1/27/2021","8/10/2021","0","$250,900","$263,900"
"2392508","RESIDENTIAL","Single Family Residence","2567 Keck Drive","Burlington","27215",,"Hidden Acres","3","2","1,786","1-2.9 Acres","1972","6/28/2021","8/23/2021","9","$260,000","$264,000"
"LP662018","RESIDENTIAL","Single Family Residence","2921 Lambrusco Place","Fayetteville","28306",,,"3","2","0",".26-.5 Acres","2005","7/10/2021","8/24/2021","7","$262,000","$264,000"
"118875","RESIDENTIAL","Single Family Residence","2567 Keck Dr","Burlington","27215",,,"3","2","0","1-2.9 Acres","1972","6/28/2021","8/23/2021","18","$260,000","$264,000"
"2399338","RESIDENTIAL","Condo","3020 Barrymore Street","Raleigh","27603",,"Camden Crossing","3","3","1,740","0-.25 Acres","2004","8/2/2021","9/27/2021","18","$275,000","$264,000"
"2382939","RESIDENTIAL","Single Family Residence","107 Ferrell Drive","Goldsboro","27530",,"Vernwood","3","3","2,114",".76-.99 Acres","2000","5/10/2021","7/2/2021","4","$247,900","$264,000"
"2401984","RESIDENTIAL","Single Family Residence","265 Daniel Ridge Road","Wendell","27591",,"Wendell Falls","2","3","1,516","0-.25 Acres","2021","8/16/2021","8/16/2021","0","$264,000","$264,000"
"2394733","RESIDENTIAL","Single Family Residence","52 Marse Robert Street","Benson","27504",,"Patriots Pointe","4","3","1,613",".26-.5 Acres","2015","7/9/2021","8/3/2021","2","$229,000","$264,000"
"2395268","RESIDENTIAL","Condo","1911 Front Street","Durham","27705",,"Croasdaile","3","2","1,822","0-.25 Acres","1973","6/29/2021","8/31/2021","5","$250,000","$264,000"
"2397215","RESIDENTIAL","Townhouse","5 S Hedgewick Drive","Clayton","27527",,"Flowers Plantation","3","3","1,619","0-.25 Acres","2018","7/22/2021","9/21/2021","3","$259,900","$264,000"
"2396257","RESIDENTIAL","Single Family Residence","89 Munday Road","Roxboro","27574",,"Not in a Subdivision","3","3","2,156","6-10.9 Acres","2002","7/16/2021","9/1/2021","13","$264,000","$264,000"
"2395810","RESIDENTIAL","Single Family Residence","104 Artesian Drive","Garner","27529",,"Forest Landing","3","2","1,034",".26-.5 Acres","1985","7/15/2021","8/10/2021","4","$254,900","$264,000"
"LP659282","RESIDENTIAL","Single Family Residence","2428 Torcross Drive","Fayetteville","28304",,"Clairway","4","3","0",".26-.5 Acres","1975","6/9/2021","8/19/2021","9","$258,500","$264,000"
"2397173","RESIDENTIAL","Single Family Residence","5620 Sorrell Crossing Drive","Raleigh","27617-8300",,"Village at Westgate","2","2","982","0-.25 Acres","2000","7/22/2021","8/31/2021","11","$259,900","$264,000"
"2397471","RESIDENTIAL","Single Family Residence","100 Shady Court","Cary","27513",,"Evergreen","2","2","1,052","0-.25 Acres","1988","7/23/2021","8/24/2021","9","$265,000","$264,000"
