"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"LP685780","RESIDENTIAL","Single Family Residence","88 Loyalist Road","Cameron","28326",,,"4","3","0",".26-.5 Acres","2009","6/2/2022","7/22/2022","12","$285,000","$275,000"
"LP687074","RESIDENTIAL","Single Family Residence","7044 Maple Circle","Sanford","27332",,,"3","2","0",,"2009","6/23/2022","8/25/2022","30","$284,900","$275,000"
"LP686957","RESIDENTIAL","Single Family Residence","200 Kotata Avenue","Bunnlevel","28323",,"Blackberry Manor","4","3","0",,"2020","6/27/2022","8/25/2022","14","$275,000","$275,000"
"2464465","RESIDENTIAL","Single Family Residence","1650 US 421 Highway","Lillington","27546",,"Not in a Subdivision","3","3","2,279","1-2.9 Acres","1984","7/25/2022","8/31/2022","14","$315,000","$275,000"
"LP686340","RESIDENTIAL","Single Family Residence","2148 Yellowbrick Road","Fayetteville","28314",,,"3","2","0","0-.25 Acres","2007","7/1/2022","8/3/2022","11","$275,000","$275,000"
"2459931","RESIDENTIAL","Single Family Residence","817A N Main Street","Creedmoor","27522",,"Not in a Subdivision","3","2","1,301",".26-.5 Acres","2000","7/2/2022","9/9/2022","17","$275,000","$275,000"
"2464320","RESIDENTIAL","Single Family Residence","117 Montree Lane","Graham","27253",,"Euliss Heights","3","2","1,638",".26-.5 Acres","1969","7/23/2022","9/2/2022","10","$275,000","$275,000"
"LP680721","RESIDENTIAL","Single Family Residence","1238 Hayes Road","Spring Lake","28390",,"Hayes Farm","3","3","0",".51-.75 Acres","2022","3/22/2022","9/15/2022","0","$274,900","$275,000"
"2458144","RESIDENTIAL","Single Family Residence","407 Devlin Place","Durham","27707",,"Breckenridge","3","2","1,176","0-.25 Acres","1989","6/24/2022","9/7/2022","45","$284,999","$275,000"
"2375196","RESIDENTIAL","Condo","145 S Main Street","Fuquay Varina","27526",,"Q Condos","1","1","740","0-.25 Acres","2021","4/1/2021","7/22/2022","0","$275,000","$275,000"
"LP687447","RESIDENTIAL","Single Family Residence","5353 Nessee Street","Fayetteville","28314",,"Highcroft","3","3","0",,"2013","6/29/2022","8/15/2022","5","$270,000","$275,000"
"2451303","RESIDENTIAL","Single Family Residence","106 Samuel Lane","Four Oaks","27524",,"Jason Downs","3","2","1,378",".76-.99 Acres","2008","5/25/2022","7/15/2022","7","$289,900","$275,000"
"2452316","RESIDENTIAL","Condo","2220 Raven Road","Raleigh","27614",,"Breezewood","3","3","1,696","0-.25 Acres","2004","5/30/2022","8/3/2022","18","$269,500","$275,000"
"2444738","RESIDENTIAL","Single Family Residence","619 Gaslight Trail","Wendell","27591-9363",,"Cobblestone","3","2","1,022",".26-.5 Acres","1992","4/26/2022","8/15/2022","2","$259,900","$275,000"
"2454278","RESIDENTIAL","Townhouse","517 Caprice Court","Raleigh","27606",,"Oak Run Townhomes","2","2","1,236",".26-.5 Acres","1986","6/8/2022","7/26/2022","5","$262,000","$275,000"
"2460886","RESIDENTIAL","Townhouse","1416 Oxleymare Drive","Raleigh","27610-6609",,"Maybrook Crossings","3","3","1,732","0-.25 Acres","2008","7/8/2022","8/30/2022","23","$287,000","$275,000"
"123559","RESIDENTIAL","Single Family Residence","405 Glenwood Avenue","Burlington","27215",,,"4","2","0","0-.25 Acres","1949","6/8/2022","9/16/2022","58","$290,000","$275,000"
"123872","RESIDENTIAL","Single Family Residence","3701 Kerney Drive","Burlington","27215",,,"3","2","0",".51-.75 Acres","1970","7/6/2022","8/24/2022","2","$269,900","$275,000"
"2467882","RESIDENTIAL","Single Family Residence","1107 Orchard Way","Durham","27704",,"Not in a Subdivision","3","2","1,136","0-.25 Acres","1989","8/11/2022","9/16/2022","3","$280,000","$275,000"
"124057","RESIDENTIAL","Single Family Residence","117 Montree Lane","Graham","27253",,,"3","2","0",".26-.5 Acres","1969","7/23/2022","9/2/2022","10","$275,000","$275,000"
"2458333","RESIDENTIAL","Single Family Residence","400 Helleri Court","Wendell","27591",,"Holly Pointe","3","2","1,015",".51-.75 Acres","1997","6/24/2022","7/19/2022","3","$269,900","$275,000"
"2469784","RESIDENTIAL","Single Family Residence","11 Battery Way","Bunnlevel","28323",,"Vandercroft Farms","3","3","1,850","0-.25 Acres","2009","8/20/2022","9/15/2022","10","$289,999","$275,000"
"2455111","RESIDENTIAL","Single Family Residence","18 Andrew Boulevard","Selma","27576",,"Laura Mark","3","2","1,317",".26-.5 Acres","2005","6/10/2022","7/25/2022","4","$250,000","$275,000"
"124154","RESIDENTIAL","Single Family Residence","605 E Pine Street","Graham","27253",,,"2","2","0",".51-.75 Acres","1950","8/10/2022","9/28/2022","19","$259,000","$275,000"
"2448937","RESIDENTIAL","Single Family Residence","536 Hamlet Drive","Broadway","27505",,"Not in a Subdivision","3","2","1,287","0-.25 Acres","2022","5/13/2022","8/10/2022","0","$245,000","$275,000"
"2462767","RESIDENTIAL","Single Family Residence","903 W C Street","Butner","27509",,"Not in a Subdivision","3","2","1,538",".26-.5 Acres","1980","7/15/2022","8/29/2022","8","$275,000","$275,000"
"2462636","RESIDENTIAL","Single Family Residence","103 Kipling Drive","Oxford","27565",,"Oxford Park","3","3","1,594","0-.25 Acres","2005","7/15/2022","8/22/2022","27","$270,000","$275,000"
"2451057","RESIDENTIAL","Condo","1321 Crab Orchard Drive","Raleigh","27606",,"Lakepark Condos","4","4","1,219","0-.25 Acres","1999","5/24/2022","7/1/2022","8","$265,000","$275,000"
"2456182","RESIDENTIAL","Townhouse","1856 W Cotton Gin Drive","Clayton","27527",,"Cottonfield Village","3","2","1,282","0-.25 Acres","2003","6/16/2022","8/31/2022","39","$284,900","$275,000"
"2458165","RESIDENTIAL","Single Family Residence","13832 N NC 96 Highway","Zebulon","27597",,"Not in a Subdivision","3","2","1,596",".51-.75 Acres","1957","6/24/2022","8/30/2022","21","$285,000","$275,000"
"2438748","RESIDENTIAL","Manufactured","7909 Buffaloe Road","Raleigh","27616",,"Not in a Subdivision","3","2","1,500","1-2.9 Acres","2002","3/26/2022","7/1/2022","4","$259,000","$275,000"
"2457182","RESIDENTIAL","Single Family Residence","7041 Timber Creek Trail","Graham","27253",,"Pine Creek Plantation","3","2","1,672","1-2.9 Acres","1998","6/21/2022","8/3/2022","4","$265,000","$275,000"
"2437117","RESIDENTIAL","Single Family Residence","541 Artis Road","Pikeville","27863-8810",,"Not in a Subdivision","3","2","1,643","3-5.9 Acres","1968","3/16/2022","9/2/2022","93","$239,900","$275,000"
"2405487","RESIDENTIAL","Townhouse","61 Kevior Avenue","Four Oaks","27524",,"Austin Parker Village","3","2","1,120","0-.25 Acres","2021","9/2/2021","8/4/2022","0","$269,900","$275,000"
"2457582","RESIDENTIAL","Single Family Residence","103 Mr B Street","Selma","27576",,"Not in a Subdivision","2","2","1,448","1-2.9 Acres","1950","6/22/2022","8/1/2022","4","$245,000","$275,000"
"2444743","RESIDENTIAL","Single Family Residence","1201 Sumac Circle","Zebulon","27597-8817",,"Laurel Ridge","3","2","1,032","0-.25 Acres","1998","4/26/2022","7/1/2022","21","$285,000","$275,000"
"2454293","RESIDENTIAL","Single Family Residence","405 Glenwood Avenue","Burlington","27215",,"Central Heights","4","2","2,194","0-.25 Acres","1949","6/8/2022","9/16/2022","58","$290,000","$275,000"
"2464451","RESIDENTIAL","Single Family Residence","509 Wendell Falls Parkway","Wendell","27591",,"Jones Landing","3","3","1,362",".26-.5 Acres","2006","7/25/2022","9/21/2022","29","$280,000","$275,000"
"LP671044","RESIDENTIAL","Single Family Residence","208 Mildred Way Road","Aberdeen","28315",,,"4","3","0",,"2021","10/24/2021","9/28/2022","0","$277,900","$275,100"
"2458302","RESIDENTIAL","Single Family Residence","1819 W Lynn Drive","Wilson","27893-3458",,"Breckenridge","3","3","1,968",".26-.5 Acres","1986","6/24/2022","8/12/2022","19","$279,900","$275,500"
"2459678","RESIDENTIAL","Single Family Residence","6009 Pink Lane","Fayetteville","28314",,"James Creek North at Treyburn","4","3","2,216","0-.25 Acres","2007","7/1/2022","8/18/2022","24","$267,000","$275,500"
"LP685676","RESIDENTIAL","Single Family Residence","5464 Mesa Drive","Fayetteville","28303",,"Ponderosa","3","3","0",,"1964","6/1/2022","7/29/2022","14","$277,000","$275,500"
"2469544","RESIDENTIAL","Single Family Residence","2630 Cedar Top Court","Snow Camp","27349",,"Beaver Ridge","3","2","1,216",".51-.75 Acres","2019","8/19/2022","9/19/2022","3","$265,000","$275,503"
"2461570","RESIDENTIAL","Townhouse","1002 Willow Drive","Chapel Hill","27514",,"Willow Terrace Condos","2","2","1,051","0-.25 Acres","1967","7/11/2022","8/16/2022","3","$274,900","$275,513"
"LP663289","RESIDENTIAL","Single Family Residence","1618 Strickland Bridge Road","Fayetteville","28304",,"Meadow Wood","4","3","0",".51-.75 Acres","2020","7/29/2021","7/19/2022","0","$275,568","$275,568"
"2421801","RESIDENTIAL","Townhouse","4005 Lush Grove Drive","Durham","27704",,"Magnolia Creek","3","3","1,565","0-.25 Acres","2022","12/2/2021","9/28/2022","0","$275,590","$275,590"
"2446314","RESIDENTIAL","Single Family Residence","616 Fellowship Church Road","Princeton","27569",,"Crestmont","3","2","1,502",".26-.5 Acres","2021","5/2/2022","7/8/2022","0","$275,900","$275,900"
"2469778","RESIDENTIAL","Townhouse","3133 Quinley Place","Raleigh","27604-3358",,"Brentwood Villas","2","2","1,504","0-.25 Acres","1981","8/20/2022","9/23/2022","4","$250,000","$276,000"
"2472431","RESIDENTIAL","Condo","4101 Five Oaks Drive","Durham","27707",,"Five Oaks","2","3","1,262","0-.25 Acres","1980","9/5/2022","9/28/2022","7","$269,000","$276,000"
"LP689881","RESIDENTIAL","Single Family Residence","121 Cedar Lane","Sanford","27332",,"Carolina Lakes","3","2","0",,"2006","7/29/2022","8/31/2022","4","$265,000","$276,000"
"2461435","RESIDENTIAL","Townhouse","79 Blakley Street","Clayton","27520",,"Cameron Crossing","3","3","1,486","0-.25 Acres","2021","7/11/2022","8/11/2022","22","$300,000","$276,000"
"LP685784","RESIDENTIAL","Single Family Residence","101 Claymore Court","Broadway","27505",,"Pattons Point","3","3","0",".26-.5 Acres","2006","6/2/2022","9/9/2022","8","$285,000","$276,000"
"LP685292","RESIDENTIAL","Single Family Residence","239 Meherrin Loop","Raeford","28376",,"Riverbrooke","4","3","0",".26-.5 Acres","2015","5/25/2022","7/1/2022","6","$255,900","$276,000"
"2467653","RESIDENTIAL","Single Family Residence","749 Aspenwood Drive","Graham","27253",,"Carolina Oaks","3","2","1,373","0-.25 Acres","2006","8/10/2022","9/8/2022","1","$259,000","$276,000"
"124172","RESIDENTIAL","Single Family Residence","321 Hillcrest Avenue","Burlington","27215",,,"3","2","0","0-.25 Acres","1928","7/29/2022","9/23/2022","32","$278,000","$276,000"
"124297","RESIDENTIAL","Single Family Residence","749 Aspenwood Drive","Graham","27253",,,"3","2","0","0-.25 Acres","2006","8/10/2022","9/8/2022","1","$259,000","$276,000"
"2464530","RESIDENTIAL","Single Family Residence","3837 Bucklin Drive","Elm City","27822",,"Bucklin","3","2","1,373","0-.25 Acres","2020","7/25/2022","9/19/2022","3","$289,900","$276,000"
"2455574","RESIDENTIAL","Single Family Residence","120 W College Street","Oxford","27565",,"Not in a Subdivision","3","2","1,400",".26-.5 Acres","2022","6/13/2022","7/21/2022","0","$275,000","$276,500"
"LP687415","RESIDENTIAL","Single Family Residence","720 Camwheel Drive","Hope Mills","28348",,"Braxton Farms","4","2","0",".26-.5 Acres","2007","6/30/2022","8/8/2022","5","$269,600","$276,600"
"2451119","RESIDENTIAL","Condo","1902 James Street","Durham","27707",,"Saint James Place","2","2","1,023","0-.25 Acres","1977","5/24/2022","7/8/2022","6","$275,000","$276,760"
"2470829","RESIDENTIAL","Single Family Residence","1719 Capps Street","Durham","27707",,"Athens Village","3","2","1,207","0-.25 Acres","1974","8/25/2022","9/29/2022","4","$250,000","$277,000"
"2461372","RESIDENTIAL","Single Family Residence","4418 James Road","Raleigh","27616-5108",,"Winter Park","3","2","1,470",".26-.5 Acres","1959","7/10/2022","8/5/2022","5","$290,000","$277,000"
"LP685157","RESIDENTIAL","Single Family Residence","2620 Bennington Road","Fayetteville","28303",,,"3","2","0",,"1957","5/24/2022","8/19/2022","37","$279,000","$277,000"
"2472269","RESIDENTIAL","Single Family Residence","720 Lynn Road","Durham","27703",,"Not in a Subdivision","4","2","1,998",".51-.75 Acres","1965","9/2/2022","9/30/2022","8","$275,000","$277,000"
"2466739","RESIDENTIAL","Condo","2002 Technology Woods Drive","Raleigh","27603",,"University Woods","4","4","1,391",,"2000","8/4/2022","9/8/2022","4","$270,000","$277,000"
"LP691599","RESIDENTIAL","Single Family Residence","43 Wyoming Court","Spring Lake","28390",,,"3","3","0",".26-.5 Acres","1988","9/1/2022","9/27/2022","1","$275,000","$277,500"
"2459205","RESIDENTIAL","Single Family Residence","1801 Irish Boulevard","Sanford","27332",,"Carolina Trace","3","2","1,507","0-.25 Acres","1983","6/29/2022","9/29/2022","44","$280,000","$277,500"
"2454366","RESIDENTIAL","Single Family Residence","30 Goose Creek Circle","Dunn","28334",,"Goose Creek","3","3","1,772",".51-.75 Acres","2022","6/8/2022","7/22/2022","0","$269,000","$277,900"
"2462517","RESIDENTIAL","Single Family Residence","1503 Grove Street","Wilson","27893",,"Not in a Subdivision","5","4","2,720",".26-.5 Acres","1967","7/15/2022","9/7/2022","9","$278,000","$278,000"
"2456113","RESIDENTIAL","Single Family Residence","1601 Evergreen Avenue","Raleigh","27603",,"Not in a Subdivision","3","2","1,109","0-.25 Acres","2006","6/15/2022","8/1/2022","0","$275,000","$278,000"
"2467916","RESIDENTIAL","Condo","1440 Collegeview Avenue","Raleigh","27606",,"University Glen","4","4","1,261","0-.25 Acres","1999","8/11/2022","9/15/2022","4","$275,000","$278,000"
"2458228","RESIDENTIAL","Townhouse","2649 Broad Oaks Place","Raleigh","27603-2695",,"Broad Oaks Townhomes","2","3","1,206","0-.25 Acres","1988","6/24/2022","8/19/2022","26","$278,000","$278,000"
"2465004","RESIDENTIAL","Single Family Residence","1144 Hawley Road","Dunn","28334","Plainview","Goose Creek","3","3","1,794",".76-.99 Acres","2021","7/27/2022","9/13/2022","0","$262,900","$278,000"
"2457848","RESIDENTIAL","Single Family Residence","619 Pilot Riley Road","Zebulon","27597",,"Stallings","3","1","1,265",".51-.75 Acres","1967","6/23/2022","9/29/2022","78","$278,000","$278,000"
"2449614","RESIDENTIAL","Single Family Residence","279 McLamb Road","Coats","27521",,"Not in a Subdivision","3","2","1,468",".51-.75 Acres","1993","5/17/2022","7/18/2022","30","$262,143","$278,000"
"2455958","RESIDENTIAL","Condo","303 Smith Level Road","Chapel Hill","27516",,"University Commons Condos","4","4","1,208","0-.25 Acres","1999","6/15/2022","8/3/2022","10","$275,000","$278,500"
"2447446","RESIDENTIAL","Townhouse","4517 Chinquoteague Court","Raleigh","27613",,"Brittany Woods","2","3","1,113","0-.25 Acres","1985","5/6/2022","7/5/2022","14","$275,000","$278,500"
"2453770","RESIDENTIAL","Single Family Residence","4005 Carybrook Court","Rocky Mount","27803",,"Ketch Point","4","3","1,898",".26-.5 Acres","1987","6/5/2022","8/31/2022","39","$284,900","$279,000"
"2453823","RESIDENTIAL","Single Family Residence","196 Placid Pond Drive","Broadway","27505",,"Haven","3","2","1,433",".51-.75 Acres","2022","6/6/2022","7/6/2022","0","$269,900","$279,000"
"2465236","RESIDENTIAL","Single Family Residence","2000 Compacta Drive","Wendell","27591",,"Holly Pointe","3","2","1,021",".26-.5 Acres","2002","7/28/2022","9/22/2022","23","$285,000","$279,000"
"2466027","RESIDENTIAL","Single Family Residence","801 Apple Street","Gibsonville","27249",,"Sten Gate","3","3","1,414",".26-.5 Acres","2005","8/2/2022","9/14/2022","11","$275,000","$279,000"
"LP685122","RESIDENTIAL","Single Family Residence","1124 Arailia Drive","Fayetteville","28314",,"Hawthorne","4","3","0",,"2008","5/20/2022","7/1/2022","4","$260,000","$279,000"
"124164","RESIDENTIAL","Single Family Residence","801 Apple Street","Gibsonville","27249",,,"3","3","0",".26-.5 Acres","2005","8/2/2022","9/14/2022","4","$275,000","$279,000"
"123809","RESIDENTIAL","Single Family Residence","1051 Candlewood Drive","Kernersville","27284",,,"3","3","0",".76-.99 Acres","1964","7/7/2022","7/29/2022","3","$250,000","$279,200"
"LP686553","RESIDENTIAL","Single Family Residence","161 Willow Ridge Drive","Sanford","27332",,"Willow Ridge","3","3","0",,"2007","6/15/2022","8/24/2022","19","$279,450","$279,500"
"2442438","RESIDENTIAL","Townhouse","1804 Crystal Downs Lane","Raleigh","27604-5865",,"Hedingham","3","3","1,477","0-.25 Acres","1992","4/14/2022","9/1/2022","21","$279,900","$279,900"
"2423400","RESIDENTIAL","Single Family Residence","3012 Ashley Court","Tarboro","27886",,"Cambridge Commons","3","2","1,607","0-.25 Acres","2022","12/15/2021","8/5/2022","0","$279,900","$279,900"
"2440870","RESIDENTIAL","Single Family Residence","3014 Ashley Court","Tarboro","27886",,"Cambridge Commons","3","2","1,575","0-.25 Acres","2022","4/6/2022","7/8/2022","0","$279,900","$279,900"
"2459390","RESIDENTIAL","Single Family Residence","139 Placid Pond Drive","Broadway","27505",,"Haven","3","2","1,447",".76-.99 Acres","2022","6/30/2022","9/6/2022","0","$279,900","$279,900"
"2463066","RESIDENTIAL","Single Family Residence","5596 Farmington Drive","Oxford","27565",,"Foxcroft","3","3","2,048","1-2.9 Acres","1994","7/18/2022","8/26/2022","7","$279,900","$279,900"
"2405219","RESIDENTIAL","Single Family Residence","3669 Yorkshire Drive","Franklinton","27525",,"Huntington Ridge","3","3","1,345","1-2.9 Acres","2022","8/17/2021","7/18/2022","0","$250,000","$279,900"
"2462423","RESIDENTIAL","Single Family Residence","262 Thorncrest Drive","Timberlake","27583",,"Eagle Chase","3","2","1,210","1-2.9 Acres","2007","7/14/2022","8/22/2022","6","$279,900","$279,900"
"2461928","RESIDENTIAL","Single Family Residence","3301 Renee Court","Knightdale","27545-9427",,"Ashley Hills","3","2","1,283",".26-.5 Acres","1986","7/13/2022","8/19/2022","5","$279,900","$279,900"
"2422766","RESIDENTIAL","Single Family Residence","596 E Waycliff Road","Henderson","27537",,"Huntstone","4","3","2,405",".26-.5 Acres","2021","12/10/2021","9/16/2022","0","$279,990","$279,990"
"2461302","RESIDENTIAL","Single Family Residence","21 Wildberry Road","Smithfield","27557",,"Coats","4","3","1,813",".51-.75 Acres","2022","7/10/2022","8/23/2022","0","$279,997","$279,997"
"2460003","RESIDENTIAL","Condo","1312 Hillbrow Lane","Raleigh","27615-4726",,"Wynde Pointe Condos","2","2","1,102","0-.25 Acres","1992","7/4/2022","8/23/2022","16","$289,000","$280,000"
"2464669","RESIDENTIAL","Townhouse","2120 Turtle Point Drive","Raleigh","27604",,"Hedingham","3","3","1,391","0-.25 Acres","1998","7/26/2022","9/23/2022","14","$269,900","$280,000"
"2465145","RESIDENTIAL","Single Family Residence","5596 Wingate Creek Road","Oxford","27565",,"Shelton Hills","3","3","1,834","1-2.9 Acres","1996","7/28/2022","9/7/2022","3","$285,000","$280,000"
"2460481","RESIDENTIAL","Condo","807 W Trinity Avenue","Durham","27701",,"Duke Tower Condominiums","1","1","536","0-.25 Acres","1972","7/6/2022","9/30/2022","75","$300,000","$280,000"
"2374537","RESIDENTIAL","Condo","145 S Main Street","Fuquay Varina","27526",,"Q Condos","1","1","740","0-.25 Acres","2022","3/27/2021","7/22/2022","0","$280,000","$280,000"
"2442548","RESIDENTIAL","Single Family Residence","1500 Old US 421 Road","Lillington","27546",,"Tirzah Village","3","2","1,325","1-2.9 Acres","2019","4/14/2022","7/22/2022","30","$285,000","$280,000"
"2467187","RESIDENTIAL","Condo","210 Plaza Drive","Chapel Hill","27517",,"Cole Place","2","2","1,256","0-.25 Acres","1985","8/6/2022","9/14/2022","2","$265,000","$280,000"
"2446663","RESIDENTIAL","Condo","511 Springfork Drive","Cary","27513-4959",,"Cedar Pointe Condos","2","2","1,196","0-.25 Acres","1987","5/4/2022","9/6/2022","92","$303,000","$280,000"
"2449702","RESIDENTIAL","Townhouse","11720 Mezzanine Drive","Raleigh","27614-6607",,"Wakefield","3","3","1,693","0-.25 Acres","2005","5/17/2022","9/7/2022","83","$287,000","$280,000"
"2458893","RESIDENTIAL","Townhouse","117 Lantern Way","Carrboro","27510-2478",,"Whispering Hills","2","2","1,241","0-.25 Acres","1984","6/28/2022","8/25/2022","32","$303,000","$280,000"
"2465133","RESIDENTIAL","Single Family Residence","342 BJ Palmer Drive","Spring Lake","28390",,"Overhills Creek","3","2","2,021",".26-.5 Acres","2006","7/28/2022","9/13/2022","4","$275,000","$280,000"
"2444162","RESIDENTIAL","Single Family Residence","3 Cates Court","Hillsborough","27278",,"Flint Ridge","4","2","1,540","0-.25 Acres","1975","4/22/2022","9/13/2022","79","$299,900","$280,000"
"2460107","RESIDENTIAL","Townhouse","4326 Beechnut Lane","Durham","27707","Five Oaks Lakeside","Five Oaks","2","2","1,447","0-.25 Acres","1986","7/5/2022","8/26/2022","7","$280,000","$280,000"
"2456518","RESIDENTIAL","Condo","807 Trinity","Durham","27701",,"Duke Tower Condominiums","1","1","600","0-.25 Acres","1972","6/17/2022","7/14/2022","4","$300,000","$280,000"
"2461164","RESIDENTIAL","Single Family Residence","7217 Bentley Circle","Raleigh","27616",,"Bentley Woods","3","1","1,029",".26-.5 Acres","1973","7/8/2022","9/12/2022","33","$289,000","$280,000"
"2469275","RESIDENTIAL","Single Family Residence","104 Radcliffe Circle","Durham","27713",,"Parkwood","3","2","1,617",".26-.5 Acres","1963","8/18/2022","9/12/2022","8","$300,000","$280,000"
"2463875","RESIDENTIAL","Townhouse","5207 Westpine Court","Raleigh","27606",,"Westpine Court","2","2","1,118","0-.25 Acres","1988","7/21/2022","8/26/2022","3","$235,000","$280,000"
"2456459","RESIDENTIAL","Single Family Residence","441 Stagecoach Road","Warrenton","27589",,"Not in a Subdivision","3","2","1,936","3-5.9 Acres","2022","6/16/2022","8/25/2022","20","$299,000","$280,000"
"2456554","RESIDENTIAL","Single Family Residence","316 Wick Road","Stem","27581",,"Prestwick","3","2","1,202",".26-.5 Acres","2016","6/17/2022","7/27/2022","3","$280,000","$280,000"
"2452450","RESIDENTIAL","Townhouse","23 Sunflower Court","Durham","27713","Parkwood","The Ridges at Parkwood","3","2","1,386","0-.25 Acres","1983","5/31/2022","7/13/2022","5","$275,000","$280,000"
"2456125","RESIDENTIAL","Townhouse","7708 Kelley Court","Raleigh","27615",,"Midland Townes","2","2","1,220","0-.25 Acres","1985","6/15/2022","7/20/2022","5","$265,000","$280,000"
"2406829","RESIDENTIAL","Townhouse","4767 Lord Fogelman Way","Raleigh","27610",,"Camelot Village III","3","3","1,573","0-.25 Acres","2022","9/9/2021","7/13/2022","0","$274,690","$280,000"
"2446602","RESIDENTIAL","Single Family Residence","410 Roanoke Way","Clayton","27527",,"Virginia Downs","3","2","1,231",".76-.99 Acres","1994","5/4/2022","7/13/2022","4","$250,000","$280,000"
"2455604","RESIDENTIAL","Single Family Residence","209 Rogers Avenue","Creedmoor","27522",,"Not in a Subdivision","3","2","1,683","1-2.9 Acres","1901","6/13/2022","8/9/2022","26","$265,000","$280,000"
"2452230","RESIDENTIAL","Single Family Residence","2602 Lancaster Road","Wilson","27896",,"Not in a Subdivision","3","2","1,668",".26-.5 Acres","1997","5/28/2022","7/26/2022","12","$270,000","$280,000"
"LP687924","RESIDENTIAL","Single Family Residence","5542 Kentucky Lane","Hope Mills","28348",,,"3","3","0",,"1998","7/18/2022","9/1/2022","12","$280,000","$280,000"
"LP688367","RESIDENTIAL","Single Family Residence","1296 Saint Johns Loop","Raeford","28376",,,"3","3","0",,"2010","7/19/2022","9/6/2022","5","$280,000","$280,000"
"LP690709","RESIDENTIAL","Townhouse","94 Pine Hawk Drive","Spring Lake","28390",,"Anderson Creek Club","3","3","0",,"2007","8/13/2022","9/28/2022","2","$275,000","$280,000"
"2447527","RESIDENTIAL","Single Family Residence","47 Apple Court","Clayton","27527",,"Lockwood Forest","3","2","1,152","1-2.9 Acres","2010","5/7/2022","7/11/2022","21","$285,000","$280,000"
"2465409","RESIDENTIAL","Townhouse","4402 Pottery Lane","Raleigh","27616",,"Somerset Place","2","3","1,501","0-.25 Acres","1999","7/29/2022","9/29/2022","15","$280,000","$280,000"
"2462413","RESIDENTIAL","Single Family Residence","200 Mill Pond Road","Sanford","27330",,"Winding Creek Farm","3","3","1,889","1-2.9 Acres","1990","7/14/2022","8/26/2022","7","$275,000","$280,000"
"2459195","RESIDENTIAL","Single Family Residence","706 Traveller Drive","Whitsett","27377",,"Brightwood Farm","3","2","1,584","0-.25 Acres","2014","6/29/2022","9/23/2022","9","$275,000","$280,000"
"LP690509","RESIDENTIAL","Single Family Residence","114 Carter Drive","Sanford","27332",,"West Ridge","3","3","0",".26-.5 Acres","2015","8/11/2022","9/15/2022","3","$279,900","$280,000"
"LP688701","RESIDENTIAL","Single Family Residence","282 Boswell Street","Raeford","28376",,,"3","3","0",,"2013","7/26/2022","9/1/2022","11","$275,000","$280,000"
"2453515","RESIDENTIAL","Townhouse","3508 Baltasrol Court","Clayton","27520",,"Willowbrook","3","2","1,430","0-.25 Acres","1987","6/3/2022","7/22/2022","15","$325,000","$280,000"
"2445512","RESIDENTIAL","Single Family Residence","1408 S Main Street","Fuquay Varina","27526",,"Not in a Subdivision","2","2","1,264","1-2.9 Acres","1955","4/28/2022","7/7/2022","17","$300,000","$280,000"
"2459180","RESIDENTIAL","Townhouse","5434 Sharpe Drive","Raleigh","27612",,"Oak Park West","2","3","1,232","0-.25 Acres","1985","6/29/2022","7/25/2022","11","$280,000","$280,000"
"2457971","RESIDENTIAL","Single Family Residence","184 Jan Street","Angier","27501",,"Not in a Subdivision","3","2","1,346",".51-.75 Acres","1997","6/23/2022","8/16/2022","19","$285,000","$280,000"
"LP686620","RESIDENTIAL","Single Family Residence","152 Eastwind Drive","Lumberton","28358",,,"3","2","0","1-2.9 Acres","2022","6/16/2022","9/20/2022","26","$280,000","$280,000"
"2453007","RESIDENTIAL","Single Family Residence","1027 S Main Street","Burlington","27215",,"Central Heights","4","3","2,214",".26-.5 Acres","1950","5/26/2022","8/26/2022","62","$295,000","$280,000"
"LP686534","RESIDENTIAL","Single Family Residence","1404 Valencia Drive","Fayetteville","28303",,"Forest Park","3","4","0",".51-.75 Acres","1962","6/15/2022","8/31/2022","17","$274,900","$280,000"
"2450463","RESIDENTIAL","Single Family Residence","5117 Laurel Ridge Drive","Sanford","27332",,"Woodbridge Pointe","3","2","1,130",".26-.5 Acres","1994","5/20/2022","7/7/2022","14","$270,000","$280,000"
"LP684752","RESIDENTIAL","Single Family Residence","305 Woodgreen Drive","Aberdeen","28315",,"Woodgreen","3","2","0",,"2006","5/26/2022","7/18/2022","5","$265,000","$280,000"
"2460054","RESIDENTIAL","Single Family Residence","708 Ileagnes Road","Raleigh","27603",,"Robinwood","3","2","1,070","0-.25 Acres","1980","7/4/2022","8/3/2022","5","$279,900","$280,000"
"2459231","RESIDENTIAL","Single Family Residence","4629 Creeks Crossing","Efland","27243",,"Govinda Hills","3","3","1,729","1-2.9 Acres","2004","6/29/2022","8/31/2022","34","$300,000","$280,000"
"2441713","RESIDENTIAL","Townhouse","7841 Stephanie Lane","Raleigh","27615",,"Midland Townes","3","2","1,342","0-.25 Acres","1986","4/10/2022","7/14/2022","0","$270,000","$280,000"
"2463617","RESIDENTIAL","Single Family Residence","104 Royall Road","Oxford","27565",,"Green Acres","3","2","1,984",".26-.5 Acres","1975","7/20/2022","8/18/2022","7","$275,000","$280,000"
