"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2434502","RESIDENTIAL","Townhouse","4703 Bluebird Court","Raleigh","27606",,"Dutch Village","3","2","1,245","0-.25 Acres","1968","3/3/2022","3/25/2022","0","$210,000","$200,000"
"2369078","RESIDENTIAL","Single Family Residence","613 Junny Road","Angier","27501",,"Not in a Subdivision","2","1","981","3-5.9 Acres","1950","2/26/2021","2/15/2022","254","$225,000","$200,000"
"2424046","RESIDENTIAL","Townhouse","924 Strawbush Road","Rocky Mount","27804",,"Forest Oaks","3","2","1,292",".26-.5 Acres","1979","12/18/2021","2/10/2022","9","$199,990","$200,000"
"2416391","RESIDENTIAL","Manufactured","977 Panacea Springs Road","Littleton","27850",,"Not in a Subdivision","3","3","3,382","3-5.9 Acres","2003","10/29/2021","2/25/2022","53","$199,000","$200,000"
"2430271","RESIDENTIAL","Manufactured","7884 NC 96 Highway","Selma","27576",,"Not in a Subdivision","3","2","1,489",".76-.99 Acres","2013","2/7/2022","3/9/2022","1","$190,000","$200,000"
"2426148","RESIDENTIAL","Condo","600 Audubon Lake Drive","Durham","27713","Brandon Ridge","Brandon Ridge Spring Hill","2","2","1,015","0-.25 Acres","1986","1/10/2022","1/28/2022","0","$170,000","$200,000"
"2421628","RESIDENTIAL","Single Family Residence","1850 Virgilina Road","Roxboro","27574",,"North Roxboro","3","1","2,231","1-2.9 Acres","1947","12/2/2021","3/14/2022","59","$210,000","$200,000"
"LP676577","RESIDENTIAL","Single Family Residence","165 Belmont Drive","Raeford","28376",,,"3","2","0",,"2004","1/16/2022","2/15/2022","1","$194,000","$200,000"
"2394152","RESIDENTIAL","Single Family Residence","3003 Cheek Road","Durham","27704",,"Not in a Subdivision","3","2","1,669",".51-.75 Acres","1945","7/7/2021","3/25/2022","115","$255,000","$200,000"
"2421544","RESIDENTIAL","Manufactured","368 Buffalo Creek","Kittrell","27544",,"Buffalo Creek","5","2","1,764","1-2.9 Acres","1998","12/2/2021","3/31/2022","7","$199,000","$200,000"
"2422065","RESIDENTIAL","Single Family Residence","325 Hillcrest Drive","Wilkesboro","28697",,"Forest Hills","3","2","2,000",".26-.5 Acres","1950","12/6/2021","2/8/2022","64","$199,900","$200,000"
"2435604","RESIDENTIAL","Single Family Residence","2315 Lacy Street","Burlington","27215",,"Not in a Subdivision","3","2","1,444",".51-.75 Acres","1963","3/10/2022","3/29/2022","3","$182,500","$200,000"
"2422632","RESIDENTIAL","Single Family Residence","2216 Stricklands Crossroads Road","Four Oaks","27524",,"Not in a Subdivision","3","2","1,260",".76-.99 Acres","1989","12/9/2021","2/24/2022","19","$200,000","$200,000"
"2430192","RESIDENTIAL","Single Family Residence","916 National Drive","Goldsboro","27534-8625",,"Central Estates","3","2","2,159",".51-.75 Acres","1978","2/6/2022","3/28/2022","1","$196,830","$200,000"
"122130","RESIDENTIAL","Single Family Residence","617 Tillman Street","Burlington","27217",,,"3","2","0",".26-.5 Acres","1986","1/28/2022","2/28/2022","1","$185,000","$200,000"
"2418000","RESIDENTIAL","Single Family Residence","705 Banks Street","Graham","27253",,"Larkin Square","3","3","1,220",".26-.5 Acres","1991","11/6/2021","1/14/2022","37","$210,000","$200,000"
"2420359","RESIDENTIAL","Manufactured","361 Garner Road","Franklinton","27525",,"Not in a Subdivision","3","2","1,144","3-5.9 Acres","1992","11/22/2021","2/24/2022","19","$214,900","$200,000"
"2408892","RESIDENTIAL","Single Family Residence","6033 S US 1 Highway","Kittrell","27544",,"Not in a Subdivision","3","2","1,456",".76-.99 Acres","1964","9/20/2021","2/16/2022","55","$210,000","$200,000"
"122210","RESIDENTIAL","Other","7480 Garett Park Drive","Whitsett","27377",,,"3","3","0","0-.25 Acres","2018","2/7/2022","3/21/2022","2","$199,900","$200,000"
"121956","RESIDENTIAL","Single Family Residence","1123 Simpson Street","Eden","27288",,,"3","2","0",".26-.5 Acres","1961","1/13/2022","3/7/2022","18","$200,000","$200,000"
"121432","RESIDENTIAL","Single Family Residence","705 Banks Street","Graham","27253",,,"3","3","0",".26-.5 Acres","1991","11/2/2021","1/11/2022","41","$210,000","$200,000"
"2420597","RESIDENTIAL","Single Family Residence","407 N Hassel Street","Hillsborough","27278",,"Not in a Subdivision","2","1","1,009","0-.25 Acres","1956","11/23/2021","1/26/2022","9","$179,900","$200,000"
"2430470","RESIDENTIAL","Townhouse","7480 Garett Park Drive","Whitsett","27377",,"Park Place Townhomes","3","3","1,743","0-.25 Acres","2018","2/7/2022","3/21/2022","0","$199,900","$200,000"
"2428069","RESIDENTIAL","Single Family Residence","1123 Simpson Street","Eden","27288-6334",,"To Be Added","3","2","1,825",".26-.5 Acres","1961","1/21/2022","3/7/2022","10","$200,000","$200,000"
"121881","RESIDENTIAL","Single Family Residence","1336 W Davis Street","Burlington","27215",,,"2","1","0",".26-.5 Acres","1952","12/20/2021","1/19/2022","3","$200,000","$200,000"
"2423085","RESIDENTIAL","Single Family Residence","2212 Foxtrot Road","Raleigh","27610",,"Foxfire","3","3","1,993",".26-.5 Acres","1970","12/12/2021","2/24/2022","3","$224,900","$200,000"
"121619","RESIDENTIAL","Single Family Residence","300 W Holt Street","Mebane","27302",,,"9","5","0",,"1950","11/17/2021","3/11/2022","101","$220,000","$200,000"
"2423969","RESIDENTIAL","Single Family Residence","1336 W Davis Street","Burlington","27215",,"Brookwood","2","1","1,515",".26-.5 Acres","1952","12/20/2021","1/19/2022","3","$200,000","$200,000"
"2421992","RESIDENTIAL","Single Family Residence","45 Iris Bryant Road","Erwin","28339",,"Not in a Subdivision","3","2","1,143",".26-.5 Acres","1940","12/5/2021","1/31/2022","24","$200,000","$200,000"
"LP677229","RESIDENTIAL","Single Family Residence","838 Black Creek Court","Fayetteville","28311",,,"4","3","0","1-2.9 Acres","2004","2/7/2022","3/25/2022","3","$169,900","$200,000"
"2433159","RESIDENTIAL","Single Family Residence","2815 Beechwood Drive","Durham","27707",,"Beechwood Heights","3","1","1,102",".26-.5 Acres","1961","2/24/2022","3/17/2022","4","$210,000","$200,000"
"121605","RESIDENTIAL","Single Family Residence","321 Dare Street","Burlington","27217",,,"3","1","1,517",".76-.99 Acres","1957","11/24/2021","3/2/2022","58","$195,000","$200,000"
"LP675358","RESIDENTIAL","Townhouse","2945 Wedgeview Drive","Fayetteville","28306",,"Gates Four","3","3","0",,"1985","12/8/2021","2/9/2022","14","$200,000","$200,000"
"2431240","RESIDENTIAL","Single Family Residence","205 Gurley Dairy Road","Pikeville","27530",,"Western Wayne Estates","3","2","1,316",".51-.75 Acres","2003","2/11/2022","3/21/2022","9","$205,000","$200,000"
"2426904","RESIDENTIAL","Single Family Residence","571 Rose Lane","Raleigh","27610",,"Not in a Subdivision","2","1","872",".26-.5 Acres","1955","1/14/2022","2/25/2022","26","$210,000","$200,000"
"2425124","RESIDENTIAL","Single Family Residence","1103 Garner Road","Raleigh","27601",,"Not in a Subdivision","2","1","768","0-.25 Acres","1935","1/3/2022","1/21/2022","4","$235,000","$200,000"
"2430142","RESIDENTIAL","Single Family Residence","908-910 Hawkins Avenue","Sanford","27330",,"Not in a Subdivision","4","2","1,533",".26-.5 Acres","1950","2/6/2022","3/29/2022","0","$200,000","$200,000"
"2313638","RESIDENTIAL","Single Family Residence","3134 Veridea Parkway","Apex","27539",,"Not in a Subdivision","3","1","1,076",".51-.75 Acres","1965","4/14/2020","2/8/2022","403","$200,000","$200,000"
"2430598","RESIDENTIAL","Single Family Residence","624 Britton Court","Sanford","27330",,"Carthage Colonies","3","3","1,747","0-.25 Acres","2005","2/9/2022","3/11/2022","0","$220,000","$200,000"
"121768","RESIDENTIAL","Single Family Residence","5205 Holly Ridge Road","Greensboro","27455",,,"3","2","0",".26-.5 Acres","1977","12/3/2021","1/10/2022","4","$189,900","$200,000"
"2424785","RESIDENTIAL","Manufactured","3161 Loblolly Lane","Wake Forest","27587",,"Willow Creek","3","2","1,748","1-2.9 Acres","2003","12/30/2021","2/22/2022","0","$175,000","$200,000"
"2431415","RESIDENTIAL","Manufactured","8484 Creek Road","Willow Springs","27592",,"South Creek","3","2","1,551",".51-.75 Acres","2002","2/12/2022","3/31/2022","7","$185,000","$200,000"
"2418728","RESIDENTIAL","Single Family Residence","412 Shiloh Church Road","Roxboro","27574",,"Not in a Subdivision","3","2","1,502","1-2.9 Acres","1987","11/12/2021","2/18/2022","40","$210,000","$200,000"
"LP677291","RESIDENTIAL","Single Family Residence","7791 Cottonwood Avenue","Fayetteville","28314",,,"3","2","0","0-.25 Acres","2003","2/17/2022","3/22/2022","1","$190,000","$200,000"
"2430928","RESIDENTIAL","Condo","2950 Trailwood Pines LANE","Raleigh","27603",,"Trailwood Heights","2","2","896","0-.25 Acres","2002","2/10/2022","3/18/2022","6","$194,100","$200,100"
"2423006","RESIDENTIAL","Single Family Residence","91 Old Halifax Road","Louisburg","27549",,"Deerwood","3","2","960",".76-.99 Acres","1989","12/12/2021","2/7/2022","3","$179,900","$200,500"
"2422874","RESIDENTIAL","Single Family Residence","404 Laurel Drive","Smithfield","27577",,"Old Farm Acres","3","2","1,032",".26-.5 Acres","1975","12/10/2021","3/21/2022","6","$187,000","$200,500"
"122173","RESIDENTIAL","Single Family Residence","722 Banks Street","Graham","27253",,,"2","2","0","0-.25 Acres","1989","2/3/2022","2/28/2022","1","$190,000","$200,750"
"2423387","RESIDENTIAL","Manufactured","1617 Pope Road","Creedmoor","27522-8799",,"Not in a Subdivision","3","2","1,391","1-2.9 Acres","1993","12/15/2021","1/20/2022","5","$184,900","$201,000"
"2426926","RESIDENTIAL","Single Family Residence","930 Foxhunt Lane","Fayetteville","28314",,"Hunters Crossing","3","2","1,555","0-.25 Acres","1998","1/14/2022","3/28/2022","11","$190,000","$201,000"
"LP675562","RESIDENTIAL","Single Family Residence","2235 Gray Goose Loop","Fayetteville","28306",,"Brookshire","3","2","0",,"2007","12/18/2021","2/3/2022","9","$192,500","$201,000"
"2416977","RESIDENTIAL","Condo","250 S Estes Drive","Chapel Hill","27514",,"Brookwood","2","3","1,450","0-.25 Acres","1974","11/2/2021","1/14/2022","3","$199,900","$201,000"
"2423667","RESIDENTIAL","Single Family Residence","503 Pitt Street","Zebulon","27597",,"Not in a Subdivision","3","1","1,025","0-.25 Acres","1966","12/17/2021","1/28/2022","3","$189,900","$201,100"
"LP675209","RESIDENTIAL","Single Family Residence","509 Northampton Road","Fayetteville","28303",,"Cottonade","3","2","0",,"1965","12/12/2021","1/26/2022","14","$198,000","$201,500"
"2429830","RESIDENTIAL","Condo","5072 Flint Ridge Place","Raleigh","27609",,"Cedar Hills Condo","3","2","1,121","0-.25 Acres","1972","2/3/2022","3/11/2022","2","$189,900","$201,750"
"2423497","RESIDENTIAL","Single Family Residence","329 Antioch Road","Goldsboro","27534",,"Timberline Oaks","3","2","1,182",".51-.75 Acres","2019","12/16/2021","1/24/2022","1","$195,000","$202,000"
"2424970","RESIDENTIAL","Single Family Residence","210 Sunridge Lane","Pikeville","27863",,"Sunridge","3","2","1,384",".26-.5 Acres","2004","12/31/2021","3/9/2022","4","$185,000","$202,000"
"2427616","RESIDENTIAL","Single Family Residence","1632 Crabapple Lane","Rocky Mount","27804",,"Carriage Run","3","2","1,500","0-.25 Acres","1999","1/18/2022","3/31/2022","6","$190,000","$202,000"
"2398411","RESIDENTIAL","Single Family Residence","155 Ravens Nest Lane","Cameron","28326",,"Not in a Subdivision","4","2","2,052","6-10.9 Acres","2003","7/27/2021","1/5/2022","17","$215,000","$202,000"
"LP676497","RESIDENTIAL","Single Family Residence","752 Hilton Drive","Fayetteville","28311",,"Lakeridge","3","3","0",,"1986","1/13/2022","3/31/2022","48","$229,900","$202,000"
"LP673873","RESIDENTIAL","Single Family Residence","5406 Leesburg Court","Fayetteville","28311",,"College Lakes","3","3","0",,"1978","12/4/2021","3/29/2022","42","$192,000","$202,000"
"LP673636","RESIDENTIAL","Single Family Residence","6824 Saint Julian Way","Fayetteville","28314",,"Hawthorne","3","3","0",,"1991","12/10/2021","1/19/2022","3","$196,000","$202,000"
"2421362","RESIDENTIAL","Single Family Residence","4562 S NC 231 Highway","Middlesex","27557-8552",,"Not in a Subdivision","3","2","1,179",".26-.5 Acres","1978","12/1/2021","2/16/2022","22","$205,000","$202,000"
"LP671058","RESIDENTIAL","Single Family Residence","122 Eagle Street","Fayetteville","28306",,,"3","3","0",,"1994","10/28/2021","1/7/2022","4","$197,000","$202,000"
"2433460","RESIDENTIAL","Single Family Residence","70 Linsey Court","Lillington","27546",,"The Meadows","4","3","1,617","0-.25 Acres","2004","2/25/2022","3/28/2022","2","$185,000","$202,997"
"LP676046","RESIDENTIAL","Single Family Residence","6183 Lake Trail Drive","Fayetteville","28304",,,"3","3","0",,"1983","1/5/2022","2/9/2022","1","$195,000","$203,000"
"2423277","RESIDENTIAL","Townhouse","111 Palmetto Court","Graham","27253",,"Southwood","2","2","1,227","0-.25 Acres","2004","12/14/2021","1/5/2022","3","$194,000","$203,000"
"120183","RESIDENTIAL","Single Family Residence","1818 Rendall Street","Burlington","27215",,,"3","2","0",".26-.5 Acres","1978","10/11/2021","1/5/2022","36","$199,900","$203,000"
"121831","RESIDENTIAL","Single Family Residence","111 Palmetto Court","Graham","27253",,,"2","2","0","0-.25 Acres","2004","12/13/2021","1/5/2022","6","$194,000","$203,000"
"2411043","RESIDENTIAL","Single Family Residence","83 Bayleaf Lane","Sanford","27332",,"Stoney Creek Manor","3","2","1,565",".76-.99 Acres","1992","10/1/2021","1/7/2022","4","$185,000","$203,000"
"LP676092","RESIDENTIAL","Single Family Residence","121 Windwood Drive","Stedman","28391",,"Windwood","2","2","0","0-.25 Acres","2022","1/5/2022","2/10/2022","0","$204,500","$203,000"
"2407034","RESIDENTIAL","Single Family Residence","63 West Park Lane","Sanford","27332",,"West Park","3","2","1,230",".51-.75 Acres","2021","9/9/2021","2/15/2022","0","$203,900","$203,900"
"LP667656","RESIDENTIAL","Single Family Residence","63 West Park Lane","Sanford","27332",,,"3","2","0",".51-.75 Acres","2021","9/9/2021","2/15/2022","0","$203,900","$203,900"
"120188","RESIDENTIAL","Single Family Residence","1815 Snead Road","Stoneville","27048",,,"3","3","0","1-2.9 Acres","1998","10/8/2021","3/15/2022","88","$219,900","$204,000"
"LP677629","RESIDENTIAL","Single Family Residence","2048 Birchcreft Drive","Fayetteville","28304",,,"4","2","0",,"1982","2/3/2022","3/31/2022","7","$190,000","$204,000"
"LP678214","RESIDENTIAL","Single Family Residence","446 Windy Beach","Sanford","27332",,"Carolina Trace","3","2","0","0-.25 Acres","1973","2/21/2022","3/23/2022","7","$189,900","$204,000"
"2422002","RESIDENTIAL","Manufactured","4262 C Piney Grove Road","Angier","27501",,"Not in a Subdivision","3","2","1,300","1-2.9 Acres","1983","12/5/2021","2/3/2022","6","$200,000","$204,000"
"LP675457","RESIDENTIAL","Single Family Residence","1535 Josh Sessoms Road","Roseboro","28382",,,"3","2","0",".76-.99 Acres","1983","12/20/2021","2/14/2022","20","$199,900","$204,000"
"2375006","RESIDENTIAL","Single Family Residence","295 Piney Grove Church Road","Kenly","27542",,"Not in a Subdivision","3","2","1,328",".51-.75 Acres","2020","3/30/2021","1/20/2022","0","$204,000","$204,000"
"2422791","RESIDENTIAL","Single Family Residence","2061 Center Church Road","Sanford","27330",,"Not in a Subdivision","2","2","1,320",".76-.99 Acres","1960","12/10/2021","1/24/2022","3","$199,000","$204,000"
"2422819","RESIDENTIAL","Condo","5604 Thea Lane","Raleigh","27606",,"Athena Woods","2","2","918","0-.25 Acres","1981","12/10/2021","3/17/2022","19","$204,100","$204,100"
"2387792","RESIDENTIAL","Single Family Residence","1248 Zoysia Drive","Rocky Mount","27801",,"Flagmarsh Hills","3","3","1,593","0-.25 Acres","2021","6/4/2021","1/14/2022","0","$204,490","$204,490"
"2425810","RESIDENTIAL","Manufactured","127 King Edward Street","Hillsborough","27278",,"Kingsboro Estates","2","2","1,754",".26-.5 Acres","2008","1/6/2022","3/15/2022","31","$204,800","$204,800"
"2429416","RESIDENTIAL","Single Family Residence","517 Granite Street","Raleigh","27603",,"Carolina Pines","2","1","833","0-.25 Acres","1950","2/1/2022","3/4/2022","4","$182,500","$205,000"
"2425504","RESIDENTIAL","Single Family Residence","1919 Capps Street","Durham","27707",,"Unity Village","4","1","1,023","0-.25 Acres","1969","1/5/2022","2/14/2022","2","$200,000","$205,000"
"2420771","RESIDENTIAL","Condo","103 Marbury Court","Cary","27513",,"Chesapeake Landing","2","2","1,072","0-.25 Acres","1987","11/25/2021","2/4/2022","4","$184,900","$205,000"
"2417861","RESIDENTIAL","Single Family Residence","10399 NC 96 Highway","Zebulon","27597",,"Not in a Subdivision","3","1","1,180","1-2.9 Acres","1956","11/7/2021","1/13/2022","9","$259,900","$205,000"
"2434568","RESIDENTIAL","Condo","1801 Trailwood Heights Lane","Raleigh","27603",,"Trailwood Heights","2","2","986","0-.25 Acres","2004","3/4/2022","3/18/2022","1","$200,000","$205,000"
"2418115","RESIDENTIAL","Single Family Residence","12832 NC 119 Highway","Semora","27343",,"St George","3","2","1,820","1-2.9 Acres","1990","11/9/2021","1/20/2022","21","$219,500","$205,000"
"2424437","RESIDENTIAL","Townhouse","2402 Stadium Drive","Durham","27704",,"Chatfield Court","3","3","1,386","0-.25 Acres","1978","12/23/2021","2/9/2022","9","$200,000","$205,000"
"2418250","RESIDENTIAL","Single Family Residence","124 Dorsey Place","Henderson","27536",,"Not in a Subdivision","3","3","1,414",".26-.5 Acres","1976","11/10/2021","1/10/2022","14","$220,000","$205,000"
"LP659941","RESIDENTIAL","Single Family Residence","2766 Docs Road","Spring Lake","28390",,,"3","2","0",".76-.99 Acres","1986","6/17/2021","2/25/2022","217","$214,900","$205,000"
"120301","RESIDENTIAL","Single Family Residence","5739 Hagan Stone Road","Pleasant Garden","27313",,,"2","2","0","1-2.9 Acres","1880","10/20/2021","2/1/2022","70","$225,000","$205,000"
"2428618","RESIDENTIAL","Manufactured","2430 Baileys Crossroads Road","Coats","27521",,"Not in a Subdivision","3","2","1,470","1-2.9 Acres","1999","1/26/2022","3/9/2022","3","$198,500","$205,000"
"2419508","RESIDENTIAL","Condo","1851 Trailwood Heights Lane","Raleigh","27603",,"Trailwood Heights","3","2","1,145","0-.25 Acres","1999","11/17/2021","2/10/2022","14","$199,000","$205,000"
"2433534","RESIDENTIAL","Single Family Residence","814 Walker Street","Durham","27701",,"Not in a Subdivision","3","1","1,000","0-.25 Acres","1988","2/26/2022","3/24/2022","3","$177,000","$205,000"
"2421710","RESIDENTIAL","Single Family Residence","113 Lakehurst Drive","Dudley","28333",,"Robin Lake Estates","3","2","1,715",".26-.5 Acres","1984","12/3/2021","1/28/2022","12","$205,000","$205,000"
"LP676521","RESIDENTIAL","Single Family Residence","324 Thomas Edison Place","Hope Mills","28348",,,"4","2","0",,"2006","1/13/2022","2/18/2022","5","$195,000","$205,000"
"2425916","RESIDENTIAL","Single Family Residence","726 Oakgrove Drive","Graham","27253",,"Greenway Park","3","2","1,310","0-.25 Acres","1960","1/7/2022","2/15/2022","2","$189,900","$205,000"
"2433506","RESIDENTIAL","Single Family Residence","84 Brentwood Drive","Selma","27576",,"Stoneybrook Estates","3","2","1,145",".26-.5 Acres","1971","2/26/2022","3/31/2022","2","$185,000","$205,000"
"121977","RESIDENTIAL","Single Family Residence","726 Oakgrove Drive","Graham","27253",,,"3","2","0","0-.25 Acres","1960","1/7/2022","2/15/2022","3","$189,900","$205,000"
"2424709","RESIDENTIAL","Townhouse","75 Stone Hill COURT","Durham","27704",,"Stonewall Village","2","2","1,134","0-.25 Acres","1984","12/29/2021","2/9/2022","9","$211,900","$205,000"
"LP676219","RESIDENTIAL","Single Family Residence","3485 Green Valley Road","Fayetteville","28311",,,"3","2","0",,"2002","1/8/2022","2/25/2022","8","$192,000","$205,000"
"2432412","RESIDENTIAL","Townhouse","893 Dalewood Drive","Raleigh","27610",,"Park Glen","2","3","1,160","0-.25 Acres","1985","2/19/2022","3/30/2022","3","$169,900","$205,000"
"LP668363","RESIDENTIAL","Single Family Residence","789 Docs Road","Lillington","27546",,"Lillington","2","3","0","3-5.9 Acres","1962","9/23/2021","1/4/2022","45","$214,900","$205,000"
"122220","RESIDENTIAL","Single Family Residence","2931 Blanche Drive","Burlington","27215",,,"4","3","0",".51-.75 Acres","1973","2/10/2022","3/18/2022","4","$185,000","$205,000"
"2420177","RESIDENTIAL","Single Family Residence","534 Ranch Road","Clayton","27520",,"Not in a Subdivision","3","2","1,130","1-2.9 Acres","1964","11/20/2021","1/18/2022","5","$190,000","$205,000"
"LP673575","RESIDENTIAL","Single Family Residence","7475 Elkhorn Drive","Fayetteville","28314",,"Beaver Run","3","3","0",".26-.5 Acres","1992","11/28/2021","1/20/2022","4","$198,000","$205,000"
"2429846","RESIDENTIAL","Manufactured","2701 Lannie Drive","Hillsborough","27278",,"Colonial Park","3","2","1,145","0-.25 Acres","1983","2/3/2022","3/30/2022","28","$199,800","$205,000"
"LP675351","RESIDENTIAL","Single Family Residence","1319 Carolee Court","Fayetteville","28314",,,"3","2","0",,"1996","12/15/2021","1/26/2022","1","$200,000","$205,000"
"LP668329","RESIDENTIAL","Single Family Residence","75 VESPER LANE (LOT13)","Parkton","28371",,,"3","2","0",,"2021","9/22/2021","2/1/2022","0","$205,000","$205,000"
"2429944","RESIDENTIAL","Townhouse","800 Fargo Street","Durham","27707",,"Sunridge Pointe","3","2","1,288",".26-.5 Acres","1985","2/4/2022","3/4/2022","1","$190,000","$205,000"
"2416987","RESIDENTIAL","Single Family Residence","105 Messer Drive","Siler City","29734-4",,"Not in a Subdivision","2","2","1,504",".76-.99 Acres","1973","11/2/2021","1/7/2022","29","$204,900","$205,000"
"2421665","RESIDENTIAL","Manufactured","5571 Pearces Road","Zebulon","27597",,"Not in a Subdivision","3","2","1,512","1-2.9 Acres","1991","12/2/2021","1/7/2022","3","$185,000","$205,000"
"121890","RESIDENTIAL","Single Family Residence","5802 Secretariat Drive","Gibsonville","27249",,,"3","2","0","1-2.9 Acres","1997","12/20/2021","3/1/2022","7","$189,900","$205,000"
"2401599","RESIDENTIAL","Single Family Residence","417 N Main Street","Roxboro","27573",,"Not in a Subdivision","4","3","2,104",".26-.5 Acres","1927","8/13/2021","3/31/2022","152","$225,000","$205,000"
"2427374","RESIDENTIAL","Single Family Residence","3114 E Geer Street","Durham","27704",,"Not in a Subdivision","2","1","1,217",".26-.5 Acres","1966","1/18/2022","2/3/2022","6","$175,000","$205,000"
"2415401","RESIDENTIAL","Single Family Residence","108 Perry Drive","Goldsboro","27530",,"Peele Acres","2","2","1,748",".51-.75 Acres","1971","10/24/2021","1/4/2022","25","$239,000","$205,000"
"2431207","RESIDENTIAL","Single Family Residence","1670 Keener Road","Clinton","28328",,"Not in a Subdivision","2","3","1,995","6-10.9 Acres","2009","2/12/2022","3/31/2022","5","$160,000","$205,000"
"2428357","RESIDENTIAL","Single Family Residence","9724 St Johns Church Road","Zebulon","27597",,"Driver Finch","3","2","1,108",".76-.99 Acres","1986","1/25/2022","2/18/2022","0","$190,000","$205,000"
"2420765","RESIDENTIAL","Manufactured","1025 Lucian Hilliard Road","Goldston","27252-9287",,"Not in a Subdivision","3","2","1,503","1-2.9 Acres","2019","11/25/2021","1/18/2022","4","$200,000","$205,000"
"2432439","RESIDENTIAL","Single Family Residence","1410 New Jersey Circle","Sanford","27332","Hidden Lake","Carolina Trace","4","2","1,918","0-.25 Acres","1979","2/20/2022","3/11/2022","2","$175,000","$205,126"
"2383196","RESIDENTIAL","Single Family Residence","6864 Dunridge Lane","Wilson","27880",,"Stapleford Park","3","2","1,300","0-.25 Acres","2021","5/11/2021","3/1/2022","0","$206,000","$206,000"
"2425378","RESIDENTIAL","Manufactured","113 Oregon Trail Drive","Garner","27529",,"Mobile Hill Estates","3","2","1,500",".26-.5 Acres","1998","1/4/2022","2/22/2022","5","$199,900","$206,000"
"2429886","RESIDENTIAL","Condo","3027 Maple Avenue","Burlington","27215",,"Greystone","2","2","1,158","0-.25 Acres","2000","2/4/2022","3/14/2022","4","$190,000","$206,000"
"122151","RESIDENTIAL","Other","3027 Maple Avenue","Burlington","27215",,,"2","2","0","0-.25 Acres","2000","2/4/2022","3/14/2022","4","$190,000","$206,000"
"LP676059","RESIDENTIAL","Single Family Residence","828 Wigwam Drive","Fayetteville","28314",,"Harris Place","3","3","0",,"1999","1/5/2022","2/21/2022","9","$210,000","$206,000"
"2287385","RESIDENTIAL","Condo","600 S Duke Street","Durham","27701",,"Not in a Subdivision","1","1","411","0-.25 Acres","2021","11/4/2019","2/10/2022","0","$201,900","$206,200"
"2426829","RESIDENTIAL","Single Family Residence","845 Lakewood Falls Road","Goldston","27252-8903",,"Lakewood Falls","3","2","1,141","3-5.9 Acres","1900","1/13/2022","2/18/2022","4","$200,000","$206,500"
"2419462","RESIDENTIAL","Townhouse","5125 Mass Rock Drive","Raleigh","27610",,"Cannon Ridge","2","3","1,140","0-.25 Acres","1999","11/17/2021","3/10/2022","21","$200,000","$207,000"
"2427499","RESIDENTIAL","Condo","4700 Blue Bird Court","Raleigh","27606",,"Dutch Village","2","2","1,040","0-.25 Acres","1968","1/19/2022","2/22/2022","2","$187,500","$207,000"
"2425820","RESIDENTIAL","Single Family Residence","203 E East Thompson Ave","Stantonsburg","27883",,"Not in a Subdivision","3","2","1,920","0-.25 Acres","1925","1/7/2022","2/11/2022","3","$215,000","$207,500"
"2428406","RESIDENTIAL","Townhouse","105 Compass Way","Sanford","27330",,"North Pointe Townes","2","2","1,268","0-.25 Acres","2005","1/25/2022","2/18/2022","1","$200,000","$207,500"
"2417219","RESIDENTIAL","Single Family Residence","818 Shannon Drive","Chapel Hill","27516",,"Rangewood","3","2","1,250",".26-.5 Acres","1968","11/3/2021","1/5/2022","15","$218,295","$207,900"
"2419461","RESIDENTIAL","Townhouse","1304 Cozart Street","Durham","27704",,"Swanns Mill","3","3","1,520","0-.25 Acres","2008","11/17/2021","1/24/2022","14","$210,000","$208,000"
"2418153","RESIDENTIAL","Townhouse","6 Belhaven Drive","Clayton","27520-4403",,"Barber Mill Townhomes","2","2","1,130","0-.25 Acres","1999","11/9/2021","3/3/2022","35","$216,000","$208,000"
"LP675771","RESIDENTIAL","Single Family Residence","1824 Rivergate Road","Fayetteville","28304",,,"3","2","0",".26-.5 Acres","1985","12/27/2021","2/7/2022","5","$219,000","$208,000"
"LP673478","RESIDENTIAL","Single Family Residence","104 Whitechapel Lane","Raeford","28376",,,"4","3","0",,"1994","11/23/2021","1/5/2022","2","$199,900","$208,000"
"2415316","RESIDENTIAL","Single Family Residence","1304 Nance Street","Burlington","27217",,"Not in a Subdivision","3","2","1,264","0-.25 Acres","1962","10/23/2021","2/11/2022","78","$205,000","$208,000"
"LP677701","RESIDENTIAL","Single Family Residence","3412 Litland Drive","Hope Mills","28348",,"Brightmoor","3","2","0","0-.25 Acres","2000","2/9/2022","3/30/2022","5","$195,000","$208,000"
"120325","RESIDENTIAL","Single Family Residence","1304 Nance Street","Burlington","27217",,,"3","2","0","0-.25 Acres","1962","10/23/2021","2/11/2022","78","$205,000","$208,000"
"2405609","RESIDENTIAL","Single Family Residence","615 Anderson Street","Wilmington","28401",,"Not in a Subdivision","3","1","1,262","0-.25 Acres","1969","9/2/2021","3/4/2022","121","$215,500","$208,000"
"119435","RESIDENTIAL","Other","7526 Oliver Park Drive","Whitsett","27377",,,"3","3","0","0-.25 Acres","2021","8/11/2021","3/25/2022","2","$208,730","$208,730"
