"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2510180","RESIDENTIAL","Single Family Residence","1105 Spaulding Street","Raleigh","27610",,"Not in a Subdivision","2","1","1,029","0-.25 Acres","1997","5/11/2023","6/16/2023","3","$300,000","$306,000"
"124541","RESIDENTIAL","Single Family Residence","717 W Davis Street","Burlington","27215",,,"4","4","0",".26-.5 Acres","1931","9/3/2022","6/26/2023","229","$310,000","$306,000"
"2503785","RESIDENTIAL","Single Family Residence","3031 Old School Road","Four Oaks","27524",,"Parkersfield","3","2","1,538",".76-.99 Acres","2007","4/6/2023","5/23/2023","12","$310,000","$306,000"
"2511170","RESIDENTIAL","Condo","105 Fidelity Street","Carrboro","27510",,"White Oak Condos","2","2","1,077","0-.25 Acres","1983","5/17/2023","6/20/2023","4","$300,000","$306,000"
"2493647","RESIDENTIAL","Single Family Residence","2205 Long Dairy Road","Graham","27253",,"Not in a Subdivision","3","2","1,616",".76-.99 Acres","2022","2/3/2023","6/23/2023","108","$315,000","$306,000"
"126636","RESIDENTIAL","Single Family Residence","2205 Long Dairy Road","Graham","27253",,,"3","2","0",".76-.99 Acres","2022","2/3/2023","6/23/2023","108","$315,000","$306,000"
"LP704856","RESIDENTIAL","Single Family Residence","1617 Ellie Avenue","Fayetteville","28314",,"James Creek North at Treyburn","4","3","0",,"2010","5/24/2023","6/29/2023","2","$294,900","$306,100"
"2507777","RESIDENTIAL","Single Family Residence","150 Carlton Lane","Franklinton","27525",,"Essex Village","3","3","1,579","0-.25 Acres","2023","4/28/2023","6/22/2023","0","$306,488","$306,488"
"2506791","RESIDENTIAL","Single Family Residence","115 Pondfield Court","Clayton","27527",,"River Hills","3","2","1,330","0-.25 Acres","2003","4/24/2023","6/21/2023","7","$295,000","$306,500"
"2505377","RESIDENTIAL","Townhouse","8547 Quarton Drive","Raleigh","27616",,"Highland Creek","3","3","1,686","0-.25 Acres","2011","4/15/2023","5/19/2023","8","$312,900","$306,500"
"2508089","RESIDENTIAL","Townhouse","405 Oak Run Drive","Raleigh","27606",,"Oak Run Townhomes","2","3","1,865","0-.25 Acres","1987","5/1/2023","6/2/2023","2","$309,900","$306,500"
"2506210","RESIDENTIAL","Single Family Residence","2308 Rada Drive","Durham","27703",,"Ray P Guthrie","3","2","1,325",".26-.5 Acres","1968","4/20/2023","5/10/2023","8","$275,000","$306,705"
"2501267","RESIDENTIAL","Single Family Residence","16 Harrow Terrace","Roxboro","27574",,"Satterfield Farm","4","3","1,800","0-.25 Acres","2023","3/23/2023","5/24/2023","0","$307,900","$306,900"
"2485704","RESIDENTIAL","Single Family Residence","132 Chedworth Drive","Angier","27501",,"Atherstone","3","2","1,506",".51-.75 Acres","2022","12/1/2022","4/19/2023","0","$306,900","$306,900"
"2495588","RESIDENTIAL","Single Family Residence","109 Taopi Drive","Louisburg","27549",,"Lake Royale Golf Course","3","2","1,676",".26-.5 Acres","2023","2/17/2023","5/5/2023","0","$306,900","$306,900"
"2505453","RESIDENTIAL","Single Family Residence","213 Zircon Lane","Knightdale","27545",,"Emerald Point","3","3","1,495","0-.25 Acres","2002","4/15/2023","6/6/2023","7","$309,000","$307,000"
"2496030","RESIDENTIAL","Single Family Residence","2916 Forrestal Drive","Durham","27703",,"Lynn Hollow","3","3","1,560","0-.25 Acres","2004","2/21/2023","4/27/2023","10","$325,000","$307,000"
"2468865","RESIDENTIAL","Single Family Residence","127 Saleen Drive","Willow Springs","27592",,"Forest Ridge","3","2","1,542",".51-.75 Acres","2001","8/16/2022","5/19/2023","153","$297,000","$307,000"
"2497904","RESIDENTIAL","Single Family Residence","7528 Thebes Drive","Raleigh","27616",,"Perry Creek","2","2","1,484","0-.25 Acres","1996","3/3/2023","4/13/2023","16","$327,000","$307,000"
"2494288","RESIDENTIAL","Townhouse","5819 Branchwood Road","Raleigh","27609",,"North Bend Townhomes","2","2","1,374","0-.25 Acres","1979","2/9/2023","4/10/2023","4","$307,000","$307,000"
"2513928","RESIDENTIAL","Townhouse","1911 Rathie Drive","Durham","27703",,"Meadows Of Pagehurst","3","3","1,258","0-.25 Acres","2004","6/1/2023","6/22/2023","3","$289,000","$307,000"
"2504035","RESIDENTIAL","Townhouse","2701 Benevolence Drive","Raleigh","27610",,"Providence Townes","3","3","1,717","0-.25 Acres","2015","4/8/2023","5/30/2023","5","$305,000","$307,000"
"2506295","RESIDENTIAL","Townhouse","5929 Dixon Drive","Raleigh","27609",,"Northclift Village","2","3","1,688","0-.25 Acres","1984","4/20/2023","6/30/2023","0","$307,000","$307,000"
"2511177","RESIDENTIAL","Single Family Residence","3500 Guess Road","Durham","27705",,"Not in a Subdivision","3","2","1,169","0-.25 Acres","2019","5/17/2023","6/21/2023","6","$307,000","$307,000"
"2478212","RESIDENTIAL","Single Family Residence","7631 Sand Pit Road","Stantonsburg","27883",,"Briar Farm","5","3","2,511",".76-.99 Acres","2022","10/7/2022","4/28/2023","0","$308,000","$307,000"
"2476950","RESIDENTIAL","Townhouse","7803 Flatrock Park Drive","Knightdale","27545",,"Parkstone Village","3","3","1,682","0-.25 Acres","2022","9/30/2022","5/23/2023","0","$317,174","$307,174"
"2503435","RESIDENTIAL","Townhouse","917 Hillman Lane","Mebane","27302",,"The Townes at Oakwood Square","3","3","1,510","0-.25 Acres","2023","4/5/2023","6/27/2023","0","$307,262","$307,262"
"LP694701","RESIDENTIAL","Single Family Residence","3622 Winesap Road","Hope Mills","28348",,"Sweetwater","5","3","0",".26-.5 Acres","2023","11/9/2022","6/23/2023","0","$305,440","$307,290"
"LP690999","RESIDENTIAL","Single Family Residence","115 Mary Robertson Street","Dunn","28334",,,"5","3","0",".76-.99 Acres","2022","8/18/2022","5/30/2023","0","$307,290","$307,290"
"2504194","RESIDENTIAL","Single Family Residence","15 Flip Flop Circle","Four Oaks","27524",,"Ruth Harbor","3","2","1,546",".26-.5 Acres","2023","4/10/2023","5/10/2023","0","$314,900","$307,400"
"2476298","RESIDENTIAL","Single Family Residence","16 Salt Life Place","Four Oaks","27524",,"Ruth Harbor","3","2","1,573",".51-.75 Acres","2022","9/27/2022","4/20/2023","0","$314,900","$307,400"
"2494486","RESIDENTIAL","Single Family Residence","1109 Savannah Drive","Raleigh","27610",,"Kingwood Forest","3","2","1,325","0-.25 Acres","1968","2/9/2023","4/26/2023","50","$309,775","$307,450"
"LP701684","RESIDENTIAL","Single Family Residence","3537 Dunkirk Court","Fayetteville","28306",,"Village at Rockfish","4","3","0",,"2013","4/7/2023","5/31/2023","7","$295,000","$307,500"
"2512107","RESIDENTIAL","Townhouse","2814 Bedfordshire Court","Raleigh","27604",,"Broadlands","3","3","1,528","0-.25 Acres","1987","5/20/2023","6/26/2023","4","$290,000","$307,500"
"2500297","RESIDENTIAL","Manufactured","175 Williams Road","Spring Hope","27882",,"Beaver Run","3","2","1,520","6-10.9 Acres","2013","3/17/2023","5/2/2023","12","$300,000","$307,500"
"2499902","RESIDENTIAL","Single Family Residence","1903 Torredge Road","Durham","27712",,"Bellingham Estates","3","2","1,396",".51-.75 Acres","1976","3/16/2023","6/12/2023","0","$287,500","$307,500"
"2487144","RESIDENTIAL","Single Family Residence","1641 Poplar Springs Church Road","Sanford","27330",,"Poplar Springs","3","2","1,423","1-2.9 Acres","2023","12/14/2022","6/30/2023","0","$299,999","$307,500"
"2494969","RESIDENTIAL","Single Family Residence","3690 Summer Springs Drive","Franklinton","27525",,"Summer Springs","3","3","1,708",".76-.99 Acres","2007","2/14/2023","4/14/2023","7","$300,000","$307,500"
"2499951","RESIDENTIAL","Condo","8021 Allyns Landing Way","Raleigh","27615","Oaks","Allyns Landing","2","2","1,235","0-.25 Acres","2004","3/16/2023","5/12/2023","14","$309,900","$307,500"
"2496448","RESIDENTIAL","Single Family Residence","255 Sandcastle Lane","Four Oaks","27524",,"Ruth Harbor","3","2","1,603",".26-.5 Acres","2022","2/23/2023","4/3/2023","0","$314,900","$307,500"
"2493444","RESIDENTIAL","Single Family Residence","500 Plaza Drive","Garner","27529-2734",,"Gatewood","3","2","1,261","0-.25 Acres","1972","2/3/2023","5/12/2023","49","$312,500","$307,500"
"2509288","RESIDENTIAL","Townhouse","1201 Deptford Court","Raleigh","27609",,"Cambridge Oaks","3","2","1,295","0-.25 Acres","1984","5/5/2023","5/30/2023","2","$305,000","$307,500"
"LP699638","RESIDENTIAL","Single Family Residence","206 Desert Orchid Circle","Raeford","28376",,,"4","3","0",,"2023","3/1/2023","6/27/2023","0","$307,540","$307,540"
"2483133","RESIDENTIAL","Single Family Residence","708 Brook Moor Drive","Wendell","27591",,"The Glen at Hollybrook","3","3","1,440","0-.25 Acres","2023","11/10/2022","6/6/2023","0","$307,570","$307,570"
"LP686225","RESIDENTIAL","Single Family Residence","401 Century Lane","Cameron","28326",,,"3","3","0",,"2022","6/7/2022","5/26/2023","0","$307,640","$307,640"
"2495961","RESIDENTIAL","Townhouse","75 Hanging Moss Trail","Clayton","27527","Whitley Corner","Flowers Plantation","3","3","1,588","0-.25 Acres","2023","2/20/2023","4/28/2023","0","$307,719","$307,719"
"2497493","RESIDENTIAL","Single Family Residence","153 Shore Court","Smithfield","27577",,"East River","4","3","1,711","0-.25 Acres","2023","3/2/2023","6/7/2023","0","$307,900","$307,900"
"2503289","RESIDENTIAL","Single Family Residence","87 Harrow Terrace","Roxboro","27574",,"Satterfield Farm","4","3","1,800","0-.25 Acres","2023","4/4/2023","6/16/2023","0","$307,900","$307,900"
"2493083","RESIDENTIAL","Single Family Residence","9000 Shallow Creek Trail","Bailey","27807",,"Williams Grove","4","3","2,405",".26-.5 Acres","2023","2/1/2023","4/20/2023","0","$307,490","$307,990"
"2509739","RESIDENTIAL","Single Family Residence","1962 Neighbors Road","Dunn","28334",,"Not in a Subdivision","4","3","2,204","1-2.9 Acres","2023","5/6/2023","6/21/2023","0","$307,997","$307,997"
"2501313","RESIDENTIAL","Condo","2367 Champion Court","Raleigh","27606-2080",,"Western Manor Condos","3","3","1,325","0-.25 Acres","1966","3/23/2023","4/28/2023","1","$364,000","$308,000"
"LP701349","RESIDENTIAL","Single Family Residence","98 Arlington Drive","Cameron","28326",,"Richmond Park","4","3","0",,"2003","3/27/2023","6/28/2023","18","$309,000","$308,000"
"LP699966","RESIDENTIAL","Single Family Residence","12 Gatewest Drive","Bunnlevel","28323",,"Gatewest","3","2","0",,"2007","3/26/2023","5/24/2023","12","$308,000","$308,000"
"LP698712","RESIDENTIAL","Single Family Residence","3457 Thorndike Drive","Fayetteville","28311",,,"4","3","0",,"1982","2/27/2023","6/5/2023","40","$310,000","$308,000"
"LP704923","RESIDENTIAL","Single Family Residence","254 Boswell Street","Raeford","28376",,,"3","2","0","0-.25 Acres","2012","5/25/2023","6/20/2023","3","$295,000","$308,000"
"2504027","RESIDENTIAL","Townhouse","9201 Keswick Woods Court","Raleigh","27615",,"Windsor Place","3","3","1,371","0-.25 Acres","1999","4/7/2023","5/4/2023","5","$317,000","$308,000"
"2504858","RESIDENTIAL","Condo","11221 Avocet Lane","Raleigh","27617",,"Avera Place Condos","3","2","1,400","0-.25 Acres","2004","4/12/2023","5/5/2023","0","$308,000","$308,000"
"2502103","RESIDENTIAL","Single Family Residence","150 Atlas Drive","Youngsville","27596",,"Hadleigh at Cedar Creek","3","2","1,526","0-.25 Acres","2020","3/29/2023","6/2/2023","24","$325,000","$308,000"
"2506300","RESIDENTIAL","Townhouse","103 Applecross Court","Durham","27713","Heritage Woods","Woodcroft","2","3","1,202","0-.25 Acres","1985","4/20/2023","5/8/2023","2","$289,000","$308,000"
"2498666","RESIDENTIAL","Townhouse","116 Renwick Court","Raleigh","27615",,"Chadwick Townhomes","2","2","1,143","0-.25 Acres","1987","3/8/2023","5/31/2023","16","$310,000","$308,000"
"2507721","RESIDENTIAL","Single Family Residence","5120 Shield Circle","Raleigh","27603-9683",,"Squire Estates","3","2","1,246",".51-.75 Acres","1984","4/28/2023","5/15/2023","2","$295,500","$308,000"
"2499866","RESIDENTIAL","Single Family Residence","906 N Church Street","Zebulon","27597",,"Not in a Subdivision","3","2","1,535",".26-.5 Acres","1962","3/16/2023","5/4/2023","2","$288,000","$308,000"
"2510105","RESIDENTIAL","Townhouse","198 Polaris Avenue","Garner","27529",,"Cleveland Springs","3","3","1,685","0-.25 Acres","2018","5/11/2023","6/21/2023","8","$320,000","$308,000"
"2504961","RESIDENTIAL","Townhouse","8224 City Loft Court","Raleigh","27613",,"Cornerstone Park","2","3","1,429","0-.25 Acres","2002","4/13/2023","5/17/2023","3","$297,900","$308,000"
"LP704084","RESIDENTIAL","Single Family Residence","1529 Vandenberg Drive","Fayetteville","28312",,"River Glen","4","3","0",,"2016","5/9/2023","6/22/2023","8","$312,000","$308,000"
"2474211","RESIDENTIAL","Single Family Residence","165 Buckhorn Branch Park","Clayton","27520",,"Buckhorn Branch","3","3","1,745","0-.25 Acres","2023","9/15/2022","5/23/2023","0","$326,130","$308,080"
"LP704062","RESIDENTIAL","Single Family Residence","429 Century Lane","Cameron","28326",,,"3","3","0",,"2023","4/10/2023","6/16/2023","0","$308,325","$308,325"
"2506093","RESIDENTIAL","Townhouse","319 Wildberry Lane","Durham","27705",,"Walden Pond","3","3","1,961","0-.25 Acres","1982","4/20/2023","6/14/2023","3","$275,000","$308,500"
"2512383","RESIDENTIAL","Single Family Residence","145 Wilmack Drive","Benson","27504",,"Creekstone","3","2","1,585",".51-.75 Acres","1998","5/23/2023","6/30/2023","15","$320,000","$308,500"
"2507174","RESIDENTIAL","Townhouse","155 Deacon Ridge Street","Wake Forest","27587",,"Avondale","3","3","1,476","0-.25 Acres","2008","4/25/2023","5/23/2023","7","$315,000","$308,500"
"2485982","RESIDENTIAL","Single Family Residence","8105 Caliber Woods Drive","Raleigh","27616",,"Brighton","3","3","1,399","0-.25 Acres","2002","12/2/2022","5/18/2023","122","$308,900","$308,900"
"2501274","RESIDENTIAL","Single Family Residence","157 Harrow Terrace","Roxboro","27574",,"Satterfield Farm","4","3","1,800","0-.25 Acres","2023","3/23/2023","5/31/2023","0","$308,900","$308,900"
"2465702","RESIDENTIAL","Single Family Residence","9655 Chapman Road","Bailey","28707",,"Williams Ridge","3","2","1,739","1-2.9 Acres","2022","7/29/2022","4/25/2023","0","$308,900","$308,900"
"2492578","RESIDENTIAL","Single Family Residence","2128 Lacy Farm Road","Graham","27253",,"Lacy Farm","3","3","1,669","0-.25 Acres","2023","1/28/2023","5/26/2023","0","$313,990","$308,990"
"2492576","RESIDENTIAL","Single Family Residence","2127 Lacy Farm Road","Graham","27253",,"To Be Added","4","2","1,764","0-.25 Acres","2023","1/28/2023","6/9/2023","0","$308,990","$308,990"
"LP697714","RESIDENTIAL","Single Family Residence","40 Starlight Drive","Lillington","27546",,"New Horizons","4","2","0",".51-.75 Acres","2020","1/31/2023","4/13/2023","5","$315,000","$309,000"
"2490299","RESIDENTIAL","Single Family Residence","80 Olde Sams Way","Zebulon","27597",,"Olde Place","3","3","1,395","1-2.9 Acres","2023","1/13/2023","6/22/2023","0","$309,900","$309,000"
"2494312","RESIDENTIAL","Single Family Residence","164 Greenhouse Street","Zebulon","27597",,"Harvest Meadows","3","2","1,444",".76-.99 Acres","2023","2/9/2023","5/30/2023","0","$309,900","$309,000"
"2498860","RESIDENTIAL","Single Family Residence","2555 Nutbush Road","Henderson","27537",,"Not in a Subdivision","4","3","2,069","1-2.9 Acres","1970","3/9/2023","5/15/2023","17","$309,000","$309,000"
"2505947","RESIDENTIAL","Single Family Residence","6632 Clarksburg Place","Raleigh","27616-5881",,"Greenbrier Townhomes","2","3","1,411","0-.25 Acres","2008","4/19/2023","5/16/2023","3","$302,000","$309,000"
"2498147","RESIDENTIAL","Townhouse","208 Mt Evans Drive","Durham","27705",,"Thompson Ridge","2","3","1,257","0-.25 Acres","2011","3/6/2023","4/11/2023","4","$325,000","$309,000"
"2501309","RESIDENTIAL","Condo","100 Hunting Chase","Cary","27513",,"Foxdale Run Condos","2","2","1,205","0-.25 Acres","1986","3/23/2023","5/12/2023","30","$315,000","$309,000"
"2494954","RESIDENTIAL","Single Family Residence","130 Carissa Drive","Smithfield","27577",,"Tralee","3","2","1,620","0-.25 Acres","2020","2/13/2023","5/2/2023","45","$309,800","$309,000"
"2500885","RESIDENTIAL","Townhouse","164 Cedar Elm Road","Durham","27713",,"Hope Valley Farms","2","3","1,283","0-.25 Acres","2006","3/22/2023","6/19/2023","5","$317,000","$309,000"
"2512798","RESIDENTIAL","Single Family Residence","1000 Roundtable Court","Knightdale","27545",,"Covington Cross","3","2","1,308","0-.25 Acres","1996","5/25/2023","6/23/2023","9","$318,000","$309,000"
"2498421","RESIDENTIAL","Single Family Residence","228 Brisk Drive","Zebulon","27597",,"Autumn Lakes","3","3","1,810","0-.25 Acres","2021","3/8/2023","5/19/2023","23","$319,000","$309,000"
"2488459","RESIDENTIAL","Townhouse","611 Windsong Lane","Durham","27713","Woodwinds","Woodcroft","2","2","1,175","0-.25 Acres","1990","12/30/2022","5/26/2023","87","$322,000","$309,000"
"2512747","RESIDENTIAL","Townhouse","8893 Thornton Town Place","Raleigh","27616",,"Thornton Place","3","3","1,545","0-.25 Acres","2006","5/25/2023","6/26/2023","1","$300,000","$309,000"
"2504783","RESIDENTIAL","Single Family Residence","40 Burke Court","Smithfield","27577",,"Middle Creek Landing","3","2","1,369",".26-.5 Acres","2007","4/13/2023","6/8/2023","11","$309,000","$309,000"
"2491195","RESIDENTIAL","Single Family Residence","92 N Goodling Park Drive","Selma","27576",,"Goodling Park","3","3","1,608",".51-.75 Acres","2023","1/19/2023","6/30/2023","0","$309,900","$309,000"
"2485096","RESIDENTIAL","Single Family Residence","7629 Sand Pit Road","Stantonsburg","27883",,"Briar Farm","4","3","2,644",".76-.99 Acres","2022","11/26/2022","6/16/2023","0","$310,000","$309,000"
"2496281","RESIDENTIAL","Single Family Residence","628 Peyton Street","Raleigh","27610-3458",,"Amanda Estates","3","2","1,203",".26-.5 Acres","1964","2/22/2023","4/28/2023","10","$300,000","$309,000"
"2444114","RESIDENTIAL","Townhouse","1261 Channel Drop Loop","Zebulon","27597",,"Sidney Creek","3","3","1,622","0-.25 Acres","2022","4/22/2022","6/2/2023","0","$320,013","$309,213"
"2491470","RESIDENTIAL","Single Family Residence","3613 C View Road","Durham","27713",,"Lowes Grove Heights","3","1","1,320",".26-.5 Acres","1957","1/20/2023","4/28/2023","49","$314,300","$309,450"
"2502534","RESIDENTIAL","Townhouse","3804 Tresco Crossing","Raleigh","27616",,"Highland Creek","3","3","1,516","0-.25 Acres","2013","3/30/2023","5/4/2023","5","$309,800","$309,800"
"LP698710","RESIDENTIAL","Single Family Residence","476 Orchard Falls","Spring Lake","28390",,"Anderson Creek Club","3","3","0","0-.25 Acres","2009","2/23/2023","4/13/2023","8","$309,900","$309,900"
"128210","RESIDENTIAL","Other","6544 Donahue Drive","Whitsett","27377",,,"3","2","0","0-.25 Acres","2022","6/21/2023","6/21/2023","166","$309,900","$309,900"
"2491045","RESIDENTIAL","Single Family Residence","101 Springtooth Drive","Zebulon","27597",,"Harvest Meadows","3","3","1,395",".26-.5 Acres","2023","1/19/2023","5/15/2023","0","$309,900","$309,900"
"2491041","RESIDENTIAL","Single Family Residence","170 Greenhouse Street","Zebulon","27597",,"Harvest Meadows","3","3","1,395",".76-.99 Acres","2023","1/19/2023","6/1/2023","0","$314,900","$309,900"
"2491940","RESIDENTIAL","Single Family Residence","487 Olde Place Drive","Zebulon","27597",,"Olde Place","3","2","1,444",".76-.99 Acres","2023","1/25/2023","4/6/2023","0","$314,900","$309,900"
"2485713","RESIDENTIAL","Single Family Residence","317 Sturgeon Street","Smithfield","27577",,"East River","4","3","1,800","0-.25 Acres","2022","12/1/2022","4/25/2023","0","$309,900","$309,900"
"2501525","RESIDENTIAL","Single Family Residence","138 Okra Court","Selma","27576",,"Olivia Preserve","3","3","1,510",".76-.99 Acres","2023","3/24/2023","6/29/2023","0","$309,900","$309,900"
"2487291","RESIDENTIAL","Single Family Residence","113 Okra Court","Selma","27576",,"Olivia Preserve","3","3","1,510",".51-.75 Acres","2023","12/15/2022","4/20/2023","0","$309,900","$309,900"
"LP701368","RESIDENTIAL","Single Family Residence","316 Bulldawg Lane","Raeford","28376",,,"3","2","0",".26-.5 Acres","2023","4/1/2023","6/9/2023","0","$309,900","$309,900"
"LP699797","RESIDENTIAL","Single Family Residence","192 Rocking Canal Place","Erwin","28339",,"Williams Farm","3","3","0",,"2023","3/20/2023","6/28/2023","0","$309,900","$309,900"
"2499271","RESIDENTIAL","Single Family Residence","1208 Savannah Drive","Raleigh","27610",,"Kingwood Forest","3","2","1,188","0-.25 Acres","1969","3/11/2023","4/19/2023","2","$309,900","$309,900"
"LP703884","RESIDENTIAL","Single Family Residence","41 Sonora Drive","Lillington","27546",,"Woodshire","3","3","0",".26-.5 Acres","2006","5/4/2023","6/2/2023","7","$299,900","$309,900"
"2507204","RESIDENTIAL","Single Family Residence","3636 Blue Blossom Drive","Raleigh","27616",,"Forestville Farms","3","2","1,084","0-.25 Acres","2004","4/26/2023","6/26/2023","7","$309,900","$309,900"
"LP702242","RESIDENTIAL","Single Family Residence","6847 Uppingham Road","Fayetteville","28306",,"Gates Four","3","2","0",".26-.5 Acres","1986","4/25/2023","6/1/2023","7","$304,900","$309,900"
"2477379","RESIDENTIAL","Single Family Residence","54 Sandcastle Lane","Four Oaks","27524",,"Ruth Harbor","3","2","1,484","1-2.9 Acres","2022","10/4/2022","5/15/2023","0","$309,900","$309,900"
"2483211","RESIDENTIAL","Single Family Residence","1360 Poplar Creek Road","Nashville","27856",,"Poplar Creek","3","2","1,630",".51-.75 Acres","2023","11/10/2022","4/21/2023","0","$309,900","$309,900"
"2483224","RESIDENTIAL","Single Family Residence","1342 Poplar Creek Road","Nashville","27856",,"Poplar Creek","3","2","1,626",".51-.75 Acres","2023","11/10/2022","6/28/2023","0","$309,900","$309,900"
"2500528","RESIDENTIAL","Single Family Residence","110 Oak Street","Pine Level","27568",,"LaBelle Acres","3","2","1,614",".51-.75 Acres","2023","3/19/2023","6/1/2023","0","$309,900","$309,900"
"2491164","RESIDENTIAL","Single Family Residence","105 N Goodling Park Drive","Selma","27576",,"Goodling Park","3","2","1,614",".51-.75 Acres","2023","1/19/2023","6/1/2023","0","$309,900","$309,900"
"2503548","RESIDENTIAL","Townhouse","5638 Hamstead Crossing","Raleigh","27612",,"Hamstead Crossing","2","3","1,323","0-.25 Acres","1985","4/6/2023","5/31/2023","2","$280,000","$309,900"
"2490491","RESIDENTIAL","Townhouse","31 Wildflower Circle","Clayton","27520",,"Meadow View","3","3","1,618","0-.25 Acres","2023","1/14/2023","5/15/2023","0","$309,990","$309,990"
"2496212","RESIDENTIAL","Single Family Residence","612 W Academy Street","Fuquay Varina","27526",,"Not in a Subdivision","3","2","1,667",".51-.75 Acres","1956","2/22/2023","4/4/2023","6","$309,900","$309,990"
"2461432","RESIDENTIAL","Single Family Residence","65 Honeybee Lane","Franklinton","27525",,"Hillcrest","3","2","1,338","0-.25 Acres","2023","7/10/2022","6/2/2023","0","$309,990","$309,990"
"2496527","RESIDENTIAL","Single Family Residence","1914 Neighbors Road","Dunn","28334",,"To Be Added","4","3","2,204","1-2.9 Acres","2023","2/22/2023","5/25/2023","0","$309,997","$309,997"
"LP704006","RESIDENTIAL","Single Family Residence","449 Camellia Road","Angier","27501",,,"3","4","0","1-2.9 Acres","1996","5/6/2023","6/21/2023","0","$310,000","$310,000"
"LP695773","RESIDENTIAL","Single Family Residence","406 Hunters Ridge Drive","Creedmoor","27522",,,"3","3","0","0-.25 Acres","2007","12/7/2022","5/8/2023","100","$325,000","$310,000"
"LP699584","RESIDENTIAL","Single Family Residence","3505 Maccumber Court","Fayetteville","28311",,,"4","3","0",,"2005","3/15/2023","5/17/2023","13","$310,000","$310,000"
"2496198","RESIDENTIAL","Single Family Residence","1513 Ridge Lane","Hillsborough","27278",,"Not in a Subdivision","3","2","1,472",".26-.5 Acres","1974","2/22/2023","4/3/2023","2","$310,000","$310,000"
"2514766","RESIDENTIAL","Condo","929 Morreene Road","Durham","27705",,"Partners Place","3","3","1,448","0-.25 Acres","2002","6/6/2023","6/28/2023","3","$325,000","$310,000"
"2504794","RESIDENTIAL","Townhouse","3211 Coachmans Way","Durham","27705",,"Woodstream Glen","2","3","1,402","0-.25 Acres","1985","4/13/2023","5/11/2023","9","$300,000","$310,000"
"2511272","RESIDENTIAL","Townhouse","8325 Martello Lane","Raleigh","27613",,"Cornerstone Park Townhomes","2","3","1,351","0-.25 Acres","2004","5/17/2023","6/20/2023","3","$309,900","$310,000"
"2491212","RESIDENTIAL","Single Family Residence","3428 Weatherstone Drive","Rocky Mount","27804",,"Weatherstone","4","4","2,548",".26-.5 Acres","1984","1/19/2023","4/6/2023","47","$325,000","$310,000"
"2488003","RESIDENTIAL","Single Family Residence","2808 Fordham Lane","Raleigh","27604",,"Brentwood","3","2","1,126",".26-.5 Acres","1959","12/22/2022","4/12/2023","35","$320,000","$310,000"
"2497732","RESIDENTIAL","Single Family Residence","1205 Mondavi Woods Court","Wake Forest","27597",,"Cimarron","3","2","1,168","0-.25 Acres","1997","3/3/2023","4/14/2023","2","$304,900","$310,000"
"2501184","RESIDENTIAL","Townhouse","8318 Tierra Del Sol Way","Raleigh","27616",,"Addison Reserve","3","3","1,632","0-.25 Acres","2005","3/23/2023","4/14/2023","3","$305,000","$310,000"
"2497677","RESIDENTIAL","Single Family Residence","5836 Bryanstone Place","Raleigh","27610-6042",,"Abbington Ridge","3","2","1,433","0-.25 Acres","2003","3/3/2023","5/22/2023","52","$320,000","$310,000"
"2493189","RESIDENTIAL","Single Family Residence","307 Wren Lane","Clayton","27520",,"Country Estates","4","2","1,628","0-.25 Acres","1975","2/2/2023","4/3/2023","25","$299,000","$310,000"
"2496484","RESIDENTIAL","Single Family Residence","79 South Sunny Dale Drive","Middlesex","27557",,"Friendship Crossing","3","2","1,493",".26-.5 Acres","2020","2/23/2023","5/5/2023","35","$320,000","$310,000"
"2499739","RESIDENTIAL","Single Family Residence","2144 Walter Bright Road","Sanford","27330",,"Not in a Subdivision","3","2","1,484","1-2.9 Acres","1985","3/15/2023","6/8/2023","15","$325,000","$310,000"
"2506048","RESIDENTIAL","Single Family Residence","1309 Forestford Court","Raleigh","27610",,"Walnut Creek","3","3","1,423","0-.25 Acres","2009","4/19/2023","5/22/2023","5","$295,000","$310,000"
"2500033","RESIDENTIAL","Single Family Residence","1120 Northview Street","Garner","27529",,"Cloverdale","2","2","1,474",".26-.5 Acres","1955","3/16/2023","4/27/2023","7","$315,000","$310,000"
"2513128","RESIDENTIAL","Single Family Residence","2210 Strebor Street","Durham","27705",,"Pinewood","2","2","1,745",".26-.5 Acres","1956","5/26/2023","6/30/2023","6","$349,000","$310,000"
"2501354","RESIDENTIAL","Single Family Residence","1010 Southerlund Road","Garner","27529",,"Cloverdale","3","1","1,232",".26-.5 Acres","1954","3/24/2023","4/26/2023","3","$289,900","$310,000"
"2504675","RESIDENTIAL","Single Family Residence","2167 NC 58 Highway","Castalia","27816",,"Not in a Subdivision","3","2","1,800","11+ Acres","1960","4/12/2023","5/5/2023","5","$325,000","$310,000"
"2498602","RESIDENTIAL","Single Family Residence","104 Val Del Court","Garner","27529",,"Woodland Forest","3","2","1,163",".26-.5 Acres","1976","3/9/2023","4/27/2023","17","$329,000","$310,000"
"2506629","RESIDENTIAL","Townhouse","1019 Parkthrough Street","Cary","27511",,"Krendle Woods","3","3","1,141","0-.25 Acres","1993","4/21/2023","5/25/2023","5","$309,900","$310,000"
