"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"LP695133","RESIDENTIAL","Condo","621 MARSHTREE Lane","Fayetteville","28314",,,"2","2","0",,"2005","11/20/2022","1/9/2023","3","$125,000","$128,900"
"LP698125","RESIDENTIAL","Condo","216-8 Waterdown Drive","Fayetteville","28314",,"The Crossings","3","2","0",,"1993","2/9/2023","3/10/2023","0","$131,000","$129,000"
"126308","RESIDENTIAL","Single Family Residence","2483 Pinebrook Drive","Burlington","27217",,,"3","2","0",".26-.5 Acres","1967","12/6/2022","1/20/2023","30","$129,900","$129,000"
"2490683","RESIDENTIAL","Single Family Residence","207 Broad Street","Roxboro","27573",,"Not in a Subdivision","2","1","850",".51-.75 Acres","1939","1/16/2023","2/2/2023","3","$129,000","$129,000"
"126082","RESIDENTIAL","Single Family Residence","2508 W US 158 Highway","Yanceyville","27379",,,"3","2","0","3-5.9 Acres","1959","11/7/2022","1/5/2023","8","$129,900","$129,900"
"LP697145","RESIDENTIAL","Condo","3315 Harbour Pointe Place","Fayetteville","28314",,"Harbour Pointe","2","2","0",,"2006","1/18/2023","2/23/2023","4","$130,000","$130,000"
"LP695616","RESIDENTIAL","Single Family Residence","121 N Alma Street","Vass","28394",,,"3","1","0",".26-.5 Acres","1950","12/2/2022","2/24/2023","69","$142,700","$130,000"
"2495861","RESIDENTIAL","Single Family Residence","1013 S 3rd Street","Sanford","27330",,"Not in a Subdivision","2","1","968",".26-.5 Acres","1959","2/20/2023","3/15/2023","2","$120,000","$130,000"
"2490439","RESIDENTIAL","Manufactured","1309 Alston Avenue","Siler City","27344",,"Wrenn","3","2","1,520",".51-.75 Acres","2003","1/14/2023","2/9/2023","7","$140,000","$130,000"
"2472719","RESIDENTIAL","Single Family Residence","5928 Lexington Drive","Hope Mills","28348",,"Eaglewood Forest","3","2","1,401",".26-.5 Acres","1972","9/7/2022","1/3/2023","8","$130,000","$130,000"
"LP694805","RESIDENTIAL","Single Family Residence","6569 Winthrop Drive","Fayetteville","28311",,,"3","2","0",,"1964","11/10/2022","1/12/2023","50","$136,000","$130,000"
"2495455","RESIDENTIAL","Manufactured","107 Beaver Court","Louisburg","27549",,"Fox Ridge","3","2","1,600","1-2.9 Acres","1999","2/16/2023","3/9/2023","0","$125,000","$130,000"
"LP698793","RESIDENTIAL","Single Family Residence","1612 Seabrook Road","Fayetteville","28301",,,"3","1","0",,"1953","2/24/2023","3/28/2023","7","$130,000","$130,000"
"LP687027","RESIDENTIAL","Single Family Residence","109 Twin City Street","Dunn","28334",,,"3","1","0",,"1950","6/22/2022","3/16/2023","230","$134,900","$130,000"
"LP692085","RESIDENTIAL","Manufactured","99 Mullins Drive","Lillington","27546",,,"3","2","0",".51-.75 Acres","1997","9/9/2022","1/4/2023","32","$148,000","$130,000"
"LP695383","RESIDENTIAL","Manufactured","107 Valley Forge Way South","Cameron","28326",,,"3","2","0",,"1995","11/28/2022","2/22/2023","44","$130,000","$130,000"
"2484974","RESIDENTIAL","Single Family Residence","7917 N NC 39 Highway","Henderson","27537",,"Not in a Subdivision","2","1","784",".26-.5 Acres","1951","11/25/2022","3/31/2023","80","$135,000","$130,000"
"126897","RESIDENTIAL","Single Family Residence","331 Dare Street","Burlington","27217",,,"2","1","0",".26-.5 Acres","1961","3/13/2023","3/29/2023","2","$110,000","$130,000"
"2487640","RESIDENTIAL","Single Family Residence","99 Mullins Drive","Lillington","27546",,"Fox Run","3","2","1,674",".51-.75 Acres","1997","12/18/2022","1/9/2023","5","$148,000","$130,000"
"LP696642","RESIDENTIAL","Single Family Residence","2705 E Brinkley Drive","Spring Lake","28390",,"Manchester Park","3","1","0",".26-.5 Acres","1963","1/13/2023","3/7/2023","10","$135,000","$130,000"
"2486769","RESIDENTIAL","Single Family Residence","513 N Lamar Street","Roxboro","27573",,"Not in a Subdivision","3","2","1,477","0-.25 Acres","1926","12/9/2022","3/28/2023","77","$135,000","$130,000"
"2457245","RESIDENTIAL","Single Family Residence","109 Twin City Street","Dunn","28334",,"Not in a Subdivision","3","1","928","0-.25 Acres","1950","6/21/2022","3/16/2023","231","$134,900","$130,000"
"126644","RESIDENTIAL","Single Family Residence","529 Shepherd Street","Burlington","27217",,,"2","1","0","0-.25 Acres","1934","2/6/2023","3/29/2023","21","$139,000","$130,000"
"2493800","RESIDENTIAL","Single Family Residence","529 Shepherd Street","Burlington","27217",,"Not in a Subdivision","2","1","850","0-.25 Acres","1934","2/6/2023","3/29/2023","21","$139,000","$130,000"
"2484213","RESIDENTIAL","Single Family Residence","3570 Olivia Road","Sanford","27332",,"Not in a Subdivision","3","2","1,670",".51-.75 Acres","1955","11/17/2022","1/18/2023","3","$134,900","$130,000"
"2487666","RESIDENTIAL","Single Family Residence","506 Young Street","Henderson","27536",,"Not in a Subdivision","3","1","1,268","0-.25 Acres","1960","12/19/2022","2/17/2023","3","$130,000","$130,000"
"LP695766","RESIDENTIAL","Single Family Residence","1922 Sloan Avenue","Fayetteville","28312",,"Cedar Creek","3","2","0",".26-.5 Acres","1963","12/20/2022","1/30/2023","12","$140,000","$131,000"
"2468700","RESIDENTIAL","Manufactured","37 Gibbs Road","Lillington","27546",,"Not in a Subdivision","3","2","1,120",".51-.75 Acres","1993","8/15/2022","2/8/2023","126","$135,000","$132,500"
"LP690772","RESIDENTIAL","Manufactured","37 Gibbs Road","Lillington","27546",,,"3","2","0",".51-.75 Acres","1993","8/15/2022","2/8/2023","126","$135,000","$132,500"
"2496637","RESIDENTIAL","Single Family Residence","2820 Coronada Parkway","Fayetteville","28306",,"Holiday Park","3","1","1,014","0-.25 Acres","1967","2/24/2023","3/31/2023","7","$125,000","$132,500"
"2493309","RESIDENTIAL","Single Family Residence","1105 Barnhill Street","Wilson","27893",,"Not in a Subdivision","2","1","846","0-.25 Acres","1949","2/2/2023","3/8/2023","5","$125,000","$132,500"
"2490233","RESIDENTIAL","Single Family Residence","2516 Hilldale Street","Burlington","27217",,"Green Valley Acres","3","1","1,100",".26-.5 Acres","1968","1/13/2023","3/24/2023","33","$149,900","$133,000"
"126490","RESIDENTIAL","Single Family Residence","2516 Hilldale Street","Burlington","27217",,,"3","1","0",".26-.5 Acres","1968","1/13/2023","3/24/2023","59","$149,900","$133,000"
"2456429","RESIDENTIAL","Single Family Residence","661 Goldrock Road","Rocky Mount","27804",,"Not in a Subdivision","3","2","1,248",".26-.5 Acres","1954","6/16/2022","2/1/2023","104","$134,000","$133,700"
"2485517","RESIDENTIAL","Single Family Residence","1132 Stamper Road","Fayetteville","28303",,"To Be Added","2","1","800","0-.25 Acres","1952","11/30/2022","1/13/2023","7","$134,900","$133,800"
"2483740","RESIDENTIAL","Single Family Residence","805 Perley Street","Fayetteville","28305",,"Savoy Heights","4","2","1,422",".26-.5 Acres","1965","11/15/2022","2/1/2023","35","$147,500","$134,000"
"LP698067","RESIDENTIAL","Single Family Residence","1811 Kenwood Avenue","Spring Lake","28390",,"Bragg Estates","3","2","0",".26-.5 Acres","1965","2/8/2023","3/7/2023","2","$135,000","$134,000"
"2488319","RESIDENTIAL","Townhouse","3503 Christopher Drive","Wilson","27896",,"The Pines","2","3","1,298","0-.25 Acres","1983","12/29/2022","2/15/2023","1","$134,500","$134,500"
"LP698606","RESIDENTIAL","Single Family Residence","1772 Flintshire Road","Fayetteville","28304",,,"3","2","0",,"1964","2/21/2023","3/9/2023","2","$125,000","$135,000"
"2482312","RESIDENTIAL","Single Family Residence","705 E Holly Street","Rocky Mount","27801",,"Not in a Subdivision","3","2","1,080","0-.25 Acres","2000","11/3/2022","1/25/2023","17","$139,000","$135,000"
"2482402","RESIDENTIAL","Single Family Residence","1801 Willow Lane","Henderson","27536",,"Not in a Subdivision","3","1","1,001","0-.25 Acres","1973","11/4/2022","1/19/2023","40","$146,500","$135,000"
"LP688714","RESIDENTIAL","Manufactured","1124 Pasture Lane","Fayetteville","28312",,"Locks Creek","4","2","0",,"1995","8/8/2022","1/27/2023","8","$135,000","$135,000"
"2492898","RESIDENTIAL","Manufactured","708 HG Lewis Road","Elkin","28683-9684",,"Not in a Subdivision","2","2","980","11+ Acres","1988","1/31/2023","2/22/2023","10","$134,500","$135,000"
"LP691716","RESIDENTIAL","Manufactured","50 Wood Croft","Sanford","27332",,"Carolina Hills","3","2","0",,"1995","9/19/2022","3/27/2023","160","$140,000","$135,000"
"2493957","RESIDENTIAL","Condo","C-2 Shepherd Lane","Chapel Hill","27514",,"Shepherd Lane Condos","2","1","760","0-.25 Acres","1967","2/7/2023","3/10/2023","1","$135,000","$135,000"
"2475012","RESIDENTIAL","Manufactured","63 New Circle Lane","Henderson","27537",,"Taylor Farms","3","4","2,128","1-2.9 Acres","1994","9/18/2022","2/21/2023","102","$148,500","$135,000"
"2490800","RESIDENTIAL","Single Family Residence","613 Pearces Road","Zebulon","27597",,"Not in a Subdivision","2","1","2,690","1-2.9 Acres","1920","1/17/2023","3/9/2023","20","$140,000","$135,000"
"2499796","RESIDENTIAL","Townhouse","2016 Stephens Court","Goldsboro","27530",,"Willow Run","2","2","1,211","0-.25 Acres","1982","3/15/2023","3/30/2023","4","$139,000","$135,000"
"2487586","RESIDENTIAL","Single Family Residence","207 NW Johnston Avenue","Pikeville","27863",,"Western Wayne Estates","3","2","1,652","1-2.9 Acres","1977","12/16/2022","3/9/2023","46","$150,000","$135,000"
"2487592","RESIDENTIAL","Single Family Residence","609 Broad Street","Wilson","27893",,"Not in a Subdivision","5","2","2,036","0-.25 Acres","1924","12/17/2022","1/4/2023","3","$135,000","$135,000"
"LP686874","RESIDENTIAL","Condo","1919 Fordham Drive","Fayetteville","28304",,,"2","2","0",,"1999","6/20/2022","1/10/2023","94","$150,000","$135,625"
"2494711","RESIDENTIAL","Single Family Residence","1611 Cokey Road","Rocky Mount","27801",,"Not in a Subdivision","3","2","1,842",".76-.99 Acres","1956","2/10/2023","3/15/2023","7","$150,000","$136,500"
"2496745","RESIDENTIAL","Single Family Residence","1337 Mcduffers Road","Rocky Mount","27804",,"Northgreen Village","3","2","1,617",".26-.5 Acres","1976","2/24/2023","3/3/2023","3","$135,000","$136,500"
"LP698715","RESIDENTIAL","Single Family Residence","6561 Vineyard Drive","Fayetteville","28304",,,"3","2","0",,"1974","2/24/2023","3/28/2023","2","$127,500","$137,000"
"LP699130","RESIDENTIAL","Single Family Residence","6313 Fanning Circle","Fayetteville","28314",,,"3","2","0",,"1970","3/5/2023","3/17/2023","1","$130,000","$137,000"
"LP696119","RESIDENTIAL","Single Family Residence","6587 Barley Hill Court","Fayetteville","28314",,"Remington","3","3","0","11+ Acres","1996","12/15/2022","1/3/2023","1","$138,000","$137,500"
"126401","RESIDENTIAL","Single Family Residence","1024 Queen Ann Street","Burlington","27217",,,"2","1","0","0-.25 Acres","1915","12/29/2022","3/23/2023","52","$140,000","$138,000"
"2488312","RESIDENTIAL","Single Family Residence","1024 Queen Ann Street","Burlington","27217",,"Not in a Subdivision","2","1","815","0-.25 Acres","1915","12/29/2022","3/23/2023","52","$140,000","$138,000"
"2467333","RESIDENTIAL","Single Family Residence","619 E Mason Street","Franklinton","27525",,"Not in a Subdivision","3","2","1,036",".51-.75 Acres","1925","8/8/2022","2/1/2023","163","$145,000","$138,500"
"2491006","RESIDENTIAL","Manufactured","6115 Ita Road","Enfield","27823",,"Not in a Subdivision","3","2","1,991","1-2.9 Acres","1995","1/17/2023","3/23/2023","44","$162,000","$138,700"
"LP696862","RESIDENTIAL","Manufactured","400 Heritage Way","Cameron","28326",,,"3","2","0",,"1994","1/10/2023","2/13/2023","1","$139,900","$139,900"
"2498477","RESIDENTIAL","Single Family Residence","206 W Langdon Avenue","Smithfield","27577",,"Sherwood Forest","3","2","1,277",".26-.5 Acres","1979","3/8/2023","3/17/2023","0","$139,900","$139,900"
"2484869","RESIDENTIAL","Single Family Residence","5838 Flower Hill Road","Kenly","27542",,"Not in a Subdivision","4","4","1,907","1-2.9 Acres","1963","11/22/2022","3/29/2023","72","$180,000","$139,999"
"2486889","RESIDENTIAL","Single Family Residence","4925 Mineral Springs Road","Graham","27253",,"Not in a Subdivision","3","1","1,200",".26-.5 Acres","1964","12/11/2022","1/26/2023","39","$165,000","$140,000"
"LP693343","RESIDENTIAL","Single Family Residence","6509 Baldoon Drive","Fayetteville","28314",,"Loch Lomond","3","2","0",".26-.5 Acres","1964","10/22/2022","2/15/2023","41","$145,000","$140,000"
"LP679798","RESIDENTIAL","Condo","3348 Harbour Pointe Unit 10 Place","Fayetteville","28314",,"Harbour Pointe","3","2","0","0-.25 Acres","2005","3/2/2022","1/20/2023","22","$135,000","$140,000"
"LP696459","RESIDENTIAL","Single Family Residence","6028 River Road","Wade","28395",,"Wade","3","2","0",".76-.99 Acres","1987","12/29/2022","2/17/2023","4","$140,000","$140,000"
"2486361","RESIDENTIAL","Single Family Residence","2815 Waycross Road","Durham","27704",,"Not in a Subdivision","2","1","860",".51-.75 Acres","1952","12/6/2022","3/10/2023","38","$150,000","$140,000"
"2479389","RESIDENTIAL","Single Family Residence","1400 Planters Street","Rocky Mount","27801",,"Edgemont Park","3","1","1,458","0-.25 Acres","1953","10/15/2022","1/13/2023","57","$150,000","$140,000"
"LP696408","RESIDENTIAL","Manufactured","4918 Southmill Drive","Hope Mills","28348",,,"4","2","0",,"2003","1/13/2023","2/10/2023","3","$135,000","$140,000"
"LP696589","RESIDENTIAL","Manufactured","2207 Keen Court","Raeford","28376",,,"3","2","0",,"1994","1/7/2023","2/10/2023","2","$139,900","$140,000"
"LP698179","RESIDENTIAL","Single Family Residence","6807 Winchester Street","Fayetteville","28314",,,"3","2","0",,"1986","2/10/2023","2/27/2023","0","$155,000","$140,000"
"126180","RESIDENTIAL","Single Family Residence","1746 N Nc Highway 119","Mebane","27302",,,"3","2","0",".26-.5 Acres","1996","11/15/2022","2/27/2023","65","$179,900","$140,000"
"LP697294","RESIDENTIAL","Single Family Residence","1101 Goldsboro Avenue","Sanford","27330",,,"3","1","0",,"1948","1/20/2023","3/22/2023","42","$162,900","$140,000"
"2483808","RESIDENTIAL","Manufactured","1746 N NC 119 Highway","Mebane","27302",,"Not in a Subdivision","3","2","1,396",".26-.5 Acres","1996","11/15/2022","2/27/2023","24","$179,900","$140,000"
"2479823","RESIDENTIAL","Single Family Residence","207 N Adams Street","Durham","27703",,"Not in a Subdivision","2","1","1,038",".26-.5 Acres","1930","10/18/2022","1/17/2023","43","$165,000","$140,000"
"2489769","RESIDENTIAL","Manufactured","148 King Edward Street","Hillsborough","27278",,"Not in a Subdivision","3","2","1,248",".26-.5 Acres","1997","1/10/2023","3/31/2023","23","$164,500","$140,000"
"LP693637","RESIDENTIAL","Manufactured","53 & 101 Cranes Drive","Sanford","27332",,,"3","2","0","3-5.9 Acres","1986","10/19/2022","1/23/2023","77","$149,900","$140,000"
"2449072","RESIDENTIAL","Single Family Residence","3855 Angier Avenue","Durham","27703-5603",,"Not in a Subdivision","2","1","1,256",".26-.5 Acres","1929","5/13/2022","1/12/2023","209","$195,000","$140,000"
"2488883","RESIDENTIAL","Townhouse","515 W Chisholm Street","Sanford","27330",,"St Clair Townhomes","2","2","1,068","0-.25 Acres","1983","1/4/2023","1/20/2023","3","$125,000","$140,000"
"2475152","RESIDENTIAL","Single Family Residence","446 Meredith Street","High Point","27260-5535",,"Meredith Place","2","1","756","0-.25 Acres","1955","9/19/2022","2/16/2023","98","$142,500","$140,000"
"2489683","RESIDENTIAL","Condo","2602 Masonboro Court","Raleigh","27604",,"Millbrook Villlage Condos","2","2","825","0-.25 Acres","1981","1/9/2023","2/6/2023","0","$145,000","$140,000"
"2485648","RESIDENTIAL","Single Family Residence","3600 Dearborn Drive","Durham","27704",,"Not in a Subdivision","3","2","1,469","0-.25 Acres","1940","12/1/2022","1/27/2023","14","$190,000","$140,000"
"2487874","RESIDENTIAL","Single Family Residence","5320 N US 401 Highway","Louisburg","27549",,"Not in a Subdivision","8","4","2,000","3-5.9 Acres","1950","12/21/2022","1/26/2023","13","$150,000","$140,000"
"2451526","RESIDENTIAL","Manufactured","104 Delterra Drive","Youngsville","27596",,"Not in a Subdivision","3","2","1,656","1-2.9 Acres","1995","5/25/2022","2/15/2023","96","$170,000","$140,000"
"2488477","RESIDENTIAL","Single Family Residence","565 N Nash","Hillsborough","27278",,"Not in a Subdivision","2","2","1,125",".26-.5 Acres","1956","12/30/2022","1/19/2023","5","$140,000","$140,100"
"LP697415","RESIDENTIAL","Single Family Residence","3526 Furman Drive","Fayetteville","28304",,,"3","2","0",,"1959","1/24/2023","2/13/2023","6","$129,900","$140,500"
"LP698651","RESIDENTIAL","Single Family Residence","1721 Carr Creek Road","Sanford","27332",,"Carr Creek","3","2","0",".26-.5 Acres","1972","2/22/2023","3/30/2023","6","$169,900","$142,000"
"2487534","RESIDENTIAL","Single Family Residence","302 S Darden Street","Kenly","27542",,"Not in a Subdivision","2","1","770","0-.25 Acres","1958","12/16/2022","3/3/2023","48","$149,900","$142,000"
"126237","RESIDENTIAL","Single Family Residence","1908 N 62 Highway","Burlington","27217",,,"3","1","0",".26-.5 Acres","1953","11/24/2022","1/26/2023","50","$169,500","$142,000"
"LP696503","RESIDENTIAL","Manufactured","2406 O'hara Drive","Raeford","28376",,,"3","2","0",".26-.5 Acres","1995","1/1/2023","1/26/2023","5","$135,000","$142,000"
"2485900","RESIDENTIAL","Townhouse","344 Kilarney Drive","Durham","27703",,"Scotland Manor","3","2","1,200","0-.25 Acres","1985","11/30/2022","1/3/2023","5","$139,900","$142,000"
"2480599","RESIDENTIAL","Single Family Residence","1908 NC 62 Highway","Burlington","27217",,"Taylors Ridge","3","1","1,316",".26-.5 Acres","1953","10/23/2022","1/26/2023","49","$169,500","$142,000"
"2492212","RESIDENTIAL","Single Family Residence","1006 Laurel Street","Fayetteville","28303",,"Not in a Subdivision","2","1","800",".26-.5 Acres","1952","1/26/2023","3/6/2023","6","$141,500","$142,000"
"126471","RESIDENTIAL","Single Family Residence","500 Washington Street","Graham","27253",,,"2","1","0","0-.25 Acres","1957","1/11/2023","2/17/2023","6","$150,000","$142,000"
"LP694257","RESIDENTIAL","Single Family Residence","608 Pearl Street","Fayetteville","28304",,"Haymount","3","1","0",,"1940","11/8/2022","1/20/2023","15","$139,900","$143,000"
"2452909","RESIDENTIAL","Single Family Residence","5084 Lewis Brown Road","Bennett","27208",,"Bennett","1","1","1,440",".51-.75 Acres","1900","6/2/2022","3/1/2023","129","$140,000","$143,000"
"LP696513","RESIDENTIAL","Single Family Residence","6409 Winthrop Drive","Fayetteville","28311",,,"4","2","0",,"1963","1/2/2023","1/31/2023","5","$142,500","$144,000"
"2474596","RESIDENTIAL","Condo","108 Ephesus Church Road","Chapel Hill","27517",,"Hamlin Park Condo","2","1","916","0-.25 Acres","1973","9/16/2022","3/3/2023","49","$149,900","$144,000"
"LP696731","RESIDENTIAL","Single Family Residence","1721 Merry Oaks Drive","Fayetteville","28304",,"Arran Hills","3","1","0",,"1974","1/7/2023","3/3/2023","21","$144,900","$144,900"
"LP698530","RESIDENTIAL","Single Family Residence","322 S Lafayette Street","Saint Pauls","28384",,,"3","1","0",".26-.5 Acres","1963","2/18/2023","3/29/2023","4","$135,000","$145,000"
"LP699256","RESIDENTIAL","Single Family Residence","2775 Coronada Parkway","Fayetteville","28306",,,"3","2","0","0-.25 Acres","1969","3/8/2023","3/28/2023","2","$135,000","$145,000"
"2498562","RESIDENTIAL","Single Family Residence","1083 Revere Street","Fayetteville","28304",,"West Hill","3","2","1,050","0-.25 Acres","1966","3/9/2023","3/31/2023","2","$145,000","$145,000"
"LP695658","RESIDENTIAL","Manufactured","3940 Atkinson Road","Orrum","28369",,,"3","2","0","1-2.9 Acres","1993","12/2/2022","2/1/2023","42","$145,000","$145,000"
"2492995","RESIDENTIAL","Single Family Residence","111 E Main Street","Micro","27555",,"Not in a Subdivision","5","4","2,116","0-.25 Acres","1933","2/1/2023","2/21/2023","10","$165,000","$145,000"
"LP696519","RESIDENTIAL","Single Family Residence","717 Varsity Drive","Fayetteville","28301",,,"3","2","0",".26-.5 Acres","1963","12/31/2022","2/10/2023","3","$149,999","$145,000"
"2488946","RESIDENTIAL","Manufactured","193 & 195 Carl Adcock Road","Roxboro","27574",,"Not in a Subdivision","2","2","1,150","1-2.9 Acres","1972","1/4/2023","2/16/2023","37","$159,900","$145,000"
"LP696600","RESIDENTIAL","Single Family Residence","2620 Dinsmore Drive","Fayetteville","28306",,"Woodlea","3","2","0",".26-.5 Acres","1972","1/5/2023","1/27/2023","3","$145,000","$145,000"
"2481937","RESIDENTIAL","Manufactured","144 Oak Top Circle","Lillington","27546",,"Long Leaf Acres","3","2","1,566",".26-.5 Acres","2001","11/2/2022","1/11/2023","5","$145,000","$145,000"
"2490978","RESIDENTIAL","Single Family Residence","306 Lakeside Avenue","Burlington","27217",,"Not in a Subdivision","4","2","2,534","1-2.9 Acres","1950","1/18/2023","3/16/2023","43","$169,000","$145,000"
"2488964","RESIDENTIAL","Single Family Residence","204 Overton Drive","Rocky Mount","27804",,"Overton Hills","3","2","1,410",".26-.5 Acres","1977","1/3/2023","2/10/2023","5","$135,000","$145,000"
"2477046","RESIDENTIAL","Single Family Residence","1006 Branch Street","Rocky Mount","27801-5710",,"Not in a Subdivision","2","1","1,504",".26-.5 Acres","1900","10/1/2022","2/23/2023","110","$145,000","$145,000"
"2487019","RESIDENTIAL","Single Family Residence","1013 Apple Street","Burlington","27217",,"Not in a Subdivision","2","2","1,356","1-2.9 Acres","1930","12/13/2022","2/13/2023","5","$135,000","$145,000"
"2485999","RESIDENTIAL","Single Family Residence","7137 Silk Hope Liberty Road","Siler City","27344",,"Not in a Subdivision","3","1","960","1-2.9 Acres","1980","12/2/2022","3/7/2023","61","$159,500","$145,000"
"2489911","RESIDENTIAL","Single Family Residence","201 E E Street","Erwin","28339",,"Erwin Mills","2","1","861","0-.25 Acres","1903","1/11/2023","2/8/2023","22","$155,000","$145,000"
"2496607","RESIDENTIAL","Single Family Residence","3400 Wilsons Mills Road","Smithfield","27577",,"Not in a Subdivision","3","2","1,660",".76-.99 Acres","1928","2/24/2023","3/13/2023","5","$150,000","$145,000"
"LP694581","RESIDENTIAL","Single Family Residence","100 Elfreth Lane","Spring Lake","28390",,"Manchester Forest","3","2","0",,"1980","12/15/2022","3/28/2023","25","$149,900","$146,000"
"126298","RESIDENTIAL","Single Family Residence","1534 Albright Avenue","Burlington","27215",,,"3","2","0",".51-.75 Acres","1950","12/5/2022","3/7/2023","66","$144,900","$146,000"
"2489944","RESIDENTIAL","Single Family Residence","302 Broad Street","Roxboro","27573-5064",,"Woodland Heights","2","1","955","0-.25 Acres","1943","1/11/2023","2/21/2023","10","$149,900","$146,000"
"2482821","RESIDENTIAL","Manufactured","341 Tower Lane","Henderson","27537",,"Not in a Subdivision","4","2","1,944",".76-.99 Acres","2001","11/8/2022","3/27/2023","94","$146,000","$146,000"
"2486876","RESIDENTIAL","Single Family Residence","101 Pate Circle","Goldsboro","27530",,"Quaker Neck Estates","3","2","1,611",".26-.5 Acres","1979","12/10/2022","1/23/2023","9","$160,000","$146,500"
"2459016","RESIDENTIAL","Single Family Residence","302 W D Street","Erwin","28339",,"Not in a Subdivision","2","1","1,280","0-.25 Acres","1925","6/29/2022","2/7/2023","142","$149,900","$147,000"
"2490761","RESIDENTIAL","Single Family Residence","110 E Jones Avenue","Selma","27576",,"Not in a Subdivision","3","1","988","0-.25 Acres","2010","1/17/2023","3/22/2023","38","$174,900","$147,500"
"2490734","RESIDENTIAL","Single Family Residence","802 S Webb Street","Selma","27576",,"Not in a Subdivision","3","1","1,034","0-.25 Acres","2010","1/17/2023","3/24/2023","38","$174,900","$147,500"
"LP696961","RESIDENTIAL","Single Family Residence","5410 Hampton Road","Fayetteville","28311",,"College Lakes","3","2","0",,"1963","1/12/2023","2/24/2023","3","$148,000","$148,000"
"2479480","RESIDENTIAL","Single Family Residence","2037 WC Braswell Road","Smithfield","27577",,"Not in a Subdivision","3","1","1,045",".26-.5 Acres","1967","10/15/2022","2/21/2023","65","$159,900","$148,000"
"LP692202","RESIDENTIAL","Single Family Residence","39 Sedgefield Drive","Lumberton","28360",,,"3","1","0",".26-.5 Acres","1966","9/12/2022","3/9/2023","101","$155,600","$148,000"
"126312","RESIDENTIAL","Single Family Residence","257 Fitch Drive","Mebane","27302",,,"3","2","0",".26-.5 Acres","1965","12/6/2022","1/10/2023","3","$125,000","$148,300"
"2486338","RESIDENTIAL","Single Family Residence","257 Fitch Drive","Mebane","27302",,"Not in a Subdivision","3","2","1,428",".51-.75 Acres","1965","12/6/2022","1/10/2023","3","$125,000","$148,300"
"2486114","RESIDENTIAL","Manufactured","1140 High Meadow Circle","Creedmoor","27522",,"Butner Crossings","3","2","1,512",".51-.75 Acres","2000","12/5/2022","3/24/2023","3","$175,000","$148,700"
"2493731","RESIDENTIAL","Single Family Residence","903 Dabney Drive","Henderson","27536",,"Not in a Subdivision","2","1","1,168","0-.25 Acres","1944","2/5/2023","3/17/2023","0","$144,900","$148,900"
"126463","RESIDENTIAL","Single Family Residence","1241 S Fifth Street","Mebane","27302",,,"2","2","0","1-2.9 Acres","1983","1/9/2023","3/1/2023","14","$160,000","$149,000"
"2489568","RESIDENTIAL","Condo","1241 Fifth Street","Mebane","27302",,"Fox Run condos","2","2","991","0-.25 Acres","1983","1/9/2023","3/1/2023","14","$160,000","$149,000"
"2487786","RESIDENTIAL","Single Family Residence","1640 Elm Street","Burlington","27217",,"Not in a Subdivision","3","2","1,131","0-.25 Acres","2003","12/20/2022","1/27/2023","9","$169,999","$149,000"
"2490124","RESIDENTIAL","Single Family Residence","919 West Street","Smithfield","27577",,"Not in a Subdivision","2","1","675","0-.25 Acres","1950","1/12/2023","3/24/2023","27","$149,900","$149,900"
"LP696370","RESIDENTIAL","Single Family Residence","1808 Carry Bridge Road","Autryville","28318",,"Autryville","3","2","0",,"1978","12/26/2022","2/22/2023","24","$150,000","$150,000"
"2489979","RESIDENTIAL","Single Family Residence","814 N Herman Street","Goldsboro","27530",,"Not in a Subdivision","4","2","1,145","0-.25 Acres","1953","1/12/2023","3/31/2023","26","$150,000","$150,000"
"2482368","RESIDENTIAL","Single Family Residence","503 Duncan Road","Spring Lake","28390",,"Manchester Forest","3","2","1,450","0-.25 Acres","1980","11/4/2022","1/5/2023","14","$170,000","$150,000"
"2489607","RESIDENTIAL","Manufactured","75 Joe Denton Road","Louisburg","27549",,"Not in a Subdivision","3","2","1,168","1-2.9 Acres","1997","1/9/2023","3/6/2023","13","$155,000","$150,000"
"2475648","RESIDENTIAL","Single Family Residence","210 Prince Street","Dunn","28334",,"Not in a Subdivision","2","1","855",".76-.99 Acres","1961","9/22/2022","2/8/2023","82","$165,000","$150,000"
"2488238","RESIDENTIAL","Single Family Residence","523 Watson Road","Efland","27243",,"Not in a Subdivision","2","1","1,220",".26-.5 Acres","1957","12/28/2022","3/13/2023","21","$179,900","$150,000"
"2487456","RESIDENTIAL","Manufactured","1482 N Baltimore Road","Warrenton","27589",,"Not in a Subdivision","3","2","1,456","1-2.9 Acres","1995","12/16/2022","2/17/2023","25","$150,000","$150,000"
"2468158","RESIDENTIAL","Manufactured","191 Hope Lane","Dunn","28334",,"Not in a Subdivision","2","2","1,242","1-2.9 Acres","1972","8/11/2022","2/22/2023","118","$150,000","$150,000"
"LP692251","RESIDENTIAL","Single Family Residence","1604 Prosperity Drive","Sanford","27332",,"Carr Creek","3","2","0","0-.25 Acres","1973","9/14/2022","1/12/2023","5","$160,000","$150,000"
