"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2395864","RESIDENTIAL","Townhouse","88 Liam Street","Clayton","27520",,"Cameron Crossing","3","3","1,407","0-.25 Acres","2021","7/15/2021","12/22/2021","0","$258,900","$263,000"
"2415922","RESIDENTIAL","Single Family Residence","75 Madison Grove Lane","Kittrell","27537",,"Madison Grove","4","2","2,128",".76-.99 Acres","2021","10/27/2021","10/28/2021","0","$263,000","$263,000"
"2406190","RESIDENTIAL","Single Family Residence","495 Christmas Tree Road","Dunn","28334",,"Not in a Subdivision","3","2","1,948","3-5.9 Acres","2013","9/6/2021","10/11/2021","1","$255,000","$263,000"
"2413065","RESIDENTIAL","Single Family Residence","1795 Rock Mill Road","Henderson","27537",,"Not in a Subdivision","2","2","1,754","11+ Acres","1983","10/12/2021","12/2/2021","21","$249,900","$263,000"
"LP667847","RESIDENTIAL","Single Family Residence","62 Kimbrough Drive","Lillington","27546",,"Woodshire","3","3","0",".26-.5 Acres","2008","9/14/2021","11/5/2021","5","$258,000","$263,000"
"LP672404","RESIDENTIAL","Single Family Residence","104 Whistling Pines Drive","Raeford","28376",,"Springvalley","4","3","0",,"2014","10/30/2021","12/20/2021","6","$253,000","$263,000"
"2389994","RESIDENTIAL","Single Family Residence","Lot B E Green Street","Franklinton","27525",,"Not in a Subdivision","3","3","1,396","0-.25 Acres","2021","6/15/2021","11/30/2021","0","$259,900","$263,150"
"2389990","RESIDENTIAL","Single Family Residence","Lot A E Green Street","Franklinton","27525",,"Not in a Subdivision","3","3","1,396","0-.25 Acres","2021","6/15/2021","12/10/2021","0","$259,900","$263,150"
"2400233","RESIDENTIAL","Single Family Residence","129 E Boulder Road","Henderson","27537",,"Huntstone","5","3","2,217","0-.25 Acres","2021","8/6/2021","12/30/2021","0","$263,490","$263,490"
"2411072","RESIDENTIAL","Single Family Residence","312 Hocutt Drive","Clayton","27520",,"Ellington","3","2","1,302",".26-.5 Acres","1998","10/1/2021","10/27/2021","0","$240,000","$263,500"
"2404348","RESIDENTIAL","Single Family Residence","3584 High Ridge Road","Oxford","27565",,"Tar River Farms","3","2","2,832","1-2.9 Acres","1993","8/27/2021","11/3/2021","6","$275,000","$263,500"
"2414334","RESIDENTIAL","Townhouse","6179 Taylor Road","Wendell","27591",,"Wendell Falls","3","3","1,590","0-.25 Acres","2021","10/18/2021","12/16/2021","0","$263,511","$263,511"
"2382932","RESIDENTIAL","Single Family Residence","42 BillyDean Drive","Princeton","27569",,"Old Denning Farm","3","2","1,546",".26-.5 Acres","2021","5/10/2021","12/1/2021","0","$263,800","$263,800"
"2381536","RESIDENTIAL","Single Family Residence","157 Edgefield Drive","Sanford","27332",,"Woodbury Farm","3","2","1,717",".51-.75 Acres","2021","5/2/2021","11/30/2021","0","$263,900","$263,900"
"LP656108","RESIDENTIAL","Single Family Residence","157 Edgefield Drive","Sanford","27332",,"Woodbury Farm","3","2","0",".51-.75 Acres","2021","5/2/2021","11/30/2021","0","$263,900","$263,900"
"LP661279","RESIDENTIAL","Single Family Residence","407 Laurel Lake Road","Salemburg","28385",,,"4","3","0",".76-.99 Acres","2021","6/25/2021","11/29/2021","0","$263,900","$263,900"
"LP662596","RESIDENTIAL","Single Family Residence","403 Laurel Lake Road","Salemburg","28385",,,"4","3","0",".76-.99 Acres","2021","7/22/2021","12/20/2021","0","$263,950","$263,950"
"2409765","RESIDENTIAL","Townhouse","4643 Townesbury Lane","Raleigh","27612",,"Richland Townes","2","3","1,259","0-.25 Acres","1985","9/24/2021","11/15/2021","2","$247,500","$264,000"
"2415667","RESIDENTIAL","Single Family Residence","117 Wagon Tie Lane","Garner","27529",,"Bingham Station","2","3","1,413","0-.25 Acres","2006","10/26/2021","11/19/2021","1","$225,000","$264,000"
"2422114","RESIDENTIAL","Single Family Residence","2400 Powhatan Road","Clayton","27527",,"Vienna Woods","3","3","1,988","1-2.9 Acres","1990","12/6/2021","12/28/2021","0","$259,000","$264,000"
"2384719","RESIDENTIAL","Single Family Residence","1709 N Carolina Street","Goldsboro","27534",,"Not in a Subdivision","3","3","2,077",".76-.99 Acres","2021","5/19/2021","10/28/2021","0","$264,900","$264,000"
"2396865","RESIDENTIAL","Single Family Residence","202 W Hill Street","Benson","27504",,"Not in a Subdivision","3","2","1,285","0-.25 Acres","2021","7/20/2021","11/10/2021","0","$250,000","$264,000"
"2414530","RESIDENTIAL","Townhouse","2501 Trout Stream Drive","Raleigh","27604",,"Streams at the Fields","2","2","1,450","0-.25 Acres","2001","10/18/2021","12/29/2021","11","$259,000","$264,000"
"2415522","RESIDENTIAL","Townhouse","825 Edwards Street","Chapel Hill","27516",,"The Overlook","2","2","1,133","0-.25 Acres","1985","10/14/2021","10/25/2021","11","$264,158","$264,158"
"2406520","RESIDENTIAL","Single Family Residence","7 Singletree Court","Wendell","27591-8055",,"Timberlake","3","3","1,628",".26-.5 Acres","1987","9/8/2021","10/4/2021","0","$250,000","$264,200"
"LP649895","RESIDENTIAL","Single Family Residence","1748 Stackhouse (LT265) Drive","Fayetteville","28314",,"Highcroft","4","3","0","0-.25 Acres","2021","2/9/2021","11/15/2021","0","$264,226","$264,228"
"LP662183","RESIDENTIAL","Single Family Residence","206 Silk Oak (Lot 277) Drive","Bunnlevel","28323",,"Forest Oaks","5","3","0",".26-.5 Acres","2021","7/13/2021","11/16/2021","0","$264,500","$264,500"
"2402412","RESIDENTIAL","Single Family Residence","700 N Pine Street","Creedmoor","27522",,"Not in a Subdivision","3","2","1,290",".26-.5 Acres","2001","8/18/2021","10/4/2021","5","$234,900","$264,900"
"2403617","RESIDENTIAL","Single Family Residence","4503 Alice Drive","Oxford","27565",,"Woodlief Meadows","3","2","1,410","1-2.9 Acres","2021","8/24/2021","10/1/2021","0","$249,900","$264,900"
"2384725","RESIDENTIAL","Single Family Residence","1711 N Carolina Street","Goldsboro","27534",,"Not in a Subdivision","3","3","1,814",".76-.99 Acres","2021","5/19/2021","11/9/2021","0","$264,900","$264,900"
"2371815","RESIDENTIAL","Townhouse","709 Hadstock Path","Zebulon","27597",,"Barrington","3","3","1,609","0-.25 Acres","2021","3/12/2021","10/12/2021","0","$264,936","$264,936"
"2418598","RESIDENTIAL","Townhouse","3010 Barrymore Street","Raleigh","27603-3729",,"Camden Crossing","3","3","1,740","0-.25 Acres","2004","11/11/2021","12/3/2021","3","$265,000","$265,000"
"2404596","RESIDENTIAL","Single Family Residence","315 28th Street","Butner","27509",,"Not in a Subdivision","3","2","1,485",".26-.5 Acres","1961","8/28/2021","11/1/2021","9","$250,000","$265,000"
"2338006","RESIDENTIAL","Single Family Residence","495 Cheves Road","Zebulon","27597",,"Not in a Subdivision","4","3","1,503",".76-.99 Acres","2020","8/19/2020","11/24/2021","0","$265,900","$265,000"
"2404367","RESIDENTIAL","Single Family Residence","36 Vail Court","Sanford","27332",,"The Summit","3","3","2,006",".26-.5 Acres","2004","8/26/2021","11/19/2021","43","$275,000","$265,000"
"2405205","RESIDENTIAL","Townhouse","3527 Londonville Lane","Raleigh","27604-3396",,"Pine Knoll Townes","3","3","1,536","0-.25 Acres","2008","8/30/2021","10/29/2021","9","$240,000","$265,000"
"2418427","RESIDENTIAL","Single Family Residence","275 Morgan Parkway","Zebulon","27597",,"Buffalo Creek","3","2","1,210",".76-.99 Acres","1999","11/10/2021","12/20/2021","3","$254,000","$265,000"
"2407595","RESIDENTIAL","Townhouse","1300 Garden Crest Circle","Raleigh","27609",,"Spring Garden","3","3","1,646","0-.25 Acres","1974","9/14/2021","10/5/2021","3","$249,000","$265,000"
"119098","RESIDENTIAL","Single Family Residence","2484 Hoskins Road","Burlington","27215",,,"3","3","0",".51-.75 Acres","1961","7/14/2021","10/19/2021","15","$275,000","$265,000"
"2406712","RESIDENTIAL","Townhouse","134 Shady Meadow Circle","Cary","27513",,"Planters Pointe","2","3","1,221","0-.25 Acres","1985","9/9/2021","10/12/2021","3","$249,900","$265,000"
"2415579","RESIDENTIAL","Single Family Residence","603 W Carver Street","Durham","27704",,"Lockeland","3","2","1,492","0-.25 Acres","1926","10/25/2021","12/9/2021","15","$249,999","$265,000"
"2406876","RESIDENTIAL","Single Family Residence","29 Altimont Street","Smithfield","27577",,"Bella Square","4","3","1,395","0-.25 Acres","2018","9/9/2021","10/22/2021","5","$260,000","$265,000"
"2419606","RESIDENTIAL","Single Family Residence","419 Gladstone Drive","Durham","27703",,"Ridgewood","2","3","1,095","0-.25 Acres","2001","11/17/2021","12/22/2021","5","$248,888","$265,000"
"2401082","RESIDENTIAL","Townhouse","4100 Five Oaks Drive","Durham","27707",,"Five Oaks","3","3","1,607","0-.25 Acres","1974","8/11/2021","10/1/2021","5","$265,000","$265,000"
"2415028","RESIDENTIAL","Single Family Residence","2013 Meadow Court","Clayton","27520",,"Johnson Meadows","3","2","1,075","1-2.9 Acres","1988","10/21/2021","11/24/2021","3","$249,900","$265,000"
"2412508","RESIDENTIAL","Single Family Residence","116 W Dogwood Drive","Mebane","27302",,"Dogwood Park","4","2","1,587",".51-.75 Acres","1961","10/8/2021","11/10/2021","3","$240,000","$265,000"
"2418084","RESIDENTIAL","Townhouse","6702 Olde Province Court","Raleigh","27609",,"Olde Province Townhomes","2","3","1,324","0-.25 Acres","1985","11/8/2021","12/15/2021","1","$245,000","$265,000"
"2417460","RESIDENTIAL","Townhouse","3141 Ivey Wood Lane","Durham","27703-4794",,"Amberlynn Valley","3","3","1,534","0-.25 Acres","2006","11/4/2021","12/13/2021","4","$230,000","$265,000"
"2405903","RESIDENTIAL","Single Family Residence","313 Crown Oaks Drive","Raleigh","27615-5012",,"Crown Oaks","3","2","1,522",".26-.5 Acres","1982","9/3/2021","10/14/2021","11","$265,000","$265,000"
"2418441","RESIDENTIAL","Single Family Residence","2413 Sparger Road","Durham","27705",,"Not in a Subdivision","3","2","1,528","1-2.9 Acres","1953","11/10/2021","12/10/2021","3","$260,000","$265,000"
"2403804","RESIDENTIAL","Single Family Residence","414 Angus Place","Stem","27581","Highlands","Prestwick","3","2","1,299",".26-.5 Acres","2016","8/25/2021","10/15/2021","2","$250,000","$265,000"
"2408114","RESIDENTIAL","Townhouse","1414 Mahonia Court","Raleigh","27615",,"Emerald Point","2","3","1,307","0-.25 Acres","1988","9/16/2021","12/17/2021","13","$260,000","$265,000"
"2384964","RESIDENTIAL","Single Family Residence","2569 Mangum Avenue","Creedmoor","27522",,"Golden Pond","3","3","1,476",".26-.5 Acres","1997","5/20/2021","11/8/2021","21","$274,900","$265,000"
"2406455","RESIDENTIAL","Single Family Residence","109 Prospect Avenue","Raleigh","27603",,"Caraleigh","3","1","1,080","0-.25 Acres","1940","9/7/2021","10/26/2021","9","$250,000","$265,000"
"2411956","RESIDENTIAL","Single Family Residence","101 Tylerstone Drive","Fuquay Varina","27526",,"Victoria Hills","3","2","1,374",".76-.99 Acres","2004","10/5/2021","10/20/2021","0","$250,000","$265,000"
"2413371","RESIDENTIAL","Single Family Residence","33 Clover Drive","Princeton","27569",,"Cloverdale Farm","3","2","1,525",".26-.5 Acres","2021","10/13/2021","12/17/2021","0","$265,000","$265,000"
"2413425","RESIDENTIAL","Condo","4231 American Drive","Durham","27705",,"Pebble Creek","3","3","1,850","0-.25 Acres","1974","10/13/2021","12/1/2021","4","$250,000","$265,000"
"2405435","RESIDENTIAL","Single Family Residence","113 Amber Lane","Willow Springs","27592",,"Golden Lake","3","2","1,247","1-2.9 Acres","1996","9/2/2021","12/21/2021","65","$271,000","$265,000"
"2411978","RESIDENTIAL","Single Family Residence","1205 Lakeside Drive","Garner","27529",,"Forest Hills","2","2","1,725",".26-.5 Acres","1957","10/6/2021","12/14/2021","13","$275,000","$265,000"
"2400665","RESIDENTIAL","Single Family Residence","515 Cooper Branch Road","Clayton","27520-4359",,"Rolling Meadows","3","2","1,267","1-2.9 Acres","1993","8/9/2021","12/13/2021","60","$265,000","$265,000"
"2412962","RESIDENTIAL","Townhouse","8017 River Gold Lane","Raleigh","27616",,"Southall Commons","3","3","1,357","0-.25 Acres","2006","10/11/2021","11/16/2021","4","$245,000","$265,000"
"2419128","RESIDENTIAL","Single Family Residence","200 Hunter Fox Trail","Angier","27501",,"Morning Glory Acres","3","2","1,452",".26-.5 Acres","2021","11/14/2021","12/7/2021","0","$244,900","$265,000"
"2403648","RESIDENTIAL","Single Family Residence","104 Bluecrest Place","Goldsboro","27534",,"Heron Creek","3","2","1,991",".26-.5 Acres","2007","8/24/2021","11/5/2021","46","$265,000","$265,000"
"2407235","RESIDENTIAL","Single Family Residence","200 Cornerstone Drive","Franklinton","27525",,"Kendal Forest","3","2","1,207","1-2.9 Acres","2013","9/11/2021","10/14/2021","4","$245,000","$265,000"
"2405622","RESIDENTIAL","Townhouse","4008 Beaufain STREET","Raleigh","27604",,"Charleston Park","3","3","1,493","0-.25 Acres","1995","9/2/2021","10/29/2021","27","$274,200","$265,000"
"2411422","RESIDENTIAL","Single Family Residence","318 Asbury Church Road","Sanford","27330",,"Not in a Subdivision","3","2","1,241","1-2.9 Acres","1951","10/2/2021","11/12/2021","4","$259,000","$265,000"
"2387354","RESIDENTIAL","Single Family Residence","2569 Winding Creek Lane","Franklinton","27525",,"Summer Springs","3","2","1,420","1-2.9 Acres","2013","6/2/2021","10/21/2021","6","$265,000","$265,000"
"119880","RESIDENTIAL","Single Family Residence","2069 Dresden Drive","Burlington","27217",,,"3","2","0","0-.25 Acres","2020","9/17/2021","10/20/2021","3","$254,900","$265,000"
"LP666926","RESIDENTIAL","Single Family Residence","36 Vail Court","Sanford","27332",,"The Summit","3","3","0",,"2004","8/26/2021","11/19/2021","43","$275,000","$265,000"
"2404140","RESIDENTIAL","Single Family Residence","616 Westover Drive","Sanford","27330",,"Not in a Subdivision","3","3","1,921","1-2.9 Acres","1974","8/26/2021","10/20/2021","7","$265,000","$265,000"
"2410975","RESIDENTIAL","Single Family Residence","341 Southern Place","Lillington","27546",,"Currin Plantation","3","2","1,886",".51-.75 Acres","2020","9/30/2021","11/15/2021","6","$259,900","$265,000"
"2411266","RESIDENTIAL","Single Family Residence","102 Jones Branch Road","Chapel Hill","27517",,"Jones Branch","2","1","800","1-2.9 Acres","1986","10/1/2021","11/8/2021","7","$249,900","$265,000"
"2417538","RESIDENTIAL","Single Family Residence","376 Tranquil Lane","Willow Springs","27592",,"Pine Meadow","3","2","1,400",".51-.75 Acres","2004","11/5/2021","12/17/2021","11","$250,000","$265,000"
"2406138","RESIDENTIAL","Townhouse","8600 London Park COURT","Raleigh","27615",,"Chadstone","3","3","1,485","0-.25 Acres","1998","9/5/2021","11/9/2021","39","$269,900","$265,000"
"121663","RESIDENTIAL","Single Family Residence","1313 Ingle","Burlington","27215",,,"4","3","0","0-.25 Acres","2008","11/22/2021","12/22/2021","3","$240,000","$265,000"
"2421831","RESIDENTIAL","Single Family Residence","51 Thrift Street","Pittsboro","27312",,"Not in a Subdivision","3","2","1,276",".51-.75 Acres","1973","12/3/2021","12/29/2021","6","$275,000","$265,000"
"2417523","RESIDENTIAL","Single Family Residence","1603 Liberty Street","Durham","27703","Old East Durham","Not in a Subdivision","2","1","1,068","0-.25 Acres","1959","11/5/2021","12/8/2021","2","$255,000","$265,000"
"2405106","RESIDENTIAL","Single Family Residence","450 Sanders Road","Raeford","28376",,"Not in a Subdivision","3","3","1,598","3-5.9 Acres","1993","8/29/2021","12/9/2021","14","$265,000","$265,000"
"121407","RESIDENTIAL","Single Family Residence","755 S Eighth Street","Mebane","27302",,,"3","2","0",".26-.5 Acres","1991","10/29/2021","11/22/2021","3","$250,000","$265,000"
"2416503","RESIDENTIAL","Single Family Residence","755 S Eighth Street","Mebane","27302",,"Buena Vista","3","2","1,531",".26-.5 Acres","1991","10/29/2021","11/22/2021","3","$250,000","$265,000"
"2402498","RESIDENTIAL","Single Family Residence","1115 Sally Drive","Graham","27253-8517",,"Huntington Hills","3","2","1,300",".26-.5 Acres","1994","8/18/2021","12/6/2021","30","$269,000","$265,000"
"2411246","RESIDENTIAL","Single Family Residence","95 Harley Place","Willow Springs","27592",,"Austin Meadows","3","2","1,342",".51-.75 Acres","2004","10/1/2021","11/2/2021","6","$247,500","$265,000"
"2407469","RESIDENTIAL","Townhouse","300 Woodcroft Parkway","Durham","27713",,"Woodcroft","3","2","1,330","0-.25 Acres","1985","9/12/2021","10/26/2021","11","$269,000","$265,000"
"2405350","RESIDENTIAL","Townhouse","543 Elm Avenue","Wake Forest","27587-2783",,"Avondale","3","3","1,565","0-.25 Acres","2006","9/1/2021","10/15/2021","1","$250,000","$265,000"
"2415492","RESIDENTIAL","Single Family Residence","6503 Frieden Church Road","Gibsonville","27249",,"Not in a Subdivision","3","2","2,752","1-2.9 Acres","1978","10/25/2021","12/2/2021","4","$295,000","$265,000"
"2411655","RESIDENTIAL","Single Family Residence","407 Portsmouth Court","Burlington","27215",,"Turrentine Place","4","3","1,871",".26-.5 Acres","1980","10/4/2021","11/8/2021","1","$250,000","$265,000"
"120282","RESIDENTIAL","Single Family Residence","6503 Frieden Church Road","Gibsonville","27249",,,"3","2","941","1-2.9 Acres","1978","10/25/2021","12/2/2021","5","$295,000","$265,000"
"2410381","RESIDENTIAL","Single Family Residence","306 Sagamore Drive","Louisburg","27549",,"Lake Royale","3","2","1,678",".51-.75 Acres","2006","9/28/2021","11/22/2021","4","$275,000","$265,000"
"LP667913","RESIDENTIAL","Single Family Residence","287 Stockbridge Drive","Raeford","28376",,,"3","3","0",,"2012","9/15/2021","11/5/2021","6","$254,000","$265,000"
"2408353","RESIDENTIAL","Single Family Residence","2809 Rogers Court","Creedmoor","27522",,"Golden Pond","3","3","1,589",".26-.5 Acres","2001","9/17/2021","10/20/2021","2","$274,500","$265,000"
"2410492","RESIDENTIAL","Single Family Residence","3905 Joe And Ruth Lee Drive","Raleigh","27610",,"Dowling Ridge","3","3","1,577","0-.25 Acres","2006","9/29/2021","10/22/2021","1","$250,000","$265,000"
"2419060","RESIDENTIAL","Single Family Residence","1695 NC 242 Highway","Benson","27504",,"Not in a Subdivision","3","3","2,493","1-2.9 Acres","1976","11/13/2021","12/6/2021","2","$289,900","$265,000"
"LP671009","RESIDENTIAL","Single Family Residence","31 Laurel Drive","Spring Lake","28390",,,"3","2","0",,"2011","10/22/2021","11/29/2021","4","$250,000","$265,000"
"2402226","RESIDENTIAL","Single Family Residence","2166 Dink Ashley Road","Timberlake","27583",,"Not in a Subdivision","3","2","2,070","1-2.9 Acres","1968","8/17/2021","11/2/2021","14","$265,000","$265,000"
"121585","RESIDENTIAL","Single Family Residence","2713 Creek Bend Court","Graham","27253",,,"4","2","0","0-.25 Acres","2006","11/18/2021","12/8/2021","2","$259,900","$265,000"
"LP670604","RESIDENTIAL","Single Family Residence","239 Boswell Street","Raeford","28376",,,"4","3","0",,"2013","10/15/2021","11/29/2021","9","$245,000","$265,000"
"2409947","RESIDENTIAL","Single Family Residence","2121 Softwinds Drive","Graham","27253",,"Haw Village","3","3","2,147","1-2.9 Acres","2017","9/25/2021","11/18/2021","10","$225,000","$265,000"
"121489","RESIDENTIAL","Single Family Residence","1618 Walker Avenue","Greensboro","27403",,,"4","2","1,094","0-.25 Acres","1932","10/26/2021","10/26/2021","777","$299,000","$265,000"
"2419691","RESIDENTIAL","Single Family Residence","2713 Creek Bend Court","Graham","27253",,"Valleyfield","4","2","1,693","0-.25 Acres","2006","11/18/2021","12/8/2021","2","$259,900","$265,000"
"119943","RESIDENTIAL","Single Family Residence","2121 Softwinds Drive","Graham","27253",,,"3","3","0","1-2.9 Acres","2017","9/25/2021","11/18/2021","10","$225,000","$265,000"
"2408590","RESIDENTIAL","Single Family Residence","2069 Dresden Drive","Burlington","27217",,"Burchwood Commons","3","2","1,715","0-.25 Acres","2020","9/17/2021","10/20/2021","3","$254,900","$265,000"
"120220","RESIDENTIAL","Single Family Residence","1131 Castle Drive","Graham","27253",,,"3","2","0",".26-.5 Acres","2003","10/14/2021","10/14/2021","867","$250,000","$265,000"
"2403306","RESIDENTIAL","Single Family Residence","1131 Castle Drive","Graham","27253",,"Avalon Acres","3","2","1,475",".26-.5 Acres","2003","8/22/2021","10/14/2021","7","$250,000","$265,000"
"120078","RESIDENTIAL","Single Family Residence","407 Portsmouth Court","Burlington","27215",,,"4","3","0",".26-.5 Acres","1980","10/6/2021","11/8/2021","1","$250,000","$265,000"
"LP667037","RESIDENTIAL","Single Family Residence","450 Sanders Road","Raeford","28376",,,"3","3","0",,"1993","8/29/2021","12/9/2021","64","$265,000","$265,000"
"119724","RESIDENTIAL","Single Family Residence","501 Timbergate Drive","Gibsonville","27249",,,"3","2","0",".26-.5 Acres","2003","9/2/2021","10/6/2021","1","$249,950","$265,000"
"120271","RESIDENTIAL","Single Family Residence","1578 Twin Oaks Drive","King","27021",,,"3","2","1,002","1-2.9 Acres","1984","10/20/2021","12/22/2021","20","$279,900","$265,000"
"2405174","RESIDENTIAL","Single Family Residence","17 S Circle Drive","Chapel Hill","27516",,"Dogwood Acres","3","1","1,085",".76-.99 Acres","1961","9/1/2021","10/1/2021","2","$249,900","$265,000"
"LP666880","RESIDENTIAL","Single Family Residence","3140 Princeton Street","Lumberton","28360",,,"3","2","0",,"2012","8/26/2021","10/18/2021","4","$259,000","$265,000"
"2403347","RESIDENTIAL","Townhouse","48 S Grey Abbey Drive","Clayton","27527","Woodlands","Flowers Plantation","3","3","1,603","0-.25 Acres","2018","8/21/2021","10/22/2021","9","$265,000","$265,000"
"2416944","RESIDENTIAL","Single Family Residence","522 Shadowbrook","Burlington","27215",,"Shadowbrook","3","3","2,205",".51-.75 Acres","1956","11/1/2021","12/9/2021","3","$259,000","$265,000"
"2409875","RESIDENTIAL","Townhouse","77 Stoneridge Road","Durham","27705-5578",,"Colony Hill at Beech Hill","2","2","1,345","0-.25 Acres","1981","9/24/2021","11/1/2021","3","$240,000","$265,000"
"2398206","RESIDENTIAL","Single Family Residence","122 Fairfield Circle","Dunn","28334",,"Not in a Subdivision","3","2","2,297",".26-.5 Acres","1959","7/27/2021","11/17/2021","84","$265,000","$265,000"
"2414417","RESIDENTIAL","Single Family Residence","1524 Beacon Valley Drive","Raleigh","27604",,"Village at Beacon Hill","2","3","1,097","0-.25 Acres","1998","10/19/2021","12/6/2021","3","$250,000","$265,000"
"119865","RESIDENTIAL","Single Family Residence","115 Still Water Circle","Gibsonville","27249",,,"3","2","0","0-.25 Acres","2013","9/14/2021","10/7/2021","3","$265,000","$265,000"
"2407895","RESIDENTIAL","Single Family Residence","115 Still Water Circle","Gibsonville","27249",,"Stone Ridge","3","2","1,782","0-.25 Acres","2013","9/14/2021","10/7/2021","3","$265,000","$265,000"
"119691","RESIDENTIAL","Single Family Residence","3560 Kerrs Chapel Road","Elon","27244",,,"3","3","0","1-2.9 Acres","1998","9/2/2021","10/28/2021","20","$269,900","$265,000"
"2405689","RESIDENTIAL","Single Family Residence","3560 Kerrs Chapel Road","Elon","27244",,"Not in a Subdivision","3","3","2,184","1-2.9 Acres","1997","9/2/2021","10/28/2021","20","$269,900","$265,000"
"2404636","RESIDENTIAL","Townhouse","303 Applecross Drive","Cary","27511",,"Applecross","2","3","1,188","0-.25 Acres","1984","8/29/2021","10/5/2021","3","$250,000","$265,000"
"LP667266","RESIDENTIAL","Single Family Residence","6106 Dolman Drive","Stedman","28391",,,"4","3","0",".26-.5 Acres","2007","9/2/2021","11/18/2021","14","$264,900","$265,000"
"2421081","RESIDENTIAL","Single Family Residence","85 Wateredge Lane","Sanford","27332",,"Carolina Lakes","3","2","1,787",".26-.5 Acres","2004","11/28/2021","12/29/2021","1","$265,000","$265,000"
"LP673023","RESIDENTIAL","Single Family Residence","217 Old Blossom Court","Raeford","28376",,"Shadow Creek","4","3","0",,"2018","11/12/2021","12/21/2021","3","$265,000","$265,000"
"2422302","RESIDENTIAL","Single Family Residence","601 Oleander Road","Raleigh","27603",,"Carolina Pines","2","1","1,032",".26-.5 Acres","1952","12/8/2021","12/21/2021","0","$258,000","$265,000"
"2408440","RESIDENTIAL","Single Family Residence","106 Wesker Circle","Durham","27703",,"Greenwood","4","2","1,443",".26-.5 Acres","1985","9/17/2021","10/20/2021","1","$250,000","$265,000"
"2420481","RESIDENTIAL","Single Family Residence","1313 Ingle Court","Burlington","27215",,"Ingle Park","4","3","2,112","0-.25 Acres","2008","11/22/2021","12/22/2021","0","$240,000","$265,000"
"2417360","RESIDENTIAL","Townhouse","112 Clancy Circle","Cary","27511",,"Parks of Kildaire","3","3","1,656","0-.25 Acres","1984","11/4/2021","12/20/2021","4","$255,000","$265,000"
"2416725","RESIDENTIAL","Townhouse","8544 Quarton Drive","Raleigh","27616",,"Highland Creek","2","3","1,298","0-.25 Acres","2012","11/1/2021","12/2/2021","1","$255,000","$265,000"
"121422","RESIDENTIAL","Single Family Residence","522 Shadowbrook Drive","Burlington","27215",,,"3","3","0",".51-.75 Acres","1956","11/1/2021","12/9/2021","3","$259,000","$265,000"
"119739","RESIDENTIAL","Single Family Residence","2037 Cooper Road","Graham","27253",,,"4","2","0",".26-.5 Acres","1910","9/5/2021","11/5/2021","22","$275,000","$265,000"
"2407255","RESIDENTIAL","Townhouse","11701 Coppergate Drive","Raleigh","27614",,"Wakefield","3","3","1,706","0-.25 Acres","2008","9/11/2021","10/18/2021","1","$217,000","$265,000"
"2404877","RESIDENTIAL","Townhouse","5151 Sandy Banks Road","Raleigh","27616",,"Thornton Square Townhomes","3","3","2,437","0-.25 Acres","2005","8/30/2021","11/2/2021","13","$265,000","$265,000"
"2413445","RESIDENTIAL","Single Family Residence","10 Morse Circle","Durham","27713",,"Parkwood","3","2","1,371",".26-.5 Acres","1960","10/13/2021","12/21/2021","5","$280,000","$265,000"
"2417559","RESIDENTIAL","Single Family Residence","107 Crow Drive","Louisburg","27549",,"Lake Royale","3","2","1,388",".26-.5 Acres","2006","11/5/2021","12/13/2021","3","$260,000","$265,000"
"2408132","RESIDENTIAL","Single Family Residence","1344 Marlborough Road","Raleigh","27610",,"Lockwood","3","2","1,200","0-.25 Acres","1964","9/16/2021","11/3/2021","6","$245,000","$265,000"
"2412391","RESIDENTIAL","Single Family Residence","10090 NC 39 Highway","Middlesex","27557",,"Not in a Subdivision","3","2","1,381",".76-.99 Acres","2019","10/7/2021","11/5/2021","2","$249,900","$265,000"
"2406396","RESIDENTIAL","Single Family Residence","2037 Cooper Road","Graham","27253",,"Cooper Estates","4","2","2,299",".26-.5 Acres","1910","9/7/2021","11/5/2021","20","$275,000","$265,000"
"2391911","RESIDENTIAL","Single Family Residence","1519 Phillips Drive","Sanford","27330",,"Owls Nest","4","3","2,578",".51-.75 Acres","1975","6/24/2021","10/14/2021","0","$249,900","$265,000"
"2421184","RESIDENTIAL","Single Family Residence","164 Lexington Farm Road","Sanford","27332",,"Lexington Farms","3","2","1,821",".51-.75 Acres","2021","11/30/2021","11/30/2021","0","$265,020","$265,020"
"2411223","RESIDENTIAL","Single Family Residence","103 Holts Pond Road","Princeton","27569",,"Not in a Subdivision","3","2","1,575",".26-.5 Acres","2021","10/1/2021","11/29/2021","0","$249,900","$265,104"
"2367503","RESIDENTIAL","Single Family Residence","335 Alcock Lane","Youngsville","27596",,"Holden Farm","3","3","1,532","0-.25 Acres","2021","2/18/2021","12/10/2021","0","$265,303","$265,303"
"2408209","RESIDENTIAL","Single Family Residence","168 Willett Road","Sanford","27330",,"Willett Farm","3","2","1,288","1-2.9 Acres","1966","9/16/2021","10/15/2021","9","$257,500","$265,450"
"2414255","RESIDENTIAL","Single Family Residence","84 Winter Red Way","Benson","27504",,"Holly Brook","3","2","1,491","0-.25 Acres","2021","10/18/2021","12/8/2021","0","$259,900","$265,500"
