"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2366122","RESIDENTIAL","Townhouse","156 Hunston Drive","Holly Springs","27540",,"Downton Square Townhomes","3","3","1,687","0-.25 Acres","2021","2/6/2021","5/27/2021","0","$305,010","$305,010"
"2385945","RESIDENTIAL","Single Family Residence","3612 Glackens Court","Raleigh","27616",,"Neuse Crossing","3","3","1,487","0-.25 Acres","1997","5/26/2021","6/30/2021","5","$270,000","$305,100"
"2384826","RESIDENTIAL","Single Family Residence","2747 Dorothy Court","Creedmoor","27522",,"Golden Pond","3","2","1,695",".26-.5 Acres","2001","5/19/2021","6/25/2021","19","$275,000","$305,100"
"2370283","RESIDENTIAL","Single Family Residence","2857 Horsemans Ridge Drive","Clayton","27520",,"Horsemans Ridge","3","3","2,125","1-2.9 Acres","1997","3/5/2021","4/13/2021","2","$297,500","$305,100"
"2379210","RESIDENTIAL","Single Family Residence","81 W Lumber Court","Clayton","27520",,"Lions Gate","4","3","1,832",".26-.5 Acres","2018","4/21/2021","6/17/2021","1","$290,000","$305,100"
"2356347","RESIDENTIAL","Townhouse","831 Winter Meadow Drive","Wake Forest","27587","The Willows","Traditions","3","3","2,062","0-.25 Acres","2020","12/4/2020","5/27/2021","0","$305,110","$305,110"
"2366577","RESIDENTIAL","Townhouse","161 Gremar Drive","Holly Springs","27540",,"Downton Square Townhomes","3","3","1,687","0-.25 Acres","2020","2/6/2021","4/30/2021","0","$305,160","$305,160"
"2379094","RESIDENTIAL","Single Family Residence","116 Hickory Glen Lane","Holly Springs","27540",,"Holly Glen","3","2","1,367",".26-.5 Acres","1996","4/21/2021","5/26/2021","0","$290,000","$305,289"
"2362830","RESIDENTIAL","Single Family Residence","780 Purple Aster Street","Youngsville","27596",,"Freeman Farm","3","2","1,582","0-.25 Acres","2021","1/21/2021","6/24/2021","0","$304,105","$305,467"
"2345243","RESIDENTIAL","Single Family Residence","159 Weatherstone Lane","Zebulon","27597",,"Stoneridge Farm","4","3","2,800",".51-.75 Acres","2021","9/28/2020","6/24/2021","0","$305,490","$305,490"
"LP653527","RESIDENTIAL","Single Family Residence","255 Legacy Lakes Way","Aberdeen","28315",,"Legacy Lakes","3","3","0",,"2018","4/16/2021","5/21/2021","3","$289,000","$305,500"
"2375772","RESIDENTIAL","Single Family Residence","180 Palmer Drive","Clayton","27527-7539",,"Glen Ridge","3","3","2,004","1-2.9 Acres","1996","4/5/2021","5/12/2021","0","$295,000","$305,500"
"2383572","RESIDENTIAL","Single Family Residence","156 Fountain Springs Road","Holly Springs","27540",,"Arbor Creek","3","3","1,376","0-.25 Acres","2000","5/13/2021","6/15/2021","3","$266,000","$305,500"
"2376842","RESIDENTIAL","Single Family Residence","404 Maymont Drive","Durham","27703",,"Greycliff","4","3","2,220",".26-.5 Acres","1996","4/9/2021","5/14/2021","2","$280,300","$305,500"
"2378130","RESIDENTIAL","Single Family Residence","324 Birdsong Way","Holly Springs","27540",,"Remington","3","2","1,238","0-.25 Acres","1995","4/16/2021","5/20/2021","2","$270,000","$305,600"
"2331015","RESIDENTIAL","Single Family Residence","33 Forest Meadow Court","Garner","27529",,"Sherrill Place","3","3","2,238","0-.25 Acres","2020","7/15/2020","6/14/2021","0","$305,641","$305,641"
"2358766","RESIDENTIAL","Townhouse","821 Winter Meadow Drive","Wake Forest","27587","The Willows","Traditions","4","4","2,062","0-.25 Acres","2020","12/21/2020","6/18/2021","0","$307,200","$305,700"
"2366874","RESIDENTIAL","Townhouse","541 Panorama Park Place","Cary","27519",,"Stonewater","3","3","1,806","0-.25 Acres","2010","2/15/2021","4/12/2021","0","$284,900","$305,900"
"2374768","RESIDENTIAL","Townhouse","5945 Sentinel Drive","Raleigh","27609",,"Whitehall","3","3","1,879","0-.25 Acres","1977","3/29/2021","5/14/2021","5","$309,000","$306,000"
"2382592","RESIDENTIAL","Single Family Residence","7100 Evelyn Circle","Zebulon","27597",,"Stallings Crossing","3","2","1,920",".76-.99 Acres","1997","5/6/2021","6/25/2021","2","$278,500","$306,000"
"2369590","RESIDENTIAL","Single Family Residence","1114 Old Evergreen Drive","Durham","27704",,"Magnolia Creek","4","3","1,934","0-.25 Acres","2019","3/1/2021","4/23/2021","3","$274,900","$306,000"
"2368099","RESIDENTIAL","Single Family Residence","7464 Deer Track Drive","Raleigh","27613",,"Hampton Oaks","3","2","1,643",".26-.5 Acres","1980","2/22/2021","4/9/2021","4","$300,000","$306,000"
"2371886","RESIDENTIAL","Townhouse","400 Hofman Court","Cary","27519",,"Camden TH at Cary Park","3","4","1,775","0-.25 Acres","2008","3/12/2021","4/15/2021","1","$289,900","$306,000"
"2381728","RESIDENTIAL","Single Family Residence","321 Hallwood Court","Holly Springs","27540",,"Oak Hall","3","2","1,338","0-.25 Acres","1995","5/4/2021","5/21/2021","0","$259,417","$306,000"
"2370362","RESIDENTIAL","Single Family Residence","2157 Dunn Road","Raleigh","27614",,"Falls River","3","3","1,638","0-.25 Acres","2000","3/5/2021","4/23/2021","8","$300,000","$306,000"
"2372258","RESIDENTIAL","Single Family Residence","136 Ashlyn Ridge Drive","Garner","27529-3362",,"Ashlyn","3","3","2,148","0-.25 Acres","2005","3/15/2021","5/3/2021","18","$320,000","$306,000"
"2383737","RESIDENTIAL","Single Family Residence","412 Teal Lake Drive","Holly Springs","27540",,"Somerset Farm","3","3","1,569",".51-.75 Acres","2003","5/13/2021","6/22/2021","9","$299,999","$306,000"
"2366436","RESIDENTIAL","Townhouse","1169 Treetop Meadow Lane","Wake Forest","27587","The Orchard","Traditions","4","3","2,395","0-.25 Acres","2019","2/12/2021","4/6/2021","5","$298,900","$306,000"
"2381617","RESIDENTIAL","Single Family Residence","2348 Sapphire Valley Drive","Raleigh","27604",,"Hedingham","3","3","1,529","0-.25 Acres","2002","5/4/2021","6/1/2021","5","$290,000","$306,000"
"2369423","RESIDENTIAL","Single Family Residence","120 Crossfire Road","Holly Springs","27540",,"Valleyfield","3","3","1,507",".26-.5 Acres","1997","3/1/2021","4/6/2021","2","$284,900","$306,000"
"2380552","RESIDENTIAL","Single Family Residence","5 Sedley Place","Durham","27705",,"Scarsdale","3","2","1,349","0-.25 Acres","1986","4/28/2021","5/26/2021","1","$265,000","$306,250"
"2321933","RESIDENTIAL","Single Family Residence","110 Gallery Park Drive","Franklinton","27525",,"Olde Liberty","3","3","2,319",".26-.5 Acres","2020","5/28/2020","4/29/2021","0","$308,000","$306,261"
"2337142","RESIDENTIAL","Townhouse","5909 Giddings Street","Raleigh","27616",,"5401 North","4","4","2,181","0-.25 Acres","2020","8/14/2020","4/14/2021","0","$308,799","$306,299"
"2373350","RESIDENTIAL","Townhouse","308 Duchart Lane","Fuquay Varina","27526",,"Lakestone Village","3","3","2,288","0-.25 Acres","2008","3/22/2021","5/4/2021","3","$285,000","$306,308"
"2359330","RESIDENTIAL","Single Family Residence","333 Whispering Wind Way","Wake Forest","27587",,"Everly","4","3","2,773","0-.25 Acres","2021","12/29/2020","6/25/2021","0","$306,364","$306,364"
"2343409","RESIDENTIAL","Single Family Residence","57 S Farm Horse Trail","Smithfield","27577",,"Polenta Fields","3","3","2,644",".26-.5 Acres","2021","9/17/2020","5/13/2021","0","$306,427","$306,427"
"2378711","RESIDENTIAL","Townhouse","426 Irving Way","Durham","27703",,"Brightleaf","3","3","1,691","0-.25 Acres","2018","4/19/2021","5/20/2021","2","$265,000","$306,500"
"2367067","RESIDENTIAL","Single Family Residence","2 Cameron Drive","Sanford","27330",,"Woodbridge","3","3","2,056",".26-.5 Acres","2021","2/16/2021","5/26/2021","0","$279,991","$306,564"
"2371219","RESIDENTIAL","Townhouse","1004 Garnet Ridge Way","Raleigh","27607",,"Trinity Square","3","3","1,637","0-.25 Acres","1998","3/10/2021","4/9/2021","2","$280,000","$306,600"
"2361444","RESIDENTIAL","Single Family Residence","163 Etowah Drive","Wendell","27591",,"Woodfin","3","3","2,225","1-2.9 Acres","2021","1/13/2021","6/15/2021","0","$306,680","$306,680"
"2389708","RESIDENTIAL","Single Family Residence","3540 Pinnacle Peak Drive","Raleigh","27604",,"540 West","4","2","1,775","0-.25 Acres","2021","12/28/2020","5/27/2021","0","$306,760","$306,760"
"2359332","RESIDENTIAL","Single Family Residence","349 Whispering Wind Way","Wake Forest","27587",,"Everly","4","3","2,773","0-.25 Acres","2021","12/29/2020","6/29/2021","0","$306,864","$306,864"
"118332","RESIDENTIAL","Single Family Residence","1037 Younger Road","Roxboro","27573",,,"3","5","0","1-2.9 Acres","1945","5/12/2021","6/14/2021","2","$299,900","$307,000"
"2385580","RESIDENTIAL","Single Family Residence","940 Brentwood Drive","Burlington","27215",,"Not in a Subdivision","3","2","2,145",".26-.5 Acres","1970","5/24/2021","6/18/2021","2","$300,000","$307,000"
"2369240","RESIDENTIAL","Single Family Residence","2144 Haig Point Way","Raleigh","27604",,"Hedingham","3","3","1,995","0-.25 Acres","1999","2/27/2021","4/6/2021","3","$289,900","$307,000"
"118460","RESIDENTIAL","Single Family Residence","940 Brentwood Drive","Burlington","27215",,,"3","2","0",".26-.5 Acres","1970","5/24/2021","6/18/2021","5","$300,000","$307,000"
"2370820","RESIDENTIAL","Single Family Residence","4221 Jacks Creek Trail","Burlington","27215",,"Jacks Creek","3","2","1,812","1-2.9 Acres","2020","3/8/2021","4/19/2021","4","$300,000","$307,000"
"2383242","RESIDENTIAL","Single Family Residence","1037 Younger Road","Roxboro","27573",,"Not in a Subdivision","3","5","3,415","1-2.9 Acres","1945","5/12/2021","6/14/2021","2","$299,900","$307,000"
"LP641840","RESIDENTIAL","Single Family Residence","628 Levenhall Drive","Fayetteville","28314",,,"5","4","0",".26-.5 Acres","1989","9/10/2020","4/16/2021","180","$335,000","$307,000"
"2375464","RESIDENTIAL","Single Family Residence","3204 Creekwood Drive","Graham","27253",,"Rogers Nest","3","3","2,075",".51-.75 Acres","1999","4/2/2021","5/11/2021","2","$299,000","$307,000"
"2382655","RESIDENTIAL","Single Family Residence","415 Mockingbird Lane","Mebane","27302",,"Ashbury","3","3","1,940",".26-.5 Acres","2019","5/8/2021","6/22/2021","4","$270,000","$307,000"
"2374967","RESIDENTIAL","Townhouse","1103 Kudzu Street","Durham","27713",,"Southpoint Townes","3","3","1,610","0-.25 Acres","2017","3/31/2021","4/23/2021","2","$289,000","$307,000"
"2387007","RESIDENTIAL","Single Family Residence","9620 Fayetteville Road","Raleigh","27603",,"Not in a Subdivision","2","3","768","1-2.9 Acres","1920","5/2/2021","6/29/2021","10","$375,000","$307,000"
"2372449","RESIDENTIAL","Townhouse","1902 Gaillard Drive","Raleigh","27614",,"Fallsford Townhomes","3","3","1,705","0-.25 Acres","2012","3/16/2021","5/7/2021","3","$305,000","$307,000"
"2341953","RESIDENTIAL","Single Family Residence","628 Levenhall Drive","Fayetteville","28314",,"Not in a Subdivision","5","4","3,324",".26-.5 Acres","1989","9/10/2020","4/16/2021","180","$335,000","$307,000"
"2383975","RESIDENTIAL","Townhouse","1216 Red Beech Court","Raleigh","27614",,"Falls River Townhomes","2","3","1,432","0-.25 Acres","1998","5/14/2021","6/25/2021","3","$280,000","$307,000"
"116864","RESIDENTIAL","Single Family Residence","3204 Creekwood Drive","Graham","27253",,,"3","3","0",".51-.75 Acres","1999","4/2/2021","5/11/2021","2","$299,000","$307,000"
"2375034","RESIDENTIAL","Single Family Residence","301 Bruce Coggins Road","Sanford","27330",,"Not in a Subdivision","3","3","2,234","1-2.9 Acres","1999","3/31/2021","6/15/2021","20","$339,000","$307,000"
"2370433","RESIDENTIAL","Townhouse","929 Contessa Drive","Cary","27513",,"Weatherfield","3","3","1,610","0-.25 Acres","2016","3/5/2021","4/21/2021","3","$280,000","$307,000"
"2375377","RESIDENTIAL","Single Family Residence","6629 Speight Circle","Raleigh","27616-8943",,"Heron Park","3","3","2,260",".26-.5 Acres","1995","4/1/2021","5/24/2021","7","$317,000","$307,000"
"116612","RESIDENTIAL","Single Family Residence","4221 Jacks Creek Trail","Burlington","27215",,,"3","2","0","1-2.9 Acres","2020","3/8/2021","4/19/2021","4","$300,000","$307,000"
"2368266","RESIDENTIAL","Townhouse","4034 Sykes Street","Cary","27519",,"Fryars Gate","2","4","1,717","0-.25 Acres","2015","2/23/2021","4/8/2021","2","$305,000","$307,000"
"2383992","RESIDENTIAL","Single Family Residence","47 Hadleigh Way","Fuquay Varina","27526",,"Hadden Pointe","3","2","1,196",".51-.75 Acres","2013","5/14/2021","6/22/2021","0","$299,900","$307,000"
"2392828","RESIDENTIAL","Single Family Residence","123 Hanover Court","Clayton","27527",,"Cottages at Wilsons Mills","3","3","2,419","0-.25 Acres","2021","6/29/2021","6/29/2021","0","$307,055","$307,055"
"2382195","RESIDENTIAL","Single Family Residence","192 Meredith Lane","Fuquay Varina","27526",,"Merediths Station","3","2","1,405","1-2.9 Acres","2013","5/4/2021","6/8/2021","4","$275,000","$307,100"
"2351562","RESIDENTIAL","Single Family Residence","620 Hawksbill Drive","Franklinton","27525",,"Cedar Crossing","3","3","2,427",".26-.5 Acres","2020","11/1/2020","5/20/2021","0","$305,523","$307,143"
"2390980","RESIDENTIAL","Single Family Residence","75 Clear Creek Circle","Garner","27529",,"River Oaks","3","3","2,212",".26-.5 Acres","2021","6/19/2021","6/22/2021","0","$307,170","$307,170"
"2374800","RESIDENTIAL","Single Family Residence","135 Ironwood","Pittsboro","27312",,"Laughing Brook","2","2","1,172","3-5.9 Acres","1997","3/30/2021","5/24/2021","23","$170,000","$307,300"
"2379329","RESIDENTIAL","Single Family Residence","1902 Woodland Avenue","Burlington","27215-0000",,"Not in a Subdivision","5","3","2,434",".26-.5 Acres","1950","4/22/2021","5/27/2021","0","$275,000","$307,500"
"LP653187","RESIDENTIAL","Single Family Residence","305 Walton Heath Drive","Raeford","28376",,"Turnberry","4","3","0","0-.25 Acres","2017","3/29/2021","4/30/2021","3","$300,000","$307,500"
"2372902","RESIDENTIAL","Single Family Residence","103 Lorilane Drive","Carrboro","27510",,"Tennis Club Estates","2","2","1,302","0-.25 Acres","1986","3/17/2021","4/20/2021","3","$265,000","$307,500"
"116955","RESIDENTIAL","Single Family Residence","1902 Woodland Avenue","Burlington","27215",,,"5","3","585",".26-.5 Acres","1950","4/14/2021","5/27/2021","17","$275,000","$307,500"
"2378993","RESIDENTIAL","Single Family Residence","128 Fisher Road","Lillington","27546",,"South Creek","3","2","2,112",".26-.5 Acres","2020","4/20/2021","6/4/2021","0","$307,500","$307,500"
"2370069","RESIDENTIAL","Single Family Residence","655 Tylerstone Drive","Fuquay Varina","27526",,"Victoria Hills","3","2","1,995",".51-.75 Acres","2006","3/4/2021","4/26/2021","4","$300,000","$307,500"
"2371903","RESIDENTIAL","Condo","1000 Brighthurst Drive","Raleigh","27605",,"Brighthurst Condos","2","2","1,057","0-.25 Acres","1986","3/12/2021","4/20/2021","9","$319,000","$307,500"
"2364331","RESIDENTIAL","Single Family Residence","5644 Slaytenbush Lane","Durham","27703",,"Bennington","4","3","2,400","0-.25 Acres","2004","1/31/2021","4/9/2021","0","$305,000","$307,500"
"2380435","RESIDENTIAL","Townhouse","121 Lumina Place","Holly Springs","27540",,"Sunset Ridge","3","3","1,685","0-.25 Acres","1997","4/28/2021","5/24/2021","4","$277,500","$307,500"
"2386156","RESIDENTIAL","Townhouse","124 Sanair Court","Apex","27502",,"Heatherwood Townhomes","2","2","1,290","0-.25 Acres","1988","5/26/2021","6/29/2021","4","$270,000","$307,700"
"2372988","RESIDENTIAL","Single Family Residence","204 Kiser Hicks Road","Roxboro","27574",,"Graham Duncan","3","3","2,004","1-2.9 Acres","2020","3/19/2021","5/18/2021","4","$305,000","$307,750"
"2354357","RESIDENTIAL","Single Family Residence","3712 Putnam Road","Raleigh","27610",,"Johns Pointe","3","3","2,186","0-.25 Acres","2021","11/19/2020","6/30/2021","0","$307,757","$307,757"
"2359329","RESIDENTIAL","Single Family Residence","1029 Gallivant Way","Wake Forest","27587",,"Everly","4","3","2,773",".26-.5 Acres","2021","12/29/2020","5/25/2021","0","$307,864","$307,864"
"LP651643","RESIDENTIAL","Single Family Residence","6640 Running Fox Road","Hope Mills","28348",,,"5","4","0",".51-.75 Acres","2010","2/26/2021","4/6/2021","3","$299,900","$308,000"
"2366369","RESIDENTIAL","Condo","1300 St Marys Street","Raleigh","27605","Hayes Barton","1300 St Marys St Condos","1","1","916","0-.25 Acres","2013","2/11/2021","6/3/2021","13","$309,500","$308,000"
"2369528","RESIDENTIAL","Single Family Residence","90 Pump Station Road","Erwin","28339",,"River Crest","3","3","2,340",".51-.75 Acres","2017","3/1/2021","4/15/2021","4","$304,900","$308,000"
"2373995","RESIDENTIAL","Townhouse","3014 Imperial Oaks Drive","Raleigh","27614",,"Calloway On The Green","3","3","2,381","0-.25 Acres","2002","3/25/2021","4/28/2021","3","$290,000","$308,000"
"2384625","RESIDENTIAL","Townhouse","3109 Morningside Drive","Raleigh","27607",,"Meredith Townes","3","3","1,430","0-.25 Acres","1974","5/19/2021","6/17/2021","3","$289,000","$308,000"
"2383736","RESIDENTIAL","Single Family Residence","701 Bunche Drive","Raleigh","27610",,"Biltmore Hills","4","1","1,283","0-.25 Acres","1956","5/13/2021","6/28/2021","4","$299,900","$308,000"
"2383909","RESIDENTIAL","Single Family Residence","106 Bristol Bay Court","Cary","27513",,"Maynard Forest","3","2","1,291","0-.25 Acres","1997","5/14/2021","6/17/2021","0","$275,000","$308,000"
"2384823","RESIDENTIAL","Townhouse","7761 Winners Edge Street","Raleigh","27617-1989",,"Alexander Place","3","4","1,860","0-.25 Acres","2005","5/19/2021","6/23/2021","1","$283,000","$308,000"
"2368874","RESIDENTIAL","Single Family Residence","305 Monterey Court","Benson","27504-9475",,"Desert Pines","4","3","2,446",".76-.99 Acres","1996","2/25/2021","5/28/2021","1","$308,000","$308,000"
"2377120","RESIDENTIAL","Single Family Residence","234 Lars Lane","Garner","27529-7574",,"Heritage Farms","3","3","1,929","0-.25 Acres","2013","4/12/2021","5/7/2021","0","$279,900","$308,000"
"LP654854","RESIDENTIAL","Single Family Residence","115 Pinemere Court","Cameron","28326",,,"4","3","0","1-2.9 Acres","2013","4/21/2021","6/15/2021","14","$310,000","$308,000"
"2361383","RESIDENTIAL","Single Family Residence","108 Etowah Drive","Wendell","27591",,"Woodfin","3","3","2,225",".51-.75 Acres","2021","1/13/2021","6/29/2021","0","$308,070","$308,070"
"2384979","RESIDENTIAL","Single Family Residence","1205 Whispering Oak Lane","Durham","27704",,"Cardinal Lake","3","3","1,856","0-.25 Acres","2007","5/20/2021","6/9/2021","4","$265,000","$308,200"
"2348381","RESIDENTIAL","Single Family Residence","156 Cottage Way","Pittsboro","27312",,"Chatham Park","3","3","1,274","0-.25 Acres","2021","10/14/2020","5/7/2021","0","$308,295","$308,375"
"2350905","RESIDENTIAL","Townhouse","240 Luftee Lane","Holly Springs","27540",,"Honeycutt Farm","3","3","1,838","0-.25 Acres","2020","10/28/2020","4/28/2021","0","$308,659","$308,499"
"2367036","RESIDENTIAL","Single Family Residence","201 Lake Shore Drive","Benson","27504",,"Johnson Place","4","3","2,494",".51-.75 Acres","2017","2/14/2021","5/20/2021","6","$298,500","$308,500"
"2354739","RESIDENTIAL","Condo","901 N Mangum Street","Durham","27701",,"Not in a Subdivision","2","1","1,212","0-.25 Acres","1920","11/20/2020","4/12/2021","108","$328,500","$308,500"
"2378455","RESIDENTIAL","Single Family Residence","369 Grand Stand Lane","Angier","27501",,"Fairground Pointe","3","2","2,029",".51-.75 Acres","2004","4/17/2021","6/11/2021","3","$298,000","$308,500"
"2351361","RESIDENTIAL","Townhouse","6003 Giddings Street","Raleigh","27616",,"5401 North","4","4","1,931","0-.25 Acres","2020","10/30/2020","6/10/2021","0","$308,513","$308,513"
"2338278","RESIDENTIAL","Single Family Residence","65 E Odell Lane","Zebulon","27597",,"Highland Crossing","3","3","2,416","1-2.9 Acres","2020","7/23/2020","5/25/2021","0","$301,030","$308,524"
"2358775","RESIDENTIAL","Townhouse","825 Winter Meadow Drive","Wake Forest","27587","The Willows","Traditions","4","4","2,062","0-.25 Acres","2020","12/21/2020","6/30/2021","0","$310,130","$308,630"
"2362493","RESIDENTIAL","Single Family Residence","167 Nutmeg Lane","Garner","27529",,"Summerwind Plantation","3","3","2,415","0-.25 Acres","2021","1/20/2021","6/10/2021","0","$308,677","$308,677"
"2371969","RESIDENTIAL","Single Family Residence","407 English Violet Lane","Raleigh","27610",,"Auburn Village","2","2","1,567","0-.25 Acres","2021","3/13/2021","6/14/2021","0","$308,720","$308,720"
"2354267","RESIDENTIAL","Single Family Residence","1218 Homecoming Way","Durham","27703",,"Copley Farm","3","3","1,924","0-.25 Acres","2021","11/18/2020","6/24/2021","0","$307,465","$308,815"
"2376182","RESIDENTIAL","Townhouse","1365 Still Monument WAY","Raleigh","27603",,"Renaissance Park","2","3","1,690","0-.25 Acres","2008","4/7/2021","5/20/2021","10","$312,900","$308,900"
"2361529","RESIDENTIAL","Single Family Residence","95 Level Drive","Youngsville","27596","Legacy","Legacy","4","3","2,368","0-.25 Acres","2021","1/14/2021","4/30/2021","0","$308,900","$308,900"
"2366039","RESIDENTIAL","Single Family Residence","1625 White Admiral Street","Fuquay Varina","27526",,"Carolina Gardens by Del Webb","2","2","1,284","0-.25 Acres","2021","2/10/2021","6/22/2021","0","$308,940","$308,940"
"2390984","RESIDENTIAL","Single Family Residence","243 Cliffview Drive","Garner","27529",,"River Oaks","5","3","2,417","0-.25 Acres","2021","6/19/2021","6/25/2021","0","$308,965","$308,965"
"2376561","RESIDENTIAL","Townhouse","1001 Freeport Drive","Cary","27519",,"Twin Lakes","2","3","1,689","0-.25 Acres","2006","4/8/2021","5/10/2021","3","$289,990","$309,000"
"113612","RESIDENTIAL","Single Family Residence","904 Brookview Drive","Elon","27244",,,"4","3","0",".26-.5 Acres","1988","11/13/2020","4/15/2021","120","$309,000","$309,000"
"2381813","RESIDENTIAL","Single Family Residence","1703 Umstead","Durham","27712-2009",,"Not in a Subdivision","2","1","939","1-2.9 Acres","1951","5/4/2021","6/14/2021","10","$300,000","$309,000"
"2373735","RESIDENTIAL","Single Family Residence","110 Buena Vista Drive","Cary","27513",,"The Ranches","3","2","1,270","0-.25 Acres","1990","3/24/2021","4/28/2021","7","$299,000","$309,000"
"2354911","RESIDENTIAL","Single Family Residence","1310 N Alston Avenue","Durham","27701-2611","Old North Durham","Not in a Subdivision","3","2","1,032","0-.25 Acres","1930","11/22/2020","4/13/2021","100","$309,789","$309,000"
"2364824","RESIDENTIAL","Single Family Residence","223 Long Grass Drive","Smithfield","27577",,"Walkers Ridge","3","3","2,376",".51-.75 Acres","2021","2/3/2021","5/20/2021","0","$309,000","$309,000"
"2379025","RESIDENTIAL","Single Family Residence","325 Texanna Way","Holly Springs","27540",,"Braxton Village","3","3","2,012","0-.25 Acres","2001","4/21/2021","5/28/2021","0","$289,900","$309,000"
"2358791","RESIDENTIAL","Townhouse","829 Winter Meadow Drive","Wake Forest","27587","The Willows","Traditions","4","4","2,062","0-.25 Acres","2020","12/21/2020","5/27/2021","0","$309,040","$309,040"
"2346469","RESIDENTIAL","Townhouse","1039 Islip Place","Durham","27703","The Townes","Ellis Crossing","3","3","1,799","0-.25 Acres","2020","10/1/2020","4/27/2021","0","$306,170","$309,050"
"2366559","RESIDENTIAL","Single Family Residence","453 Marrian Drive","Clayton","27520",,"The Village at Little Creek","5","3","2,771","0-.25 Acres","2020","2/12/2021","4/5/2021","0","$309,125","$309,125"
"2387054","RESIDENTIAL","Single Family Residence","1220 Homecoming Way","Durham","27703",,"Copley Farm","3","3","1,924","0-.25 Acres","2021","6/1/2021","6/28/2021","0","$309,175","$309,175"
"2387511","RESIDENTIAL","Single Family Residence","1224 Homecoming Way","Durham","27703",,"Copley Farm","4","3","2,134","0-.25 Acres","2021","6/3/2021","6/30/2021","0","$315,335","$309,175"
"2369735","RESIDENTIAL","Single Family Residence","143 Silver Fir Lane","Durham","27713",,"Belgreen","3","3","1,867","0-.25 Acres","2021","8/14/2020","4/12/2021","0","$309,340","$309,340"
"2347568","RESIDENTIAL","Townhouse","4759 Randall Road","Durham","27707",,"Creekside Commons","3","3","1,978","0-.25 Acres","2021","10/9/2020","6/9/2021","0","$305,730","$309,495"
"2378747","RESIDENTIAL","Single Family Residence","2925 Carriage Meadows","Wake Forest","27587",,"Margots Pond","3","3","1,774",".51-.75 Acres","2005","4/19/2021","6/1/2021","4","$280,000","$309,500"
"2370133","RESIDENTIAL","Single Family Residence","117 Oak Hill Loop","Cary","27513-2417",,"Beechtree","3","2","1,389","0-.25 Acres","1987","3/4/2021","4/21/2021","4","$289,900","$309,500"
"2350174","RESIDENTIAL","Townhouse","1363 Herb Garden Way","Apex","27502",,"Smith Farm","4","4","2,064","0-.25 Acres","2021","10/23/2020","4/29/2021","0","$309,510","$309,510"
"2331097","RESIDENTIAL","Single Family Residence","130 W Odell Lane","Zebulon","27597",,"Highland Crossing","5","4","2,735",".76-.99 Acres","2020","7/12/2020","5/28/2021","0","$305,600","$309,574"
"2355949","RESIDENTIAL","Single Family Residence","113 Boone Lake Way","Fuquay Varina","27526",,"Lakeview","4","3","2,151","0-.25 Acres","2021","12/2/2020","6/17/2021","0","$309,580","$309,580"
"2334225","RESIDENTIAL","Single Family Residence","46 S Farm Horse Trail","Smithfield","27577",,"Polenta Fields","3","3","2,749",".26-.5 Acres","2020","7/31/2020","5/21/2021","0","$309,614","$309,614"
"2352275","RESIDENTIAL","Townhouse","1028 Commack Drive","Durham","27703","The Townes","Ellis Crossing","3","3","1,799","0-.25 Acres","2021","11/5/2020","6/24/2021","0","$309,720","$309,720"
"2354880","RESIDENTIAL","Townhouse","702 Shining Ray Lane","Durham","27713",,"The Pointe at Stratford Lakes","4","4","2,283","0-.25 Acres","2021","11/21/2020","6/28/2021","0","$309,805","$309,805"
"2357768","RESIDENTIAL","Single Family Residence","5835 Roseheath Road","Bailey","27807",,"Morganshire","3","3","2,180",".51-.75 Acres","2020","12/14/2020","5/21/2021","0","$309,900","$309,900"
"2377827","RESIDENTIAL","Condo","610 Market Street","Chapel Hill","27516",,"Southern Village","1","2","1,072","0-.25 Acres","2003","4/15/2021","6/15/2021","36","$309,900","$309,900"
"2370986","RESIDENTIAL","Single Family Residence","701 Old Scarborough Lane","Garner","27529",,"Heather Woods","4","3","2,137",".26-.5 Acres","1988","3/9/2021","4/22/2021","6","$309,900","$309,900"
"2331578","RESIDENTIAL","Single Family Residence","124 Maraketch Court","Raleigh","27603-2090",,"Eagle Ridge","4","3","2,300",".26-.5 Acres","2020","7/17/2020","5/7/2021","0","$309,900","$309,900"
"2361297","RESIDENTIAL","Single Family Residence","193 Berg Street","Smithfield","27577",,"Fairwinds","3","3","2,069",".51-.75 Acres","2020","1/12/2021","4/16/2021","0","$309,900","$309,900"
"2361300","RESIDENTIAL","Single Family Residence","293 Berg Street","Smithfield","27577",,"Fairwinds","3","3","2,069",".76-.99 Acres","2020","1/12/2021","4/21/2021","0","$309,900","$309,900"
"2361309","RESIDENTIAL","Single Family Residence","201 Tailwind Lane","Smithfield","27577",,"Fairwinds","3","3","2,069",".76-.99 Acres","2020","1/12/2021","5/7/2021","0","$309,900","$309,900"
"2342125","RESIDENTIAL","Single Family Residence","360 Heart Pine Drive","Wendell","27591",,"Cardinal Preserve","4","3","2,260",".76-.99 Acres","2020","9/10/2020","4/30/2021","0","$309,900","$309,900"
"2359350","RESIDENTIAL","Single Family Residence","155 Gill Farm Way","Franklinton","27525",,"Gill Farm","5","3","2,900",".26-.5 Acres","2021","12/29/2020","6/11/2021","0","$309,903","$309,903"
