"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2477391","RESIDENTIAL","Single Family Residence","120 Windchime Court","Rocky Mount","27804",,"Autumn Ridge","3","2","1,232","0-.25 Acres","2006","10/4/2022","11/30/2022","23","$199,900","$190,000"
"LP680623","RESIDENTIAL","Single Family Residence","5629 Thackeray Drive","Fayetteville","28306",,"Saddle Ridge","3","2","0",,"2006","3/24/2022","10/11/2022","20","$190,000","$190,000"
"2478938","RESIDENTIAL","Single Family Residence","2536 Mckinney Street","Burlington","27217",,"Alamance Hills","3","1","1,077","0-.25 Acres","1959","10/12/2022","12/14/2022","28","$205,000","$190,000"
"124757","RESIDENTIAL","Single Family Residence","2536 Mckinney Street","Burlington","27217",,,"3","1","0","0-.25 Acres","1959","10/12/2022","12/14/2022","28","$205,000","$190,000"
"2472754","RESIDENTIAL","Single Family Residence","504 N Wilson Avenue","Dunn","28334",,"Not in a Subdivision","2","2","1,376","0-.25 Acres","1915","9/7/2022","10/28/2022","7","$190,000","$190,000"
"2472414","RESIDENTIAL","Single Family Residence","5135 Antioch Road","Oxford","27565-9485",,"Not in a Subdivision","3","1","970",".51-.75 Acres","1972","9/4/2022","10/31/2022","6","$189,900","$190,000"
"126218","RESIDENTIAL","Single Family Residence","414 W 5th Street","Burlington","27215",,,"3","2","0",".26-.5 Acres","1914","11/19/2022","12/30/2022","3","$180,000","$190,000"
"LP690453","RESIDENTIAL","Single Family Residence","6990 Melbourne Drive","Fayetteville","28314",,,"3","2","0",,"1986","8/17/2022","10/13/2022","3","$184,900","$190,000"
"LP690642","RESIDENTIAL","Single Family Residence","4562 Cameron Road","Hope Mills","28348",,"Hope Mills","3","2","0",,"1956","8/11/2022","10/11/2022","18","$190,000","$190,000"
"LP694794","RESIDENTIAL","Single Family Residence","125 Live Oak Drive","Raeford","28376",,"Oak Park","3","2","0",,"1993","11/11/2022","12/13/2022","1","$190,000","$190,200"
"124307","RESIDENTIAL","Single Family Residence","2119 Sandy Cross Road","Burlington","27217",,,"3","1","0","1-2.9 Acres","1939","8/17/2022","10/6/2022","4","$175,000","$190,500"
"2469016","RESIDENTIAL","Single Family Residence","2119 Sandy Cross Road","Burlington","27217",,"Not in a Subdivision","3","1","1,311","1-2.9 Acres","1939","8/17/2022","10/6/2022","4","$175,000","$190,500"
"2459828","RESIDENTIAL","Single Family Residence","1005 S Alston Street","Nashville","27856",,"Not in a Subdivision","3","2","1,162",".26-.5 Acres","1975","7/2/2022","10/28/2022","27","$199,900","$190,750"
"LP693738","RESIDENTIAL","Single Family Residence","1410 Eisenhower Street","Lumberton","28358",,"Norment Forest","3","2","0",,"1969","10/18/2022","12/18/2022","12","$174,900","$190,800"
"2483011","RESIDENTIAL","Single Family Residence","301 Timberlane Drive","Rocky Mount","27804",,"Englewood","3","3","1,836",".26-.5 Acres","1957","11/9/2022","12/9/2022","6","$189,900","$190,900"
"LP689899","RESIDENTIAL","Single Family Residence","6500 Archcrest Court","Fayetteville","28304",,"Robinwood","3","2","0",".26-.5 Acres","1985","8/31/2022","10/3/2022","7","$175,000","$191,000"
"2472559","RESIDENTIAL","Single Family Residence","115 Old Post Road","Erwin","28339",,"Not in a Subdivision","2","1","1,259","0-.25 Acres","1920","9/6/2022","10/12/2022","6","$184,900","$191,500"
"2467852","RESIDENTIAL","Single Family Residence","606 Cape Fear Avenue","Fayetteville","28303",,"LaFayette Heights","2","1","1,014","0-.25 Acres","1941","8/11/2022","12/22/2022","72","$194,400","$191,600"
"LP690580","RESIDENTIAL","Single Family Residence","606 Cape Fear Avenue","Fayetteville","28303",,,"2","1","0","0-.25 Acres","1941","8/11/2022","12/22/2022","72","$194,400","$191,600"
"LP692326","RESIDENTIAL","Single Family Residence","553 Glen Canyon Drive","Fayetteville","28303",,"Foxfire","4","2","0",".26-.5 Acres","1975","9/17/2022","10/25/2022","5","$199,900","$191,900"
"2472509","RESIDENTIAL","Single Family Residence","5835 Lake Village Drive","Fayetteville","28304",,"Not in a Subdivision","4","2","2,341",".26-.5 Acres","1985","9/6/2022","11/7/2022","15","$200,000","$192,000"
"2484930","RESIDENTIAL","Single Family Residence","106 Wallis Court","Garner","27529",,"Van Story Hills","3","2","1,250",".26-.5 Acres","1973","11/23/2022","12/21/2022","7","$151,000","$192,000"
"LP692230","RESIDENTIAL","Single Family Residence","2008 Dockside Drive","Fayetteville","28304",,,"3","2","0",".26-.5 Acres","1982","9/13/2022","10/25/2022","6","$182,000","$192,000"
"124919","RESIDENTIAL","Single Family Residence","5031 Nature Lane","Haw River","27258",,,"3","2","0","1-2.9 Acres","2001","10/19/2022","11/30/2022","19","$195,000","$192,000"
"2480010","RESIDENTIAL","Manufactured","5031 Nature Lane","Haw River","27258-9586",,"Nature Retreat","3","2","1,503","1-2.9 Acres","2001","10/19/2022","11/30/2022","19","$195,000","$192,000"
"LP695337","RESIDENTIAL","Single Family Residence","2037 Blackfriars Road","Fayetteville","28304",,,"3","2","0",,"1979","11/25/2022","12/19/2022","2","$183,900","$192,300"
"2479917","RESIDENTIAL","Single Family Residence","211 W College Street","Mount Olive","28365",,"Not in a Subdivision","3","2","2,201",".51-.75 Acres","1925","10/19/2022","11/30/2022","6","$195,000","$192,500"
"LP692611","RESIDENTIAL","Single Family Residence","354 Greentree Drive","Raeford","28376",,,"3","2","0",,"1996","9/15/2022","10/25/2022","17","$185,000","$192,500"
"LP687655","RESIDENTIAL","Single Family Residence","126 Golf Drive","Fayetteville","28314",,"LaGrange","4","2","0",,"1976","7/11/2022","12/7/2022","107","$189,000","$192,500"
"2447493","RESIDENTIAL","Duplex","853 13th Street","Erwin","28339",,"Not in a Subdivision","3","2","1,140",".26-.5 Acres","2022","5/7/2022","10/10/2022","0","$192,900","$192,900"
"LP691195","RESIDENTIAL","Single Family Residence","425 Crystal Drive","Fayetteville","28311",,,"3","3","0",".76-.99 Acres","1964","8/24/2022","10/26/2022","28","$195,000","$193,000"
"2474540","RESIDENTIAL","Manufactured","869 Dry Creek Road","Lillington","27546",,"Not in a Subdivision","3","2","1,389","3-5.9 Acres","1996","9/16/2022","10/27/2022","6","$195,000","$193,000"
"2471179","RESIDENTIAL","Manufactured","4514 OLD NC 75 Highway","Oxford","27565",,"Not in a Subdivision","3","2","1,755","1-2.9 Acres","2000","8/27/2022","11/14/2022","34","$214,900","$193,000"
"LP695315","RESIDENTIAL","Single Family Residence","415 York Road","Fayetteville","28303",,"Cottonade","3","2","0",".26-.5 Acres","2011","11/23/2022","12/14/2022","4","$185,000","$193,000"
"LP694171","RESIDENTIAL","Condo","321 Gallery Drive","Spring Lake","28390",,"Anderson Creek Club","3","2","0",,"2010","10/28/2022","12/9/2022","3","$190,900","$193,500"
"LP694041","RESIDENTIAL","Single Family Residence","5227 Remington Road","Fayetteville","28311",,"College Lakes","3","2","0",".26-.5 Acres","1977","11/4/2022","12/14/2022","6","$188,500","$194,000"
"LP692255","RESIDENTIAL","Single Family Residence","318 S McPherson Church Road","Fayetteville","28303",,"Westwood","3","2","0",,"1963","9/13/2022","12/28/2022","66","$194,000","$194,000"
"LP692717","RESIDENTIAL","Single Family Residence","7632 Shillinglaw Circle","Fayetteville","28314",,,"3","3","0",,"1995","9/26/2022","11/22/2022","15","$230,000","$194,000"
"2481830","RESIDENTIAL","Single Family Residence","1160 Thompson Woodard Road","Selma","27576",,"Not in a Subdivision","2","1","871","1-2.9 Acres","1991","11/1/2022","12/8/2022","8","$194,900","$194,900"
"124792","RESIDENTIAL","Single Family Residence","1189 Grooms Road","Reidsville","27320",,,"2","1","0","3-5.9 Acres","1938","9/28/2022","12/21/2022","40","$194,900","$194,900"
"LP694572","RESIDENTIAL","Single Family Residence","6248 Milford Road","Fayetteville","28303",,"Cottonade","3","2","0",,"1967","11/4/2022","12/5/2022","1","$196,900","$194,900"
"2483586","RESIDENTIAL","Single Family Residence","3205 Melba Drive","Fayetteville","28301",,"To Be Added","3","2","1,574",".76-.99 Acres","1999","11/9/2022","12/29/2022","7","$195,000","$195,000"
"2474366","RESIDENTIAL","Single Family Residence","202 Christian Drive","Goldsboro","27530",,"Rosewood Valley","3","1","1,156",".76-.99 Acres","1980","9/15/2022","11/7/2022","21","$199,900","$195,000"
"2477521","RESIDENTIAL","Single Family Residence","118 W Westbury Drive","Oxford","27565",,"Not in a Subdivision","3","2","1,055","0-.25 Acres","1971","10/5/2022","11/23/2022","17","$195,000","$195,000"
"2473737","RESIDENTIAL","Manufactured","731 Norrington Road","Lillington","27546-7074",,"Not in a Subdivision","3","2","1,302","6-10.9 Acres","2002","9/12/2022","10/18/2022","3","$195,000","$195,000"
"LP695166","RESIDENTIAL","Single Family Residence","108 Stockade Court","Raeford","28376",,,"3","2","0",".26-.5 Acres","1999","11/15/2022","12/22/2022","10","$195,000","$195,000"
"2480258","RESIDENTIAL","Single Family Residence","2460 Crockers Nub Road","Middlesex","27577",,"Not in a Subdivision","3","1","1,079","1-2.9 Acres","1960","10/21/2022","12/5/2022","0","$195,000","$195,000"
"2473671","RESIDENTIAL","Single Family Residence","317 S Lamar Street","Roxboro","27573",,"Not in a Subdivision","4","2","3,077",".51-.75 Acres","1942","9/10/2022","10/31/2022","1","$195,000","$195,000"
"2471584","RESIDENTIAL","Manufactured","4317 Orange Grove Road","Hillsborough","27278",,"Not in a Subdivision","3","2","1,421","1-2.9 Acres","1984","8/31/2022","12/19/2022","61","$215,000","$195,000"
"2478065","RESIDENTIAL","Single Family Residence","4036 Pearl Road","Raleigh","27610",,"Pearl Ridge","2","2","1,008","0-.25 Acres","2002","10/7/2022","10/26/2022","3","$200,000","$195,000"
"LP695345","RESIDENTIAL","Single Family Residence","6116 Ackerman Drive","Hope Mills","28348",,,"3","2","0",".26-.5 Acres","1996","11/26/2022","12/14/2022","2","$195,000","$195,000"
"LP687069","RESIDENTIAL","Single Family Residence","2508 Mcneill Circle","Fayetteville","28303",,"Fairfax Place","3","2","0",".26-.5 Acres","1947","7/1/2022","10/3/2022","40","$210,000","$195,000"
"2444398","RESIDENTIAL","Manufactured","343 Bent Tree Lane","Dunn","28334",,"Bent Tree","3","2","1,456",".51-.75 Acres","1997","4/22/2022","10/27/2022","113","$199,000","$195,000"
"124889","RESIDENTIAL","Single Family Residence","2004 N Ashland Drive","Burlington","27217",,,"2","2","0",".26-.5 Acres","1951","10/17/2022","11/29/2022","8","$195,000","$195,000"
"2478726","RESIDENTIAL","Condo","505 Gooseneck Drive","Cary","27513-3261",,"Chesapeake Condos","1","1","742","0-.25 Acres","1985","10/12/2022","11/10/2022","8","$210,000","$195,000"
"2472474","RESIDENTIAL","Single Family Residence","267 Capitol Hill Road","Lillington","27546",,"Capitol Hills","3","1","1,025",".26-.5 Acres","1980","9/5/2022","10/31/2022","3","$200,000","$195,000"
"2459420","RESIDENTIAL","Manufactured","83 Hearth Lane","Smithfield","27577",,"Johnston Farms","3","2","1,457",".26-.5 Acres","1995","6/30/2022","10/31/2022","42","$197,000","$195,000"
"2474883","RESIDENTIAL","Single Family Residence","1630 Oakdale Circle","Henderson","27536",,"Not in a Subdivision","3","2","1,890",".26-.5 Acres","1953","9/18/2022","11/28/2022","37","$209,900","$195,000"
"2454347","RESIDENTIAL","Single Family Residence","1150 Tungsten Mine Road","Henderson","27537",,"Not in a Subdivision","1","1","1,150","1-2.9 Acres","1970","6/7/2022","12/1/2022","97","$199,000","$195,000"
"LP691798","RESIDENTIAL","Single Family Residence","105 Woodbine Drive","Raeford","28376",,,"3","2","0",,"2002","9/5/2022","11/1/2022","9","$195,000","$195,000"
"LP694052","RESIDENTIAL","Single Family Residence","6320 Lake Trail Drive","Fayetteville","28304",,,"3","3","0",".26-.5 Acres","1987","10/26/2022","12/8/2022","5","$195,000","$195,000"
"2468503","RESIDENTIAL","Manufactured","3618 Evergreen Trail","Stem","27581",,"Rippling Brook","3","3","1,641","3-5.9 Acres","1999","8/13/2022","11/4/2022","68","$252,000","$195,000"
"2475716","RESIDENTIAL","Manufactured","6816 Bristle Bark Court","Wendell","27591",,"Wood Trace","3","2","1,220",".76-.99 Acres","1999","9/23/2022","10/26/2022","3","$185,000","$195,000"
"2473373","RESIDENTIAL","Manufactured","555 Massengill Pond Road","Angier","27501",,"Not in a Subdivision","3","2","1,404",".51-.75 Acres","2010","9/9/2022","11/14/2022","40","$215,000","$196,000"
"2484383","RESIDENTIAL","Manufactured","2171 James Boswell Road","Burlington","27217",,"Not in a Subdivision","3","2","1,478","1-2.9 Acres","2003","11/18/2022","12/20/2022","4","$199,900","$196,750"
"2483237","RESIDENTIAL","Townhouse","119 Friar Lane","Carrboro","27510",,"Canterbury Townhomes","2","3","960","0-.25 Acres","1985","11/10/2022","11/30/2022","4","$205,000","$197,000"
"LP692913","RESIDENTIAL","Single Family Residence","1825 Inverness Drive","Fayetteville","28304",,,"3","3","0",".26-.5 Acres","1963","10/1/2022","10/31/2022","4","$173,990","$197,000"
"LP694449","RESIDENTIAL","Single Family Residence","344 Southland Drive","Fayetteville","28311",,"College Lakes","3","2","0",,"1988","11/3/2022","12/5/2022","4","$195,000","$197,500"
"2481309","RESIDENTIAL","Single Family Residence","304 Hazel Drive","Stantonsburg","27883",,"Wainsfield","3","3","1,378",".26-.5 Acres","2018","10/28/2022","12/16/2022","8","$200,000","$198,000"
"2478191","RESIDENTIAL","Single Family Residence","50 Waterfall Court","Erwin","28339","Bridgewater","Bridge Water","3","2","1,165",".76-.99 Acres","1996","10/7/2022","11/15/2022","5","$190,000","$198,000"
"LP692470","RESIDENTIAL","Single Family Residence","1131 Nan Street","Fayetteville","28314",,,"4","3","0",,"1988","9/19/2022","10/24/2022","4","$198,000","$198,000"
"LP693133","RESIDENTIAL","Single Family Residence","7112 Dayspring Drive","Fayetteville","28314",,,"3","2","0","0-.25 Acres","1993","10/7/2022","11/22/2022","5","$189,900","$198,000"
"LP690315","RESIDENTIAL","Single Family Residence","2001 Lakemeadow Drive","Fayetteville","28304",,,"3","2","0",,"1980","8/4/2022","11/4/2022","15","$198,000","$198,000"
"LP694500","RESIDENTIAL","Single Family Residence","6959 Timbercroft Lane","Fayetteville","28314",,"Cliffdale West","3","2","0",,"1983","11/3/2022","12/20/2022","13","$195,000","$198,000"
"2457930","RESIDENTIAL","Manufactured","200 Bluefield Drive","Garner","27529",,"Mobile Hill Estates","3","2","1,500",".26-.5 Acres","2009","6/23/2022","10/20/2022","43","$198,850","$198,550"
"LP694125","RESIDENTIAL","Manufactured","5384 Wade Stedman Road","Wade","28395",,,"3","4","0","1-2.9 Acres","1999","10/27/2022","12/21/2022","4","$195,000","$198,785"
"LP693661","RESIDENTIAL","Single Family Residence","1016 North Hill Road","Fayetteville","28303",,,"3","2","0",,"1964","11/4/2022","12/16/2022","11","$198,900","$198,900"
"2458737","RESIDENTIAL","Single Family Residence","2160 Deerwood Lane","Kinston","28504",,"Dogwood","3","3","1,566",".26-.5 Acres","2022","6/27/2022","12/22/2022","0","$209,990","$198,990"
"2474872","RESIDENTIAL","Single Family Residence","2607 Westminster Drive","Wilson","27896",,"Merrimont","4","2","1,458",".26-.5 Acres","1981","9/18/2022","12/20/2022","41","$199,900","$199,000"
"124566","RESIDENTIAL","Single Family Residence","1309 Collins Drive","Burlington","27215",,,"3","2","0","0-.25 Acres","1990","9/8/2022","10/18/2022","2","$189,000","$199,000"
"2481769","RESIDENTIAL","Condo","4900 Avenida Del Sol Drive","Raleigh","27616",,"Villages East","2","2","1,237","0-.25 Acres","1987","11/1/2022","12/7/2022","4","$199,000","$199,000"
"2484341","RESIDENTIAL","Single Family Residence","615 Hollow Street","Graham","27253",,"Not in a Subdivision","3","2","1,124","0-.25 Acres","2004","11/18/2022","12/22/2022","5","$199,000","$199,000"
"2478443","RESIDENTIAL","Condo","121 Carmichael Court","Cary","27511",,"Carmichael Condos","2","1","778","0-.25 Acres","1981","10/10/2022","12/1/2022","19","$199,000","$199,000"
"2483206","RESIDENTIAL","Single Family Residence","18 McLean Chapel Church Road","Lillington","27546",,"Not in a Subdivision","4","2","1,446","1-2.9 Acres","1973","11/10/2022","12/21/2022","7","$199,000","$199,000"
"LP693459","RESIDENTIAL","Single Family Residence","201 Lakeridge Drive","Cameron","28326",,,"3","2","0",,"1993","10/11/2022","11/28/2022","2","$185,000","$199,000"
"2477404","RESIDENTIAL","Single Family Residence","4018 Burwells Mill Road","Oxford","27565",,"Not in a Subdivision","3","1","1,105","1-2.9 Acres","1982","10/4/2022","11/18/2022","3","$199,900","$199,000"
"LP693211","RESIDENTIAL","Single Family Residence","5870 Hunting Ridge Road","Hope Mills","28348",,,"3","2","0",".26-.5 Acres","1977","10/6/2022","11/16/2022","4","$196,000","$199,000"
"124170","RESIDENTIAL","Single Family Residence","680 Haywood Bailey Road","Roxboro","27574",,,"3","3","1,035",".51-.75 Acres","1971","7/28/2022","10/24/2022","59","$195,000","$199,600"
"2465193","RESIDENTIAL","Single Family Residence","680 Haywood Bailey Road","Roxboro","27574",,"Not in a Subdivision","3","3","2,374",".51-.75 Acres","1971","7/28/2022","10/24/2022","56","$195,000","$199,600"
"2470313","RESIDENTIAL","Single Family Residence","408 Spring Branch Road","Dunn","28334",,"Not in a Subdivision","3","1","1,189","1-2.9 Acres","1959","8/23/2022","11/21/2022","43","$199,999","$199,900"
"2474943","RESIDENTIAL","Single Family Residence","1410 Sunset Avenue","Rocky Mount","27804",,"Not in a Subdivision","3","2","1,723",".26-.5 Acres","1921","9/19/2022","10/28/2022","9","$199,900","$199,900"
"2478906","RESIDENTIAL","Single Family Residence","3177 Taylors Store Road","Nashville","27856",,"Not in a Subdivision","3","2","1,790",".51-.75 Acres","2002","10/13/2022","11/28/2022","4","$199,900","$199,900"
"2469122","RESIDENTIAL","Single Family Residence","204 S James Street","Princeton","27569",,"Not in a Subdivision","3","2","1,167",".26-.5 Acres","2002","8/17/2022","11/14/2022","18","$199,900","$199,900"
"2477674","RESIDENTIAL","Single Family Residence","832 W Stallings Street","Clayton","27520",,"Not in a Subdivision","2","1","738",".26-.5 Acres","1959","10/5/2022","11/18/2022","12","$199,900","$199,900"
"LP693890","RESIDENTIAL","Single Family Residence","1549 Laurel Oak Drive","Fayetteville","28314",,,"3","2","0",".26-.5 Acres","2001","10/23/2022","12/7/2022","13","$199,000","$199,900"
"124667","RESIDENTIAL","Single Family Residence","3009 Calloway Drive","Mebane","27302",,,"2","2","0","1-2.9 Acres","1990","9/17/2022","11/16/2022","28","$199,900","$199,900"
"LP693756","RESIDENTIAL","Single Family Residence","1003 W Rowan Street","Fayetteville","28305",,"Haymount","3","1","0","0-.25 Acres","1930","11/11/2022","12/22/2022","7","$199,900","$199,900"
"2470244","RESIDENTIAL","Manufactured","1290 Mann Oakley Road","Rougemont","27572",,"Not in a Subdivision","4","2","2,128","1-2.9 Acres","1998","8/23/2022","11/16/2022","39","$199,900","$199,900"
"LP694279","RESIDENTIAL","Single Family Residence","421 Northwoods Drive","Raeford","28376",,,"3","2","0",".26-.5 Acres","2000","10/29/2022","12/12/2022","4","$184,900","$199,900"
"2469782","RESIDENTIAL","Single Family Residence","2250 Yelverton Grove Road","Smithfield","27577",,"Not in a Subdivision","3","1","1,411","1-2.9 Acres","1960","8/20/2022","10/3/2022","10","$182,000","$200,000"
"2462127","RESIDENTIAL","Single Family Residence","774 Salem Church Road","Sanford","27330",,"Not in a Subdivision","2","1","1,076","1-2.9 Acres","1960","7/14/2022","10/1/2022","67","$205,000","$200,000"
"LP693722","RESIDENTIAL","Single Family Residence","5616 Duncan Street","Hope Mills","28348",,,"3","2","0",,"2011","11/18/2022","12/28/2022","6","$198,500","$200,000"
"2459072","RESIDENTIAL","Single Family Residence","9286 US Highway 70 E.","Princeton","27569",,"Not in a Subdivision","3","1","1,780",".51-.75 Acres","1960","6/29/2022","11/28/2022","119","$200,000","$200,000"
"2476774","RESIDENTIAL","Manufactured","1308 Roffler Street","Garner","27529",,"Penwyck Estates","3","2","1,192",".51-.75 Acres","2001","9/30/2022","11/7/2022","7","$210,000","$200,000"
"2475477","RESIDENTIAL","Condo","1130 Schaub Drive","Raleigh","27606",,"Driftwood","3","2","1,225",,"1972","9/22/2022","12/2/2022","45","$199,000","$200,000"
"2473546","RESIDENTIAL","Single Family Residence","1667 Bryant Road","Mount Airy","27030",,"Not in a Subdivision","3","2","1,119","3-5.9 Acres","2000","9/10/2022","10/13/2022","3","$224,900","$200,000"
"2480200","RESIDENTIAL","Single Family Residence","4571 Boston Road","Roxboro","27573",,"Not in a Subdivision","3","2","1,301",".76-.99 Acres","1952","10/20/2022","11/18/2022","26","$210,000","$200,000"
"2475784","RESIDENTIAL","Townhouse","106 Rhum Place","Garner","27529",,"Kirkwall Villas","2","2","1,032","0-.25 Acres","1983","9/23/2022","11/1/2022","4","$200,000","$200,000"
"2468388","RESIDENTIAL","Single Family Residence","320 Holland Glen Street","Fuquay Varina","27526",,"To Be Added","2","1","864",".26-.5 Acres","1988","8/12/2022","10/14/2022","26","$210,000","$200,000"
"2468408","RESIDENTIAL","Single Family Residence","2401 E Elm Street","Goldsboro","27534-7538",,"Hillcrest Farm","3","3","2,847",".76-.99 Acres","1955","8/12/2022","11/17/2022","33","$224,900","$200,000"
"LP690854","RESIDENTIAL","Single Family Residence","2118 Winterlochen Road","Fayetteville","28305",,,"3","3","0",".26-.5 Acres","1973","8/15/2022","12/16/2022","0","$189,000","$200,000"
"2484007","RESIDENTIAL","Single Family Residence","531 W Main Street","Clayton","27520","Downtown","Not in a Subdivision","3","2","1,258",".51-.75 Acres","1948","11/17/2022","12/13/2022","3","$200,000","$200,000"
"2480459","RESIDENTIAL","Manufactured","664 Granville Woods","Wake Forest","27587",,"Granville Woods","3","2","1,568","3-5.9 Acres","1982","10/21/2022","11/22/2022","3","$184,900","$200,000"
"2483944","RESIDENTIAL","Manufactured","393 Jada Allen Road","Dunn","28334",,"Sandy Acres","3","2","1,352",".76-.99 Acres","1998","11/16/2022","12/21/2022","5","$209,000","$200,000"
"2484137","RESIDENTIAL","Townhouse","116 Blue Crest","Durham","27705",,"Blue Crest Townhomes","2","3","1,037","0-.25 Acres","2003","11/17/2022","12/30/2022","16","$219,000","$200,000"
"2483436","RESIDENTIAL","Condo","4810 Blue Bird Court","Raleigh","27606-1548",,"Dutch Village","2","2","1,056","0-.25 Acres","1968","11/11/2022","11/21/2022","6","$209,000","$200,000"
"2477216","RESIDENTIAL","Single Family Residence","704 Logan Lane","Liberty","27298",,"New Fogleman Acres","3","2","1,400",".51-.75 Acres","2005","10/2/2022","11/30/2022","19","$210,000","$200,000"
"LP695092","RESIDENTIAL","Single Family Residence","3601 Lismore Lane","Hope Mills","28348",,"Legion Hills","4","2","0",,"2002","11/16/2022","12/22/2022","7","$186,950","$200,000"
"LP690406","RESIDENTIAL","Single Family Residence","228 Cypress Road","Cameron","28326",,,"3","2","0",,"1990","8/8/2022","10/10/2022","21","$219,500","$200,000"
"2467502","RESIDENTIAL","Single Family Residence","1500 Harmony Drive","Siler City","27344",,"Harmony Hills","3","2","1,300","0-.25 Acres","2003","8/8/2022","10/13/2022","7","$200,000","$200,000"
"LP692409","RESIDENTIAL","Single Family Residence","2282 Kerfield Court","Fayetteville","28306",,"Thornwood","3","2","0",,"1991","9/17/2022","10/27/2022","6","$189,000","$200,000"
"2474089","RESIDENTIAL","Condo","3803 Chimney Ridge Place","Durham","27713",,"Chimney Ridge","2","2","865","0-.25 Acres","1986","9/14/2022","11/4/2022","7","$210,000","$200,000"
"124352","RESIDENTIAL","Single Family Residence","809 Lynnwood Drive","Burlington","27215",,,"3","2","0",".26-.5 Acres","1977","8/13/2022","10/7/2022","9","$215,500","$200,000"
"2464023","RESIDENTIAL","Single Family Residence","107 Rencher Street","Hillsborough","27278",,"Not in a Subdivision","3","1","1,248",".26-.5 Acres","1971","7/22/2022","12/9/2022","110","$225,000","$200,000"
"LP694001","RESIDENTIAL","Single Family Residence","3708 S Plank Road","Sanford","27330",,,"3","2","0",,"1938","10/23/2022","11/4/2022","6","$215,000","$200,000"
"LP691479","RESIDENTIAL","Single Family Residence","862 Bedrock Drive","Fayetteville","28303",,"Ponderosa","3","2","0",,"1974","9/4/2022","10/11/2022","10","$195,900","$200,000"
"124749","RESIDENTIAL","Single Family Residence","413 N First Street","Mebane","27302",,,"2","1","0","0-.25 Acres","1950","9/28/2022","10/28/2022","1","$199,900","$200,000"
"LP691388","RESIDENTIAL","Single Family Residence","2226 Ponderosa Road","Cameron","28326",,,"3","1","0",,"1949","8/26/2022","10/5/2022","5","$210,000","$200,000"
"2476457","RESIDENTIAL","Single Family Residence","413 N First Street","Mebane","27302",,"Not in a Subdivision","2","1","933","0-.25 Acres","1950","9/28/2022","10/28/2022","1","$199,900","$200,000"
"2478140","RESIDENTIAL","Manufactured","100 Horse Creek Trail","Middlesex","27557",,"Horse Creek","3","3","1,620",".76-.99 Acres","1998","10/7/2022","11/21/2022","3","$200,000","$200,000"
"LP694533","RESIDENTIAL","Single Family Residence","5420 McRae Street","Hope Mills","28348",,,"4","4","0",".26-.5 Acres","1920","11/4/2022","12/14/2022","8","$199,950","$200,000"
"LP687359","RESIDENTIAL","Manufactured","1130 Fisher Road","St. Pauls","28384",,,"3","2","0","1-2.9 Acres","1997","6/29/2022","10/12/2022","14","$215,000","$200,000"
"2461858","RESIDENTIAL","Single Family Residence","891 Scott Road","Kenly","27542",,"Not in a Subdivision","3","3","1,874","1-2.9 Acres","1979","7/13/2022","12/7/2022","68","$245,000","$200,000"
"2479317","RESIDENTIAL","Single Family Residence","2804 Langston Drive","Goldsboro","27534",,"Ridgecrest","3","2","1,984",".26-.5 Acres","1961","10/14/2022","12/1/2022","4","$189,000","$200,000"
"2456239","RESIDENTIAL","Single Family Residence","3550 Culver Road","Blanch","27212",,"Not in a Subdivision","3","2","1,066","1-2.9 Acres","1985","6/16/2022","10/21/2022","43","$209,000","$200,000"
"2480812","RESIDENTIAL","Single Family Residence","5931 S NC 87 Highway","Graham","27253-9352",,"Not in a Subdivision","3","2","1,605","3-5.9 Acres","1964","10/25/2022","11/15/2022","4","$205,000","$200,000"
"2471962","RESIDENTIAL","Manufactured","3569 Jacobs Road","Stem","27581",,"Deerfield","2","2","1,911","1-2.9 Acres","1994","9/1/2022","10/26/2022","14","$220,000","$200,000"
"2475685","RESIDENTIAL","Manufactured","5390 Old US 421","Lillington","27546-7637",,"Peach Farm Estates","4","2","2,110",".51-.75 Acres","1999","9/23/2022","12/2/2022","35","$199,000","$200,000"
"124900","RESIDENTIAL","Single Family Residence","5931 S Nc Highway 87","Graham","27253",,,"3","2","0","3-5.9 Acres","1964","10/18/2022","11/15/2022","12","$205,000","$200,000"
"124954","RESIDENTIAL","Single Family Residence","3111 Viewmont Drive","Graham","27253",,,"3","1","0",".26-.5 Acres","1957","10/25/2022","12/5/2022","3","$185,000","$200,000"
"124190","RESIDENTIAL","Single Family Residence","2259 Pineknoll Terrace","Burlington","27217",,,"2","1","0","0-.25 Acres","1988","7/29/2022","11/15/2022","76","$200,000","$200,000"
"2471264","RESIDENTIAL","Single Family Residence","434 Smith Drive","Mebane","27302",,"Not in a Subdivision","3","1","1,051",".51-.75 Acres","1981","8/29/2022","12/28/2022","8","$199,000","$200,000"
"2477179","RESIDENTIAL","Single Family Residence","611 27th Street","Butner","27509",,"Not in a Subdivision","3","1","1,019",".51-.75 Acres","1901","10/3/2022","12/22/2022","34","$201,000","$201,000"
"2482085","RESIDENTIAL","Single Family Residence","89 Green Tree Court","Coats","27521",,"Green Tree Acres","3","2","1,198","1-2.9 Acres","2001","11/2/2022","11/21/2022","5","$199,900","$201,000"
