"MLS #","Class","Property Type","Address","City","Zip","Neighborhood","Subdivision","Bedrooms","Total Baths","Total Living Area SqFt","Acres","Year Built","List Date","Closing Date","Days On Market","List Price","Sold Price"
"2511103","RESIDENTIAL","Single Family Residence","124 Brownville Street","Hillsborough","27278",,"Not in a Subdivision","2","3","1,356",".26-.5 Acres","1928","5/16/2023","9/1/2023","61","$305,700","$305,700"
"LP697330","RESIDENTIAL","Single Family Residence","3647 Winesap Road","Hope Mills","28348",,"Sweetwater","5","3","0",,"2023","1/22/2023","7/21/2023","0","$305,840","$305,840"
"2513114","RESIDENTIAL","Single Family Residence","9201 Shallow Creek Trail","Bailey","27807",,"Williams Grove","4","3","2,217",".26-.5 Acres","2023","5/26/2023","8/25/2023","0","$305,990","$305,990"
"2504029","RESIDENTIAL","Townhouse","38 Wildflower Circle","Clayton","27520",,"Meadow View","3","3","1,586","0-.25 Acres","2023","4/8/2023","9/15/2023","0","$309,990","$305,999"
"LP708613","RESIDENTIAL","Single Family Residence","469 Clearwater Harbor","Sanford","27332",,"Carolina Lakes","3","2","0",".26-.5 Acres","1997","7/21/2023","8/15/2023","3","$312,000","$306,000"
"2514078","RESIDENTIAL","Townhouse","414 Barrington Row Avenue","Zebulon","27597",,"Barrington","3","3","1,761","0-.25 Acres","2023","6/1/2023","7/19/2023","0","$306,000","$306,000"
"LP705572","RESIDENTIAL","Single Family Residence","400 Ridge View Drive","Cameron","28326",,,"3","2","0",".51-.75 Acres","2002","6/9/2023","7/14/2023","8","$305,000","$306,000"
"LP709857","RESIDENTIAL","Single Family Residence","3337 Jura Drive","Fayetteville","28303",,"McPherson","3","2","0",".26-.5 Acres","1973","8/17/2023","9/14/2023","7","$309,950","$306,100"
"LP686279","RESIDENTIAL","Single Family Residence","424 Century Lane","Cameron","28326",,,"3","3","0",,"2022","6/8/2022","7/13/2023","0","$306,290","$306,290"
"2510896","RESIDENTIAL","Single Family Residence","182 Earnest Way","Kenly","27542",,"Godfrey Farm","3","3","1,568",".26-.5 Acres","2023","5/15/2023","7/13/2023","0","$306,700","$306,700"
"2500467","RESIDENTIAL","Single Family Residence","1014 Saddlebrook Drive","Rocky Mount","27804",,"Saddlebrook","4","2","1,765","0-.25 Acres","2023","3/18/2023","8/29/2023","0","$306,990","$306,990"
"2513568","RESIDENTIAL","Single Family Residence","163 Winter Red Way","Benson","27504",,"Holly Brook","3","2","1,512",".26-.5 Acres","2021","5/31/2023","7/6/2023","4","$299,900","$307,000"
"2518346","RESIDENTIAL","Condo","8031 Allyns Landing Way","Raleigh","27615","The Oaks","Allyns Landing","2","2","1,102","0-.25 Acres","2004","6/25/2023","7/26/2023","17","$305,000","$307,000"
"LP706154","RESIDENTIAL","Single Family Residence","915 Screech Owl Drive","Hope Mills","28348",,"Asphens Creek","4","3","0",,"2013","6/21/2023","9/1/2023","27","$309,900","$307,000"
"2521486","RESIDENTIAL","Townhouse","4122 Kaplan Drive","Raleigh","27606",,"Falcon Ridge","2","3","1,275","0-.25 Acres","1985","7/13/2023","9/26/2023","8","$318,000","$307,000"
"2504953","RESIDENTIAL","Single Family Residence","3300 Dino Lane","Bailey","27807",,"Williams Ridge","3","2","1,616",".76-.99 Acres","2023","4/13/2023","9/8/2023","0","$310,900","$307,000"
"2526080","RESIDENTIAL","Townhouse","1725 T W Alexander Drive","Durham","27703",,"Creekside Townhomes","2","3","1,580","0-.25 Acres","2005","8/9/2023","9/26/2023","16","$315,000","$307,000"
"2525212","RESIDENTIAL","Townhouse","3218 Warm Springs Lane","Raleigh","27610",,"Sunnybrook Estates","4","3","1,582","0-.25 Acres","2014","8/4/2023","9/27/2023","8","$300,000","$307,000"
"2527270","RESIDENTIAL","Townhouse","259 Wembley Drive","Clayton","27527","Lakeside Townes","Flowers Plantation","3","3","1,723","0-.25 Acres","1723","8/16/2023","8/28/2023","0","$307,000","$307,000"
"2512874","RESIDENTIAL","Single Family Residence","4067 Needham Road","Bailey","27807",,"Whitley Crossing","3","2","1,613",".26-.5 Acres","2022","5/25/2023","7/27/2023","28","$311,900","$307,000"
"2521093","RESIDENTIAL","Townhouse","4114 Brenmar Lane","Durham","27713","Thaxton Place","Hope Valley Farms","2","3","1,136","0-.25 Acres","2003","7/12/2023","8/17/2023","2","$307,000","$307,000"
"2491507","RESIDENTIAL","Townhouse","54 Wildflower Circle","Clayton","27520",,"Meadow View","3","3","1,573","0-.25 Acres","2023","1/21/2023","9/20/2023","0","$310,259","$307,259"
"LP702513","RESIDENTIAL","Single Family Residence","161 Flying Bolt Drive","Raeford","28376",,,"3","2","0",".26-.5 Acres","2023","4/26/2023","7/20/2023","0","$307,400","$307,400"
"LP704344","RESIDENTIAL","Single Family Residence","5309 Goshawk Drive","Hope Mills","28348",,"Asphens Creek","4","3","0",,"2015","5/23/2023","7/19/2023","7","$310,000","$307,500"
"LP693910","RESIDENTIAL","Single Family Residence","105 FOREST WOOD (Lot 3) Drive","Salemburg","28385",,"Lakewood Heights","3","3","0",".76-.99 Acres","2022","10/21/2022","9/6/2023","0","$307,500","$307,500"
"2525109","RESIDENTIAL","Single Family Residence","50 Michael Place","Willow Springs","27592",,"Poplar Springs","3","2","1,334",".51-.75 Acres","2003","8/3/2023","9/5/2023","7","$318,200","$307,500"
"2518572","RESIDENTIAL","Townhouse","806 Flintwood Court","Raleigh","27609",,"North Bend Townhomes","2","3","1,220","0-.25 Acres","1980","6/27/2023","8/4/2023","0","$319,900","$307,500"
"2518571","RESIDENTIAL","Townhouse","804 Flintwood Court","Raleigh","27609",,"North Bend Townhomes","2","3","1,200","0-.25 Acres","1980","6/27/2023","8/4/2023","0","$319,900","$307,500"
"2510187","RESIDENTIAL","Townhouse","5907 Applewood Lane","Raleigh","27609",,"North Bend Townhomes","2","3","1,224","0-.25 Acres","1979","5/11/2023","7/31/2023","33","$319,800","$307,500"
"2510185","RESIDENTIAL","Townhouse","5905 Applewood Lane","Raleigh","27609",,"North Bend Townhomes","2","3","1,202","0-.25 Acres","1979","5/11/2023","7/31/2023","33","$319,700","$307,500"
"2520596","RESIDENTIAL","Single Family Residence","4433 Labrador Drive","Raleigh","27616",,"Mallard Crossing","3","2","1,205","0-.25 Acres","1993","7/9/2023","8/17/2023","8","$299,900","$307,500"
"2523738","RESIDENTIAL","Townhouse","11838 Canemount Street","Raleigh","27614","Kingston","Wakefield","3","3","2,037","0-.25 Acres","2007","7/27/2023","9/6/2023","4","$299,000","$307,500"
"LP709503","RESIDENTIAL","Single Family Residence","1026 Emerald Stone Loop","Hope Mills","28348",,"Sweetwater","4","3","0",".26-.5 Acres","2023","8/9/2023","9/18/2023","0","$307,713","$307,713"
"LP701604","RESIDENTIAL","Single Family Residence","509 Walters Run Drive","Raeford","28376",,,"4","3","0",,"2023","4/3/2023","9/27/2023","0","$307,420","$307,820"
"LP702379","RESIDENTIAL","Single Family Residence","211 Flying Bolt Drive","Raeford","28276",,,"4","2","0",".26-.5 Acres","2023","4/24/2023","9/28/2023","0","$307,900","$307,900"
"2528400","RESIDENTIAL","Single Family Residence","432 Sandcastle Lane","Four Oaks","27524",,"Ruth Harbor","3","2","1,607",".76-.99 Acres","2023","8/23/2023","9/18/2023","0","$314,900","$307,900"
"2521999","RESIDENTIAL","Single Family Residence","309 Coleshill Road","Angier","27501",,"Atherstone","3","2","1,316",".51-.75 Acres","2023","7/17/2023","8/18/2023","0","$307,900","$307,900"
"2522488","RESIDENTIAL","Single Family Residence","325 Cambridge Drive","Angier","27501",,"Cambridge","3","3","1,829","0-.25 Acres","2007","7/20/2023","9/20/2023","18","$307,999","$307,999"
"LP704668","RESIDENTIAL","Single Family Residence","505 Wood Point Drive","Lillington","27546",,"Woodshire","4","3","0",".26-.5 Acres","2013","5/20/2023","7/24/2023","10","$315,000","$308,000"
"LP705403","RESIDENTIAL","Single Family Residence","6617 Valley Falls Road","Hope Mills","28348",,,"4","3","0",".26-.5 Acres","2006","6/6/2023","7/28/2023","3","$299,900","$308,000"
"2518080","RESIDENTIAL","Single Family Residence","2500 Quarry Ridge Lane","Raleigh","27610",,"Quarry Pointe","3","3","1,479","0-.25 Acres","2005","6/23/2023","7/17/2023","3","$315,500","$308,000"
"LP708057","RESIDENTIAL","Single Family Residence","120 Ledgebrook Lane","Raeford","28376",,,"3","3","0","0-.25 Acres","2020","7/12/2023","8/21/2023","9","$305,000","$308,000"
"2520280","RESIDENTIAL","Single Family Residence","2741 Erinridge Road","Raleigh","27610-6648",,"The Ridges of Maybrook","3","3","1,329","0-.25 Acres","2015","7/7/2023","8/15/2023","3","$300,000","$308,000"
"2514373","RESIDENTIAL","Single Family Residence","115 Larksdale Cove","Benson","27504",,"Willa Chase","3","3","1,506",".26-.5 Acres","2017","6/2/2023","7/19/2023","6","$299,900","$308,000"
"128077","RESIDENTIAL","Single Family Residence","7 Roselynn Lane","Thomasville","27360",,,"3","2","0",".51-.75 Acres","2020","7/14/2023","7/14/2023","229","$299,900","$308,000"
"2520624","RESIDENTIAL","Single Family Residence","703 Lindley Drive","Durham","27703-4713",,"Not in a Subdivision","3","2","1,440",".51-.75 Acres","1963","7/9/2023","9/14/2023","33","$314,900","$308,000"
"2524174","RESIDENTIAL","Townhouse","8706 Leeds Forest Lane","Raleigh","27615",,"Windsor Place","3","3","1,370","0-.25 Acres","1999","7/28/2023","9/28/2023","16","$319,900","$308,000"
"2514066","RESIDENTIAL","Single Family Residence","3136 Brentwood Road","Raleigh","27604-2426",,"Brentwood","3","2","1,103","0-.25 Acres","1969","6/1/2023","7/13/2023","3","$300,000","$308,000"
"127695","RESIDENTIAL","Single Family Residence","107 Home Avenue","Graham","27253",,,"4","2","0",".26-.5 Acres","1956","6/3/2023","7/31/2023","43","$315,000","$308,000"
"2529643","RESIDENTIAL","Townhouse","11 Clear Bead Court","Clayton","27527","Whitley Corner","Flowers Plantation","3","3","1,586","0-.25 Acres","2023","8/30/2023","8/30/2023","0","$308,274","$308,274"
"2523960","RESIDENTIAL","Single Family Residence","1647 Belafonte Drive","Raleigh","27610",,"Rosalynn Place","3","2","1,073","0-.25 Acres","2003","7/27/2023","9/25/2023","20","$309,800","$308,450"
"LP708999","RESIDENTIAL","Single Family Residence","847 Stone Cross Drive","Harnett County","28390",,"Stone Cross","3","2","0",".26-.5 Acres","2000","7/29/2023","8/25/2023","5","$303,000","$308,500"
"2505399","RESIDENTIAL","Townhouse","94 Wildflower Circle","Clayton","27520",,"Meadow View","3","3","1,586","0-.25 Acres","2023","4/15/2023","9/28/2023","0","$311,714","$308,714"
"2494723","RESIDENTIAL","Single Family Residence","44 Gold Court","Kenly","27542",,"Glenwood","3","3","1,687",".26-.5 Acres","2023","2/9/2023","7/17/2023","0","$308,900","$308,900"
"LP701492","RESIDENTIAL","Single Family Residence","204 Oakridge Drive","Fayetteville","28305",,"Haymount","3","2","0",,"1925","4/5/2023","8/1/2023","57","$309,000","$309,000"
"2495230","RESIDENTIAL","Single Family Residence","459 Shawnee Drive","Louisburg","27549",,"Lake Royale","3","2","1,583",".26-.5 Acres","2005","2/15/2023","8/28/2023","143","$319,000","$309,000"
"2517493","RESIDENTIAL","Townhouse","8310 City Loft Court","Raleigh","27613",,"Cornerstone Park","2","3","1,238","0-.25 Acres","2002","6/21/2023","8/8/2023","4","$300,000","$309,000"
"2510803","RESIDENTIAL","Townhouse","410 Barrington Row Avenue","Zebulon","27597",,"Barrington","3","3","1,761","0-.25 Acres","2023","5/15/2023","8/17/2023","0","$312,255","$309,000"
"2519380","RESIDENTIAL","Single Family Residence","612 Sarver Court","Raleigh","27603",,"Wheeler Crossing","3","2","1,160","0-.25 Acres","1992","6/30/2023","9/1/2023","46","$309,000","$309,000"
"2516898","RESIDENTIAL","Townhouse","4012 Tresco Crossing","Raleigh","27616-8472",,"Highland Creek","3","4","1,688","0-.25 Acres","2014","6/16/2023","7/31/2023","15","$309,000","$309,000"
"2488453","RESIDENTIAL","Single Family Residence","205 Buckhorn Branch Park","Clayton","27520",,"Buckhorn Branch","3","3","1,653","0-.25 Acres","2023","12/30/2022","7/27/2023","0","$329,027","$309,027"
"2500980","RESIDENTIAL","Townhouse","2420 Tonoloway Drive","Raleigh","27610",,"Olde Towne","3","3","1,685","0-.25 Acres","2023","3/22/2023","7/6/2023","0","$309,125","$309,125"
"2510256","RESIDENTIAL","Single Family Residence","5459 Carolines Way","Wilson","27893",,"Carolines Way","3","3","2,163",".26-.5 Acres","2023","5/11/2023","9/29/2023","0","$310,240","$309,240"
"LP708637","RESIDENTIAL","Single Family Residence","701 Doc Brown Road","Raeford","28376",,,"4","3","0",".26-.5 Acres","2023","7/21/2023","8/24/2023","0","$309,400","$309,400"
"2494620","RESIDENTIAL","Single Family Residence","278 Blue Iris Parkway","Clayton","27520",,"Buckhorn Branch","3","3","1,653","0-.25 Acres","2023","2/10/2023","8/11/2023","0","$329,491","$309,491"
"2520849","RESIDENTIAL","Single Family Residence","142 Hocutt Farm Drive","Clayton","27527","North Farm","Flowers Plantation","3","3","1,669",".26-.5 Acres","2006","7/11/2023","9/6/2023","36","$339,500","$309,500"
"2527647","RESIDENTIAL","Single Family Residence","2776 Jordan Court","Creedmoor","27522",,"Golden Pond","3","2","1,378",".26-.5 Acres","1999","8/18/2023","9/21/2023","5","$299,000","$309,500"
"LP700104","RESIDENTIAL","Single Family Residence","142 Teagarden Court","Sanford","27332",,,"4","3","0","1-2.9 Acres","2023","3/27/2023","9/28/2023","0","$298,240","$309,619"
"2500008","RESIDENTIAL","Single Family Residence","69 Cold Creek Court","Selma","27576",,"Pine Tree Knolls at River Run","3","3","1,511",".51-.75 Acres","2022","3/16/2023","9/22/2023","0","$309,890","$309,890"
"2503294","RESIDENTIAL","Single Family Residence","40 Cold Creek Court","Selma","27576",,"Pine Tree Knolls at River Run","3","3","1,511",".51-.75 Acres","2023","4/4/2023","8/22/2023","0","$309,890","$309,890"
"LP701555","RESIDENTIAL","Single Family Residence","101 Toppin Court","Sanford","27332",,"Sweet Gum Meadows","3","3","0","0-.25 Acres","2023","4/5/2023","7/28/2023","0","$309,900","$309,900"
"LP697331","RESIDENTIAL","Single Family Residence","3631 Winesap Road","Hope Mills","28348",,"Sweetwater","5","3","0",,"2023","1/22/2023","8/10/2023","0","$309,900","$309,900"
"2516103","RESIDENTIAL","Single Family Residence","4001 Old Beulah Road","Selma","27576",,"Not in a Subdivision","3","2","1,516","1-2.9 Acres","2023","6/13/2023","8/24/2023","0","$309,900","$309,900"
"2508098","RESIDENTIAL","Single Family Residence","339 Berry Hill Drive","Clarksville","23927",,"Berry Hill Plantation","3","3","1,964","1-2.9 Acres","1991","5/1/2023","7/25/2023","44","$309,000","$309,900"
"2499992","RESIDENTIAL","Single Family Residence","298 Red River Drive","Selma","27576",,"Pine Tree Knolls at River Run","3","3","1,511",".51-.75 Acres","2023","3/16/2023","7/31/2023","0","$309,900","$309,900"
"2509723","RESIDENTIAL","Single Family Residence","2787 NC 231 Highway","Wendell","27597",,"Not in a Subdivision","3","2","1,323","1-2.9 Acres","1997","5/9/2023","8/24/2023","22","$309,900","$309,900"
"2491095","RESIDENTIAL","Single Family Residence","81 N Goodling Park Drive","Selma","27576",,"Goodling Park","3","3","1,622",".51-.75 Acres","2023","1/19/2023","8/2/2023","0","$309,900","$309,900"
"2522919","RESIDENTIAL","Single Family Residence","712 Parrish Memorial Road","Selma","27576",,"Not in a Subdivision","3","2","1,569","1-2.9 Acres","2023","7/21/2023","9/29/2023","0","$309,900","$309,900"
"2515203","RESIDENTIAL","Single Family Residence","212 Harrow Terrace","Roxboro","27574",,"Satterfield Farm","4","3","1,800","0-.25 Acres","2023","6/8/2023","8/18/2023","0","$309,900","$309,900"
"2522746","RESIDENTIAL","Single Family Residence","7323 Rock Ridge School Road","Kenly","27542",,"Old Fields","3","2","1,544","1-2.9 Acres","1999","7/21/2023","9/6/2023","12","$309,900","$309,900"
"2524905","RESIDENTIAL","Townhouse","1725 T W Alexander Drive","Durham","27703",,"Creekside Townhomes","3","3","1,520","0-.25 Acres","2005","8/3/2023","9/22/2023","16","$314,900","$309,900"
"2305347","RESIDENTIAL","Condo","2441 Campus Shore Drive","Raleigh","27606",,"Lake Shore","1","1","719",,"2021","3/3/2020","7/5/2023","0","$309,900","$309,900"
"2491234","RESIDENTIAL","Single Family Residence","264 Blue Iris Parkway","Clayton","27520",,"Buckhorn Branch","3","3","1,721","0-.25 Acres","2023","1/19/2023","8/28/2023","0","$314,440","$309,907"
"LP702353","RESIDENTIAL","Single Family Residence","4402 Sivertsen Road","Autryville","28318",,,"4","3","0","1-2.9 Acres","2023","4/23/2023","8/18/2023","0","$309,950","$309,950"
"2524122","RESIDENTIAL","Single Family Residence","131 Williamson Place Drive","Princeton","27569",,"Williamson Place","3","3","1,675",".51-.75 Acres","2021","7/28/2023","9/14/2023","7","$309,999","$309,999"
"LP708097","RESIDENTIAL","Single Family Residence","3455 Regiment Drive","Fayetteville","28303",,,"4","4","0",".26-.5 Acres","1978","7/13/2023","8/15/2023","2","$305,000","$310,000"
"LP703605","RESIDENTIAL","Single Family Residence","4240 Cinder Lane","Fayetteville","28312",,"Blakefield","3","3","0","0-.25 Acres","2012","4/28/2023","7/23/2023","4","$310,000","$310,000"
"2520794","RESIDENTIAL","Single Family Residence","2838 Filbert Street","Raleigh","27610",,"Farmington Woods","3","3","1,528","0-.25 Acres","2006","7/11/2023","9/5/2023","8","$309,900","$310,000"
"LP705410","RESIDENTIAL","Single Family Residence","175 Fairway Lane","Raeford","28376",,,"3","3","0",,"2014","6/15/2023","8/1/2023","3","$295,000","$310,000"
"2513926","RESIDENTIAL","Single Family Residence","718 Hawthorne Ridge Drive","Whitsett","27377",,"Walnut Crossing","3","3","1,854","0-.25 Acres","2004","6/1/2023","7/19/2023","5","$310,000","$310,000"
"LP705547","RESIDENTIAL","Single Family Residence","116 Southern Place","Lillington","27546",,"Currin Plantation","3","3","0",".51-.75 Acres","2018","6/7/2023","9/7/2023","43","$315,000","$310,000"
"LP705500","RESIDENTIAL","Single Family Residence","1534 Sandy Bay Circle","Fayetteville","28312",,,"3","3","0",,"1996","6/8/2023","7/11/2023","4","$310,000","$310,000"
"2515991","RESIDENTIAL","Single Family Residence","2962 Barksdale Drive","Haw River","27258",,"Autumn Trace","3","2","1,435",".26-.5 Acres","2006","6/12/2023","8/3/2023","13","$325,000","$310,000"
"127779","RESIDENTIAL","Single Family Residence","2962 Barksdale Drive","Haw River","27258",,,"3","2","0",".26-.5 Acres","2006","6/16/2023","8/3/2023","9","$325,000","$310,000"
"2515978","RESIDENTIAL","Single Family Residence","1337 Clermont Road","Durham","27713",,"Parkwood","3","3","1,903",".26-.5 Acres","1969","6/12/2023","7/14/2023","5","$250,000","$310,000"
"LP705389","RESIDENTIAL","Single Family Residence","1970 Merrimac Drive","Fayetteville","28304",,"Wells Place","4","3","0",".26-.5 Acres","1985","6/5/2023","7/5/2023","2","$305,000","$310,000"
"LP708151","RESIDENTIAL","Single Family Residence","4232 Redspire Lane","Fayetteville","28306",,"Peartree","3","2","0",,"2008","7/13/2023","8/14/2023","4","$310,000","$310,000"
"LP708113","RESIDENTIAL","Single Family Residence","2398 Middleton Court","Fayetteville","28306",,"Middleton","4","3","0",".51-.75 Acres","1993","7/12/2023","8/16/2023","10","$304,900","$310,000"
"2509709","RESIDENTIAL","Single Family Residence","2243 Campbell Loop","Burlington","27215",,"MackIntosh on the Lake","3","3","1,781","0-.25 Acres","2023","5/9/2023","7/13/2023","0","$310,000","$310,000"
"2515078","RESIDENTIAL","Townhouse","236 Harbor Haven Drive","Apex","27502",,"West Haven Townhomes","2","3","1,336","0-.25 Acres","2007","6/6/2023","7/20/2023","5","$290,000","$310,000"
"LP703949","RESIDENTIAL","Single Family Residence","247 Flying Bolt Drive","Raeford","28376",,,"3","2","0",".26-.5 Acres","2023","5/5/2023","7/31/2023","0","$307,400","$310,000"
"2521817","RESIDENTIAL","Single Family Residence","2040 McBurnie Drive","Raleigh","27603",,"Windy Hills","3","3","2,102",".51-.75 Acres","2003","7/15/2023","8/21/2023","5","$295,000","$310,000"
"2527379","RESIDENTIAL","Single Family Residence","230 Rough Lane","Louisburg","27549",,"Greenbriar","4","2","2,309",".51-.75 Acres","2016","8/17/2023","9/29/2023","10","$319,000","$310,000"
"LP706338","RESIDENTIAL","Single Family Residence","7783 Trappers Road","Fayetteville","28311",,"Pine Valley","3","2","0",".26-.5 Acres","1996","6/24/2023","8/3/2023","7","$315,000","$310,000"
"LP706473","RESIDENTIAL","Single Family Residence","244 Rockingham Street","Spring Lake","28390",,"Overhills Creek","4","3","0",,"2010","6/27/2023","8/3/2023","4","$299,900","$310,000"
"2515373","RESIDENTIAL","Condo","122 Manhattan Court","Cary","27511",,"Westpark Condominums","2","2","970","0-.25 Acres","1985","6/8/2023","7/7/2023","3","$290,000","$310,000"
"127679","RESIDENTIAL","Single Family Residence","718 Hawthorn Ridge Drive","Whitsett","27377",,,"3","3","0","0-.25 Acres","2004","5/31/2023","7/19/2023","6","$310,000","$310,000"
"2510024","RESIDENTIAL","Townhouse","4089 Northrop Drive","Haw River","27258",,"Autumn Trace","3","3","1,743","0-.25 Acres","2023","5/10/2023","7/18/2023","0","$311,500","$310,000"
"LP692896","RESIDENTIAL","Single Family Residence","2606 Colgate Drive","Fayetteville","28304",,"Briarwood Hills","4","3","0",".51-.75 Acres","1969","9/28/2022","7/6/2023","167","$310,000","$310,000"
"LP705722","RESIDENTIAL","Single Family Residence","233 Hallow Oak Street","Spring Lake","28390",,"Olde Farm","5","3","0","0-.25 Acres","2021","6/19/2023","7/25/2023","2","$310,000","$310,000"
"LP704919","RESIDENTIAL","Single Family Residence","3533 Rosebank Drive","Fayetteville","28311",,,"3","2","0",,"2002","5/4/2023","7/17/2023","37","$310,000","$310,000"
"LP709866","RESIDENTIAL","Single Family Residence","301 Mamie Ferguson Drive","Lillington","27546",,"Mamie Belle Ridge","3","2","0",".51-.75 Acres","2006","8/17/2023","9/28/2023","2","$310,000","$310,000"
"LP706206","RESIDENTIAL","Single Family Residence","5945 Blue Sky Lane","Hope Mills","28348",,,"4","3","0",,"2006","6/23/2023","8/17/2023","2","$310,000","$310,000"
"LP708279","RESIDENTIAL","Single Family Residence","5421 Gales Street","Hope Mills","28348",,"Hope Mills","5","4","0",,"1966","7/15/2023","9/20/2023","31","$320,000","$310,000"
"LP704616","RESIDENTIAL","Townhouse","41 Cypress Circle","Southern Pines","28387",,,"3","3","0",,"2011","5/19/2023","8/25/2023","13","$310,000","$310,000"
"2519418","RESIDENTIAL","Townhouse","2229 Long Pine Lane","Raleigh","27603",,"Trailwood Valley","3","3","1,430","0-.25 Acres","2000","6/30/2023","8/3/2023","3","$295,000","$310,000"
"127355","RESIDENTIAL","Single Family Residence","258 Henry Steel Drive","Gibsonville","27249",,,"3","3","0","0-.25 Acres","2020","5/4/2023","7/12/2023","5","$300,000","$310,000"
"2514866","RESIDENTIAL","Single Family Residence","4305 Emmit Drive","Raleigh","27604",,"Hedingham","3","2","1,445","0-.25 Acres","1996","6/6/2023","9/12/2023","16","$325,000","$310,000"
"2508778","RESIDENTIAL","Single Family Residence","258 Henry Steel Drive","Gibsonville","27249",,"Josephs Claim","3","3","2,173","0-.25 Acres","2020","5/4/2023","7/12/2023","4","$300,000","$310,000"
"2520368","RESIDENTIAL","Manufactured","9622 La Mesa Lane","Timberlake","27583",,"La Mesa","3","3","2,073","6-10.9 Acres","1998","7/7/2023","8/24/2023","4","$315,000","$310,000"
"2512729","RESIDENTIAL","Single Family Residence","290 Hunter Fox Trail","Angier","27501",,"Morning Glory Acres","3","2","1,616",".51-.75 Acres","2020","5/24/2023","8/16/2023","65","$325,000","$310,000"
"2526610","RESIDENTIAL","Single Family Residence","4101 Timberbrook Drive","Raleigh","27616",,"Tradewinds","3","2","1,222","0-.25 Acres","1989","8/11/2023","9/13/2023","2","$300,000","$310,000"
"2514663","RESIDENTIAL","Townhouse","2821 Crestscene Trail","Raleigh","27603",,"Whitehurst","3","3","1,453","0-.25 Acres","1996","6/5/2023","7/11/2023","3","$299,900","$310,000"
"2518860","RESIDENTIAL","Single Family Residence","8289 Strickland Road","Middlesex","27557",,"Not in a Subdivision","3","2","1,573","1-2.9 Acres","2000","6/27/2023","8/10/2023","18","$309,900","$310,000"
"2528589","RESIDENTIAL","Single Family Residence","1604 Beacon Village Drive","Raleigh","27604",,"Village at Beacon Hill","3","3","1,396","0-.25 Acres","2000","8/24/2023","9/27/2023","4","$305,000","$310,000"
"2515754","RESIDENTIAL","Single Family Residence","507 S Lincoln Street","Coats","27521",,"Not in a Subdivision","3","2","1,473",".26-.5 Acres","2023","6/10/2023","8/25/2023","0","$314,000","$310,000"
"2507846","RESIDENTIAL","Single Family Residence","6618 Frogstool Lane","Raleigh","27610",,"Griffis Glen","4","3","2,059","0-.25 Acres","2006","4/28/2023","8/16/2023","69","$335,000","$310,000"
"2512087","RESIDENTIAL","Single Family Residence","402 Hocutt Road","Durham","27703",,"Sherron B H","3","1","1,221",".76-.99 Acres","1958","5/20/2023","8/4/2023","22","$319,900","$310,000"
"LP706024","RESIDENTIAL","Single Family Residence","294 Fairfax Street","Sanford","27332",,"Pittman Crossing","4","3","0",".76-.99 Acres","2016","6/19/2023","7/24/2023","0","$310,000","$310,000"
"2512204","RESIDENTIAL","Single Family Residence","5104 Liston Drive","Raleigh","27616",,"Berkshire Downs","3","2","1,366","0-.25 Acres","1986","5/21/2023","8/7/2023","25","$324,999","$310,000"
"2503972","RESIDENTIAL","Single Family Residence","7126 Haymarket Drive","Fayetteville","28306",,"Grays Creek","3","2","2,164","1-2.9 Acres","1999","4/7/2023","7/10/2023","68","$340,000","$310,000"
"2519328","RESIDENTIAL","Townhouse","166 St Andrews Lane","Chapel Hill","27517",,"Colony Lake","2","2","1,307","0-.25 Acres","1987","6/30/2023","9/11/2023","42","$317,000","$310,000"
"2513516","RESIDENTIAL","Single Family Residence","4101 Sherwood Drive","Wilson","27896",,"Sherwood Forest","5","3","2,518",".26-.5 Acres","1987","5/30/2023","7/21/2023","1","$299,900","$310,000"
"2517633","RESIDENTIAL","Single Family Residence","106 Coralbell Court","Durham","27703",,"Greenwood Forest","3","2","1,382",".26-.5 Acres","1989","6/21/2023","7/14/2023","4","$299,000","$310,000"
"2524938","RESIDENTIAL","Single Family Residence","31 Buckley Court","Fuquay Varina","27526",,"Forest Trails","3","2","1,355",".26-.5 Acres","2003","8/3/2023","9/7/2023","6","$295,000","$310,000"
"2509893","RESIDENTIAL","Townhouse","55 Hill Shore Lane","Clayton","27527",,"Village On The Neuse","3","4","2,432","0-.25 Acres","2008","5/10/2023","8/28/2023","70","$315,000","$310,000"
"2514232","RESIDENTIAL","Single Family Residence","4005 Goldston Glendon Road","Goldston","27252",,"Not in a Subdivision","2","3","1,584","6-10.9 Acres","1974","6/2/2023","7/28/2023","6","$309,900","$310,000"
"2526412","RESIDENTIAL","Single Family Residence","2808 Wedgedale Avenue","Durham","27703",,"Hickory Glen","3","2","1,117","0-.25 Acres","1999","8/10/2023","9/28/2023","12","$309,900","$310,000"
"2520639","RESIDENTIAL","Single Family Residence","1601 Lathrop Street","Durham","27703",,"Not in a Subdivision","2","1","1,018","0-.25 Acres","1953","7/10/2023","8/2/2023","2","$299,000","$310,000"
"2527265","RESIDENTIAL","Single Family Residence","128 Grassy Rio Lane","Garner","27529",,"Weston Ridge","3","2","1,286","0-.25 Acres","2006","8/16/2023","9/26/2023","22","$309,900","$310,000"
"2514901","RESIDENTIAL","Townhouse","110 Strass Court","Cary","27511",,"Waterford Place","2","2","1,173","0-.25 Acres","1986","6/7/2023","7/24/2023","4","$305,000","$310,000"
