Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
6.87,27560,3,3,1820,1,2012,450000,480100,28,30100,35.8344,-78.8466,1,263.7912087912088
6.87,27705,3,4,3176,1,2021,775000,805000,48,30000,36.0218,-78.9478,1,253.46347607052897
6.87,27511,3,3,2214,1,2000,450000,475000,29,25000,35.7641,-78.7786,1,214.5438121047877
6.87,27510,2,2,1120,1,1985,270000,290000,22,20000,35.9055,-79.0901,1,258.92857142857144
6.87,27612,2,3,1733,1,2004,365000,380000,44,15000,35.852,-78.6841,2,219.27293710328908
6.87,27519,3,4,1888,1,2006,395000,410000,36,15000,35.8072,-78.887,1,217.16101694915253
6.87,27513,3,3,1992,1,2013,465000,477000,32,12000,35.7956,-78.7941,1,239.4578313253012
6.87,27606,4,4,2313,1,2004,420000,432000,33,12000,35.7645,-78.7112,2,186.7704280155642
6.87,27520,2,1,825,1,1983,179900,185000,50,5100,35.6348,-78.451,0,224.24242424242425
6.87,27713,3,3,1424,1,2002,320000,325000,33,5000,35.9112,-78.9178,1,228.23033707865167
6.87,27613,3,3,1742,1,1986,325000,330000,180,5000,35.8949,-78.7051,2,189.4374282433984
6.87,27609,3,3,1928,1,1986,375000,380000,77,5000,35.848,-78.6317,2,197.0954356846473
6.87,27703,2,3,1168,1,1985,220000,225000,41,5000,35.9781,-78.8439,1,192.63698630136983
6.87,27713,3,4,1654,1,2012,300000,305000,131,5000,35.9112,-78.9178,1,184.40145102781136
6.87,27591,3,3,1650,1,2024,322640,326990,136,4350,35.798,-78.3926,0,198.1757575757576
6.87,27613,3,3,2575,1,2004,529900,532900,42,3000,35.8949,-78.7051,2,206.9514563106796
6.87,27616,3,3,1629,1,2023,352900,354900,325,2000,35.8673,-78.5381,4,217.86372007366484
6.87,27616,3,3,1547,1,2018,315000,317000,43,2000,35.8673,-78.5381,4,204.91273432449904
6.87,27614,3,3,1910,1,2005,333000,335000,45,2000,35.9457,-78.6433,2,175.39267015706807
6.87,27278,3,3,1823,1,2023,374890,376815,122,1925,36.0756,-79.0914,3,206.70049369171696
6.87,27613,3,3,1284,1,1984,296000,297000,110,1000,35.8949,-78.7051,2,231.30841121495328
6.87,27703,3,3,1864,1,2023,399000,399900,51,900,35.9781,-78.8439,1,214.53862660944205
6.87,27529,3,3,1622,1,2022,369000,369900,45,900,35.6813,-78.5975,4,228.0517879161529
6.87,27501,3,3,1586,1,2023,272083,272678,140,595,35.4897,-78.7249,1,171.9281210592686
6.87,27278,3,3,1823,1,2023,353990,354470,122,480,36.0756,-79.0914,3,194.44322545255076
6.87,27529,3,3,1644,1,2023,348397,348664,160,267,35.6813,-78.5975,4,212.08272506082724
6.87,27615,4,3,2387,1,2023,590000,590000,45,0,35.8887,-78.6393,2,247.1721826560536
6.87,27502,4,3,2365,1,2023,583575,583575,175,0,35.7225,-78.8408,1,246.75475687103597
6.87,27502,4,4,2111,1,2021,475000,475000,97,0,35.7225,-78.8408,1,225.01184272856463
6.87,27516,4,3,1913,1,2023,539805,539805,235,0,35.9162,-79.0999,1,282.1772085729221
6.87,27703,4,4,2410,1,2024,401345,401345,41,0,35.9781,-78.8439,1,166.5331950207469
6.87,27312,2,2,1467,1,2023,449900,449900,159,0,35.7694,-79.1755,1,306.6802999318337
6.87,27703,3,3,1925,1,2024,409645,409645,53,0,35.9781,-78.8439,1,212.8025974025974
6.87,27519,4,3,2159,1,2024,554776,554776,36,0,35.8072,-78.887,1,256.959703566466
6.87,27571,3,3,1827,1,2024,350000,350000,62,0,35.9156,-78.4658,4,191.57088122605364
6.87,27610,3,3,1687,1,2023,339990,339990,128,0,35.7667,-78.6008,4,201.5352697095436
6.87,27616,3,3,1629,1,2023,350900,350900,156,0,35.8673,-78.5381,4,215.40822590546347
6.87,27612,4,4,2290,1,2008,394000,394000,238,0,35.852,-78.6841,2,172.05240174672488
6.87,27614,3,3,2207,1,2005,459900,459900,42,0,35.9457,-78.6433,2,208.3824195740825
6.87,27502,3,3,2074,1,2023,459905,459905,21,0,35.7225,-78.8408,1,221.74783027965285
6.87,27587,4,5,2463,1,2024,455000,455000,39,0,35.9815,-78.5392,4,184.7340641494113
6.87,27502,3,3,2074,1,2024,440885,440885,19,0,35.7225,-78.8408,1,212.5771456123433
6.87,27526,4,4,2295,1,2023,439700,439700,30,0,35.58,-78.7908,1,191.59041394335512
6.87,27616,3,3,2049,1,2023,389900,389900,93,0,35.8673,-78.5381,4,190.28794533918983
6.87,28327,3,3,1418,1,2023,238990,238990,174,0,35.3061,-79.3969,1,168.54019746121298
6.87,27501,3,3,1603,1,2023,266373,266373,196,0,35.4897,-78.7249,1,166.1715533374922
6.87,27546,3,3,1713,1,2023,260000,260000,186,0,35.332,-78.9212,1,151.78050204319908
6.87,27597,3,3,1618,1,2023,277259,277259,94,0,35.8321,-78.3174,0,171.35908529048208
6.87,28327,3,3,1418,1,2023,232000,232000,211,0,35.3061,-79.3969,1,163.61071932299012
6.87,27610,3,3,1692,1,2009,245000,245000,34,0,35.7667,-78.6008,4,144.79905437352247
6.87,27703,2,3,1158,1,2004,250000,250000,111,0,35.9781,-78.8439,1,215.88946459412784
6.87,27597,3,3,1588,1,2023,267188,267188,90,0,35.8321,-78.3174,0,168.2544080604534
6.87,27546,3,3,1713,1,2023,267000,267000,187,0,35.332,-78.9212,1,155.86690017513135
6.87,27713,3,3,1543,1,1982,269000,269000,48,0,35.9112,-78.9178,1,174.33570965651327
6.87,27704,3,3,1386,1,2023,309990,309990,41,0,36.0383,-78.8764,1,223.65800865800867
6.87,27610,3,4,1733,1,2024,317690,317690,57,0,35.7667,-78.6008,4,183.31794575879977
6.87,27713,2,3,1403,1,2006,315000,315000,39,0,35.9112,-78.9178,1,224.51888809693517
6.87,27704,3,3,1386,1,2024,319990,319990,41,0,36.0383,-78.8764,1,230.87301587301587
6.87,27610,3,4,1733,1,2024,314690,314690,57,0,35.7667,-78.6008,4,181.5868436237738
6.87,27610,3,4,1733,1,2024,328190,328190,58,0,35.7667,-78.6008,4,189.37680323139065
6.87,27587,3,3,1792,1,2024,328175,328175,55,0,35.9815,-78.5392,4,183.13337053571428
6.87,27616,3,3,1440,1,2022,320000,320000,15,0,35.8673,-78.5381,4,222.22222222222223
6.87,27545,2,1,911,1,1988,225000,225000,137,0,35.7789,-78.4898,4,246.98133918770583
6.87,27609,2,3,1220,1,1986,290000,290000,21,0,35.848,-78.6317,2,237.70491803278688
6.87,27587,3,3,1493,1,2015,300000,300000,60,0,35.9815,-78.5392,4,200.93770931011383
6.87,27610,2,3,1263,1,2023,297140,297140,168,0,35.7667,-78.6008,4,235.2652414885194
6.87,27520,3,3,1536,1,2024,295000,295000,21,0,35.6348,-78.451,0,192.05729166666663
6.87,27587,3,3,1792,1,2024,337175,337175,41,0,35.9815,-78.5392,4,188.1556919642857
6.87,27617,2,3,1331,1,2006,335000,335000,75,0,35.9034,-78.7447,2,251.69045830202856
6.87,27610,3,3,1792,1,2024,339150,339150,66,0,35.7667,-78.6008,4,189.2578125
6.87,27502,3,3,2074,1,2023,481995,481955,37,-40,35.7225,-78.8408,1,232.3794599807136
6.87,27523,4,4,3281,1,2019,644990,644900,258,-90,35.7225,-78.8408,1,196.5559280707101
6.87,27278,3,3,1823,1,2023,353990,352990,146,-1000,36.0756,-79.0914,3,193.63137685134396
6.87,27614,3,3,1708,1,2007,341000,340000,62,-1000,35.9457,-78.6433,2,199.0632318501171
6.87,27278,3,3,1823,1,2023,358990,357990,125,-1000,36.0756,-79.0914,3,196.3741086121777
6.87,27302,3,3,1858,1,2024,331650,330000,57,-1650,36.0979,-79.2719,3,177.6103336921421
6.87,27597,3,3,1588,1,2023,271986,269723,144,-2263,35.8321,-78.3174,0,169.8507556675063
6.87,27705,1,1,686,1,1984,190000,187500,40,-2500,36.0218,-78.9478,1,273.32361516034985
6.87,27610,2,3,1685,1,2024,395000,392000,71,-3000,35.7667,-78.6008,4,232.6409495548961
6.87,27617,2,4,1690,1,2005,329900,326000,48,-3900,35.9034,-78.7447,2,192.89940828402368
6.87,27517,2,2,1302,1,1983,299000,295000,40,-4000,35.9182,-79.0035,1,226.57450076804915
6.87,27606,3,2,1172,1,1974,249000,245000,34,-4000,35.7645,-78.7112,2,209.0443686006826
6.87,27591,3,3,1558,1,2023,279580,275000,70,-4580,35.798,-78.3926,0,176.50834403080873
6.87,27526,4,3,2240,1,2023,439900,435000,43,-4900,35.58,-78.7908,1,194.19642857142856
6.87,27526,3,3,1735,1,2024,354990,350000,71,-4990,35.58,-78.7908,1,201.72910662824208
6.87,27614,3,3,2215,1,2005,525000,520000,50,-5000,35.9457,-78.6433,2,234.7629796839729
6.87,27613,3,3,1345,1,1988,315000,310000,35,-5000,35.8949,-78.7051,2,230.48327137546468
6.87,27613,3,3,1600,1,2003,435000,430000,37,-5000,35.8949,-78.7051,2,268.75
6.87,27527,3,3,2205,1,2024,345990,340000,128,-5990,35.6577,-78.3837,0,154.1950113378685
6.87,27606,4,4,1902,1,1986,349000,343000,42,-6000,35.7645,-78.7112,2,180.33648790746585
6.87,27501,3,3,1618,1,2023,266678,259900,197,-6778,35.4897,-78.7249,1,160.63040791100124
6.87,27713,3,3,1380,1,2003,269900,263000,280,-6900,35.9112,-78.9178,1,190.57971014492756
6.87,27703,4,4,2410,1,2023,473455,465955,92,-7500,35.9781,-78.8439,1,193.3423236514523
6.87,27501,3,3,1603,1,2023,272669,265000,265,-7669,35.4897,-78.7249,1,165.3150343106675
6.87,27703,3,3,1716,1,2023,369000,360000,98,-9000,35.9781,-78.8439,1,209.7902097902098
6.87,27703,3,4,1858,1,2024,376220,366220,50,-10000,35.9781,-78.8439,1,197.1044133476857
6.87,27513,3,3,2755,1,2005,590000,580000,76,-10000,35.7956,-78.7941,1,210.52631578947367
6.87,27616,3,3,1464,1,2006,295000,283000,54,-12000,35.8673,-78.5381,4,193.3060109289617
6.87,27587,3,4,2271,1,2022,409900,395000,79,-14900,35.9815,-78.5392,4,173.93218846323205
6.87,27604,2,3,1067,1,2000,245000,230000,69,-15000,35.8334,-78.5799,4,215.5576382380506
6.87,27703,3,3,1892,1,2019,450000,435000,33,-15000,35.9781,-78.8439,1,229.9154334038055
6.87,27613,3,3,1632,1,1999,369000,352500,67,-16500,35.8949,-78.7051,2,215.99264705882356
6.87,27526,3,3,1735,1,2023,381600,365000,50,-16600,35.58,-78.7908,1,210.37463976945244
6.87,27613,3,3,2650,1,2006,639900,623000,23,-16900,35.8949,-78.7051,2,235.0943396226415
6.87,27540,3,3,1801,1,2015,445000,427000,181,-18000,35.6263,-78.8458,1,237.0905052748473
6.87,27520,3,3,1433,1,2019,325000,305000,43,-20000,35.6348,-78.451,0,212.8401953942777
6.87,27712,3,3,2844,1,2007,498000,470000,225,-28000,36.0918,-78.9299,1,165.26019690576652
6.87,27526,3,3,1915,1,2023,412050,384000,48,-28050,35.58,-78.7908,1,200.52219321148823
6.79,27516,3,3,2450,1,1999,675000,745000,30,70000,35.9162,-79.0999,1,304.0816326530612
6.79,27517,3,3,1599,1,2003,395000,435000,41,40000,35.9182,-79.0035,1,272.0450281425891
6.79,27713,3,3,2311,1,2018,467500,496865,22,29365,35.9112,-78.9178,1,215.0
6.79,27713,2,3,1458,1,1996,375000,400000,33,25000,35.9112,-78.9178,1,274.34842249657066
6.79,27518,3,4,2382,1,2010,482000,506222,20,24222,35.7299,-78.7735,1,212.51973131822
6.79,27615,2,2,1161,1,1985,285000,306000,13,21000,35.8887,-78.6393,2,263.5658914728682
6.79,27519,4,4,2819,1,2015,575000,596000,32,21000,35.8072,-78.887,1,211.4224902447677
6.79,27587,3,3,1502,1,2002,279900,300000,41,20100,35.9815,-78.5392,4,199.73368841544607
6.79,27502,4,4,2496,1,2020,470000,486099,41,16099,35.7225,-78.8408,1,194.75120192307693
6.79,27540,4,3,2610,1,2012,500000,515000,14,15000,35.6263,-78.8458,1,197.31800766283524
6.79,27519,3,3,2496,1,1996,525000,540000,20,15000,35.8072,-78.887,1,216.34615384615384
6.79,27501,3,3,1573,1,2023,247532,262000,359,14468,35.4897,-78.7249,1,166.56071201525748
6.79,27516,3,3,1566,1,2023,489722,502656,201,12934,35.9162,-79.0999,1,320.9808429118774
6.79,27613,3,4,1913,1,2001,372000,383500,32,11500,35.8949,-78.7051,2,200.47046523784635
6.79,27540,3,3,1690,1,2020,400000,411000,44,11000,35.6263,-78.8458,1,243.19526627218931
6.79,27560,3,4,2832,1,2001,559000,570000,22,11000,35.8344,-78.8466,1,201.271186440678
6.79,27539,3,3,1900,1,2015,439900,450000,33,10100,35.7225,-78.8408,1,236.8421052631579
6.79,27615,2,3,1216,1,1986,270000,280000,37,10000,35.8887,-78.6393,2,230.26315789473685
6.79,27610,2,3,1326,1,2022,285000,295000,20,10000,35.7667,-78.6008,4,222.473604826546
6.79,27616,3,3,1438,1,2017,285000,295000,42,10000,35.8673,-78.5381,4,205.1460361613352
6.79,27501,3,3,1618,1,2023,262070,271797,219,9727,35.4897,-78.7249,1,167.98331273176763
6.79,27526,4,3,2439,1,2023,471355,480200,131,8845,35.58,-78.7908,1,196.8839688396884
6.79,27501,3,3,1603,1,2023,257170,265101,220,7931,35.4897,-78.7249,1,165.378041172801
6.79,27615,3,3,2076,1,2012,425000,432000,42,7000,35.8887,-78.6393,2,208.09248554913296
6.79,27606,3,3,1630,1,2010,358000,365000,73,7000,35.7645,-78.7112,2,223.92638036809817
6.79,27612,3,4,2178,1,2001,450000,456000,26,6000,35.852,-78.6841,2,209.366391184573
6.79,27713,3,4,1992,1,2021,379000,384500,31,5500,35.9112,-78.9178,1,193.0220883534137
6.79,27604,3,3,1458,1,2000,299900,305000,41,5100,35.8334,-78.5799,4,209.19067215363512
6.79,27502,3,3,2265,1,2020,515000,520000,48,5000,35.7225,-78.8408,1,229.58057395143487
6.79,27615,3,3,1823,1,1985,400000,404000,41,4000,35.8887,-78.6393,2,221.61272627537028
6.79,27519,2,2,1428,1,2009,469000,473000,42,4000,35.8072,-78.887,1,331.2324929971989
6.79,27530,2,2,1181,1,2021,214000,218000,83,4000,35.3683,-78.0929,0,184.5893310753599
6.79,27587,4,4,2554,1,2023,394775,397775,121,3000,35.9815,-78.5392,4,155.7458888018794
6.79,27523,4,4,2427,1,2024,605000,607275,60,2275,35.7225,-78.8408,1,250.21631644004944
6.79,27609,3,4,1883,1,1974,319000,320000,23,1000,35.848,-78.6317,2,169.94158258098778
6.79,27519,2,2,1522,1,2009,485000,485722,29,722,35.8072,-78.887,1,319.1340341655716
6.79,27501,3,3,1588,1,2023,265660,266340,220,680,35.4897,-78.7249,1,167.72040302267
6.79,27612,3,4,2098,1,2023,587250,587740,306,490,35.852,-78.6841,2,280.14299332697806
6.79,27278,3,3,1823,1,2023,368890,369370,152,480,36.0756,-79.0914,3,202.61656609983544
6.79,27278,3,3,1823,1,2023,373890,374370,127,480,36.0756,-79.0914,3,205.3592978606692
6.79,27591,3,3,1558,1,2024,279580,280000,35,420,35.798,-78.3926,0,179.7175866495507
6.79,27501,3,3,1622,1,2023,264765,264890,220,125,35.4897,-78.7249,1,163.3107274969174
6.79,27529,3,3,2104,1,2017,392900,393000,41,100,35.6813,-78.5975,4,186.787072243346
6.79,27615,2,3,1226,1,1985,274900,275000,41,100,35.8887,-78.6393,2,224.30668841761823
6.79,27615,2,3,1590,1,1985,339900,340000,40,100,35.8887,-78.6393,2,213.83647798742135
6.79,27606,4,4,2334,1,2023,595000,595000,48,0,35.7645,-78.7112,2,254.9271636675236
6.79,27612,3,4,2100,1,2023,600095,600095,289,0,35.852,-78.6841,2,285.7595238095238
6.79,27612,3,4,2098,1,2023,581989,581989,262,0,35.852,-78.6841,2,277.4018112488084
6.79,27612,3,4,2100,1,2023,619828,619828,307,0,35.852,-78.6841,2,295.1561904761905
6.79,27612,3,4,2098,1,2023,670000,670000,81,0,35.852,-78.6841,2,319.35176358436604
6.79,27609,3,4,2331,1,2014,745000,745000,54,0,35.848,-78.6317,2,319.6053196053196
6.79,27613,4,4,2500,1,2024,649000,649000,146,0,35.8949,-78.7051,2,259.6
6.79,27612,3,4,2098,1,2023,649990,649990,260,0,35.852,-78.6841,2,309.8141086749285
6.79,27610,3,3,1770,1,2024,354990,354990,99,0,35.7667,-78.6008,4,200.5593220338983
6.79,27703,3,3,1969,1,2024,405875,405875,56,0,35.9781,-78.8439,1,206.13255459624176
6.79,27587,3,3,2383,1,2024,404990,404990,38,0,35.9815,-78.5392,4,169.9496433067562
6.79,27610,3,3,1924,1,2024,401380,401380,132,0,35.7667,-78.6008,4,208.6174636174636
6.79,27502,3,3,2116,1,2007,475000,475000,39,0,35.7225,-78.8408,1,224.48015122873343
6.79,27703,3,3,1792,1,2023,354900,354900,148,0,35.9781,-78.8439,1,198.046875
6.79,27278,3,3,1823,1,2023,358990,358990,150,0,36.0756,-79.0914,3,196.92265496434447
6.79,27511,2,2,1183,1,1990,349000,349000,168,0,35.7641,-78.7786,1,295.01267962806423
6.79,27587,4,4,2136,1,2023,399000,399000,151,0,35.9815,-78.5392,4,186.7977528089888
6.79,27603,3,3,1938,1,2024,406340,406340,77,0,35.7076,-78.6563,4,209.66976264189887
6.79,27603,3,3,1938,1,2024,408700,408700,75,0,35.7076,-78.6563,4,210.8875128998968
6.79,27516,3,3,2141,1,2021,474900,474900,76,0,35.9162,-79.0999,1,221.81223727230267
6.79,27527,3,3,2174,1,2023,362400,362400,64,0,35.6577,-78.3837,0,166.69733210671572
6.79,27617,4,3,2139,1,2024,521371,521371,73,0,35.9034,-78.7447,2,243.74520804114076
6.79,27616,3,3,1629,1,2023,354900,354900,315,0,35.8673,-78.5381,4,217.86372007366484
6.79,27529,3,3,1920,1,2023,386219,386219,167,0,35.6813,-78.5975,4,201.15572916666667
6.79,27703,3,3,1864,1,2023,394000,394000,57,0,35.9781,-78.8439,1,211.37339055793996
6.79,27617,3,3,1949,1,2023,489408,489408,160,0,35.9034,-78.7447,2,251.10723447922007
6.79,27526,4,3,2439,1,2023,449455,449455,161,0,35.58,-78.7908,1,184.27839278392784
6.79,27613,3,4,1950,1,2023,459900,459900,79,0,35.8949,-78.7051,2,235.84615384615384
6.79,27526,4,4,2439,1,2023,459355,459355,161,0,35.58,-78.7908,1,188.33743337433376
6.79,27587,4,4,2317,1,2024,414990,414990,84,0,35.9815,-78.5392,4,179.1066033664221
6.79,27703,3,3,2211,1,2024,450790,450790,59,0,35.9781,-78.8439,1,203.8851198552691
6.79,27502,4,3,1700,1,1998,419900,419900,41,0,35.7225,-78.8408,1,247.0
6.79,27511,3,3,1811,1,1985,430000,430000,47,0,35.7641,-78.7786,1,237.43787962451685
6.79,27587,4,5,2463,1,2024,440000,440000,1,0,35.9815,-78.5392,4,178.64393016646366
6.79,27526,4,3,2240,1,2023,435195,435195,160,0,35.58,-78.7908,1,194.28348214285717
6.79,27526,4,3,2240,1,2023,435195,435195,132,0,35.58,-78.7908,1,194.28348214285717
6.79,27526,4,3,2240,1,2023,435195,435195,160,0,35.58,-78.7908,1,194.28348214285717
6.79,27587,4,5,2463,1,2024,467250,467250,51,0,35.9815,-78.5392,4,189.7076735688185
6.79,27603,3,3,1955,1,2023,412400,412400,76,0,35.7076,-78.6563,4,210.9462915601023
6.79,27502,3,3,2219,1,2020,464000,464000,49,0,35.7225,-78.8408,1,209.10319963947725
6.79,27526,4,4,2439,1,2023,462355,462355,159,0,35.58,-78.7908,1,189.56744567445676
6.79,27312,3,2,2029,1,1987,375000,375000,43,0,35.7694,-79.1755,1,184.82010842779692
6.79,27215,2,3,2026,1,2023,389990,389990,358,0,36.0318,-79.4889,3,192.49259624876603
6.79,27610,2,3,1685,1,2023,396000,396000,101,0,35.7667,-78.6008,4,235.01483679525225
6.79,27253,3,3,1400,1,2024,263210,263210,113,0,36.031,-79.3814,3,188.00714285714287
6.79,27705,2,2,1098,1,1984,230000,230000,34,0,36.0218,-78.9478,1,209.47176684881603
6.79,27705,2,2,1209,1,1998,240000,240000,55,0,36.0218,-78.9478,1,198.51116625310172
6.79,27253,3,3,1400,1,2024,255480,255480,111,0,36.031,-79.3814,3,182.4857142857143
6.79,27614,3,3,1634,1,2004,280000,280000,35,0,35.9457,-78.6433,2,171.35862913096696
6.79,27253,3,3,1400,1,2024,258150,258150,113,0,36.031,-79.3814,3,184.39285714285717
6.79,27546,3,3,1713,1,2024,279000,279000,97,0,35.332,-78.9212,1,162.87215411558668
6.79,27526,3,3,1418,1,2023,278990,278990,279,0,35.58,-78.7908,1,196.74894217207336
6.79,27610,3,4,1733,1,2024,319190,319190,50,0,35.7667,-78.6008,4,184.1834968263128
6.79,27610,3,4,1733,1,2024,317990,317990,50,0,35.7667,-78.6008,4,183.4910559723024
6.79,27571,3,3,1667,1,2015,315000,315000,55,0,35.9156,-78.4658,4,188.9622075584883
6.79,27511,3,3,1504,1,1983,315000,315000,128,0,35.7641,-78.7786,1,209.4414893617021
6.79,27704,3,3,1386,1,2023,311990,311990,50,0,36.0383,-78.8764,1,225.1010101010101
6.79,27610,2,2,1622,1,2023,325000,325000,4,0,35.7667,-78.6008,4,200.3699136868064
6.79,27527,3,3,2205,1,2024,335990,335990,67,0,35.6577,-78.3837,0,152.3764172335601
6.79,27713,3,3,1371,1,2005,335000,335000,14,0,35.9112,-78.9178,1,244.34719183078045
6.79,27603,3,3,1430,1,2000,335000,335000,33,0,35.7076,-78.6563,4,234.26573426573427
6.79,27704,3,3,1386,1,2024,324990,324990,31,0,36.0383,-78.8764,1,234.4805194805195
6.79,27610,3,3,1442,1,2024,289990,289990,126,0,35.7667,-78.6008,4,201.1026352288488
6.79,27525,3,3,1618,1,2023,291554,291554,39,0,36.0955,-78.4486,4,180.19406674907293
6.79,27525,3,3,1586,1,2023,293469,293469,270,0,36.0955,-78.4486,4,185.0372005044136
6.79,27525,3,3,1603,1,2023,290478,290478,168,0,36.0955,-78.4486,4,181.2089831565814
6.79,27520,3,3,1933,1,2023,315602,315602,151,0,35.6348,-78.451,0,163.27056389032592
6.79,27610,3,4,1733,1,2024,337315,337315,54,0,35.7667,-78.6008,4,194.64223889209464
6.79,27704,3,3,2054,1,2023,336900,336900,114,0,36.0383,-78.8764,1,164.02142161635834
6.79,27610,3,4,1733,1,2024,338815,338815,54,0,35.7667,-78.6008,4,195.5077899596076
6.79,27610,2,2,1685,1,2024,330000,330000,4,0,35.7667,-78.6008,4,195.8456973293769
6.79,27278,3,3,1699,1,2023,335000,334800,265,-200,36.0756,-79.0914,3,197.0570924072984
6.79,27613,3,4,1950,1,2023,459900,459000,80,-900,35.8949,-78.7051,2,235.3846153846154
6.79,27278,3,3,1763,1,2023,352000,351000,113,-1000,36.0756,-79.0914,3,199.0924560408395
6.79,27529,3,3,1920,1,2023,387602,386500,254,-1102,35.6813,-78.5975,4,201.30208333333331
6.79,27501,3,3,1586,1,2023,257370,255875,220,-1495,35.4897,-78.7249,1,161.33354350567464
6.79,27546,3,3,1812,1,2023,283000,281000,190,-2000,35.332,-78.9212,1,155.07726269315674
6.79,27604,2,3,1267,1,1985,249000,247000,54,-2000,35.8334,-78.5799,4,194.94869771112863
6.79,27526,3,3,1915,1,2023,387990,385000,77,-2990,35.58,-78.7908,1,201.0443864229765
6.79,27616,3,3,1406,1,2004,268000,265000,127,-3000,35.8673,-78.5381,4,188.4779516358464
6.79,27615,2,2,1106,1,1986,260000,257000,33,-3000,35.8887,-78.6393,2,232.36889692585896
6.79,27519,3,3,2159,1,2015,544990,541000,44,-3990,35.8072,-78.887,1,250.5789717461788
6.79,27501,3,3,1618,1,2023,274238,270000,264,-4238,35.4897,-78.7249,1,166.87268232385662
6.79,27526,4,4,2319,1,2023,444700,440000,249,-4700,35.58,-78.7908,1,189.7369555843036
6.79,27614,3,3,1722,1,2005,369900,365000,41,-4900,35.9457,-78.6433,2,211.96283391405345
6.79,27587,4,4,2163,1,2024,415000,410000,50,-5000,35.9815,-78.5392,4,189.55154877484972
6.79,27617,2,3,1450,1,2006,320000,315000,55,-5000,35.9034,-78.7447,2,217.24137931034485
6.79,27703,3,3,1716,1,2024,369000,364000,44,-5000,35.9781,-78.8439,1,212.12121212121207
6.79,27502,4,4,2227,1,2023,508000,503000,144,-5000,35.7225,-78.8408,1,225.86439155815
6.79,27713,2,2,1065,1,1984,285000,280000,98,-5000,35.9112,-78.9178,1,262.9107981220657
6.79,27703,3,3,1818,1,2020,435000,430000,38,-5000,35.9781,-78.8439,1,236.52365236523653
6.79,27616,3,4,1895,1,2020,395000,390000,145,-5000,35.8673,-78.5381,4,205.8047493403694
6.79,27610,3,3,1330,1,2023,319295,314000,202,-5295,35.7667,-78.6008,4,236.09022556390977
6.79,27617,2,3,1248,1,2005,314900,309500,70,-5400,35.9034,-78.7447,2,247.9967948717949
6.79,27703,4,4,2410,1,2024,465450,460000,49,-5450,35.9781,-78.8439,1,190.8713692946058
6.79,27617,3,3,2322,1,2023,595106,589106,258,-6000,35.9034,-78.7447,2,253.70628768303183
6.79,27612,4,4,2570,1,2001,424900,418850,159,-6050,35.852,-78.6841,2,162.97665369649806
6.79,27520,3,3,2038,1,2024,330000,323000,165,-7000,35.6348,-78.451,0,158.48871442590774
6.79,27703,3,3,1925,1,2024,402810,395000,85,-7810,35.9781,-78.8439,1,205.1948051948052
6.79,27703,4,3,1935,1,2020,405000,397000,56,-8000,35.9781,-78.8439,1,205.16795865633077
6.79,27713,3,2,1315,1,1985,302000,293000,128,-9000,35.9112,-78.9178,1,222.81368821292776
6.79,27519,3,3,2368,1,2023,587265,577690,294,-9575,35.8072,-78.887,1,243.95692567567568
6.79,27604,3,4,1923,1,2021,374900,365000,119,-9900,35.8334,-78.5799,4,189.80759230369216
6.79,27560,3,3,1920,1,2016,439990,430000,47,-9990,35.8344,-78.8466,1,223.95833333333331
6.79,27617,3,3,1955,1,2007,395000,385000,35,-10000,35.9034,-78.7447,2,196.9309462915601
6.79,27607,3,4,2142,1,2020,585000,575000,21,-10000,35.8014,-78.6877,2,268.44070961718023
6.79,27312,3,3,2084,1,2023,465585,454710,216,-10875,35.7694,-79.1755,1,218.19097888675623
6.79,27703,3,3,1925,1,2024,414990,404000,82,-10990,35.9781,-78.8439,1,209.87012987012983
6.79,27526,3,3,1735,1,2024,369990,358000,77,-11990,35.58,-78.7908,1,206.3400576368876
6.79,27587,3,3,2489,1,2007,437500,425000,227,-12500,35.9815,-78.5392,4,170.75130574527924
6.79,27610,3,4,1900,1,2023,359990,347000,54,-12990,35.7667,-78.6008,4,182.6315789473684
6.79,27591,3,3,1637,1,2024,350470,336657,70,-13813,35.798,-78.3926,0,205.65485644471596
6.79,27703,3,3,1925,1,2024,418080,403500,56,-14580,35.9781,-78.8439,1,209.6103896103896
6.79,27603,3,3,1872,1,2023,414990,400000,136,-14990,35.7076,-78.6563,4,213.67521367521368
6.79,27591,4,3,2160,1,2023,367613,352000,79,-15613,35.798,-78.3926,0,162.96296296296296
6.79,27703,3,3,1969,1,2024,409815,394000,60,-15815,35.9781,-78.8439,1,200.1015744032504
6.79,27617,4,4,2444,1,2023,596743,579000,179,-17743,35.9034,-78.7447,2,236.9067103109656
6.79,27511,3,3,1469,1,2011,398000,380000,49,-18000,35.7641,-78.7786,1,258.6793737236215
6.79,27253,2,2,1139,1,2005,265000,245000,61,-20000,36.031,-79.3814,3,215.1009657594381
6.79,27612,3,3,2764,1,2011,950000,930000,64,-20000,35.852,-78.6841,2,336.46888567293774
6.79,27591,3,3,1558,1,2024,306430,278100,36,-28330,35.798,-78.3926,0,178.49807445442875
6.79,27591,3,3,1558,1,2024,309020,275000,37,-34020,35.798,-78.3926,0,176.50834403080873
