Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,List Year,List Month,Closing Year,Closing Month,Price Increase Percentage,Age of Property,Geo Cluster,Log Sold Price
5.22,27604,2,1,-0.5585682872333705,-0.11033614216926044,1973,2022-07-19,2022-08-10,-0.9372123034869261,165000.0,-0.9835679937291457,0,35.8334,-78.5799,3,2022,7,2022,8,-0.2063811900695447,0.9129787693855644,4,12.013706813470414
5.22,27606,3,2,0.06227039095886395,-0.11033614216926044,1972,2022-07-11,2022-08-10,-0.6320563512527538,209000.0,-0.7584241208938929,0,35.7645,-78.7112,1,2022,7,2022,8,-0.2063811900695447,0.959787830861457,0,12.250094315624496
5.22,27520,2,2,-0.49045940270595234,-0.11033614216926044,2002,2022-07-14,2022-08-08,-0.590444175948094,215000.0,-0.8991390414159258,0,35.6348,-78.451,1,2022,7,2022,8,-0.2063811900695447,-0.44448401341531873,0,12.278397958261774
5.22,27518,2,2,-0.11586053780515268,-0.11033614216926044,1997,2022-06-14,2022-08-10,-0.03908285316135096,294500.0,0.0014364499250853408,0,35.7299,-78.7735,1,2022,6,2022,8,-0.2063811900695447,-0.21043870603585613,0,12.593037677653752
5.22,27615,3,3,1.510893973407411,-0.11033614216926044,1996,2022-06-16,2022-08-12,0.34582976840675267,350000.0,0.0014364499250853408,0,35.8887,-78.6393,3,2022,6,2022,8,-0.2063811900695447,-0.1636296445599636,4,12.765691290604371
5.22,27517,2,2,-0.08704524050509116,-0.11033614216926044,2010,2022-08-11,2022-08-11,2.038058230796253,594000.0,-1.602713644026091,0,35.9182,-79.0035,2,2022,8,2022,8,-0.2063811900695447,-0.8189565052224589,1,13.29463628184505
5.22,27615,3,3,2.3609452437592258,-0.11033614216926044,1969,2022-02-28,2022-08-10,-0.014809084233632716,296000.0,2.0699457815989706,-2000,35.8887,-78.6393,3,2022,2,2022,8,-0.3231543635857826,1.1002150152891346,4,12.598118111678868
5.22,27215,3,2,0.07274868088615905,-0.11033614216926044,2006,2022-06-24,2022-08-11,-0.9372123034869261,160000.0,-0.25185040701457406,-5000,36.0318,-79.4889,0,2022,6,2022,8,-0.7336297614004371,-0.6317202593188889,3,11.982935344196433
5.22,27615,2,3,0.2482600371683519,-0.11033614216926044,1984,2022-06-22,2022-08-11,-0.04255053443673928,285000.0,-0.19556443880576085,-9000,35.8887,-78.6393,3,2022,6,2022,8,-0.7390098488629973,0.3980790931507467,4,12.560247968016562
5.22,27514,2,3,-0.9122105722795799,-0.11033614216926044,1984,2022-07-14,2022-08-12,-0.9725826524958869,145000.0,-0.7865671049982995,-14900,35.9203,-79.0372,2,2022,7,2022,8,-1.8276952771452157,0.3980790931507467,1,11.884495917930655
5.22,27587,2,2,0.698826504042041,-0.11033614216926044,2016,2022-07-01,2022-08-11,0.8999652362138063,415000.0,-0.44885129574542026,-14900,35.9815,-78.5392,3,2022,7,2022,8,-0.8094240431130427,-1.099810874077814,4,12.936036208848487
5.22,27560,3,2,0.4159126760050734,-0.11033614216926044,2000,2022-07-15,2022-08-12,0.06841526637568698,285000.0,-0.814710089102706,-25000,35.8344,-78.8466,2,2022,7,2022,8,-1.6095427105469198,-0.35086589046353367,1,12.560247968016562
5.22,27514,3,3,2.3609452437592258,10.173775759902888,1937,2022-02-19,2022-08-09,1.8369327168237306,446600.0,2.0699457815989706,-118400,35.9203,-79.0372,2,2022,2,2022,8,-3.8525150270678865,2.598104982517695,1,13.009420857525857
5.13,27560,3,2,0.5390325826507908,-0.11033614216926044,2000,2022-07-14,2022-08-15,-0.13964561014761226,310001.0,-0.7021381526850796,30001,35.8344,-78.8466,2,2022,7,2022,8,1.657881255717732,-0.35086589046353367,1,12.64433402805342
5.13,27513,2,1,-0.9672215943978791,-0.11033614216926044,1983,2022-07-11,2022-08-16,-0.7014099767605202,215000.0,-0.5895662162674533,16000,35.7956,-78.7941,1,2022,7,2022,8,1.1925496926576473,0.4448881546266392,0,12.278397958261774
5.13,27603,2,2,-0.49569854766959986,-0.11033614216926044,1987,2022-07-07,2022-08-19,-0.7645217759725876,201500.0,-0.39256532753660706,11600,35.7076,-78.6563,1,2022,7,2022,8,0.8564453139086842,0.25765190872306915,0,12.213549623135716
5.13,27513,2,2,0.01511808628603602,-0.11033614216926044,1999,2022-07-06,2022-08-18,-0.000938359132079432,310000.0,-0.39256532753660706,10000,35.7956,-78.7941,1,2022,7,2022,8,0.373592238394437,-0.3040568289876412,0,12.644330802262578
5.13,27540,1,2,-1.0510479138162399,-0.11033614216926044,2001,2022-06-23,2022-08-18,-0.5210905504403276,235000.0,-0.02670653417932126,10000,35.6263,-78.8458,1,2022,6,2022,8,0.5669167145490976,-0.3976749519394262,0,12.367345048436391
5.13,27409,2,2,-0.2546978793418127,-0.11033614216926044,2000,2022-07-22,2022-08-17,-1.1112899035114197,148500.0,-0.8709960573115193,8600,36.0777,-79.9086,0,2022,7,2022,8,0.8631909653536668,-0.35086589046353367,3,11.908346971208951
5.13,27701,1,1,-1.0510479138162399,-0.11033614216926044,1984,2022-07-12,2022-08-18,0.47760165687150885,370000.0,-0.5614232321630467,1000,35.9967,-78.8966,2,2022,7,2022,8,-0.15922887881231043,0.3980790931507467,1,12.821260987319457
5.13,27603,1,2,-0.3751982135057063,-0.11033614216926044,1892,2022-06-03,2022-08-17,1.0324306609336402,450000.0,0.5080101638044041,1000,35.7076,-78.6563,1,2022,6,2022,8,-0.16763018148620518,4.704512748932859,0,13.017005083966255
5.13,27610,2,2,-0.7576557958519773,-0.11033614216926044,1986,2022-05-12,2022-08-16,-0.9718891162408092,160000.0,1.0990128299969428,0,35.7667,-78.6008,1,2022,5,2022,8,-0.2063811900695447,0.3044609701989616,0,11.982935344196433
5.13,27513,2,1,-0.5166551275241901,-0.11033614216926044,1984,2022-06-22,2022-08-19,-0.48641373768644436,230000.0,0.029579434029491942,0,35.7956,-78.7941,1,2022,6,2022,8,-0.2063811900695447,0.3980790931507467,0,12.345838935721968
5.13,27615,2,2,-0.4433070980331244,-0.11033614216926044,1984,2022-05-30,2022-08-15,-0.5731057695711523,215000.0,0.5642961320132174,-2500,35.8887,-78.6393,3,2022,5,2022,8,-0.40637202747091766,0.3980790931507467,4,12.278397958261774
5.13,28314,3,2,0.583565314841795,-0.11033614216926044,2004,2022-07-07,2022-08-17,-1.1903530365902735,125000.0,-0.44885129574542026,-3500,35.0583,-79.008,4,2022,7,2022,8,-0.680289439008985,-0.5381021363671038,2,11.736077016252437
5.13,27616,1,2,-1.1741678204619572,-0.11033614216926044,1986,2022-06-16,2022-08-19,-0.9164062158345961,164000.0,0.19843733865593155,-4000,35.8673,-78.5381,3,2022,6,2022,8,-0.6206479246866744,0.3044609701989616,4,12.00762780434872
5.13,27514,2,3,-0.2416000169326938,-0.11033614216926044,1984,2022-07-27,2022-08-15,-0.6389917138035305,200000.0,-1.0679969460423655,-8000,35.9203,-79.0372,2,2022,7,2022,8,-0.8755812998356775,0.3980790931507467,1,12.206077645517674
5.13,27606,3,2,-0.09228438546873871,-0.11033614216926044,1972,2022-07-13,2022-08-15,-0.6251209887019772,200500.0,-0.6739951685806731,-9500,35.7645,-78.7112,1,2022,7,2022,8,-0.9934879858420913,0.959787830861457,0,12.208574513247495
5.55,27249,2,2,1.869775403417268,-0.11033614216926044,2009,2022-07-10,2022-08-22,-0.000938359132079432,325000.0,-0.39256532753660706,25000,36.1183,-79.5685,0,2022,7,2022,8,1.2435523810904094,-0.7721474437465664,3,12.691583538230217
5.55,27613,3,3,1.044610071642779,-0.11033614216926044,1995,2022-07-19,2022-08-23,0.24179933014510302,355000.0,-0.6177092003718598,20000,35.8949,-78.7051,3,2022,7,2022,8,0.83237718926893,-0.11682058308407108,4,12.779875885354993
5.55,27703,1,1,-0.9986564641797645,-0.11033614216926044,2008,2022-08-18,2022-08-26,-0.5564608994492884,232000.0,-1.3775697711908381,12100,35.9781,-78.8439,2,2022,8,2022,8,0.7510101447755001,-0.7253383822706739,1,12.354496960983985
5.55,27514,2,2,-0.08966481298691494,-0.11033614216926044,2005,2022-06-11,2022-08-25,0.019867728520250493,309000.0,0.5080101638044041,6000,35.9203,-79.0372,2,2022,6,2022,8,0.1381574803050979,-0.5849111978429963,1,12.6410997921206
5.55,27610,2,2,-0.49569854766959986,-0.11033614216926044,1986,2022-07-13,2022-08-23,-1.0065659289946924,160000.0,-0.44885129574542026,5000,35.7667,-78.6008,1,2022,7,2022,8,0.35488341812140534,0.3044609701989616,0,11.982935344196433
5.55,27713,2,2,-0.4537853879604195,-0.11033614216926044,1986,2022-07-11,2022-08-22,-0.6112502636004239,215600.0,-0.4207083116410137,3600,35.9112,-78.9178,2,2022,7,2022,8,0.08907697160078559,0.3044609701989616,1,12.281184756225146
5.55,27615,3,3,0.46306498067790136,-0.11033614216926044,1969,2022-07-11,2022-08-26,-0.4524304611876388,236000.0,-0.30813637522338727,1100,35.8887,-78.6393,3,2022,7,2022,8,-0.12490344149861497,1.1002150152891346,4,12.371591321286905
5.55,27705,1,1,-1.7635716288723065,-0.11033614216926044,1985,2022-06-29,2022-08-26,-1.2146268055179916,125000.0,0.029579434029491942,0,36.0218,-78.9478,2,2022,6,2022,8,-0.2063811900695447,0.35127003167485416,1,11.736077016252437
5.55,27610,2,2,-0.6188184543153172,-0.11033614216926044,1986,2022-07-29,2022-08-26,-0.9725826524958869,159900.0,-0.814710089102706,0,35.7667,-78.6008,1,2022,7,2022,8,-0.2063811900695447,0.3044609701989616,0,11.982310152711182
5.55,27514,2,3,1.4113502190981075,-0.11033614216926044,2000,2022-08-17,2022-08-26,0.6925978959455847,400000.0,-1.3494267870864314,0,35.9203,-79.0372,2,2022,8,2022,8,-0.2063811900695447,-0.35086589046353367,1,12.899222326086994
5.55,27605,3,4,2.3609452437592258,-0.11033614216926044,2022,2022-05-12,2022-08-22,2.3657541113204497,637500.0,1.2678707346233824,0,35.7908,-78.653,1,2022,5,2022,8,-0.3081309143614713,-1.3806652429331692,0,13.36531112464094
5.55,27615,2,2,-0.25993702430546023,-0.11033614216926044,1992,2022-07-04,2022-08-23,-0.07722734719062249,280000.0,-0.19556443880576085,-9000,35.8887,-78.6393,3,2022,7,2022,8,-0.7482248775618459,0.0236066013436065,4,12.54254845357358
5.55,27511,2,2,-0.47212239533318595,-0.11033614216926044,1985,2022-07-21,2022-08-23,-0.3823832994247947,232000.0,-0.6739951685806731,-13000,35.7641,-78.7786,1,2022,7,2022,8,-1.1296041986448624,0.35127003167485416,0,12.354496960983985
5.55,27601,1,1,-0.6057205919061984,-0.11033614216926044,2008,2022-06-03,2022-08-26,0.9353355852227672,415000.0,0.7612970207440636,-20000,35.7727,-78.6324,1,2022,6,2022,8,-1.0063445396750368,-0.7253383822706739,0,12.936036208848487
5.55,27606,2,3,1.2017844205522057,-0.11033614216926044,2017,2022-05-31,2022-08-22,1.150331824296843,435000.0,0.733154036639657,-31000,35.7645,-78.7112,1,2022,5,2022,8,-1.363838890652169,-1.1466199355537066,0,12.983103608918753
5.66,27511,2,1,-1.2317984150620804,-0.11033614216926044,1980,2022-07-28,2022-08-29,-0.7291514269636268,230000.0,-0.7021381526850796,35000,35.7641,-78.7786,1,2022,7,2022,8,2.9165526555057415,0.5853153390543168,0,12.345838935721968
5.66,27249,2,2,1.3406217620888656,-0.11033614216926044,2008,2022-06-12,2022-08-30,-0.17432242290149547,305000.0,0.6205821002220305,30000,36.1183,-79.5685,0,2022,6,2022,8,1.6917136667216681,-0.7253383822706739,3,12.628070334272698
5.66,27516,2,3,0.14085756541357716,-0.11033614216926044,2001,2022-08-16,2022-08-31,0.6579210831917015,422500.0,-1.1805688824599918,27500,35.9162,-79.0999,2,2022,8,2022,8,1.0049557174818096,-0.3976749519394262,1,12.95394709264047
5.66,28314,3,2,0.19324901505005265,-0.11033614216926044,2002,2022-07-07,2022-08-29,-1.2354328931703216,135000.0,-0.11113548649254106,13000,35.0583,-79.008,4,2022,7,2022,8,1.6476322287907246,-0.44448401341531873,2,11.813037464800539
5.66,27604,3,3,0.2377817472410568,-0.11033614216926044,1973,2022-07-27,2022-08-30,-0.7645217759725876,200000.0,-0.6458521844762665,10100,35.8334,-78.5799,3,2022,7,2022,8,0.7190108521873614,0.9129787693855644,4,12.206077645517674
5.66,27249,2,2,1.348480479534337,-0.11033614216926044,2013,2022-07-18,2022-09-02,0.34582976840675267,360000.0,-0.30813637522338727,10000,36.1183,-79.5685,0,2022,7,2022,9,0.290738891471011,-0.9593836896501365,3,12.793862088206213
5.66,27511,3,3,2.3609452437592258,-0.11033614216926044,2003,2022-07-22,2022-08-31,2.3657541113204497,637500.0,-0.47699427984982684,5000,35.7641,-78.7786,1,2022,7,2022,8,-0.3081309143614713,-0.49129307489121127,0,13.36531112464094
5.66,27701,1,1,-1.0117543265888833,-0.11033614216926044,1930,2022-06-27,2022-08-29,0.31115295565286943,350000.0,0.17029435455152495,5000,35.9967,-78.8966,2,2022,6,2022,8,0.04578117013218648,2.9257684128489427,1,12.765691290604371
5.66,27517,3,2,0.39757566863230703,-0.11033614216926044,1974,2022-07-29,2022-08-30,-0.000938359132079432,305000.0,-0.7021381526850796,5000,35.9182,-79.0035,2,2022,7,2022,8,0.08360552416244615,0.866169707909672,1,12.628070334272698
5.66,27215,2,2,-0.2442195894145176,-0.11033614216926044,2004,2022-08-19,2022-09-02,-1.0065659289946924,160000.0,-1.2087118665643986,5000,36.0318,-79.4889,0,2022,8,2022,9,0.35488341812140534,-0.5381021363671038,3,11.982935344196433
5.66,27215,2,2,-0.2651761692691078,-0.11033614216926044,2004,2022-06-30,2022-09-01,-1.04887164055443,152000.0,0.17029435455152495,3100,36.0318,-79.4889,0,2022,6,2022,9,0.15585876189251238,-0.5381021363671038,3,11.931642378754141
5.66,27520,1,1,-0.9672215943978791,-0.11033614216926044,2003,2022-07-09,2022-08-31,-0.7991985887264709,186000.0,-0.11113548649254106,1100,35.6348,-78.451,1,2022,7,2022,8,-0.10287051868332839,-0.49129307489121127,0,12.133507329024972
5.66,27615,2,2,-0.482600685260481,-0.11033614216926044,1975,2022-07-13,2022-09-02,-0.487107273941522,230000.0,-0.16742145470135425,100,35.8887,-78.6393,3,2022,7,2022,9,-0.19881302875857496,0.8193606464337794,4,12.345838935721968
5.66,27603,1,1,-1.226559270098433,-0.11033614216926044,2008,2022-07-08,2022-08-30,0.10309207912957019,315000.0,-0.11113548649254106,0,35.7076,-78.6563,1,2022,7,2022,8,-0.2063811900695447,-0.7253383822706739,0,12.660331092405906
5.66,27614,3,3,1.3327630446433942,-0.11033614216926044,2005,2022-07-12,2022-08-30,-0.008567257937933738,298000.0,-0.22370742291016746,-900,35.9457,-78.6433,3,2022,7,2022,8,-0.258770894213163,-0.5849111978429963,4,12.604852121186608
5.66,27701,1,1,-1.4073097713442733,-0.11033614216926044,1930,2022-07-22,2022-08-31,0.2036548361158315,325000.0,-0.47699427984982684,-4500,35.9967,-78.8966,2,2022,7,2022,8,-0.444003080335516,2.9257684128489427,1,12.691583538230217
5.66,27215,3,2,0.2482600371683519,-0.11033614216926044,2006,2022-07-20,2022-08-30,-0.8678586779791596,170000.0,-0.44885129574542026,-5000,36.0318,-79.4889,0,2022,7,2022,8,-0.7035012716101005,-0.6317202593188889,3,12.04355959836804
5.66,27613,3,3,1.2960890298978616,-0.11033614216926044,2020,2022-06-08,2022-08-29,0.5192138321761687,367500.0,0.7050110525352503,-7500,35.8949,-78.7051,3,2022,6,2022,8,-0.5543652471479338,-1.2870471199813842,4,12.814481318719762
5.66,27701,1,1,-0.946265014543289,-0.11033614216926044,1984,2022-07-21,2022-08-31,0.30074991182670446,335000.0,-0.44885129574542026,-8500,35.9967,-78.8966,2,2022,7,2022,8,-0.6369291500646402,0.3980790931507467,1,12.721888795877375
5.66,27605,3,4,2.3609452437592258,-0.11033614216926044,2022,2022-08-10,2022-08-30,2.3657541113204497,637500.0,-1.0398539619379588,-10000,35.7908,-78.653,1,2022,8,2022,8,-0.3081309143614713,-1.3806652429331692,0,13.36531112464094
5.66,27603,3,3,2.0033735999902804,-0.11033614216926044,2005,2022-06-03,2022-09-01,2.3657541113204497,637500.0,0.9301549253705031,-10000,35.7076,-78.6563,1,2022,6,2022,9,-0.3081309143614713,-0.5849111978429963,0,13.36531112464094
5.66,27510,2,1,-1.0169934715525308,-0.11033614216926044,1984,2022-05-03,2022-09-02,-0.5210905504403276,215000.0,1.8307304167115144,-10000,35.9055,-79.0901,2,2022,5,2022,9,-0.979679094688187,0.3980790931507467,1,12.278397958261774
5.66,27613,2,1,-0.4930789751877761,-0.11033614216926044,1986,2022-07-28,2022-08-29,-0.5210905504403276,215000.0,-0.7021381526850796,-10000,35.8949,-78.7051,3,2022,7,2022,8,-0.979679094688187,0.3044609701989616,4,12.278397958261774
5.66,27603,2,2,0.7616962436058116,-0.11033614216926044,1892,2022-05-26,2022-08-31,2.0789768698458353,585000.0,1.1271558141013494,-14900,35.7076,-78.6563,1,2022,5,2022,8,-0.6385334196468073,4.704512748932859,0,13.279368835614243
5.66,27510,2,2,-0.38043735846935384,-0.11033614216926044,1968,2022-07-23,2022-09-02,-0.14033914640268993,260000.0,-0.44885129574542026,-19900,35.9055,-79.0901,2,2022,7,2022,9,-1.4434091886154434,1.147024076765027,1,12.468440756144114
5.89,27613,2,3,0.13037927548628206,-0.11033614216926044,1985,2022-07-28,2022-09-06,-0.41775364843375556,250000.0,-0.47699427984982684,10100,35.8949,-78.7051,3,2022,7,2022,9,0.526140480729065,0.35127003167485416,4,12.429220196836383
5.89,27215,2,3,0.5416521551326146,-0.11033614216926044,1979,2022-08-11,2022-09-07,-0.6944746142097435,206500.0,-0.8428530732071127,6500,36.0318,-79.4889,0,2022,8,2022,9,0.3590929026828375,0.6321244005302094,3,12.238060533986511
5.89,27606,2,2,-0.587383584533432,-0.11033614216926044,1968,2022-07-28,2022-09-07,-0.6597978014558604,207500.0,-0.44885129574542026,2500,35.7645,-78.7112,1,2022,7,2022,9,0.005804210588009588,1.147024076765027,0,12.242891437918386
5.89,27514,2,1,-1.0248521889980022,-0.11033614216926044,1967,2022-08-01,2022-09-06,-1.1452731800102254,135000.0,-0.5895662162674533,0,35.9203,-79.0372,2,2022,8,2022,9,-0.2063811900695447,1.1938331382409195,1,11.813037464800539
5.89,27540,2,2,-0.5952423019789033,-0.11033614216926044,2003,2022-08-05,2022-09-06,-0.17432242290149547,275000.0,-0.7021381526850796,0,35.6263,-78.8458,1,2022,8,2022,9,-0.2063811900695447,-0.49129307489121127,0,12.524530013005734
5.89,27603,2,2,-0.6188184543153172,-0.11033614216926044,2004,2022-08-02,2022-09-07,-0.590444175948094,215000.0,-0.5895662162674533,0,35.7076,-78.6563,1,2022,8,2022,9,-0.2063811900695447,-0.5381021363671038,0,12.278397958261774
5.89,27604,1,1,-1.4073097713442733,-0.11033614216926044,1983,2022-07-14,2022-09-09,-1.075919554502459,144000.0,0.0014364499250853408,-1000,35.8334,-78.5799,3,2022,7,2022,9,-0.32637569251036846,0.4448881546266392,4,11.87757552297847
5.89,27605,2,2,-0.016316783495849266,-0.11033614216926044,1983,2022-08-18,2022-09-06,0.5531971086749742,375000.0,-1.0679969460423655,-4900,35.7908,-78.653,1,2022,8,2022,9,-0.4307983892909327,0.4448881546266392,0,12.834683971615659
5.89,27604,2,2,0.2273034573137617,-0.11033614216926044,2009,2022-08-05,2022-09-08,0.18284874846350158,317000.0,-0.6458521844762665,-9500,35.8334,-78.5799,3,2022,8,2022,9,-0.7126367095557156,-0.7721474437465664,4,12.666660207428574
5.89,27609,2,2,-0.5009376926332474,-0.11033614216926044,1972,2022-06-17,2022-09-08,-0.5911377122031716,200000.0,0.733154036639657,-14900,35.848,-78.6317,3,2022,6,2022,9,-1.4127475117233361,0.959787830861457,4,12.206077645517674
5.89,27513,2,2,-0.013697211014025492,-0.11033614216926044,1987,2022-05-04,2022-09-06,0.019867728520250493,280000.0,1.9151593690247342,-23000,35.7956,-78.7941,1,2022,5,2022,9,-1.527112759839008,0.25765190872306915,0,12.54254845357358
5.89,27511,2,2,-0.27565445919640286,-0.11033614216926044,1979,2022-04-15,2022-09-06,-0.21593459820615532,245000.0,2.0699457815989706,-24000,35.7641,-78.7786,1,2022,4,2022,9,-1.7587264261069677,0.6321244005302094,0,12.409017571151187
6.02,27514,3,2,0.6228589020691516,-0.11033614216926044,2006,2022-08-29,2022-09-15,0.34582976840675267,380000.0,-1.1242829142511788,30000,35.9203,-79.0372,2,2022,8,2022,9,1.2849790545521227,-0.6317202593188889,1,12.847929163278053
6.02,27517,2,2,-0.7366992159973871,-0.11033614216926044,1973,2022-08-27,2022-09-16,-0.9372123034869261,185000.0,-1.0398539619379588,20000,35.9182,-79.0035,2,2022,8,2022,9,1.9026130952540252,0.9129787693855644,1,12.128116509451258
6.02,27517,2,2,0.14347713789540095,-0.11033614216926044,1985,2022-08-06,2022-09-14,-0.24367604840926188,280000.0,-0.5051372639542334,15000,35.9182,-79.0035,2,2022,8,2022,9,0.7784793488315563,0.35127003167485416,1,12.54254845357358
6.02,27612,2,2,0.5678478799508523,-0.11033614216926044,2003,2022-02-06,2022-09-12,0.34582976840675267,360000.0,2.0699457815989706,10000,35.852,-78.6841,3,2022,2,2022,9,0.290738891471011,-0.49129307489121127,4,12.793862088206213
6.02,27615,2,2,0.07012910840433527,-0.11033614216926044,2003,2022-08-16,2022-09-16,0.03373845362180378,311000.0,-0.7302811367894863,6000,35.8887,-78.6393,3,2022,8,2022,9,0.13589821033542815,-0.49129307489121127,4,12.647551406590285
6.02,27340,3,4,1.6078181552348905,-0.11033614216926044,2014,2022-04-08,2022-09-15,2.3657541113204497,637500.0,2.0699457815989706,5500,35.9488,-79.3297,0,2022,4,2022,9,-0.3081309143614713,-1.0061927511260291,3,13.36531112464094
6.02,27605,3,4,2.3609452437592258,-0.11033614216926044,2004,2022-08-01,2022-09-12,2.3657541113204497,637500.0,-0.4207083116410137,5000,35.7908,-78.653,1,2022,8,2022,9,-0.3081309143614713,-0.5381021363671038,0,13.36531112464094
6.02,27517,3,3,2.3609452437592258,-0.11033614216926044,2004,2022-07-28,2022-09-14,2.3657541113204497,637500.0,-0.25185040701457406,5000,35.9182,-79.0035,2,2022,7,2022,9,-0.3081309143614713,-0.5381021363671038,1,13.36531112464094
6.02,27606,4,4,0.15657500030451982,-0.11033614216926044,1999,2022-08-11,2022-09-15,-0.17432242290149547,278000.0,-0.6177092003718598,3000,35.7645,-78.7112,1,2022,8,2022,9,-0.0165717043904234,-0.3040568289876412,0,12.535379989788607
6.02,28314,3,2,0.2980319143230036,-0.11033614216926044,1995,2022-08-04,2022-09-15,-1.2701097059242048,120000.0,-0.4207083116410137,3000,35.0583,-79.008,4,2022,8,2022,9,0.23975221644121045,-0.11682058308407108,2,11.695255355062795
6.02,27605,1,1,-1.2422767049893755,-0.11033614216926044,1949,2022-08-05,2022-09-16,-0.21940227948154364,268500.0,-0.4207083116410137,0,35.7908,-78.653,1,2022,8,2022,9,-0.2063811900695447,2.036396244806985,0,12.500609917318906
6.02,27526,2,2,-0.7759928032247437,-0.11033614216926044,2022,2021-03-27,2022-09-16,0.24179933014510302,335000.0,2.0699457815989706,0,35.58,-78.7908,1,2021,3,2022,9,-0.2063811900695447,-1.3806652429331692,0,12.721888795877375
6.02,27617,1,2,-0.5192747000060138,-0.11033614216926044,2003,2022-08-18,2022-09-14,-0.5210905504403276,220000.0,-0.8428530732071127,-5000,35.9034,-78.7447,3,2022,8,2022,9,-0.5930301423788659,-0.49129307489121127,4,12.301387370778713
6.02,27615,1,1,-1.3418204592986789,-0.11033614216926044,1992,2022-06-11,2022-09-12,-0.6806038891081903,192000.0,1.014583877683723,-10000,35.8887,-78.6393,3,2022,6,2022,9,-1.0677278660061513,0.0236066013436065,4,12.165255859329688
6.02,27612,2,2,1.4611220962527591,-0.11033614216926044,2003,2022-07-21,2022-09-16,1.3791987884724721,485000.0,0.0014364499250853408,-14000,35.852,-78.6841,3,2022,7,2022,9,-0.6945351779550604,-0.49129307489121127,4,13.091906231773164
6.02,27608,2,3,1.7099814820260177,-0.11033614216926044,2014,2022-07-14,2022-09-15,2.3657541113204497,637500.0,0.17029435455152495,-150000,35.8077,-78.6463,3,2022,7,2022,9,-0.3081309143614713,-1.0061927511260291,4,13.36531112464094
6.29,27713,2,2,-1.0143738990707072,-0.11033614216926044,1986,2022-09-01,2022-09-22,-0.6951681504648213,220000.0,-1.0117109778335522,20100,35.9112,-78.9178,2,2022,9,2022,9,1.5431134440664283,0.3044609701989616,1,12.301387370778713
6.29,27302,2,2,-0.424970090660358,-0.11033614216926044,1983,2022-08-20,2022-09-22,-1.1105963672563421,160000.0,-0.6739951685806731,20000,36.0979,-79.2719,0,2022,8,2022,9,2.279219217633234,0.4448881546266392,3,11.982935344196433
6.29,27518,2,2,0.05441167351339263,-0.11033614216926044,1995,2022-08-05,2022-09-21,-0.5557673631942107,240000.0,-0.27999339111898064,20000,35.7299,-78.7735,1,2022,8,2022,9,1.3753645239231327,-0.11682058308407108,0,12.388398368982115
6.29,27615,2,2,-0.4878398302241286,-0.11033614216926044,2002,2022-07-27,2022-09-21,-0.20899923565537867,282000.0,-0.02670653417932126,12000,35.8887,-78.6393,3,2022,7,2022,9,0.5669167145490976,-0.44448401341531873,4,12.549665896013254
6.29,27609,2,2,-0.4354483805876531,-0.11033614216926044,1999,2022-08-03,2022-09-23,-0.07029198463984584,295000.0,-0.16742145470135425,5000,35.848,-78.6317,3,2022,8,2022,9,0.0936050660325148,-0.3040568289876412,4,12.59473402514672
6.29,27215,2,2,-0.22064343707810363,-0.11033614216926044,2004,2022-09-08,2022-09-19,-0.9996305664439158,160000.0,-1.2931408188776183,4000,36.0318,-79.4889,0,2022,9,2022,9,0.23975221644121045,-0.5381021363671038,3,11.982935344196433
6.29,27215,2,2,-0.2337412994872225,-0.11033614216926044,2005,2022-08-31,2022-09-23,-0.9718891162408092,163500.0,-0.9554250096247391,3500,36.0318,-79.4889,0,2022,8,2022,9,0.17422637235994326,-0.5849111978429963,3,12.004574385508691
6.29,27606,2,2,-0.20230642970533722,-0.11033614216926044,1968,2022-08-19,2022-09-22,-0.6597978014558604,207500.0,-0.6458521844762665,2500,35.7645,-78.7112,1,2022,8,2022,9,0.005804210588009588,1.147024076765027,0,12.242891437918386
6.29,27603,2,2,0.05965081847704018,-0.11033614216926044,2008,2022-08-05,2022-09-22,1.2127500872538328,477000.0,-0.25185040701457406,2000,35.7076,-78.6563,1,2022,8,2022,9,-0.13312138857935754,-0.7253383822706739,0,13.07527386630434
6.29,27603,1,1,-0.9907977467342931,-0.11033614216926044,2008,2022-08-08,2022-09-21,0.31115295565286943,345000.0,-0.3644223434322005,0,35.7076,-78.6563,1,2022,8,2022,9,-0.2063811900695447,-0.7253383822706739,0,12.75130259456002
6.29,27603,4,4,0.3006514868048274,-0.11033614216926044,2000,2022-08-19,2022-09-23,-0.17432242290149547,275000.0,-0.6177092003718598,0,35.7076,-78.6563,1,2022,8,2022,9,-0.2063811900695447,-0.35086589046353367,0,12.524530013005734
6.29,27520,1,1,-1.0012760366615883,-0.11033614216926044,2003,2022-08-18,2022-09-20,-0.7645217759725876,188400.0,-0.6739951685806731,-1500,35.6348,-78.451,1,2022,8,2022,9,-0.3438156517908674,-0.49129307489121127,0,12.14632794896594
6.29,27517,2,2,-0.21278471963263232,-0.11033614216926044,1974,2022-08-01,2022-09-22,-0.1465809726983889,274000.0,-0.13927847059694767,-5000,35.9182,-79.0035,2,2022,8,2022,9,-0.5181948612867392,0.866169707909672,1,12.520887034998584
