MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2448821,Clayton,27520,1,1,860,1,2003,2022-05-13,2022-06-21,170000,170000,39,0,35.6348,-78.451,0,197.67441860465115
2390349,Holly Springs,27540,1,2,800,1,2001,2021-06-17,2021-06-30,169500,169500,13,0,35.6263,-78.8458,0,211.875
2371511,Durham,27705,2,2,1194,1,2007,2021-03-11,2021-04-30,425000,425000,50,0,36.0218,-78.9478,1,355.9463986599665
2364964,Chapel Hill,27517,2,2,1249,1,2009,2021-02-04,2021-05-27,397500,397500,112,0,35.9182,-79.0035,1,318.25460368294637
2366415,Gibsonville,27249,2,2,1864,1,2012,2021-02-11,2021-04-06,275000,275000,54,0,36.1183,-79.5685,4,147.53218884120173
2495336,Raleigh,27606,4,4,1219,1,1999,2023-02-16,2023-04-18,265000,265000,61,0,35.7645,-78.7112,0,217.3913043478261
2447486,Raleigh,27606,2,2,936,1,1972,2022-05-07,2022-06-09,189000,189000,33,0,35.7645,-78.7112,0,201.92307692307693
2448849,Durham,27713,2,2,1005,1,1986,2022-05-13,2022-06-30,200000,200000,48,0,35.9112,-78.9178,1,199.00497512437812
2444341,Raleigh,27606,2,2,1056,1,1968,2022-04-23,2022-05-09,200000,200000,16,0,35.7645,-78.7112,0,189.3939393939394
10024966,Chapel Hill,27514,2,3,1093,1,1965,2024-04-25,2024-05-30,250000,250000,35,0,35.9203,-79.0372,1,228.72827081427263
2380469,Burlington,27215,3,2,1689,1,2006,2021-04-28,2021-06-21,185000,185000,54,0,36.0318,-79.4889,4,109.53226761397276
10011975,Raleigh,27606,2,2,1229,1,1985,2024-02-15,2024-04-01,249900,249900,46,0,35.7645,-78.7112,0,203.3360455655004
2515697,Chapel Hill,27514,1,1,590,1,1967,2023-06-09,2023-06-26,165000,165000,17,0,35.9203,-79.0372,1,279.66101694915255
2449523,Raleigh,27603,3,3,1606,1,2004,2022-05-17,2022-06-23,315000,315000,37,0,35.7076,-78.6563,0,196.13947696139476
2452971,Raleigh,27601,3,3,1713,1,2000,2022-06-02,2022-06-29,575000,575000,27,0,35.7727,-78.6324,0,335.6684179801518
2374943,Gibsonville,27249,3,3,3342,1,2010,2021-03-31,2021-05-28,425000,425000,58,0,36.1183,-79.5685,4,127.16935966487134
2372715,Durham,27703,1,1,976,1,2008,2021-03-18,2021-05-12,185000,185000,55,0,35.9781,-78.8439,1,189.54918032786884
2385148,Cary,27519,2,2,1667,1,2019,2021-05-21,2021-06-30,374000,374000,40,0,35.8072,-78.887,1,224.35512897420517
2443597,Arapahoe,28510,2,3,1615,1,2005,2022-04-20,2022-04-20,325000,325000,0,0,35.0055,-76.8149,2,201.23839009287926
2510555,Raleigh,27612,2,2,810,1,1985,2023-05-12,2023-06-29,255000,255000,48,0,35.852,-78.6841,0,314.81481481481484
2448103,Raleigh,27606,2,2,1170,1,1985,2022-05-10,2022-06-18,251000,251000,39,0,35.7645,-78.7112,0,214.52991452991452
2367695,Raleigh,27604,1,1,750,1,2007,2021-02-19,2021-04-16,174900,174900,56,0,35.8334,-78.5799,0,233.2
10029132,Cary,27519,3,3,2327,2,2021,2024-05-13,2024-05-15,645000,645000,2,0,35.8072,-78.887,1,277.1809196390202
2370832,Raleigh,27601,2,2,1456,1,1999,2021-03-08,2021-04-12,405000,405000,35,0,35.7727,-78.6324,0,278.15934065934067
10016678,Durham,27705,1,1,629,1,1984,2024-02-21,2024-05-02,185500,185500,71,0,36.0218,-78.9478,1,294.91255961844195
2377031,Raleigh,27615,2,2,1058,1,1969,2021-04-08,2021-04-08,166500,166500,0,0,35.8887,-78.6393,0,157.37240075614366
2445843,Raleigh,27606,2,3,1081,1,1984,2022-04-29,2022-06-09,225000,225000,41,0,35.7645,-78.7112,0,208.14061054579093
2505642,Durham,27701,1,1,527,1,1972,2023-04-16,2023-06-09,260000,260000,54,0,35.9967,-78.8966,1,493.3586337760911
10016665,Durham,27705,1,1,629,1,1984,2024-02-21,2024-05-02,187500,187500,71,0,36.0218,-78.9478,1,298.09220985691576
2442634,Raleigh,27617,2,2,1225,1,2004,2022-04-14,2022-05-24,269000,269000,40,0,35.9034,-78.7447,0,219.59183673469389
2449547,Raleigh,27615,2,3,1481,1,1969,2022-05-17,2022-06-24,260000,260000,38,0,35.8887,-78.6393,0,175.55705604321403
2435922,Raleigh,27614,3,3,1692,1,2005,2022-03-11,2022-05-10,255000,255000,60,0,35.9457,-78.6433,0,150.70921985815602
2451831,Raleigh,27612,2,2,775,1,1983,2022-05-26,2022-06-23,256000,256000,28,0,35.852,-78.6841,0,330.3225806451613
2427302,Durham,27703,2,2,1032,1,1989,2022-01-17,2022-05-24,125000,125000,127,0,35.9781,-78.8439,1,121.12403100775194
2361269,Durham,27707,2,1,830,1,2003,2021-01-12,2021-04-14,150000,150000,92,0,35.9631,-78.9315,1,180.72289156626505
2361264,Durham,27707,2,1,830,1,2003,2021-01-12,2021-05-17,150000,150000,125,0,35.9631,-78.9315,1,180.72289156626505
2502910,Raleigh,27615,3,3,1450,1,1974,2023-04-01,2023-05-26,269500,269500,55,0,35.8887,-78.6393,0,185.86206896551724
2495782,Raleigh,27606,4,4,1219,1,1999,2023-02-18,2023-04-12,270000,270000,53,0,35.7645,-78.7112,0,221.49302707136997
2361601,Raleigh,27617,2,2,1845,1,2020,2021-01-14,2021-05-06,444900,444900,112,0,35.9034,-78.7447,0,241.1382113821138
2499810,Raleigh,27617,2,2,1202,1,2006,2023-03-15,2023-05-01,269000,269000,47,0,35.9034,-78.7447,0,223.7936772046589
2436401,Chapel Hill,27514,1,1,655,1,1967,2022-03-14,2022-04-14,139900,139900,31,0,35.9203,-79.0372,1,213.58778625954199
2511827,Greensboro,27409,2,2,1037,1,1989,2023-05-19,2023-06-15,160000,160000,27,0,36.0777,-79.9086,4,154.29122468659594
2379583,Clayton,27520,2,2,1169,1,2004,2021-04-23,2021-05-18,155000,155000,25,0,35.6348,-78.451,0,132.59195893926432
2445233,Raleigh,27616,1,2,905,1,1986,2022-04-27,2022-06-01,165000,165000,35,0,35.8673,-78.5381,0,182.32044198895028
2346833,Chapel Hill,27517,2,2,1145,1,2008,2020-10-06,2021-03-08,409000,409000,153,0,35.9182,-79.0035,1,357.2052401746725
2493957,Chapel Hill,27514,2,1,760,1,1967,2023-02-07,2023-03-10,135000,135000,31,0,35.9203,-79.0372,1,177.6315789473684
2478061,Raleigh,27616,1,2,752,1,1986,2022-10-07,2023-01-20,167000,167000,105,0,35.8673,-78.5381,0,222.0744680851064
2489800,Hillsborough,27278,1,2,1049,1,2018,2023-01-10,2023-03-20,400000,400000,69,0,36.0756,-79.0914,1,381.31553860819827
2421422,Raleigh,27601,2,2,1535,1,2008,2021-12-01,2022-01-10,749000,749000,40,0,35.7727,-78.6324,0,487.9478827361564
2438694,Chapel Hill,27516,2,2,904,1,1963,2022-03-26,2023-02-14,150000,150000,325,0,35.9162,-79.0999,1,165.92920353982302
2391221,Raleigh,27605,3,2,1314,1,2022,2021-06-21,2023-04-24,654900,654900,672,0,35.7908,-78.653,0,498.4018264840183
2418336,Cary,27519,3,3,2327,1,2022,2021-11-10,2023-04-13,625000,625000,519,0,35.8072,-78.887,1,268.58616244091104
2418350,Cary,27519,3,3,2327,1,2022,2021-11-10,2023-06-06,625000,625000,573,0,35.8072,-78.887,1,268.58616244091104
2515865,Chapel Hill,27707,2,2,1776,1,2017,2023-03-11,2023-06-01,625000,625000,82,0,35.9631,-78.9315,1,351.9144144144144
2348172,Pittsboro,27312,3,2,1622,1,2023,2020-10-13,2023-05-23,670000,670000,952,0,35.7694,-79.1755,1,413.0702836004932
2434418,Raleigh,27603,1,2,883,1,2000,2022-03-03,2022-03-18,350000,350000,15,0,35.7076,-78.6563,0,396.3759909399773
2474004,Raleigh,27607,2,2,978,1,1983,2022-09-14,2022-11-04,385000,385000,51,0,35.8014,-78.6877,0,393.6605316973415
10011922,Raleigh,27615,2,2,1100,1,1992,2024-02-15,2024-03-14,305000,305000,28,0,35.8887,-78.6393,0,277.27272727272725
2469090,Raleigh,27605,1,1,704,1,1949,2022-08-17,2022-10-14,325000,325000,58,0,35.7908,-78.653,0,461.64772727272725
2394018,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-02-17,350000,350000,226,0,35.7908,-78.653,0,530.3030303030303
2394009,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-02-03,350000,350000,212,0,35.7908,-78.653,0,530.3030303030303
2477165,Gibsonville,27249,2,2,1863,1,2008,2022-10-03,2022-10-14,325000,325000,11,0,36.1183,-79.5685,4,174.44981213097154
2477991,Cary,27518,3,2,1447,1,1990,2022-10-07,2022-11-02,360000,360000,26,0,35.7299,-78.7735,0,248.790601243953
10002134,Morrisville,27560,3,2,1450,1,1999,2023-12-13,2024-01-26,475000,475000,44,0,35.8344,-78.8466,1,327.58620689655174
2436829,Raleigh,27615,3,3,2535,1,1988,2022-03-16,2022-12-06,373500,373500,265,0,35.8887,-78.6393,0,147.33727810650888
2474338,Raleigh,27603,1,1,964,1,2008,2022-09-15,2022-10-14,375000,375000,29,0,35.7076,-78.6563,0,389.00414937759336
2394002,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-01-10,345000,345000,188,0,35.7908,-78.653,0,522.7272727272727
2394003,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-02-03,345000,345000,212,0,35.7908,-78.653,0,522.7272727272727
2477012,Morrisville,27560,3,2,1384,1,1999,2022-10-01,2022-11-09,380000,380000,39,0,35.8344,-78.8466,1,274.5664739884393
2472692,Raleigh,27607,2,2,977,1,1983,2022-09-07,2022-10-17,390000,390000,40,0,35.8014,-78.6877,0,399.1811668372569
2487932,Chapel Hill,27514,2,2,1122,1,2005,2022-12-22,2023-01-23,300000,300000,32,0,35.9203,-79.0372,1,267.379679144385
2362660,Raleigh,27601,2,3,1530,1,2018,2021-01-21,2021-03-08,560000,560000,46,0,35.7727,-78.6324,0,366.01307189542484
2179375,Cary,27511,2,2,1535,1,2019,2018-03-17,2021-01-29,435000,435000,1049,0,35.7641,-78.7786,0,283.3876221498371
2487533,Durham,27713,1,1,660,1,1986,2022-12-16,2023-01-05,170000,170000,20,0,35.9112,-78.9178,1,257.57575757575756
2297006,Cary,27511,2,2,1481,1,2020,2020-01-17,2021-02-16,445000,445000,396,0,35.7641,-78.7786,0,300.47265361242404
2345029,Raleigh,27603,2,2,1260,1,2009,2020-09-25,2021-01-04,449900,449900,101,0,35.7076,-78.6563,0,357.06349206349205
2507723,Raleigh,27605,2,2,1400,1,1984,2023-04-28,2023-05-31,438500,438500,33,0,35.7908,-78.653,0,313.2142857142857
2403456,Raleigh,27605,2,2,909,1,2022,2021-08-23,2023-05-04,434900,434900,619,0,35.7908,-78.653,0,478.43784378437846
2511734,Durham,27707,2,2,1472,1,2008,2023-05-19,2023-06-01,450000,450000,13,0,35.9631,-78.9315,1,305.70652173913044
2187416,Cary,27511,2,2,1210,1,2018,2018-04-26,2021-01-06,395000,395000,986,0,35.7641,-78.7786,0,326.44628099173553
2501147,Raleigh,27608,2,2,2277,1,1994,2023-03-23,2023-04-17,625000,625000,25,0,35.8077,-78.6463,0,274.483970136144
2502758,Raleigh,27608,3,4,1758,1,2020,2023-03-31,2023-06-02,720000,720000,63,0,35.8077,-78.6463,0,409.55631399317406
2395978,Pittsboro,27312,3,2,1770,1,2023,2021-07-15,2023-05-23,710467,710467,677,0,35.7694,-79.1755,1,401.3937853107345
2475758,Raleigh,27606,1,1,842,1,1985,2022-09-23,2023-03-03,199900,199900,161,0,35.7645,-78.7112,0,237.41092636579572
2357455,Raleigh,27603,2,2,1375,1,2005,2020-12-11,2021-01-12,489000,489000,32,0,35.7076,-78.6563,0,355.6363636363636
2362992,Raleigh,27609,2,2,1001,1,1998,2021-01-22,2021-03-18,262000,262000,55,0,35.848,-78.6317,0,261.7382617382617
2486585,Elon,27244,3,3,1490,1,2006,2022-12-08,2023-01-24,190000,190000,47,0,36.1029,-79.5067,4,127.51677852348993
2228380,Cary,27511,2,2,1535,1,2019,2018-12-17,2021-01-08,490000,490000,753,0,35.7641,-78.7786,0,319.21824104234526
2361521,Durham,27701,2,2,1192,1,1933,2021-01-14,2021-03-03,495000,495000,48,0,35.9967,-78.8966,1,415.2684563758389
2487819,Fayetteville,28314,2,2,1145,1,1986,2022-12-20,2023-01-19,87000,87000,30,0,35.0583,-79.008,0,75.9825327510917
2174504,Cary,27511,2,2,1210,1,2018,2018-02-22,2021-03-15,392500,392500,1117,0,35.7641,-78.7786,0,324.3801652892562
2390160,Raleigh,27605,2,2,1371,1,2022,2020-12-11,2023-05-04,714900,714900,874,0,35.7908,-78.653,0,521.4442013129103
2352307,Chapel Hill,27516,2,2,1177,1,2009,2020-11-05,2021-03-09,399000,399000,124,0,35.9162,-79.0999,1,338.99745114698385
2474429,Raleigh,27612,3,2,1453,1,1972,2022-09-15,2022-11-07,295000,295000,53,0,35.852,-78.6841,0,203.02821748107365
10002131,Raleigh,27614,3,3,1590,1,2012,2023-12-13,2024-03-26,275000,275000,104,0,35.9457,-78.6433,0,172.9559748427673
2482480,Cary,27513,3,2,1328,1,1997,2022-11-04,2022-12-14,310000,310000,40,0,35.7956,-78.7941,0,233.43373493975903
2485818,Raleigh,27604,1,2,975,1,2006,2022-12-02,2022-12-30,275000,275000,28,0,35.8334,-78.5799,0,282.05128205128204
2483103,Raleigh,27612,3,2,1450,1,1970,2022-11-10,2022-12-20,280000,280000,40,0,35.852,-78.6841,0,193.10344827586206
10006539,Raleigh,27604,2,2,1391,1,2015,2024-01-16,2024-03-08,575000,575000,52,0,35.8334,-78.5799,0,413.37167505391807
2449881,Raleigh,27603,2,3,1464,1,2005,2022-05-18,2022-07-11,850000,850000,54,0,35.7076,-78.6563,0,580.6010928961749
10010550,Chapel Hill,27516,1,2,1117,1,2013,2024-02-08,2024-02-19,550000,550000,11,0,35.9162,-79.0999,1,492.39033124440465
10003083,Raleigh,27606,4,4,2334,1,2023,2023-12-18,2024-03-14,569000,569000,87,0,35.7645,-78.7112,0,243.78748928877462
2481512,Chapel Hill,27517,3,3,1315,1,1974,2022-10-29,2022-12-05,315000,315000,37,0,35.9182,-79.0035,1,239.54372623574145
2479042,Raleigh,27615,3,3,1491,1,1983,2022-10-13,2022-11-16,265000,265000,34,0,35.8887,-78.6393,0,177.73306505700873
2485784,Raleigh,27607,3,2,990,1,1971,2022-12-01,2022-12-28,264775,264775,27,0,35.8014,-78.6877,0,267.449494949495
2473308,Durham,27707,2,2,1280,1,1984,2022-09-09,2022-10-12,263000,263000,33,0,35.9631,-78.9315,1,205.46875
2394004,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-02-03,355000,355000,212,0,35.7908,-78.653,0,537.8787878787879
2480519,Raleigh,27612,2,2,836,1,1983,2022-10-22,2022-12-20,260000,260000,59,0,35.852,-78.6841,0,311.0047846889952
2484252,Chapel Hill,27517,2,2,995,1,1991,2022-11-18,2022-12-30,260000,260000,42,0,35.9182,-79.0035,1,261.3065326633166
2479038,Raleigh,27615,2,3,1168,1,1985,2022-10-13,2022-11-29,265000,265000,47,0,35.8887,-78.6393,0,226.8835616438356
2431089,Raleigh,27603,3,2,1145,1,1999,2022-02-11,2022-02-25,239900,239900,14,0,35.7076,-78.6563,0,209.51965065502182
10006753,Raleigh,27606,2,3,1510,1,2017,2024-01-17,2024-02-29,415000,415000,43,0,35.7645,-78.7112,0,274.8344370860927
2477472,Chapel Hill,27516,1,2,769,1,1998,2022-10-04,2022-10-12,250000,250000,8,0,35.9162,-79.0999,1,325.0975292587776
2472865,Cary,27518,3,2,1300,1,1995,2022-09-07,2022-10-11,305000,305000,34,0,35.7299,-78.7735,0,234.6153846153846
2422304,Atlantic Beach,28512,2,2,816,1,1978,2021-12-08,2022-01-11,359900,359900,34,0,34.6991,-76.7402,2,441.05392156862746
2477519,Raleigh,27614,1,2,819,1,2001,2022-10-05,2022-11-21,235000,235000,47,0,35.9457,-78.6433,0,286.9352869352869
2472008,Raleigh,27609,2,3,1368,1,1972,2022-09-01,2022-10-06,230000,230000,35,0,35.848,-78.6317,0,168.12865497076024
2480918,Clayton,27520,2,2,1012,1,2003,2022-10-26,2022-12-06,220000,220000,41,0,35.6348,-78.451,0,217.3913043478261
2459451,Raleigh,27604,3,3,1729,1,1974,2022-06-30,2022-10-13,229000,229000,105,0,35.8334,-78.5799,0,132.4465008675535
2394011,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-02-01,360000,360000,210,0,35.7908,-78.653,0,545.4545454545455
2473484,Raleigh,27609,2,2,1075,1,1985,2022-09-09,2022-11-10,210000,210000,62,0,35.848,-78.6317,0,195.34883720930233
2466186,Wake Forest,27587,3,2,1801,1,2014,2022-08-02,2022-11-22,459000,459000,112,0,35.9815,-78.5392,0,254.85841199333703
2477319,Durham,27701,2,1,1109,1,1984,2022-10-04,2022-11-01,474500,474500,28,0,35.9967,-78.8966,1,427.8629395852119
10018668,Wendell,27591,3,3,1740,1,2023,2024-03-22,2024-03-22,459420,459420,0,0,35.798,-78.3926,0,264.0344827586207
2394006,Raleigh,27605,1,1,660,1,2021,2021-07-06,2022-02-28,340000,340000,237,0,35.7908,-78.653,0,515.1515151515151
2448608,Raleigh,27605,3,4,2762,1,2022,2022-05-12,2022-08-22,1500000,1500000,102,0,35.7908,-78.653,0,543.0847212165098
2448083,Raleigh,27608,3,4,3371,1,2002,2022-05-10,2022-08-01,1795000,1795000,83,0,35.8077,-78.6463,0,532.4829427469593
2469854,Durham,27713,2,2,893,1,1986,2022-08-20,2022-10-17,188000,188000,58,0,35.9112,-78.9178,1,210.52631578947367
2481964,Raleigh,27606,2,2,1080,1,1972,2022-11-02,2022-12-12,184850,184850,40,0,35.7645,-78.7112,0,171.15740740740742
2468137,Durham,27713,2,2,976,1,1986,2022-08-11,2022-10-21,185000,185000,71,0,35.9112,-78.9178,1,189.54918032786884
2483949,Raleigh,27606,1,1,317,1,1986,2022-11-16,2022-12-09,95000,95000,23,0,35.7645,-78.7112,0,299.6845425867508
10003076,Raleigh,27606,4,4,2334,1,2023,2023-12-18,2024-02-08,529000,529000,52,0,35.7645,-78.7112,0,226.64952870608397
10003073,Raleigh,27606,4,4,2334,1,2023,2023-12-18,2024-02-29,529000,529000,73,0,35.7645,-78.7112,0,226.64952870608397
2473761,Greensboro,27407,2,2,947,1,1986,2022-09-12,2022-10-13,65000,65000,31,0,36.0334,-79.8626,4,68.63780359028512
2483284,Chapel Hill,27514,3,2,1029,1,1981,2022-11-11,2023-01-09,270000,270000,59,0,35.9203,-79.0372,1,262.3906705539359
10003079,Raleigh,27606,4,4,2334,1,2023,2023-12-18,2024-02-21,529000,529000,65,0,35.7645,-78.7112,0,226.64952870608397
2449115,Raleigh,27604,2,1,886,1,1973,2022-05-13,2022-10-13,135000,135000,153,0,35.8334,-78.5799,0,152.37020316027088
2286458,Durham,27701,2,1,806,1,2021,2019-10-29,2022-02-17,362900,362900,842,0,35.9967,-78.8966,1,450.24813895781637
2480189,Burlington,27215,2,2,1106,1,2003,2022-10-20,2022-11-21,162000,162000,32,0,36.0318,-79.4889,4,146.47377938517178
2481769,Raleigh,27616,2,2,1237,1,1987,2022-11-01,2022-12-07,199000,199000,36,0,35.8673,-78.5381,0,160.8730800323363
2478443,Cary,27511,2,1,778,1,1981,2022-10-10,2022-12-01,199000,199000,52,0,35.7641,-78.7786,0,255.78406169665809
2482419,Raleigh,27609,3,3,1596,1,1972,2022-11-04,2022-11-23,190000,190000,19,0,35.848,-78.6317,0,119.04761904761905
2452933,Raleigh,27612,3,3,1834,1,2004,2022-06-02,2022-11-03,425000,425000,154,0,35.852,-78.6841,0,231.7339149400218
2393733,Durham,27701,2,2,915,1,2021,2021-07-04,2022-10-13,398905,398905,466,0,35.9967,-78.8966,1,435.9617486338798
2474104,Durham,27703,2,2,1116,1,1987,2022-09-14,2022-11-07,118000,118000,54,0,35.9781,-78.8439,1,105.73476702508961
2416939,Raleigh,27601,3,4,1617,1,2021,2021-11-02,2022-02-25,557500,557500,115,0,35.7727,-78.6324,0,344.77427334570194
2493125,Raleigh,27601,2,2,1588,1,2008,2023-02-01,2023-06-01,835000,835000,120,0,35.7727,-78.6324,0,525.8186397984887
2491216,Raleigh,27617,2,2,1286,1,2002,2023-01-19,2023-02-21,295000,295000,33,0,35.9034,-78.7447,0,229.39346811819595
2497404,Cary,27519,2,3,1364,1,2008,2023-03-02,2023-04-24,325000,325000,53,0,35.8072,-78.887,1,238.26979472140764
2506141,Durham,27701,1,1,704,1,2022,2023-04-20,2023-05-01,374776,374776,11,0,35.9967,-78.8966,1,532.3522727272727
2491980,Raleigh,27612,3,2,1827,1,2000,2023-01-25,2023-01-31,455000,455000,6,0,35.852,-78.6841,0,249.04214559386972
2360644,Raleigh,27609,2,2,1146,1,1966,2021-01-08,2021-02-18,235000,235000,41,0,35.848,-78.6317,0,205.0610820244328
2412965,Raleigh,27601,3,4,1617,1,2021,2021-10-11,2022-02-23,555000,555000,135,0,35.7727,-78.6324,0,343.22820037105754
2493923,Chapel Hill,27517,2,2,952,1,1984,2023-02-06,2023-03-15,268000,268000,37,0,35.9182,-79.0035,1,281.5126050420168
2502460,Raleigh,27604,2,2,1288,1,2007,2023-03-30,2023-04-21,325000,325000,22,0,35.8334,-78.5799,0,252.32919254658384
2415628,Pittsboro,27312,1,1,825,1,2023,2021-10-26,2023-05-03,322250,322250,554,0,35.7694,-79.1755,1,390.6060606060606
2399768,Raleigh,27601,3,4,1617,1,2021,2021-08-04,2022-02-14,585000,585000,194,0,35.7727,-78.6324,0,361.7810760667904
2424930,Raleigh,27603,2,2,1205,1,2005,2021-12-31,2022-01-31,615000,615000,31,0,35.7076,-78.6563,0,510.37344398340247
2484269,Raleigh,27615,2,2,1102,1,1986,2022-11-18,2023-01-12,240000,240000,55,0,35.8887,-78.6393,0,217.7858439201452
2486763,Cary,27513,1,1,968,1,1986,2022-12-09,2023-01-25,225000,225000,47,0,35.7956,-78.7941,0,232.43801652892563
2509096,Durham,27707,2,2,1483,1,2008,2023-05-05,2023-06-01,395000,395000,27,0,35.9631,-78.9315,1,266.35198921105865
2482633,Raleigh,27615,3,3,1448,1,1985,2022-11-07,2023-01-04,299900,299900,58,0,35.8887,-78.6393,0,207.11325966850828
2401548,Pittsboro,27312,2,2,1245,1,2022,2021-08-13,2023-04-15,403536,403536,610,0,35.7694,-79.1755,1,324.12530120481927
2364871,Durham,27705,3,3,1470,1,2002,2021-02-03,2021-02-26,247000,247000,23,0,36.0218,-78.9478,1,168.02721088435374
2449898,Durham,27701,1,1,672,1,2022,2022-05-18,2023-04-14,416032,416032,331,0,35.9967,-78.8966,1,619.0952380952381
2388898,Raleigh,27605,1,1,639,1,2022,2021-05-09,2023-04-24,399900,399900,715,0,35.7908,-78.653,0,625.8215962441315
2489033,Raleigh,27603,2,3,1429,1,2003,2022-12-27,2023-02-07,435000,435000,42,0,35.7076,-78.6563,0,304.40867739678094
2353743,Raleigh,27608,2,4,1818,1,2020,2020-11-14,2021-02-17,607665,607665,95,0,35.8077,-78.6463,0,334.24917491749176
2388891,Raleigh,27605,1,1,639,1,2022,2021-05-09,2023-04-27,389900,389900,718,0,35.7908,-78.653,0,610.1721439749609
2427837,Raleigh,27603,2,2,1376,1,2005,2022-01-20,2022-03-04,579880,579880,43,0,35.7076,-78.6563,0,421.4244186046512
2495764,Cary,27513,3,2,1352,1,2007,2023-02-18,2023-04-06,339900,339900,47,0,35.7956,-78.7941,0,251.40532544378698
2507375,Raleigh,27617,2,2,1498,1,2006,2023-04-27,2023-05-19,340000,340000,22,0,35.9034,-78.7447,0,226.96929238985314
2507990,Durham,27707,2,2,1249,1,2008,2023-04-29,2023-05-26,340000,340000,27,0,35.9631,-78.9315,1,272.2177742193755
2494473,Chapel Hill,27514,2,2,832,1,1987,2023-02-09,2023-03-31,280000,280000,50,0,35.9203,-79.0372,1,336.53846153846155
2509159,Raleigh,27601,1,1,870,1,2008,2023-05-05,2023-06-22,410000,410000,48,0,35.7727,-78.6324,0,471.264367816092
2502983,Chapel Hill,27516,2,3,1342,5,2013,2023-04-02,2023-05-02,795000,795000,30,0,35.9162,-79.0999,1,592.3994038748137
2485601,Raleigh,27614,3,3,1740,1,2005,2022-12-01,2023-03-16,275000,275000,105,0,35.9457,-78.6433,0,158.04597701149424
2435480,Pittsboro,27312,1,1,818,1,2022,2022-03-09,2023-04-12,339305,339305,399,0,35.7694,-79.1755,1,414.79828850855745
2349803,Pittsboro,27312,1,1,812,1,2022,2020-10-22,2023-04-12,336935,336935,902,0,35.7694,-79.1755,1,414.94458128078816
2497849,Cary,27518,2,2,1251,1,1998,2023-03-03,2023-03-23,275000,275000,20,0,35.7299,-78.7735,0,219.82414068745004
2365641,Chapel Hill,27517,1,2,1005,1,2010,2021-02-08,2021-03-30,319900,319900,50,0,35.9182,-79.0035,1,318.30845771144277
2361569,Raleigh,27617,2,2,1551,1,2019,2021-01-14,2021-03-23,325900,325900,68,0,35.9034,-78.7447,0,210.12250161186333
2509860,Raleigh,27601,2,3,1444,1,1986,2023-05-10,2023-06-22,515000,515000,43,0,35.7727,-78.6324,0,356.6481994459834
2497966,Raleigh,27603,2,2,1141,1,2005,2023-03-04,2023-06-22,510000,510000,110,0,35.7076,-78.6563,0,446.9763365468887
2361687,Raleigh,27604,3,4,1788,1,2016,2021-01-14,2021-02-12,332500,332500,29,0,35.8334,-78.5799,0,185.96196868008948
2356594,Cary,27511,2,2,1440,1,2001,2020-12-05,2021-01-07,330000,330000,33,0,35.7641,-78.7786,0,229.16666666666666
2367052,Raleigh,27605,2,2,1146,1,1985,2021-02-16,2021-03-18,305000,305000,30,0,35.7908,-78.653,0,266.1431064572426
2480652,Clarksville,23927,3,2,1260,1,1987,2022-10-24,2023-02-22,350000,350000,121,0,36.624,-78.5569,1,277.77777777777777
2505893,Raleigh,27601,2,2,1625,1,2005,2023-04-19,2023-05-16,565500,565500,27,0,35.7727,-78.6324,0,348.0
2364805,Chapel Hill,27516,2,2,1320,1,1998,2021-02-03,2021-03-08,300000,300000,33,0,35.9162,-79.0999,1,227.27272727272728
2355339,Cary,27519,2,2,1633,1,2009,2020-11-25,2021-01-06,300000,300000,42,0,35.8072,-78.887,1,183.7109614206981
2483456,Cary,27518,2,2,1239,1,1990,2022-11-11,2023-01-18,350000,350000,68,0,35.7299,-78.7735,0,282.4858757062147
2359895,Raleigh,27603,1,1,954,1,2006,2021-01-04,2021-02-12,300000,300000,39,0,35.7076,-78.6563,0,314.4654088050315
2349802,Pittsboro,27312,2,2,1198,1,2022,2020-10-22,2023-04-19,492170,492170,909,0,35.7694,-79.1755,1,410.8263772954925
2501940,Raleigh,27603,2,2,1482,1,2009,2023-03-26,2023-05-15,560000,560000,50,0,35.7076,-78.6563,0,377.8677462887989
2263333,Cary,27511,1,2,960,1,2019,2019-06-24,2021-01-08,335000,335000,564,0,35.7641,-78.7786,0,348.9583333333333
2179367,Cary,27511,1,2,960,1,2019,2018-03-17,2021-01-22,337500,337500,1042,0,35.7641,-78.7786,0,351.5625
2298580,Cary,27511,1,2,960,1,2020,2020-01-27,2021-03-02,335000,335000,400,0,35.7641,-78.7786,0,348.9583333333333
2351413,Raleigh,27617,3,3,2116,1,2015,2020-10-30,2021-03-11,335000,335000,132,0,35.9034,-78.7447,0,158.31758034026464
2359146,Raleigh,27617,3,3,1977,1,2007,2020-12-27,2021-02-19,292500,292500,54,0,35.9034,-78.7447,0,147.95144157814872
2359617,Gibsonville,27249,2,2,1811,1,2013,2020-12-31,2021-01-22,300000,300000,22,0,36.1183,-79.5685,4,165.65433462175594
