Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
7.23,27609,3,2,1268,1,1966,360000,350000,91,-10000,35.848,-78.6317,3
7.23,27526,2,2,898,1,2022,339900,322450,97,-17450,35.58,-78.7908,0
7.23,27603,1,2,1519,1,1892,649000,630000,103,-19000,35.7076,-78.6563,0
7.23,27601,3,3,3013,1,2005,1690000,1590000,83,-100000,35.7727,-78.6324,0
7.18,27615,2,2,1062,1,1969,215000,238000,40,23000,35.8887,-78.6393,3
7.18,27617,1,2,957,1,2003,237000,245000,29,8000,35.9034,-78.7447,3
7.18,27606,3,3,1315,1,1981,275000,280000,18,5000,35.7645,-78.7112,0
7.18,27513,2,2,1100,1,1999,308000,312000,46,4000,35.7956,-78.7941,0
7.18,27215,2,2,1319,1,1998,225000,225000,41,0,36.0318,-79.4889,2
7.18,27713,1,1,780,1,1986,189900,187900,41,-2000,35.9112,-78.9178,1
7.18,27517,2,3,1039,1,1986,250000,245000,44,-5000,35.9182,-79.0035,1
7.18,27511,2,1,674,1,1980,229900,224000,70,-5900,35.7641,-78.7786,0
7.18,27701,1,1,836,1,1984,365000,359000,21,-6000,35.9967,-78.8966,1
7.18,27249,2,2,1632,1,2011,335000,327500,28,-7500,36.1183,-79.5685,2
7.18,27707,2,2,1280,1,1984,249000,240000,92,-9000,35.9631,-78.9315,1
7.18,27605,2,2,1041,1,2023,585000,575000,35,-10000,35.7908,-78.653,0
7.18,27520,3,2,1376,1,2005,252000,240000,43,-12000,35.6348,-78.451,0
7.18,27612,2,2,1012,1,1985,307500,293000,50,-14500,35.852,-78.6841,3
7.18,27612,2,2,834,1,1984,275000,260000,27,-15000,35.852,-78.6841,3
7.18,27605,2,2,1007,1,2023,585000,570000,123,-15000,35.7908,-78.653,0
7.18,27707,3,2,1240,1,1985,242000,225000,127,-17000,35.9631,-78.9315,1
7.18,27615,3,2,1957,1,1988,398000,380000,44,-18000,35.8887,-78.6393,3
7.18,27604,3,3,2453,1,2023,925000,890000,87,-35000,35.8334,-78.5799,3
7.18,27701,2,2,1521,1,2019,799000,755000,188,-44000,35.9967,-78.8966,1
7.12,27510,2,2,1024,1,1983,310000,315000,21,5000,35.9055,-79.0901,1
7.12,27610,2,1,745,1,1983,225000,227000,76,2000,35.7667,-78.6008,0
7.12,27606,3,3,1623,1,1974,270000,272000,30,2000,35.7645,-78.7112,0
7.12,27517,2,1,857,1,1973,199000,200412,40,1412,35.9182,-79.0035,1
7.12,27617,1,2,1038,1,2003,230000,230000,62,0,35.9034,-78.7447,3
7.12,27517,1,1,972,1,2009,450000,450000,20,0,35.9182,-79.0035,1
7.12,27603,3,2,1203,1,1999,240000,240000,29,0,35.7076,-78.6563,0
7.12,27511,2,2,1161,1,1980,291000,291000,60,0,35.7641,-78.7786,0
7.12,27609,2,2,1058,1,1998,364900,364900,36,0,35.848,-78.6317,3
7.12,27215,2,1,750,1,1950,100000,100000,56,0,36.0318,-79.4889,2
7.12,28304,1,1,639,1,1984,66000,63000,47,-3000,35.0257,-78.9705,4
7.12,27520,1,1,832,1,2003,183000,180000,64,-3000,35.6348,-78.451,0
7.12,27610,2,2,912,1,1986,170000,165000,83,-5000,35.7667,-78.6008,0
7.12,27603,3,3,1181,1,2002,250000,245000,97,-5000,35.7076,-78.6563,0
7.12,27609,2,3,1265,1,1972,238000,232000,130,-6000,35.848,-78.6317,3
7.12,27603,3,2,1150,1,2002,249900,238000,33,-11900,35.7076,-78.6563,0
7.12,27514,2,2,1093,1,2002,360000,342500,57,-17500,35.9203,-79.0372,1
7.12,27701,2,2,1035,1,2019,799900,750000,74,-49900,35.9967,-78.8966,1
7.18,27514,2,2,850,1,1984,159900,171000,38,11100,35.9203,-79.0372,1
7.18,28314,3,2,1307,1,1993,167000,173000,33,6000,35.0583,-79.008,4
7.18,27514,2,3,1168,1,1984,225000,230000,68,5000,35.9203,-79.0372,1
7.18,27518,2,2,1165,1,1995,272500,277500,65,5000,35.7299,-78.7735,0
7.18,27609,3,3,1496,1,1972,235000,235000,48,0,35.848,-78.6317,3
7.18,27617,4,5,1900,1,2008,400000,400000,83,0,35.9034,-78.7447,3
7.18,27514,1,1,655,1,1967,170000,170000,39,0,35.9203,-79.0372,1
7.18,27511,2,2,1862,1,2002,545000,542500,54,-2500,35.7641,-78.7786,0
7.18,27603,4,4,1391,1,2001,285000,281500,48,-3500,35.7076,-78.6563,0
7.18,27701,2,2,991,1,2020,499900,495000,49,-4900,35.9967,-78.8966,1
7.18,27701,1,1,800,1,1984,375000,365000,42,-10000,35.9967,-78.8966,1
7.18,27517,1,1,1135,1,2009,459000,445000,21,-14000,35.9182,-79.0035,1
7.18,27603,2,2,1170,1,2005,519000,505000,105,-14000,35.7076,-78.6563,0
7.18,27605,2,3,1741,1,2019,1197000,1180000,40,-17000,35.7908,-78.653,0
7.18,27603,2,2,1234,1,2008,555000,535000,51,-20000,35.7076,-78.6563,0
7.18,27517,2,2,955,1,1985,249900,221800,64,-28100,35.9182,-79.0035,1
7.19,27612,3,3,2955,1,2002,780000,882500,35,102500,35.852,-78.6841,3
7.19,27502,2,2,1408,1,2006,350000,365000,48,15000,35.7225,-78.8408,0
7.19,27701,2,2,1279,1,2023,665000,665000,760,0,35.9967,-78.8966,1
7.19,27713,2,2,822,1,1986,205000,205000,45,0,35.9112,-78.9178,1
7.19,27605,2,2,973,1,1986,385000,385000,50,0,35.7908,-78.653,0
7.19,27701,2,2,1992,1,2023,1250000,1250000,472,0,35.9967,-78.8966,1
7.19,27701,2,3,1765,1,2023,945500,945500,680,0,35.9967,-78.8966,1
7.19,27516,2,4,1592,1,2002,499500,499500,39,0,35.9162,-79.0999,1
7.19,27514,1,1,655,1,1967,170000,170000,42,0,35.9203,-79.0372,1
7.19,27603,4,4,1391,1,2002,279500,278600,36,-900,35.7076,-78.6563,0
7.19,27617,2,2,1199,1,2006,275000,270000,22,-5000,35.9034,-78.7447,3
7.19,27519,2,2,1351,1,2004,330000,324500,189,-5500,35.8072,-78.887,1
7.19,27244,3,2,2084,1,2001,475000,460000,64,-15000,36.1029,-79.5067,2
7.19,27603,2,3,1429,1,2002,495000,478000,56,-17000,35.7076,-78.6563,0
7.19,27701,1,2,842,1,2017,499900,480000,91,-19900,35.9967,-78.8966,1
7.19,27560,3,2,1450,1,1999,525000,455000,157,-70000,35.8344,-78.8466,1
7.31,27701,3,3,2242,1,2023,1150000,1180000,928,30000,35.9967,-78.8966,1
7.31,27514,3,2,1456,1,2003,380000,401000,34,21000,35.9203,-79.0372,1
7.31,27513,2,2,1190,1,1999,307000,315000,50,8000,35.7956,-78.7941,0
7.31,28314,2,2,1160,1,1991,90000,91000,83,1000,35.0583,-79.008,4
7.31,27606,4,4,1219,1,1998,199000,199101,13,101,35.7645,-78.7112,0
7.31,27511,2,2,1475,1,2020,625000,625000,41,0,35.7641,-78.7786,0
7.31,27615,2,3,1290,1,1984,290000,290000,37,0,35.8887,-78.6393,3
7.31,27701,2,2,1480,1,2023,809375,809375,768,0,35.9967,-78.8966,1
7.31,27701,3,3,2242,1,2023,1355000,1355000,444,0,35.9967,-78.8966,1
7.31,27701,2,2,1642,1,2023,896125,896125,768,0,35.9967,-78.8966,1
7.31,28314,2,2,1086,1,1986,119000,119000,53,0,35.0583,-79.008,4
7.31,27609,2,1,904,1,1972,180000,175000,48,-5000,35.848,-78.6317,3
7.31,27517,2,2,975,1,1985,259900,254000,64,-5900,35.9182,-79.0035,1
7.31,27603,2,2,1323,1,2007,467500,460000,35,-7500,35.7076,-78.6563,0
7.31,27617,3,3,2002,1,2011,460000,452000,50,-8000,35.9034,-78.7447,3
7.31,27603,4,4,1391,1,2000,288000,280000,33,-8000,35.7076,-78.6563,0
7.31,27605,2,1,1008,1,1949,359000,350000,43,-9000,35.7908,-78.653,0
7.31,27605,2,2,916,1,1949,349000,340000,98,-9000,35.7908,-78.653,0
7.31,27519,1,2,760,1,2004,275000,265000,41,-10000,35.8072,-78.887,1
7.31,27510,2,1,811,1,1983,250000,240000,43,-10000,35.9055,-79.0901,1
7.31,27609,3,2,1340,1,1966,360000,347500,55,-12500,35.848,-78.6317,3
7.31,27609,3,3,1546,1,1972,235000,215000,111,-20000,35.848,-78.6317,3
7.31,27605,2,2,1000,1,1949,420000,395000,61,-25000,35.7908,-78.653,0
7.31,27601,3,3,2336,1,2020,1399000,1350000,145,-49000,35.7727,-78.6324,0
7.49,27516,2,2,1221,1,2013,750000,800000,17,50000,35.9162,-79.0999,1
7.49,27517,3,3,2452,1,2004,780000,810000,32,30000,35.9182,-79.0035,1
7.49,27615,2,2,1230,1,2004,315000,327000,39,12000,35.8887,-78.6393,3
7.49,27517,2,1,920,1,1973,150000,161000,20,11000,35.9182,-79.0035,1
7.49,27606,4,4,1217,1,1999,265000,276000,15,11000,35.7645,-78.7112,0
7.49,27606,2,2,963,1,1968,210000,220000,35,10000,35.7645,-78.7112,0
7.49,27604,1,1,511,1,1983,134500,140000,42,5500,35.8334,-78.5799,3
7.49,27410,2,2,1046,1,1999,185000,187000,33,2000,36.1032,-79.8794,2
7.49,27587,1,1,700,1,1854,299900,300000,21,100,35.9815,-78.5392,3
7.49,27701,2,2,1992,1,2023,1014750,1014750,649,0,35.9967,-78.8966,1
7.49,27612,2,2,836,1,1984,265000,265000,46,0,35.852,-78.6841,3
7.49,27701,2,2,1279,1,2023,710000,710000,687,0,35.9967,-78.8966,1
7.49,27701,2,2,1242,1,2023,655000,655000,623,0,35.9967,-78.8966,1
7.49,27701,2,3,1763,1,2023,940000,940000,729,0,35.9967,-78.8966,1
7.49,27516,2,2,1187,5,2009,659900,659900,35,0,35.9162,-79.0999,1
7.49,27701,1,2,974,1,2023,527875,527875,743,0,35.9967,-78.8966,1
7.49,27701,1,2,906,1,2023,515000,515000,770,0,35.9967,-78.8966,1
7.49,27613,2,3,1475,1,1998,350000,350000,33,0,35.8949,-78.7051,3
7.49,27215,2,2,1313,1,1999,205000,205000,53,0,36.0318,-79.4889,2
7.49,27514,2,2,850,1,1984,175000,175000,0,0,35.9203,-79.0372,1
7.49,27603,2,3,1398,1,2000,520000,515000,78,-5000,35.7076,-78.6563,0
7.49,27603,2,2,935,1,2002,225000,220000,83,-5000,35.7076,-78.6563,0
7.49,27605,2,2,1117,1,2023,599999,590000,46,-9999,35.7908,-78.653,0
7.49,27215,3,2,1509,1,1999,275000,265000,29,-10000,36.0318,-79.4889,2
7.49,27614,2,3,1366,1,2004,285000,275000,36,-10000,35.9457,-78.6433,3
7.49,27518,2,2,1215,1,1996,325000,310000,63,-15000,35.7299,-78.7735,0
7.57,27517,2,2,1028,1,1991,299000,310000,64,11000,35.9182,-79.0035,1
7.57,27606,4,4,1192,1,1997,270000,280000,50,10000,35.7645,-78.7112,0
7.57,27617,2,2,1298,1,2006,300000,310000,42,10000,35.9034,-78.7447,3
7.57,27701,2,3,1765,1,2023,993500,993500,776,0,35.9967,-78.8966,1
7.57,27514,2,2,1184,1,2004,330000,330000,27,0,35.9203,-79.0372,1
7.57,27701,2,2,1239,1,2017,695000,695000,57,0,35.9967,-78.8966,1
7.57,27701,2,2,1480,1,2023,815000,815000,664,0,35.9967,-78.8966,1
7.57,27701,1,2,911,1,2023,470000,470000,719,0,35.9967,-78.8966,1
7.57,27302,2,2,1327,1,2012,318000,317000,28,-1000,36.0979,-79.2719,2
7.57,27603,4,4,1318,1,2000,270000,267500,18,-2500,35.7076,-78.6563,0
7.57,27603,3,2,1150,1,2002,249000,244000,57,-5000,35.7076,-78.6563,0
7.57,27520,2,2,1023,1,2005,215000,202000,94,-13000,35.6348,-78.451,0
7.57,27511,2,1,678,1,1979,260000,245000,71,-15000,35.7641,-78.7786,0
7.57,27603,3,2,1144,1,2000,237000,218800,33,-18200,35.7076,-78.6563,0
7.63,27701,2,2,1242,1,2023,635000,649510,730,14510,35.9967,-78.8966,1
7.63,27516,4,2,1456,1,1970,255000,255000,28,0,35.9162,-79.0999,1
7.63,27701,1,2,970,1,2023,520000,520000,695,0,35.9967,-78.8966,1
7.63,27514,1,1,655,1,1967,170000,170000,42,0,35.9203,-79.0372,1
7.63,27617,3,3,1973,1,2010,450000,450000,0,0,35.9034,-78.7447,3
7.63,27603,2,2,961,1,2004,237000,234000,69,-3000,35.7076,-78.6563,0
7.63,27615,2,2,1231,1,2002,329000,325000,27,-4000,35.8887,-78.6393,3
7.63,27513,1,1,734,1,1986,219900,215000,131,-4900,35.7956,-78.7941,0
7.63,27514,1,1,655,1,1967,160000,155000,41,-5000,35.9203,-79.0372,1
7.63,27517,2,3,1083,1,1986,240000,235000,20,-5000,35.9182,-79.0035,1
7.63,27249,2,2,1785,1,2013,425000,415000,34,-10000,36.1183,-79.5685,2
7.63,27517,2,3,1150,1,1974,305000,286500,86,-18500,35.9182,-79.0035,1
7.63,27517,2,2,1076,1,2005,350000,331000,28,-19000,35.9182,-79.0035,1
7.63,27701,1,1,620,1,1925,470000,425000,224,-45000,35.9967,-78.8966,1
7.79,27514,3,2,1457,1,2005,395000,410000,26,15000,35.9203,-79.0372,1
7.79,27514,2,2,1282,1,2004,345000,355000,18,10000,35.9203,-79.0372,1
7.79,27701,2,2,1239,1,2023,712000,719500,119,7500,35.9967,-78.8966,1
7.79,27278,2,2,1179,1,2018,499000,505000,59,6000,36.0756,-79.0914,1
7.79,27606,2,2,1155,1,1986,249000,250000,47,1000,35.7645,-78.7112,0
7.79,27215,3,2,1824,1,2003,299900,299900,109,0,36.0318,-79.4889,2
7.79,27517,2,3,1228,1,1982,290000,290000,40,0,35.9182,-79.0035,1
7.79,27701,2,2,1991,1,2023,1080000,1080000,671,0,35.9967,-78.8966,1
7.79,27613,2,3,1245,1,1985,249000,249000,38,0,35.8949,-78.7051,3
7.79,27701,2,2,1549,1,2023,875000,875000,738,0,35.9967,-78.8966,1
7.79,27701,2,2,1480,1,2023,830000,830000,499,0,35.9967,-78.8966,1
7.79,27701,1,2,1150,1,2023,665000,665000,562,0,35.9967,-78.8966,1
7.79,27701,2,2,1644,1,2023,963450,963450,455,0,35.9967,-78.8966,1
7.79,27302,2,2,921,1,1983,170000,170000,44,0,36.0979,-79.2719,2
7.79,27603,3,3,1177,1,2002,237500,236000,34,-1500,35.7076,-78.6563,0
7.79,27510,2,1,860,1,2004,250000,240000,36,-10000,35.9055,-79.0901,1
7.79,27701,2,2,2051,1,2019,950000,940000,207,-10000,35.9967,-78.8966,1
7.79,27701,3,3,1786,1,1930,1100000,1040000,21,-60000,35.9967,-78.8966,1
7.76,27701,3,4,2657,1,1930,1890000,1925000,41,35000,35.9967,-78.8966,1
7.76,27513,2,1,1032,1,1987,235000,257250,85,22250,35.7956,-78.7941,0
7.76,27606,2,2,917,1,1985,185000,196000,21,11000,35.7645,-78.7112,0
7.76,27511,2,2,1485,1,2002,479900,485000,79,5100,35.7641,-78.7786,0
7.76,27616,2,2,947,1,1983,165000,170000,29,5000,35.8673,-78.5381,3
7.76,27614,3,3,1740,1,2006,280000,280000,0,0,35.9457,-78.6433,3
7.76,27701,2,2,1642,1,2023,860625,860625,793,0,35.9967,-78.8966,1
7.76,27701,2,2,1242,1,2023,635000,635000,664,0,35.9967,-78.8966,1
7.76,27701,2,2,1534,1,2023,955000,955000,392,0,35.9967,-78.8966,1
7.76,27605,2,2,988,1,1986,399900,399900,41,0,35.7908,-78.653,0
7.76,27610,2,1,740,1,1983,225000,225000,67,0,35.7667,-78.6008,0
7.76,27514,1,1,655,1,1967,174500,174500,29,0,35.9203,-79.0372,1
7.76,27410,2,2,1180,1,2001,170000,160000,47,-10000,36.1032,-79.8794,2
7.76,27612,3,2,2315,1,1997,639900,625000,41,-14900,35.852,-78.6841,3
7.76,27514,2,2,1168,1,2000,375000,360000,80,-15000,35.9203,-79.0372,1
7.76,27701,3,3,2413,1,1931,700000,665000,251,-35000,35.9967,-78.8966,1
7.76,27603,3,4,2372,1,2009,999999,875000,344,-124999,35.7076,-78.6563,0
7.5,27215,2,1,668,1,1950,110000,118000,48,8000,36.0318,-79.4889,2
7.5,27516,2,2,885,1,1972,175000,182000,34,7000,35.9162,-79.0999,1
7.5,27701,3,3,2242,1,2023,1240000,1240000,741,0,35.9967,-78.8966,1
7.5,27701,2,2,1642,1,2023,945000,945000,422,0,35.9967,-78.8966,1
7.5,27604,2,2,1014,1,1983,177000,176070,75,-930,35.8334,-78.5799,3
7.5,27615,2,3,1168,1,1985,275000,272000,76,-3000,35.8887,-78.6393,3
7.5,27606,2,2,1217,1,1990,245000,242000,67,-3000,35.7645,-78.7112,0
7.5,27614,3,3,1747,1,2012,285000,280000,33,-5000,35.9457,-78.6433,3
7.5,27615,2,2,1244,1,2001,319900,310000,46,-9900,35.8887,-78.6393,3
7.5,27511,2,2,1210,1,2020,539000,525000,49,-14000,35.7641,-78.7786,0
7.5,27603,3,3,1606,1,2004,265000,250000,103,-15000,35.7076,-78.6563,0
7.44,27516,2,3,1336,1,2012,805000,830000,11,25000,35.9162,-79.0999,1
7.44,27604,2,2,946,1,2004,290000,306000,23,16000,35.8334,-78.5799,3
7.44,27701,2,2,1480,1,2023,885000,900000,348,15000,35.9967,-78.8966,1
7.44,27215,2,2,1305,1,1999,215000,216000,35,1000,36.0318,-79.4889,2
7.44,27517,2,2,919,1,1991,299900,300000,26,100,35.9182,-79.0035,1
7.44,27707,1,1,1014,1,2008,275000,275000,56,0,35.9631,-78.9315,1
7.44,27701,2,2,1549,1,2023,955000,955000,108,0,35.9967,-78.8966,1
7.44,27701,1,1,768,1,1930,435000,435000,28,0,35.9967,-78.8966,1
7.44,27604,1,2,660,1,2004,238000,235000,36,-3000,35.8334,-78.5799,3
7.44,27587,2,2,1767,1,2013,425000,420000,71,-5000,35.9815,-78.5392,3
7.44,27603,3,3,1257,1,2002,245000,239000,92,-6000,35.7076,-78.6563,0
7.44,27215,2,2,1285,1,1999,225000,217000,30,-8000,36.0318,-79.4889,2
7.44,27612,2,2,1036,1,1987,259900,250000,59,-9900,35.852,-78.6841,3
7.44,27514,2,2,930,1,1967,285000,275000,52,-10000,35.9203,-79.0372,1
7.44,27701,1,1,553,1,1972,265000,252000,19,-13000,35.9967,-78.8966,1
7.44,27701,2,2,1239,1,2017,775000,760000,41,-15000,35.9967,-78.8966,1
7.44,27603,4,4,1391,1,2000,290000,275000,84,-15000,35.7076,-78.6563,0
7.44,27612,2,2,842,1,1985,258000,241000,81,-17000,35.852,-78.6841,3
7.44,27605,2,2,851,1,1986,350000,325000,208,-25000,35.7908,-78.653,0
7.29,27603,3,3,1184,1,2002,217500,220000,61,2500,35.7076,-78.6563,0
7.29,27407,2,2,974,1,1985,75000,77000,17,2000,36.0334,-79.8626,2
7.29,27606,2,1,825,1,1972,198900,200000,114,1100,35.7645,-78.7112,0
7.29,27253,2,3,1514,5,1974,176000,176000,42,0,36.031,-79.3814,2
7.29,27514,2,3,1090,1,1975,245000,240000,33,-5000,35.9203,-79.0372,1
7.29,27603,3,2,1145,1,2002,245000,238000,33,-7000,35.7076,-78.6563,0
7.29,27601,1,2,941,1,2006,374900,352500,102,-22400,35.7727,-78.6324,0
7.29,27601,3,3,1848,1,2008,1199000,1175000,110,-24000,35.7727,-78.6324,0
7.22,27215,2,1,706,1,1950,115000,115000,34,0,36.0318,-79.4889,2
7.22,27604,3,3,1319,1,1973,165000,135000,15,-30000,35.8334,-78.5799,3
7.03,27587,2,3,876,1,1854,325000,325000,23,0,35.9815,-78.5392,3
6.67,27253,3,2,1541,1,1986,198000,198000,140,0,36.031,-79.3814,2
6.67,27409,2,2,1154,1,1978,125000,125000,76,0,36.0777,-79.9086,2
6.67,27517,2,3,1389,1,1989,319000,318000,63,-1000,35.9182,-79.0035,1
6.67,27215,2,2,916,1,1971,130000,120000,71,-10000,36.0318,-79.4889,2
6.61,27215,2,1,750,1,1950,104900,104900,37,0,36.0318,-79.4889,2
6.61,27615,2,2,1550,1,2002,335000,326000,28,-9000,35.8887,-78.6393,3
6.61,27560,2,2,1142,1,2001,319999,305000,91,-14999,35.8344,-78.8466,1
6.62,27615,2,3,1179,1,1985,298000,295000,35,-3000,35.8887,-78.6393,3
6.62,27517,1,2,1307,1,2003,575000,530000,56,-45000,35.9182,-79.0035,1
6.66,27612,3,3,2105,1,2002,625000,650000,27,25000,35.852,-78.6841,3
6.66,27517,2,3,1140,1,1974,289500,285000,33,-4500,35.9182,-79.0035,1
6.6,27513,1,1,866,1,1984,208000,209000,81,1000,35.7956,-78.7941,0
6.6,27513,1,1,663,1,1985,206500,205000,100,-1500,35.7956,-78.7941,0
6.6,27516,3,2,1212,1,1972,210000,205000,89,-5000,35.9162,-79.0999,1
6.6,27560,2,2,1225,1,2004,309900,299000,48,-10900,35.8344,-78.8466,1
6.6,27615,2,2,1079,1,1974,219400,200900,45,-18500,35.8887,-78.6393,3
6.69,27514,2,2,883,1,1981,275000,325000,21,50000,35.9203,-79.0372,1
6.69,27511,2,2,1393,1,2002,425000,450000,21,25000,35.7641,-78.7786,0
6.69,27560,3,2,1450,1,1999,475000,475000,44,0,35.8344,-78.8466,1
6.69,27517,2,3,1123,1,1986,259000,259000,22,0,35.9182,-79.0035,1
6.69,27609,2,2,1002,1,1972,200000,200000,18,0,35.848,-78.6317,3
6.69,27606,2,2,1016,1,1972,199500,199500,50,0,35.7645,-78.7112,0
6.69,27603,1,1,627,1,2007,300000,290000,35,-10000,35.7076,-78.6563,0
6.69,27606,3,2,1150,1,1972,195000,185000,61,-10000,35.7645,-78.7112,0
6.69,27703,2,2,903,1,1989,170000,156500,48,-13500,35.9781,-78.8439,1
6.69,27516,2,2,1097,1,2010,675000,650000,36,-25000,35.9162,-79.0999,1
6.63,28303,2,2,1215,3,1992,130000,135000,44,5000,35.0742,-78.965,4
6.63,27612,1,1,576,1,1984,225000,230000,12,5000,35.852,-78.6841,3
6.63,27616,2,2,1257,1,1986,210000,211600,49,1600,35.8673,-78.5381,3
6.63,27612,2,2,1418,1,2003,405000,405000,0,0,35.852,-78.6841,3
6.63,27587,2,2,1769,1,2012,425000,425000,25,0,35.9815,-78.5392,3
6.63,27606,2,3,1139,1,1972,210000,210000,113,0,35.7645,-78.7112,0
6.63,27609,3,3,1412,1,1972,229900,220000,80,-9900,35.848,-78.6317,3
6.63,27612,2,2,926,1,1987,225000,210000,26,-15000,35.852,-78.6841,3
6.63,27609,3,2,1303,1,1966,340000,325000,144,-15000,35.848,-78.6317,3
6.63,27609,3,2,1168,1,1972,230000,207000,106,-23000,35.848,-78.6317,3
6.63,27516,3,3,1876,1,2009,1225000,1200000,58,-25000,35.9162,-79.0999,1
6.64,27615,3,3,2464,1,1986,400000,438000,18,38000,35.8887,-78.6393,3
6.64,27606,4,4,2334,1,2023,529000,529000,52,0,35.7645,-78.7112,0
6.64,27519,2,2,1729,1,2018,428000,428000,69,0,35.8072,-78.887,1
6.64,27215,2,1,875,1,1950,100000,100000,42,0,36.0318,-79.4889,2
6.64,27516,2,2,868,1,1972,185000,182000,58,-3000,35.9162,-79.0999,1
6.64,27617,1,2,1004,1,2002,240000,235000,69,-5000,35.9034,-78.7447,3
6.64,27516,3,2,1154,1,1972,184900,175000,70,-9900,35.9162,-79.0999,1
6.64,27609,2,2,1060,1,1966,329000,318000,24,-11000,35.848,-78.6317,3
6.64,27701,2,1,1638,1,1984,529900,518000,41,-11900,35.9967,-78.8966,1
6.64,27701,1,1,545,1,1972,250000,235000,64,-15000,35.9967,-78.8966,1
6.77,27511,3,3,2893,1,2003,680000,691100,27,11100,35.7641,-78.7786,0
6.77,27603,4,4,1320,1,2000,275000,282000,23,7000,35.7076,-78.6563,0
6.77,27615,2,2,1078,1,2000,259900,265000,18,5100,35.8887,-78.6393,3
6.77,27408,1,1,392,1,1937,114900,118000,27,3100,36.1064,-79.8165,2
6.77,27518,2,2,1166,1,1995,275000,277500,25,2500,35.7299,-78.7735,0
6.77,27516,3,2,1209,1,1972,230000,230000,22,0,35.9162,-79.0999,1
6.77,27604,2,2,1241,1,2009,335000,335000,34,0,35.8334,-78.5799,3
6.77,27617,2,2,1523,1,2007,409000,405000,43,-4000,35.9034,-78.7447,3
6.77,27612,2,2,968,1,1985,239900,235000,33,-4900,35.852,-78.6841,3
6.77,27514,2,3,1087,5,1965,235000,226000,130,-9000,35.9203,-79.0372,1
6.77,27606,2,2,977,1,1968,234000,225000,48,-9000,35.7645,-78.7112,0
6.77,27609,2,3,1248,1,1972,219900,210000,39,-9900,35.848,-78.6317,3
6.77,27609,1,2,919,1,1966,299900,288000,51,-11900,35.848,-78.6317,3
6.77,27516,4,4,1236,1,1997,275000,260000,76,-15000,35.9162,-79.0999,1
6.77,27703,2,3,1050,1,1989,245000,225000,88,-20000,35.9781,-78.8439,1
6.77,27713,2,2,861,1,1986,229000,205000,20,-24000,35.9112,-78.9178,1
6.9,27502,2,2,1887,1,2014,515000,575000,20,60000,35.7225,-78.8408,0
6.9,27617,1,2,1038,1,2005,225000,230000,47,5000,35.9034,-78.7447,3
6.9,27514,2,2,938,1,1967,270000,275000,42,5000,35.9203,-79.0372,1
6.9,27519,3,3,2301,3,2022,585000,585000,42,0,35.8072,-78.887,1
6.9,27606,4,4,2334,1,2023,529000,529000,65,0,35.7645,-78.7112,0
6.9,27516,1,2,1117,1,2013,550000,550000,11,0,35.9162,-79.0999,1
6.9,27615,2,2,1018,1,1974,230000,225400,29,-4600,35.8887,-78.6393,3
6.9,27511,1,1,702,1,1979,245000,240000,82,-5000,35.7641,-78.7786,0
6.9,27518,2,2,1256,1,1997,265000,260000,147,-5000,35.7299,-78.7735,0
6.9,27605,2,2,927,1,1985,355000,347500,168,-7500,35.7908,-78.653,0
6.9,27612,1,1,576,1,1983,250000,239000,18,-11000,35.852,-78.6841,3
6.9,27513,2,3,1440,1,1986,255000,242500,102,-12500,35.7956,-78.7941,0
6.9,27517,2,3,1132,5,1974,290000,275000,358,-15000,35.9182,-79.0035,1
6.94,27605,1,1,724,1,1986,299000,322000,23,23000,35.7908,-78.653,0
6.94,27519,3,3,2301,3,2022,600000,615000,49,15000,35.8072,-78.887,1
6.94,27511,2,1,728,1,1980,238831,250000,28,11169,35.7641,-78.7786,0
6.94,27513,2,2,1193,1,1986,349900,355000,131,5100,35.7956,-78.7941,0
6.94,27606,4,4,2334,1,2023,595000,597750,72,2750,35.7645,-78.7112,0
6.94,27606,4,4,2334,1,2023,569000,569675,70,675,35.7645,-78.7112,0
6.94,27607,3,2,1053,1,1971,274900,275000,81,100,35.8014,-78.6877,0
6.94,27606,4,4,2334,1,2023,529000,529000,73,0,35.7645,-78.7112,0
6.94,27606,2,3,1510,1,2017,415000,415000,43,0,35.7645,-78.7112,0
6.94,27615,2,3,1157,1,1983,228000,228000,160,0,35.8887,-78.6393,3
6.94,27606,2,3,1096,1,1984,250000,250000,57,0,35.7645,-78.7112,0
6.94,27215,2,1,750,1,1950,107000,107000,25,0,36.0318,-79.4889,2
6.94,27609,2,2,1232,1,1999,320000,320000,34,0,35.848,-78.6317,3
6.94,27609,2,1,904,1,1972,169900,169900,23,0,35.848,-78.6317,3
6.94,27215,2,1,767,1,1950,100000,98000,142,-2000,36.0318,-79.4889,2
6.94,27609,2,2,1050,1,1966,329900,327500,161,-2400,35.848,-78.6317,3
6.94,27517,2,2,956,1,1984,248000,243000,55,-5000,35.9182,-79.0035,1
6.94,27606,2,3,1012,1,1984,250000,245000,49,-5000,35.7645,-78.7112,0
6.94,27603,4,4,1391,1,2002,278900,270000,65,-8900,35.7076,-78.6563,0
6.94,27616,1,2,764,1,1987,176000,166800,43,-9200,35.8673,-78.5381,3
6.94,27603,2,1,865,1,1972,190000,180000,26,-10000,35.7076,-78.6563,0
